variant,country,year,populationgrowthrate
estimates,626,1950,1.111
estimates,626,1951,1.143
estimates,626,1952,1.211
estimates,626,1953,1.285
estimates,626,1954,1.363
estimates,626,1955,1.438
estimates,626,1956,1.512
estimates,626,1957,1.58
estimates,626,1958,1.642
estimates,626,1959,1.696
estimates,626,1960,1.742
estimates,626,1961,1.784
estimates,626,1962,1.824
estimates,626,1963,1.864
estimates,626,1964,1.903
estimates,626,1965,1.905
estimates,626,1966,1.863
estimates,626,1967,1.856
estimates,626,1968,1.957
estimates,626,1969,2.137
estimates,626,1970,2.409
estimates,626,1971,2.684
estimates,626,1972,2.627
estimates,626,1973,1.975
estimates,626,1974,0.799
estimates,626,1975,-0.703
estimates,626,1976,-2.221
estimates,626,1977,-3.24
estimates,626,1978,-3.266
estimates,626,1979,-2.189
estimates,626,1980,-0.41
estimates,626,1981,1.415
estimates,626,1982,2.768
estimates,626,1983,3.379
estimates,626,1984,3.276
estimates,626,1985,2.818
estimates,626,1986,2.384
estimates,626,1987,2.166
estimates,626,1988,2.231
estimates,626,1989,2.555
estimates,626,1990,3.022
estimates,626,1991,3.437
estimates,626,1992,3.516
estimates,626,1993,3.084
estimates,626,1994,2.219
estimates,626,1995,1.11
estimates,626,1996,0.031
estimates,626,1997,-0.616
estimates,626,1998,-0.503
estimates,626,1999,0.369
estimates,626,2000,1.667
estimates,626,2001,2.909
estimates,626,2002,3.688
estimates,626,2003,3.796
estimates,626,2004,3.304
estimates,626,2005,2.539
estimates,626,2006,1.841
estimates,626,2007,1.387
estimates,626,2008,1.254
estimates,626,2009,1.439
estimates,626,2010,1.777
estimates,626,2011,2.082
estimates,626,2012,2.282
estimates,626,2013,2.366
estimates,626,2014,2.335
estimates,626,2015,2.251
medium_variant,626,2015,2.251
medium_variant,626,2016,2.181
medium_variant,626,2017,2.138
medium_variant,626,2018,2.116
medium_variant,626,2019,2.118
medium_variant,626,2020,2.129
medium_variant,626,2021,2.133
medium_variant,626,2022,2.131
medium_variant,626,2023,2.126
medium_variant,626,2024,2.118
medium_variant,626,2025,2.108
medium_variant,626,2026,2.097
medium_variant,626,2027,2.083
medium_variant,626,2028,2.067
medium_variant,626,2029,2.047
medium_variant,626,2030,2.025
medium_variant,626,2031,2.002
medium_variant,626,2032,1.978
medium_variant,626,2033,1.952
medium_variant,626,2034,1.925
medium_variant,626,2035,1.897
medium_variant,626,2036,1.868
medium_variant,626,2037,1.839
medium_variant,626,2038,1.81
medium_variant,626,2039,1.782
medium_variant,626,2040,1.754
medium_variant,626,2041,1.726
medium_variant,626,2042,1.698
medium_variant,626,2043,1.67
medium_variant,626,2044,1.641
medium_variant,626,2045,1.612
medium_variant,626,2046,1.584
medium_variant,626,2047,1.558
medium_variant,626,2048,1.534
medium_variant,626,2049,1.515
medium_variant,626,2050,1.497
medium_variant,626,2051,1.479
medium_variant,626,2052,1.461
medium_variant,626,2053,1.441
medium_variant,626,2054,1.421
medium_variant,626,2055,1.401
medium_variant,626,2056,1.381
medium_variant,626,2057,1.361
medium_variant,626,2058,1.34
medium_variant,626,2059,1.32
medium_variant,626,2060,1.3
medium_variant,626,2061,1.279
medium_variant,626,2062,1.257
medium_variant,626,2063,1.234
medium_variant,626,2064,1.21
medium_variant,626,2065,1.185
medium_variant,626,2066,1.16
medium_variant,626,2067,1.134
medium_variant,626,2068,1.108
medium_variant,626,2069,1.08
medium_variant,626,2070,1.053
medium_variant,626,2071,1.025
medium_variant,626,2072,0.997
medium_variant,626,2073,0.97
medium_variant,626,2074,0.944
medium_variant,626,2075,0.918
medium_variant,626,2076,0.892
medium_variant,626,2077,0.866
medium_variant,626,2078,0.84
medium_variant,626,2079,0.813
medium_variant,626,2080,0.787
medium_variant,626,2081,0.761
medium_variant,626,2082,0.736
medium_variant,626,2083,0.712
medium_variant,626,2084,0.689
medium_variant,626,2085,0.667
medium_variant,626,2086,0.646
medium_variant,626,2087,0.624
medium_variant,626,2088,0.603
medium_variant,626,2089,0.582
medium_variant,626,2090,0.561
medium_variant,626,2091,0.541
medium_variant,626,2092,0.521
medium_variant,626,2093,0.501
medium_variant,626,2094,0.482
medium_variant,626,2095,0.463
medium_variant,626,2096,0.444
medium_variant,626,2097,0.425
medium_variant,626,2098,0.406
medium_variant,626,2099,0.387
