variant,country,year,populationgrowthrate
estimates,204,1950,0.144
estimates,204,1951,0.213
estimates,204,1952,0.353
estimates,204,1953,0.495
estimates,204,1954,0.636
estimates,204,1955,0.774
estimates,204,1956,0.906
estimates,204,1957,1.031
estimates,204,1958,1.147
estimates,204,1959,1.253
estimates,204,1960,1.351
estimates,204,1961,1.444
estimates,204,1962,1.537
estimates,204,1963,1.633
estimates,204,1964,1.73
estimates,204,1965,1.826
estimates,204,1966,1.918
estimates,204,1967,1.999
estimates,204,1968,2.065
estimates,204,1969,2.117
estimates,204,1970,2.161
estimates,204,1971,2.204
estimates,204,1972,2.252
estimates,204,1973,2.309
estimates,204,1974,2.375
estimates,204,1975,2.445
estimates,204,1976,2.513
estimates,204,1977,2.573
estimates,204,1978,2.625
estimates,204,1979,2.669
estimates,204,1980,2.711
estimates,204,1981,2.755
estimates,204,1982,2.797
estimates,204,1983,2.835
estimates,204,1984,2.869
estimates,204,1985,2.894
estimates,204,1986,2.914
estimates,204,1987,2.957
estimates,204,1988,3.045
estimates,204,1989,3.168
estimates,204,1990,3.306
estimates,204,1991,3.428
estimates,204,1992,3.49
estimates,204,1993,3.463
estimates,204,1994,3.36
estimates,204,1995,3.219
estimates,204,1996,3.087
estimates,204,1997,2.993
estimates,204,1998,2.955
estimates,204,1999,2.968
estimates,204,2000,3.004
estimates,204,2001,3.033
estimates,204,2002,3.041
estimates,204,2003,3.023
estimates,204,2004,2.979
estimates,204,2005,2.925
estimates,204,2006,2.876
estimates,204,2007,2.839
estimates,204,2008,2.816
estimates,204,2009,2.808
estimates,204,2010,2.805
estimates,204,2011,2.8
estimates,204,2012,2.794
estimates,204,2013,2.786
estimates,204,2014,2.778
estimates,204,2015,2.768
medium_variant,204,2015,2.768
medium_variant,204,2016,2.758
medium_variant,204,2017,2.744
medium_variant,204,2018,2.725
medium_variant,204,2019,2.7
medium_variant,204,2020,2.673
medium_variant,204,2021,2.645
medium_variant,204,2022,2.618
medium_variant,204,2023,2.591
medium_variant,204,2024,2.566
medium_variant,204,2025,2.54
medium_variant,204,2026,2.515
medium_variant,204,2027,2.488
medium_variant,204,2028,2.462
medium_variant,204,2029,2.435
medium_variant,204,2030,2.408
medium_variant,204,2031,2.381
medium_variant,204,2032,2.354
medium_variant,204,2033,2.326
medium_variant,204,2034,2.299
medium_variant,204,2035,2.272
medium_variant,204,2036,2.245
medium_variant,204,2037,2.217
medium_variant,204,2038,2.189
medium_variant,204,2039,2.161
medium_variant,204,2040,2.132
medium_variant,204,2041,2.103
medium_variant,204,2042,2.074
medium_variant,204,2043,2.045
medium_variant,204,2044,2.017
medium_variant,204,2045,1.988
medium_variant,204,2046,1.96
medium_variant,204,2047,1.931
medium_variant,204,2048,1.904
medium_variant,204,2049,1.877
medium_variant,204,2050,1.85
medium_variant,204,2051,1.823
medium_variant,204,2052,1.797
medium_variant,204,2053,1.77
medium_variant,204,2054,1.743
medium_variant,204,2055,1.716
medium_variant,204,2056,1.69
medium_variant,204,2057,1.663
medium_variant,204,2058,1.638
medium_variant,204,2059,1.613
medium_variant,204,2060,1.589
medium_variant,204,2061,1.565
medium_variant,204,2062,1.54
medium_variant,204,2063,1.515
medium_variant,204,2064,1.489
medium_variant,204,2065,1.463
medium_variant,204,2066,1.437
medium_variant,204,2067,1.412
medium_variant,204,2068,1.387
medium_variant,204,2069,1.362
medium_variant,204,2070,1.337
medium_variant,204,2071,1.313
medium_variant,204,2072,1.289
medium_variant,204,2073,1.264
medium_variant,204,2074,1.24
medium_variant,204,2075,1.216
medium_variant,204,2076,1.191
medium_variant,204,2077,1.168
medium_variant,204,2078,1.144
medium_variant,204,2079,1.122
medium_variant,204,2080,1.099
medium_variant,204,2081,1.077
medium_variant,204,2082,1.055
medium_variant,204,2083,1.033
medium_variant,204,2084,1.011
medium_variant,204,2085,0.989
medium_variant,204,2086,0.967
medium_variant,204,2087,0.945
medium_variant,204,2088,0.924
medium_variant,204,2089,0.902
medium_variant,204,2090,0.88
medium_variant,204,2091,0.858
medium_variant,204,2092,0.837
medium_variant,204,2093,0.817
medium_variant,204,2094,0.796
medium_variant,204,2095,0.776
medium_variant,204,2096,0.757
medium_variant,204,2097,0.738
medium_variant,204,2098,0.719
medium_variant,204,2099,0.7
