variant,country,year,populationgrowthrate
estimates,583,1950,4.303
estimates,583,1951,3.904
estimates,583,1952,3.308
estimates,583,1953,3.051
estimates,583,1954,2.991
estimates,583,1955,3.054
estimates,583,1956,3.17
estimates,583,1957,3.26
estimates,583,1958,3.298
estimates,583,1959,3.259
estimates,583,1960,3.177
estimates,583,1961,3.102
estimates,583,1962,3.081
estimates,583,1963,3.167
estimates,583,1964,3.33
estimates,583,1965,3.547
estimates,583,1966,3.757
estimates,583,1967,3.735
estimates,583,1968,3.307
estimates,583,1969,2.527
estimates,583,1970,1.585
estimates,583,1971,0.701
estimates,583,1972,0.146
estimates,583,1973,0.143
estimates,583,1974,0.681
estimates,583,1975,1.506
estimates,583,1976,2.291
estimates,583,1977,2.894
estimates,583,1978,3.254
estimates,583,1979,3.36
estimates,583,1980,3.365
estimates,583,1981,3.375
estimates,583,1982,3.342
estimates,583,1983,3.213
estimates,583,1984,3.011
estimates,583,1985,2.751
estimates,583,1986,2.467
estimates,583,1987,2.264
estimates,583,1988,2.212
estimates,583,1989,2.289
estimates,583,1990,2.441
estimates,583,1991,2.571
estimates,583,1992,2.533
estimates,583,1993,2.239
estimates,583,1994,1.713
estimates,583,1995,1.067
estimates,583,1996,0.438
estimates,583,1997,-0.049
estimates,583,1998,-0.317
estimates,583,1999,-0.374
estimates,583,2000,-0.303
estimates,583,2001,-0.209
estimates,583,2002,-0.163
estimates,583,2003,-0.19
estimates,583,2004,-0.291
estimates,583,2005,-0.421
estimates,583,2006,-0.529
estimates,583,2007,-0.574
estimates,583,2008,-0.535
estimates,583,2009,-0.414
estimates,583,2010,-0.237
estimates,583,2011,-0.055
estimates,583,2012,0.113
estimates,583,2013,0.247
estimates,583,2014,0.351
estimates,583,2015,0.441
medium_variant,583,2015,0.441
medium_variant,583,2016,0.529
medium_variant,583,2017,0.611
medium_variant,583,2018,0.677
medium_variant,583,2019,0.723
medium_variant,583,2020,0.754
medium_variant,583,2021,0.781
medium_variant,583,2022,0.803
medium_variant,583,2023,0.829
medium_variant,583,2024,0.861
medium_variant,583,2025,0.89
medium_variant,583,2026,0.912
medium_variant,583,2027,0.92
medium_variant,583,2028,0.906
medium_variant,583,2029,0.87
medium_variant,583,2030,0.819
medium_variant,583,2031,0.766
medium_variant,583,2032,0.718
medium_variant,583,2033,0.669
medium_variant,583,2034,0.622
medium_variant,583,2035,0.578
medium_variant,583,2036,0.53
medium_variant,583,2037,0.489
medium_variant,583,2038,0.453
medium_variant,583,2039,0.419
medium_variant,583,2040,0.388
medium_variant,583,2041,0.359
medium_variant,583,2042,0.335
medium_variant,583,2043,0.313
medium_variant,583,2044,0.296
medium_variant,583,2045,0.283
medium_variant,583,2046,0.271
medium_variant,583,2047,0.261
medium_variant,583,2048,0.252
medium_variant,583,2049,0.248
medium_variant,583,2050,0.247
medium_variant,583,2051,0.244
medium_variant,583,2052,0.24
medium_variant,583,2053,0.232
medium_variant,583,2054,0.216
medium_variant,583,2055,0.198
medium_variant,583,2056,0.178
medium_variant,583,2057,0.154
medium_variant,583,2058,0.13
medium_variant,583,2059,0.1
medium_variant,583,2060,0.065
medium_variant,583,2061,0.028
medium_variant,583,2062,-0.015
medium_variant,583,2063,-0.053
medium_variant,583,2064,-0.094
medium_variant,583,2065,-0.138
medium_variant,583,2066,-0.183
medium_variant,583,2067,-0.222
medium_variant,583,2068,-0.259
medium_variant,583,2069,-0.3
medium_variant,583,2070,-0.335
medium_variant,583,2071,-0.369
medium_variant,583,2072,-0.4
medium_variant,583,2073,-0.427
medium_variant,583,2074,-0.444
medium_variant,583,2075,-0.463
medium_variant,583,2076,-0.48
medium_variant,583,2077,-0.49
medium_variant,583,2078,-0.5
medium_variant,583,2079,-0.509
medium_variant,583,2080,-0.51
medium_variant,583,2081,-0.509
medium_variant,583,2082,-0.514
medium_variant,583,2083,-0.512
medium_variant,583,2084,-0.513
medium_variant,583,2085,-0.515
medium_variant,583,2086,-0.513
medium_variant,583,2087,-0.513
medium_variant,583,2088,-0.511
medium_variant,583,2089,-0.515
medium_variant,583,2090,-0.519
medium_variant,583,2091,-0.526
medium_variant,583,2092,-0.533
medium_variant,583,2093,-0.539
medium_variant,583,2094,-0.544
medium_variant,583,2095,-0.552
medium_variant,583,2096,-0.565
medium_variant,583,2097,-0.572
medium_variant,583,2098,-0.584
medium_variant,583,2099,-0.6
