variant,country,year,populationgrowthrate
estimates,784,1950,-3.313
estimates,784,1951,-0.379
estimates,784,1952,3.796
estimates,784,1953,5.087
estimates,784,1954,4.568
estimates,784,1955,3.303
estimates,784,1956,2.146
estimates,784,1957,1.731
estimates,784,1958,2.52
estimates,784,1959,4.56
estimates,784,1960,7.292
estimates,784,1961,9.702
estimates,784,1962,10.847
estimates,784,1963,10.419
estimates,784,1964,9.011
estimates,784,1965,7.355
estimates,784,1966,6.221
estimates,784,1967,6.619
estimates,784,1968,8.989
estimates,784,1969,12.558
estimates,784,1970,15.664
estimates,784,1971,17.286
estimates,784,1972,17.693
estimates,784,1973,17.41
estimates,784,1974,16.669
estimates,784,1975,15.831
estimates,784,1976,14.991
estimates,784,1977,13.782
estimates,784,1978,12.052
estimates,784,1979,10.069
estimates,784,1980,8.164
estimates,784,1981,6.603
estimates,784,1982,5.573
estimates,784,1983,5.145
estimates,784,1984,5.224
estimates,784,1985,5.515
estimates,784,1986,5.754
estimates,784,1987,5.877
estimates,784,1988,5.896
estimates,784,1989,5.818
estimates,784,1990,5.749
estimates,784,1991,5.744
estimates,784,1992,5.689
estimates,784,1993,5.487
estimates,784,1994,5.189
estimates,784,1995,4.95
estimates,784,1996,4.882
estimates,784,1997,4.942
estimates,784,1998,5.07
estimates,784,1999,5.291
estimates,784,2000,5.356
estimates,784,2001,5.293
estimates,784,2002,5.891
estimates,784,2003,7.661
estimates,784,2004,10.1
estimates,784,2005,12.434
estimates,784,2006,13.874
estimates,784,2007,13.699
estimates,784,2008,11.888
estimates,784,2009,9.101
estimates,784,2010,6.165
estimates,784,2011,3.669
estimates,784,2012,1.888
estimates,784,2013,0.948
estimates,784,2014,0.815
estimates,784,2015,1.084
medium_variant,784,2015,1.084
medium_variant,784,2016,1.325
medium_variant,784,2017,1.446
medium_variant,784,2018,1.478
medium_variant,784,2019,1.403
medium_variant,784,2020,1.302
medium_variant,784,2021,1.251
medium_variant,784,2022,1.237
medium_variant,784,2023,1.223
medium_variant,784,2024,1.207
medium_variant,784,2025,1.191
medium_variant,784,2026,1.18
medium_variant,784,2027,1.167
medium_variant,784,2028,1.148
medium_variant,784,2029,1.123
medium_variant,784,2030,1.095
medium_variant,784,2031,1.068
medium_variant,784,2032,1.043
medium_variant,784,2033,1.023
medium_variant,784,2034,1.007
medium_variant,784,2035,0.992
medium_variant,784,2036,0.977
medium_variant,784,2037,0.96
medium_variant,784,2038,0.94
medium_variant,784,2039,0.917
medium_variant,784,2040,0.892
medium_variant,784,2041,0.867
medium_variant,784,2042,0.841
medium_variant,784,2043,0.813
medium_variant,784,2044,0.784
medium_variant,784,2045,0.754
medium_variant,784,2046,0.724
medium_variant,784,2047,0.695
medium_variant,784,2048,0.668
medium_variant,784,2049,0.642
medium_variant,784,2050,0.617
medium_variant,784,2051,0.592
medium_variant,784,2052,0.569
medium_variant,784,2053,0.546
medium_variant,784,2054,0.525
medium_variant,784,2055,0.505
medium_variant,784,2056,0.486
medium_variant,784,2057,0.467
medium_variant,784,2058,0.45
medium_variant,784,2059,0.434
medium_variant,784,2060,0.418
medium_variant,784,2061,0.404
medium_variant,784,2062,0.389
medium_variant,784,2063,0.375
medium_variant,784,2064,0.361
medium_variant,784,2065,0.348
medium_variant,784,2066,0.334
medium_variant,784,2067,0.321
medium_variant,784,2068,0.309
medium_variant,784,2069,0.296
medium_variant,784,2070,0.283
medium_variant,784,2071,0.271
medium_variant,784,2072,0.258
medium_variant,784,2073,0.245
medium_variant,784,2074,0.232
medium_variant,784,2075,0.218
medium_variant,784,2076,0.205
medium_variant,784,2077,0.192
medium_variant,784,2078,0.178
medium_variant,784,2079,0.165
medium_variant,784,2080,0.151
medium_variant,784,2081,0.138
medium_variant,784,2082,0.125
medium_variant,784,2083,0.112
medium_variant,784,2084,0.099
medium_variant,784,2085,0.086
medium_variant,784,2086,0.074
medium_variant,784,2087,0.063
medium_variant,784,2088,0.052
medium_variant,784,2089,0.041
medium_variant,784,2090,0.032
medium_variant,784,2091,0.022
medium_variant,784,2092,0.014
medium_variant,784,2093,0.005
medium_variant,784,2094,-0.003
medium_variant,784,2095,-0.01
medium_variant,784,2096,-0.017
medium_variant,784,2097,-0.023
medium_variant,784,2098,-0.029
medium_variant,784,2099,-0.033
