variant,country,year,populationgrowthrate
estimates,804,1950,1.38
estimates,804,1951,1.405
estimates,804,1952,1.434
estimates,804,1953,1.428
estimates,804,1954,1.398
estimates,804,1955,1.356
estimates,804,1956,1.313
estimates,804,1957,1.278
estimates,804,1958,1.257
estimates,804,1959,1.253
estimates,804,1960,1.258
estimates,804,1961,1.258
estimates,804,1962,1.237
estimates,804,1963,1.18
estimates,804,1964,1.09
estimates,804,1965,0.981
estimates,804,1966,0.874
estimates,804,1967,0.789
estimates,804,1968,0.739
estimates,804,1969,0.725
estimates,804,1970,0.73
estimates,804,1971,0.734
estimates,804,1972,0.726
estimates,804,1973,0.698
estimates,804,1974,0.652
estimates,804,1975,0.596
estimates,804,1976,0.543
estimates,804,1977,0.498
estimates,804,1978,0.465
estimates,804,1979,0.444
estimates,804,1980,0.428
estimates,804,1981,0.409
estimates,804,1982,0.388
estimates,804,1983,0.367
estimates,804,1984,0.346
estimates,804,1985,0.322
estimates,804,1986,0.294
estimates,804,1987,0.255
estimates,804,1988,0.197
estimates,804,1989,0.121
estimates,804,1990,0.038
estimates,804,1991,-0.046
estimates,804,1992,-0.141
estimates,804,1993,-0.261
estimates,804,1994,-0.403
estimates,804,1995,-0.557
estimates,804,1996,-0.709
estimates,804,1997,-0.831
estimates,804,1998,-0.903
estimates,804,1999,-0.922
estimates,804,2000,-0.909
estimates,804,2001,-0.889
estimates,804,2002,-0.857
estimates,804,2003,-0.802
estimates,804,2004,-0.729
estimates,804,2005,-0.639
estimates,804,2006,-0.542
estimates,804,2007,-0.463
estimates,804,2008,-0.425
estimates,804,2009,-0.428
estimates,804,2010,-0.456
estimates,804,2011,-0.486
estimates,804,2012,-0.508
estimates,804,2013,-0.516
estimates,804,2014,-0.51
estimates,804,2015,-0.498
medium_variant,804,2015,-0.498
medium_variant,804,2016,-0.489
medium_variant,804,2017,-0.486
medium_variant,804,2018,-0.486
medium_variant,804,2019,-0.491
medium_variant,804,2020,-0.498
medium_variant,804,2021,-0.506
medium_variant,804,2022,-0.515
medium_variant,804,2023,-0.528
medium_variant,804,2024,-0.543
medium_variant,804,2025,-0.56
medium_variant,804,2026,-0.577
medium_variant,804,2027,-0.594
medium_variant,804,2028,-0.608
medium_variant,804,2029,-0.619
medium_variant,804,2030,-0.629
medium_variant,804,2031,-0.638
medium_variant,804,2032,-0.645
medium_variant,804,2033,-0.648
medium_variant,804,2034,-0.647
medium_variant,804,2035,-0.643
medium_variant,804,2036,-0.639
medium_variant,804,2037,-0.634
medium_variant,804,2038,-0.628
medium_variant,804,2039,-0.622
medium_variant,804,2040,-0.616
medium_variant,804,2041,-0.609
medium_variant,804,2042,-0.602
medium_variant,804,2043,-0.598
medium_variant,804,2044,-0.595
medium_variant,804,2045,-0.593
medium_variant,804,2046,-0.592
medium_variant,804,2047,-0.592
medium_variant,804,2048,-0.593
medium_variant,804,2049,-0.596
medium_variant,804,2050,-0.6
medium_variant,804,2051,-0.605
medium_variant,804,2052,-0.61
medium_variant,804,2053,-0.616
medium_variant,804,2054,-0.623
medium_variant,804,2055,-0.63
medium_variant,804,2056,-0.637
medium_variant,804,2057,-0.644
medium_variant,804,2058,-0.651
medium_variant,804,2059,-0.657
medium_variant,804,2060,-0.663
medium_variant,804,2061,-0.669
medium_variant,804,2062,-0.672
medium_variant,804,2063,-0.674
medium_variant,804,2064,-0.674
medium_variant,804,2065,-0.672
medium_variant,804,2066,-0.669
medium_variant,804,2067,-0.663
medium_variant,804,2068,-0.655
medium_variant,804,2069,-0.645
medium_variant,804,2070,-0.632
medium_variant,804,2071,-0.618
medium_variant,804,2072,-0.603
medium_variant,804,2073,-0.586
medium_variant,804,2074,-0.569
medium_variant,804,2075,-0.55
medium_variant,804,2076,-0.531
medium_variant,804,2077,-0.511
medium_variant,804,2078,-0.491
medium_variant,804,2079,-0.472
medium_variant,804,2080,-0.453
medium_variant,804,2081,-0.434
medium_variant,804,2082,-0.417
medium_variant,804,2083,-0.401
medium_variant,804,2084,-0.386
medium_variant,804,2085,-0.373
medium_variant,804,2086,-0.361
medium_variant,804,2087,-0.351
medium_variant,804,2088,-0.343
medium_variant,804,2089,-0.338
medium_variant,804,2090,-0.335
medium_variant,804,2091,-0.333
medium_variant,804,2092,-0.332
medium_variant,804,2093,-0.333
medium_variant,804,2094,-0.333
medium_variant,804,2095,-0.335
medium_variant,804,2096,-0.338
medium_variant,804,2097,-0.343
medium_variant,804,2098,-0.349
medium_variant,804,2099,-0.357
