variant,country,year,populationgrowthrate
estimates,124,1950,2.625
estimates,124,1951,2.654
estimates,124,1952,2.711
estimates,124,1953,2.76
estimates,124,1954,2.79
estimates,124,1955,2.792
estimates,124,1956,2.758
estimates,124,1957,2.683
estimates,124,1958,2.564
estimates,124,1959,2.408
estimates,124,1960,2.23
estimates,124,1961,2.054
estimates,124,1962,1.909
estimates,124,1963,1.816
estimates,124,1964,1.775
estimates,124,1965,1.758
estimates,124,1966,1.739
estimates,124,1967,1.714
estimates,124,1968,1.69
estimates,124,1969,1.662
estimates,124,1970,1.636
estimates,124,1971,1.613
estimates,124,1972,1.578
estimates,124,1973,1.516
estimates,124,1974,1.43
estimates,124,1975,1.336
estimates,124,1976,1.248
estimates,124,1977,1.175
estimates,124,1978,1.117
estimates,124,1979,1.078
estimates,124,1980,1.046
estimates,124,1981,1.016
estimates,124,1982,1.01
estimates,124,1983,1.049
estimates,124,1984,1.128
estimates,124,1985,1.229
estimates,124,1986,1.327
estimates,124,1987,1.392
estimates,124,1988,1.404
estimates,124,1989,1.363
estimates,124,1990,1.298
estimates,124,1991,1.233
estimates,124,1992,1.175
estimates,124,1993,1.118
estimates,124,1994,1.066
estimates,124,1995,1.016
estimates,124,1996,0.968
estimates,124,1997,0.93
estimates,124,1998,0.912
estimates,124,1999,0.915
estimates,124,2000,0.929
estimates,124,2001,0.943
estimates,124,2002,0.963
estimates,124,2003,0.993
estimates,124,2004,1.033
estimates,124,2005,1.078
estimates,124,2006,1.121
estimates,124,2007,1.149
estimates,124,2008,1.152
estimates,124,2009,1.131
estimates,124,2010,1.096
estimates,124,2011,1.06
estimates,124,2012,1.027
estimates,124,2013,0.999
estimates,124,2014,0.975
estimates,124,2015,0.953
medium_variant,124,2015,0.953
medium_variant,124,2016,0.929
medium_variant,124,2017,0.907
medium_variant,124,2018,0.887
medium_variant,124,2019,0.871
medium_variant,124,2020,0.857
medium_variant,124,2021,0.843
medium_variant,124,2022,0.827
medium_variant,124,2023,0.811
medium_variant,124,2024,0.793
medium_variant,124,2025,0.774
medium_variant,124,2026,0.755
medium_variant,124,2027,0.736
medium_variant,124,2028,0.715
medium_variant,124,2029,0.693
medium_variant,124,2030,0.67
medium_variant,124,2031,0.647
medium_variant,124,2032,0.626
medium_variant,124,2033,0.605
medium_variant,124,2034,0.586
medium_variant,124,2035,0.567
medium_variant,124,2036,0.549
medium_variant,124,2037,0.533
medium_variant,124,2038,0.517
medium_variant,124,2039,0.503
medium_variant,124,2040,0.49
medium_variant,124,2041,0.478
medium_variant,124,2042,0.467
medium_variant,124,2043,0.457
medium_variant,124,2044,0.448
medium_variant,124,2045,0.441
medium_variant,124,2046,0.434
medium_variant,124,2047,0.427
medium_variant,124,2048,0.418
medium_variant,124,2049,0.408
medium_variant,124,2050,0.398
medium_variant,124,2051,0.388
medium_variant,124,2052,0.379
medium_variant,124,2053,0.373
medium_variant,124,2054,0.368
medium_variant,124,2055,0.364
medium_variant,124,2056,0.36
medium_variant,124,2057,0.357
medium_variant,124,2058,0.355
medium_variant,124,2059,0.353
medium_variant,124,2060,0.352
medium_variant,124,2061,0.351
medium_variant,124,2062,0.349
medium_variant,124,2063,0.347
medium_variant,124,2064,0.345
medium_variant,124,2065,0.342
medium_variant,124,2066,0.339
medium_variant,124,2067,0.335
medium_variant,124,2068,0.33
medium_variant,124,2069,0.323
medium_variant,124,2070,0.315
medium_variant,124,2071,0.307
medium_variant,124,2072,0.3
medium_variant,124,2073,0.292
medium_variant,124,2074,0.285
medium_variant,124,2075,0.277
medium_variant,124,2076,0.27
medium_variant,124,2077,0.263
medium_variant,124,2078,0.255
medium_variant,124,2079,0.248
medium_variant,124,2080,0.241
medium_variant,124,2081,0.234
medium_variant,124,2082,0.228
medium_variant,124,2083,0.223
medium_variant,124,2084,0.218
medium_variant,124,2085,0.213
medium_variant,124,2086,0.209
medium_variant,124,2087,0.205
medium_variant,124,2088,0.202
medium_variant,124,2089,0.199
medium_variant,124,2090,0.197
medium_variant,124,2091,0.194
medium_variant,124,2092,0.192
medium_variant,124,2093,0.19
medium_variant,124,2094,0.188
medium_variant,124,2095,0.185
medium_variant,124,2096,0.183
medium_variant,124,2097,0.18
medium_variant,124,2098,0.178
medium_variant,124,2099,0.176
