variant,country,year,populationgrowthrate
estimates,591,1950,2.491
estimates,591,1951,2.536
estimates,591,1952,2.618
estimates,591,1953,2.684
estimates,591,1954,2.74
estimates,591,1955,2.788
estimates,591,1956,2.828
estimates,591,1957,2.864
estimates,591,1958,2.898
estimates,591,1959,2.929
estimates,591,1960,2.955
estimates,591,1961,2.975
estimates,591,1962,2.985
estimates,591,1963,2.982
estimates,591,1964,2.97
estimates,591,1965,2.949
estimates,591,1966,2.924
estimates,591,1967,2.9
estimates,591,1968,2.881
estimates,591,1969,2.866
estimates,591,1970,2.851
estimates,591,1971,2.832
estimates,591,1972,2.803
estimates,591,1973,2.761
estimates,591,1974,2.706
estimates,591,1975,2.646
estimates,591,1976,2.587
estimates,591,1977,2.532
estimates,591,1978,2.481
estimates,591,1979,2.435
estimates,591,1980,2.393
estimates,591,1981,2.351
estimates,591,1982,2.312
estimates,591,1983,2.276
estimates,591,1984,2.243
estimates,591,1985,2.212
estimates,591,1986,2.183
estimates,591,1987,2.158
estimates,591,1988,2.135
estimates,591,1989,2.116
estimates,591,1990,2.098
estimates,591,1991,2.081
estimates,591,1992,2.066
estimates,591,1993,2.057
estimates,591,1994,2.051
estimates,591,1995,2.047
estimates,591,1996,2.042
estimates,591,1997,2.032
estimates,591,1998,2.013
estimates,591,1999,1.986
estimates,591,2000,1.955
estimates,591,2001,1.925
estimates,591,2002,1.897
estimates,591,2003,1.874
estimates,591,2004,1.855
estimates,591,2005,1.837
estimates,591,2006,1.818
estimates,591,2007,1.8
estimates,591,2008,1.786
estimates,591,2009,1.773
estimates,591,2010,1.762
estimates,591,2011,1.749
estimates,591,2012,1.732
estimates,591,2013,1.707
estimates,591,2014,1.675
estimates,591,2015,1.639
medium_variant,591,2015,1.639
medium_variant,591,2016,1.603
medium_variant,591,2017,1.568
medium_variant,591,2018,1.533
medium_variant,591,2019,1.499
medium_variant,591,2020,1.466
medium_variant,591,2021,1.432
medium_variant,591,2022,1.398
medium_variant,591,2023,1.364
medium_variant,591,2024,1.331
medium_variant,591,2025,1.298
medium_variant,591,2026,1.265
medium_variant,591,2027,1.232
medium_variant,591,2028,1.2
medium_variant,591,2029,1.168
medium_variant,591,2030,1.137
medium_variant,591,2031,1.106
medium_variant,591,2032,1.077
medium_variant,591,2033,1.049
medium_variant,591,2034,1.024
medium_variant,591,2035,0.999
medium_variant,591,2036,0.975
medium_variant,591,2037,0.951
medium_variant,591,2038,0.928
medium_variant,591,2039,0.904
medium_variant,591,2040,0.88
medium_variant,591,2041,0.857
medium_variant,591,2042,0.834
medium_variant,591,2043,0.81
medium_variant,591,2044,0.787
medium_variant,591,2045,0.763
medium_variant,591,2046,0.739
medium_variant,591,2047,0.716
medium_variant,591,2048,0.692
medium_variant,591,2049,0.669
medium_variant,591,2050,0.645
medium_variant,591,2051,0.622
medium_variant,591,2052,0.599
medium_variant,591,2053,0.576
medium_variant,591,2054,0.554
medium_variant,591,2055,0.532
medium_variant,591,2056,0.511
medium_variant,591,2057,0.49
medium_variant,591,2058,0.47
medium_variant,591,2059,0.45
medium_variant,591,2060,0.432
medium_variant,591,2061,0.414
medium_variant,591,2062,0.396
medium_variant,591,2063,0.378
medium_variant,591,2064,0.361
medium_variant,591,2065,0.345
medium_variant,591,2066,0.328
medium_variant,591,2067,0.313
medium_variant,591,2068,0.298
medium_variant,591,2069,0.283
medium_variant,591,2070,0.269
medium_variant,591,2071,0.255
medium_variant,591,2072,0.241
medium_variant,591,2073,0.228
medium_variant,591,2074,0.215
medium_variant,591,2075,0.203
medium_variant,591,2076,0.191
medium_variant,591,2077,0.178
medium_variant,591,2078,0.167
medium_variant,591,2079,0.155
medium_variant,591,2080,0.143
medium_variant,591,2081,0.131
medium_variant,591,2082,0.12
medium_variant,591,2083,0.109
medium_variant,591,2084,0.097
medium_variant,591,2085,0.086
medium_variant,591,2086,0.075
medium_variant,591,2087,0.065
medium_variant,591,2088,0.054
medium_variant,591,2089,0.043
medium_variant,591,2090,0.033
medium_variant,591,2091,0.023
medium_variant,591,2092,0.012
medium_variant,591,2093,0.002
medium_variant,591,2094,-0.007
medium_variant,591,2095,-0.017
medium_variant,591,2096,-0.027
medium_variant,591,2097,-0.037
medium_variant,591,2098,-0.047
medium_variant,591,2099,-0.056
