variant,country,year,populationgrowthrate
estimates,630,1950,-0.375
estimates,630,1951,-0.133
estimates,630,1952,0.256
estimates,630,1953,0.479
estimates,630,1954,0.591
estimates,630,1955,0.645
estimates,630,1956,0.697
estimates,630,1957,0.793
estimates,630,1958,0.967
estimates,630,1959,1.225
estimates,630,1960,1.529
estimates,630,1961,1.805
estimates,630,1962,1.958
estimates,630,1963,1.918
estimates,630,1964,1.702
estimates,630,1965,1.392
estimates,630,1966,1.091
estimates,630,1967,0.893
estimates,630,1968,0.863
estimates,630,1969,0.998
estimates,630,1970,1.212
estimates,630,1971,1.41
estimates,630,1972,1.562
estimates,630,1973,1.665
estimates,630,1974,1.713
estimates,630,1975,1.736
estimates,630,1976,1.757
estimates,630,1977,1.748
estimates,630,1978,1.681
estimates,630,1979,1.56
estimates,630,1980,1.411
estimates,630,1981,1.264
estimates,630,1982,1.136
estimates,630,1983,1.038
estimates,630,1984,0.974
estimates,630,1985,0.923
estimates,630,1986,0.87
estimates,630,1987,0.834
estimates,630,1988,0.836
estimates,630,1989,0.871
estimates,630,1990,0.923
estimates,630,1991,0.97
estimates,630,1992,0.991
estimates,630,1993,0.974
estimates,630,1994,0.915
estimates,630,1995,0.839
estimates,630,1996,0.763
estimates,630,1997,0.668
estimates,630,1998,0.534
estimates,630,1999,0.365
estimates,630,2000,0.176
estimates,630,2001,-0.012
estimates,630,2002,-0.167
estimates,630,2003,-0.26
estimates,630,2004,-0.29
estimates,630,2005,-0.282
estimates,630,2006,-0.268
estimates,630,2007,-0.258
estimates,630,2008,-0.253
estimates,630,2009,-0.256
estimates,630,2010,-0.26
estimates,630,2011,-0.258
estimates,630,2012,-0.247
estimates,630,2013,-0.229
estimates,630,2014,-0.204
estimates,630,2015,-0.174
medium_variant,630,2015,-0.174
medium_variant,630,2016,-0.144
medium_variant,630,2017,-0.121
medium_variant,630,2018,-0.111
medium_variant,630,2019,-0.115
medium_variant,630,2020,-0.127
medium_variant,630,2021,-0.14
medium_variant,630,2022,-0.151
medium_variant,630,2023,-0.156
medium_variant,630,2024,-0.156
medium_variant,630,2025,-0.154
medium_variant,630,2026,-0.154
medium_variant,630,2027,-0.159
medium_variant,630,2028,-0.171
medium_variant,630,2029,-0.19
medium_variant,630,2030,-0.213
medium_variant,630,2031,-0.238
medium_variant,630,2032,-0.263
medium_variant,630,2033,-0.287
medium_variant,630,2034,-0.311
medium_variant,630,2035,-0.334
medium_variant,630,2036,-0.358
medium_variant,630,2037,-0.383
medium_variant,630,2038,-0.408
medium_variant,630,2039,-0.432
medium_variant,630,2040,-0.456
medium_variant,630,2041,-0.48
medium_variant,630,2042,-0.504
medium_variant,630,2043,-0.527
medium_variant,630,2044,-0.551
medium_variant,630,2045,-0.574
medium_variant,630,2046,-0.596
medium_variant,630,2047,-0.617
medium_variant,630,2048,-0.636
medium_variant,630,2049,-0.652
medium_variant,630,2050,-0.666
medium_variant,630,2051,-0.68
medium_variant,630,2052,-0.694
medium_variant,630,2053,-0.708
medium_variant,630,2054,-0.722
medium_variant,630,2055,-0.737
medium_variant,630,2056,-0.751
medium_variant,630,2057,-0.765
medium_variant,630,2058,-0.779
medium_variant,630,2059,-0.793
medium_variant,630,2060,-0.808
medium_variant,630,2061,-0.822
medium_variant,630,2062,-0.836
medium_variant,630,2063,-0.851
medium_variant,630,2064,-0.865
medium_variant,630,2065,-0.88
medium_variant,630,2066,-0.894
medium_variant,630,2067,-0.908
medium_variant,630,2068,-0.923
medium_variant,630,2069,-0.937
medium_variant,630,2070,-0.951
medium_variant,630,2071,-0.964
medium_variant,630,2072,-0.978
medium_variant,630,2073,-0.991
medium_variant,630,2074,-1.004
medium_variant,630,2075,-1.017
medium_variant,630,2076,-1.028
medium_variant,630,2077,-1.039
medium_variant,630,2078,-1.05
medium_variant,630,2079,-1.059
medium_variant,630,2080,-1.067
medium_variant,630,2081,-1.074
medium_variant,630,2082,-1.08
medium_variant,630,2083,-1.086
medium_variant,630,2084,-1.091
medium_variant,630,2085,-1.095
medium_variant,630,2086,-1.097
medium_variant,630,2087,-1.098
medium_variant,630,2088,-1.099
medium_variant,630,2089,-1.098
medium_variant,630,2090,-1.096
medium_variant,630,2091,-1.093
medium_variant,630,2092,-1.088
medium_variant,630,2093,-1.082
medium_variant,630,2094,-1.075
medium_variant,630,2095,-1.065
medium_variant,630,2096,-1.055
medium_variant,630,2097,-1.043
medium_variant,630,2098,-1.029
medium_variant,630,2099,-1.014
