variant,country,year,populationgrowthrate
estimates,826,1950,0.011
estimates,826,1951,0.069
estimates,826,1952,0.173
estimates,826,1953,0.255
estimates,826,1954,0.32
estimates,826,1955,0.375
estimates,826,1956,0.425
estimates,826,1957,0.475
estimates,826,1958,0.53
estimates,826,1959,0.589
estimates,826,1960,0.649
estimates,826,1961,0.699
estimates,826,1962,0.727
estimates,826,1963,0.722
estimates,826,1964,0.686
estimates,826,1965,0.632
estimates,826,1966,0.573
estimates,826,1967,0.513
estimates,826,1968,0.454
estimates,826,1969,0.397
estimates,826,1970,0.342
estimates,826,1971,0.285
estimates,826,1972,0.23
estimates,826,1973,0.177
estimates,826,1974,0.129
estimates,826,1975,0.085
estimates,826,1976,0.045
estimates,826,1977,0.014
estimates,826,1978,0
estimates,826,1979,0.002
estimates,826,1980,0.013
estimates,826,1981,0.027
estimates,826,1982,0.048
estimates,826,1983,0.08
estimates,826,1984,0.12
estimates,826,1985,0.166
estimates,826,1986,0.215
estimates,826,1987,0.254
estimates,826,1988,0.277
estimates,826,1989,0.281
estimates,826,1990,0.276
estimates,826,1991,0.271
estimates,826,1992,0.27
estimates,826,1993,0.274
estimates,826,1994,0.284
estimates,826,1995,0.298
estimates,826,1996,0.317
estimates,826,1997,0.333
estimates,826,1998,0.342
estimates,826,1999,0.345
estimates,826,2000,0.342
estimates,826,2001,0.337
estimates,826,2002,0.363
estimates,826,2003,0.449
estimates,826,2004,0.589
estimates,826,2005,0.761
estimates,826,2006,0.927
estimates,826,2007,1.036
estimates,826,2008,1.054
estimates,826,2009,0.982
estimates,826,2010,0.861
estimates,826,2011,0.74
estimates,826,2012,0.646
estimates,826,2013,0.592
estimates,826,2014,0.581
estimates,826,2015,0.591
medium_variant,826,2015,0.591
medium_variant,826,2016,0.596
medium_variant,826,2017,0.593
medium_variant,826,2018,0.584
medium_variant,826,2019,0.568
medium_variant,826,2020,0.55
medium_variant,826,2021,0.534
medium_variant,826,2022,0.519
medium_variant,826,2023,0.503
medium_variant,826,2024,0.486
medium_variant,826,2025,0.47
medium_variant,826,2026,0.453
medium_variant,826,2027,0.438
medium_variant,826,2028,0.423
medium_variant,826,2029,0.409
medium_variant,826,2030,0.396
medium_variant,826,2031,0.384
medium_variant,826,2032,0.373
medium_variant,826,2033,0.364
medium_variant,826,2034,0.357
medium_variant,826,2035,0.351
medium_variant,826,2036,0.345
medium_variant,826,2037,0.34
medium_variant,826,2038,0.336
medium_variant,826,2039,0.332
medium_variant,826,2040,0.329
medium_variant,826,2041,0.325
medium_variant,826,2042,0.322
medium_variant,826,2043,0.317
medium_variant,826,2044,0.312
medium_variant,826,2045,0.307
medium_variant,826,2046,0.301
medium_variant,826,2047,0.294
medium_variant,826,2048,0.286
medium_variant,826,2049,0.275
medium_variant,826,2050,0.264
medium_variant,826,2051,0.252
medium_variant,826,2052,0.241
medium_variant,826,2053,0.229
medium_variant,826,2054,0.218
medium_variant,826,2055,0.206
medium_variant,826,2056,0.195
medium_variant,826,2057,0.185
medium_variant,826,2058,0.177
medium_variant,826,2059,0.171
medium_variant,826,2060,0.167
medium_variant,826,2061,0.163
medium_variant,826,2062,0.16
medium_variant,826,2063,0.158
medium_variant,826,2064,0.158
medium_variant,826,2065,0.158
medium_variant,826,2066,0.159
medium_variant,826,2067,0.16
medium_variant,826,2068,0.16
medium_variant,826,2069,0.16
medium_variant,826,2070,0.159
medium_variant,826,2071,0.158
medium_variant,826,2072,0.156
medium_variant,826,2073,0.154
medium_variant,826,2074,0.151
medium_variant,826,2075,0.147
medium_variant,826,2076,0.143
medium_variant,826,2077,0.139
medium_variant,826,2078,0.135
medium_variant,826,2079,0.131
medium_variant,826,2080,0.127
medium_variant,826,2081,0.122
medium_variant,826,2082,0.118
medium_variant,826,2083,0.115
medium_variant,826,2084,0.112
medium_variant,826,2085,0.11
medium_variant,826,2086,0.108
medium_variant,826,2087,0.106
medium_variant,826,2088,0.104
medium_variant,826,2089,0.103
medium_variant,826,2090,0.102
medium_variant,826,2091,0.1
medium_variant,826,2092,0.099
medium_variant,826,2093,0.097
medium_variant,826,2094,0.095
medium_variant,826,2095,0.092
medium_variant,826,2096,0.089
medium_variant,826,2097,0.085
medium_variant,826,2098,0.081
medium_variant,826,2099,0.076
