variant,country,year,populationgrowthrate
estimates,68,1950,1.627
estimates,68,1951,1.65
estimates,68,1952,1.693
estimates,68,1953,1.732
estimates,68,1954,1.768
estimates,68,1955,1.8
estimates,68,1956,1.828
estimates,68,1957,1.853
estimates,68,1958,1.874
estimates,68,1959,1.891
estimates,68,1960,1.906
estimates,68,1961,1.921
estimates,68,1962,1.935
estimates,68,1963,1.951
estimates,68,1964,1.969
estimates,68,1965,1.987
estimates,68,1966,2.005
estimates,68,1967,2.022
estimates,68,1968,2.04
estimates,68,1969,2.058
estimates,68,1970,2.075
estimates,68,1971,2.09
estimates,68,1972,2.106
estimates,68,1973,2.126
estimates,68,1974,2.149
estimates,68,1975,2.172
estimates,68,1976,2.191
estimates,68,1977,2.202
estimates,68,1978,2.2
estimates,68,1979,2.187
estimates,68,1980,2.169
estimates,68,1981,2.15
estimates,68,1982,2.128
estimates,68,1983,2.1
estimates,68,1984,2.067
estimates,68,1985,2.032
estimates,68,1986,1.998
estimates,68,1987,1.971
estimates,68,1988,1.959
estimates,68,1989,1.959
estimates,68,1990,1.965
estimates,68,1991,1.97
estimates,68,1992,1.972
estimates,68,1993,1.974
estimates,68,1994,1.974
estimates,68,1995,1.973
estimates,68,1996,1.97
estimates,68,1997,1.962
estimates,68,1998,1.943
estimates,68,1999,1.914
estimates,68,2000,1.881
estimates,68,2001,1.847
estimates,68,2002,1.815
estimates,68,2003,1.784
estimates,68,2004,1.756
estimates,68,2005,1.729
estimates,68,2006,1.702
estimates,68,2007,1.676
estimates,68,2008,1.653
estimates,68,2009,1.631
estimates,68,2010,1.611
estimates,68,2011,1.591
estimates,68,2012,1.572
estimates,68,2013,1.554
estimates,68,2014,1.536
estimates,68,2015,1.519
medium_variant,68,2015,1.519
medium_variant,68,2016,1.501
medium_variant,68,2017,1.483
medium_variant,68,2018,1.464
medium_variant,68,2019,1.443
medium_variant,68,2020,1.421
medium_variant,68,2021,1.399
medium_variant,68,2022,1.377
medium_variant,68,2023,1.355
medium_variant,68,2024,1.332
medium_variant,68,2025,1.31
medium_variant,68,2026,1.287
medium_variant,68,2027,1.263
medium_variant,68,2028,1.24
medium_variant,68,2029,1.217
medium_variant,68,2030,1.194
medium_variant,68,2031,1.17
medium_variant,68,2032,1.146
medium_variant,68,2033,1.121
medium_variant,68,2034,1.096
medium_variant,68,2035,1.07
medium_variant,68,2036,1.044
medium_variant,68,2037,1.018
medium_variant,68,2038,0.993
medium_variant,68,2039,0.968
medium_variant,68,2040,0.943
medium_variant,68,2041,0.919
medium_variant,68,2042,0.895
medium_variant,68,2043,0.871
medium_variant,68,2044,0.848
medium_variant,68,2045,0.824
medium_variant,68,2046,0.802
medium_variant,68,2047,0.779
medium_variant,68,2048,0.757
medium_variant,68,2049,0.734
medium_variant,68,2050,0.712
medium_variant,68,2051,0.69
medium_variant,68,2052,0.669
medium_variant,68,2053,0.647
medium_variant,68,2054,0.626
medium_variant,68,2055,0.604
medium_variant,68,2056,0.583
medium_variant,68,2057,0.562
medium_variant,68,2058,0.541
medium_variant,68,2059,0.519
medium_variant,68,2060,0.498
medium_variant,68,2061,0.476
medium_variant,68,2062,0.455
medium_variant,68,2063,0.434
medium_variant,68,2064,0.414
medium_variant,68,2065,0.393
medium_variant,68,2066,0.373
medium_variant,68,2067,0.353
medium_variant,68,2068,0.334
medium_variant,68,2069,0.315
medium_variant,68,2070,0.296
medium_variant,68,2071,0.278
medium_variant,68,2072,0.26
medium_variant,68,2073,0.243
medium_variant,68,2074,0.225
medium_variant,68,2075,0.209
medium_variant,68,2076,0.192
medium_variant,68,2077,0.176
medium_variant,68,2078,0.16
medium_variant,68,2079,0.145
medium_variant,68,2080,0.13
medium_variant,68,2081,0.115
medium_variant,68,2082,0.101
medium_variant,68,2083,0.087
medium_variant,68,2084,0.073
medium_variant,68,2085,0.06
medium_variant,68,2086,0.046
medium_variant,68,2087,0.033
medium_variant,68,2088,0.02
medium_variant,68,2089,0.008
medium_variant,68,2090,-0.004
medium_variant,68,2091,-0.017
medium_variant,68,2092,-0.028
medium_variant,68,2093,-0.04
medium_variant,68,2094,-0.051
medium_variant,68,2095,-0.062
medium_variant,68,2096,-0.073
medium_variant,68,2097,-0.083
medium_variant,68,2098,-0.094
medium_variant,68,2099,-0.104
