variant,country,year,populationgrowthrate
estimates,504,1950,2.818
estimates,504,1951,2.93
estimates,504,1952,3.113
estimates,504,1953,3.223
estimates,504,1954,3.276
estimates,504,1955,3.287
estimates,504,1956,3.27
estimates,504,1957,3.234
estimates,504,1958,3.189
estimates,504,1959,3.138
estimates,504,1960,3.082
estimates,504,1961,3.015
estimates,504,1962,2.932
estimates,504,1963,2.829
estimates,504,1964,2.71
estimates,504,1965,2.588
estimates,504,1966,2.474
estimates,504,1967,2.374
estimates,504,1968,2.291
estimates,504,1969,2.227
estimates,504,1970,2.173
estimates,504,1971,2.126
estimates,504,1972,2.102
estimates,504,1973,2.117
estimates,504,1974,2.165
estimates,504,1975,2.228
estimates,504,1976,2.287
estimates,504,1977,2.336
estimates,504,1978,2.374
estimates,504,1979,2.4
estimates,504,1980,2.418
estimates,504,1981,2.43
estimates,504,1982,2.419
estimates,504,1983,2.371
estimates,504,1984,2.29
estimates,504,1985,2.189
estimates,504,1986,2.087
estimates,504,1987,1.996
estimates,504,1988,1.927
estimates,504,1989,1.878
estimates,504,1990,1.84
estimates,504,1991,1.801
estimates,504,1992,1.746
estimates,504,1993,1.669
estimates,504,1994,1.572
estimates,504,1995,1.466
estimates,504,1996,1.367
estimates,504,1997,1.285
estimates,504,1998,1.223
estimates,504,1999,1.183
estimates,504,2000,1.156
estimates,504,2001,1.136
estimates,504,2002,1.122
estimates,504,2003,1.117
estimates,504,2004,1.122
estimates,504,2005,1.13
estimates,504,2006,1.142
estimates,504,2007,1.165
estimates,504,2008,1.209
estimates,504,2009,1.27
estimates,504,2010,1.34
estimates,504,2011,1.406
estimates,504,2012,1.449
estimates,504,2013,1.455
estimates,504,2014,1.426
estimates,504,2015,1.378
medium_variant,504,2015,1.378
medium_variant,504,2016,1.327
medium_variant,504,2017,1.28
medium_variant,504,2018,1.237
medium_variant,504,2019,1.2
medium_variant,504,2020,1.163
medium_variant,504,2021,1.124
medium_variant,504,2022,1.085
medium_variant,504,2023,1.046
medium_variant,504,2024,1.009
medium_variant,504,2025,0.972
medium_variant,504,2026,0.937
medium_variant,504,2027,0.902
medium_variant,504,2028,0.869
medium_variant,504,2029,0.838
medium_variant,504,2030,0.808
medium_variant,504,2031,0.778
medium_variant,504,2032,0.75
medium_variant,504,2033,0.722
medium_variant,504,2034,0.695
medium_variant,504,2035,0.669
medium_variant,504,2036,0.644
medium_variant,504,2037,0.619
medium_variant,504,2038,0.594
medium_variant,504,2039,0.57
medium_variant,504,2040,0.547
medium_variant,504,2041,0.524
medium_variant,504,2042,0.501
medium_variant,504,2043,0.479
medium_variant,504,2044,0.457
medium_variant,504,2045,0.434
medium_variant,504,2046,0.413
medium_variant,504,2047,0.391
medium_variant,504,2048,0.37
medium_variant,504,2049,0.35
medium_variant,504,2050,0.329
medium_variant,504,2051,0.309
medium_variant,504,2052,0.289
medium_variant,504,2053,0.269
medium_variant,504,2054,0.248
medium_variant,504,2055,0.227
medium_variant,504,2056,0.206
medium_variant,504,2057,0.186
medium_variant,504,2058,0.165
medium_variant,504,2059,0.145
medium_variant,504,2060,0.125
medium_variant,504,2061,0.105
medium_variant,504,2062,0.085
medium_variant,504,2063,0.066
medium_variant,504,2064,0.046
medium_variant,504,2065,0.027
medium_variant,504,2066,0.008
medium_variant,504,2067,-0.01
medium_variant,504,2068,-0.028
medium_variant,504,2069,-0.045
medium_variant,504,2070,-0.062
medium_variant,504,2071,-0.079
medium_variant,504,2072,-0.094
medium_variant,504,2073,-0.109
medium_variant,504,2074,-0.123
medium_variant,504,2075,-0.136
medium_variant,504,2076,-0.148
medium_variant,504,2077,-0.159
medium_variant,504,2078,-0.17
medium_variant,504,2079,-0.18
medium_variant,504,2080,-0.19
medium_variant,504,2081,-0.199
medium_variant,504,2082,-0.207
medium_variant,504,2083,-0.215
medium_variant,504,2084,-0.223
medium_variant,504,2085,-0.231
medium_variant,504,2086,-0.238
medium_variant,504,2087,-0.245
medium_variant,504,2088,-0.252
medium_variant,504,2089,-0.26
medium_variant,504,2090,-0.267
medium_variant,504,2091,-0.275
medium_variant,504,2092,-0.282
medium_variant,504,2093,-0.288
medium_variant,504,2094,-0.295
medium_variant,504,2095,-0.301
medium_variant,504,2096,-0.306
medium_variant,504,2097,-0.312
medium_variant,504,2098,-0.318
medium_variant,504,2099,-0.324
