variant,country,year,populationgrowthrate
estimates,440,1950,0.086
estimates,440,1951,0.207
estimates,440,1952,0.422
estimates,440,1953,0.588
estimates,440,1954,0.716
estimates,440,1955,0.819
estimates,440,1956,0.909
estimates,440,1957,0.996
estimates,440,1958,1.088
estimates,440,1959,1.185
estimates,440,1960,1.282
estimates,440,1961,1.363
estimates,440,1962,1.408
estimates,440,1963,1.403
estimates,440,1964,1.351
estimates,440,1965,1.272
estimates,440,1966,1.187
estimates,440,1967,1.118
estimates,440,1968,1.076
estimates,440,1969,1.062
estimates,440,1970,1.061
estimates,440,1971,1.058
estimates,440,1972,1.04
estimates,440,1973,1.005
estimates,440,1974,0.951
estimates,440,1975,0.889
estimates,440,1976,0.83
estimates,440,1977,0.783
estimates,440,1978,0.756
estimates,440,1979,0.748
estimates,440,1980,0.743
estimates,440,1981,0.729
estimates,440,1982,0.724
estimates,440,1983,0.746
estimates,440,1984,0.79
estimates,440,1985,0.85
estimates,440,1986,0.903
estimates,440,1987,0.888
estimates,440,1988,0.756
estimates,440,1989,0.51
estimates,440,1990,0.202
estimates,440,1991,-0.107
estimates,440,1992,-0.364
estimates,440,1993,-0.531
estimates,440,1994,-0.604
estimates,440,1995,-0.626
estimates,440,1996,-0.648
estimates,440,1997,-0.679
estimates,440,1998,-0.714
estimates,440,1999,-0.755
estimates,440,2000,-0.793
estimates,440,2001,-0.822
estimates,440,2002,-0.86
estimates,440,2003,-0.932
estimates,440,2004,-1.037
estimates,440,2005,-1.159
estimates,440,2006,-1.274
estimates,440,2007,-1.366
estimates,440,2008,-1.421
estimates,440,2009,-1.433
estimates,440,2010,-1.423
estimates,440,2011,-1.405
estimates,440,2012,-1.358
estimates,440,2013,-1.257
estimates,440,2014,-1.103
estimates,440,2015,-0.913
medium_variant,440,2015,-0.913
medium_variant,440,2016,-0.715
medium_variant,440,2017,-0.549
medium_variant,440,2018,-0.449
medium_variant,440,2019,-0.419
medium_variant,440,2020,-0.429
medium_variant,440,2021,-0.444
medium_variant,440,2022,-0.455
medium_variant,440,2023,-0.464
medium_variant,440,2024,-0.468
medium_variant,440,2025,-0.473
medium_variant,440,2026,-0.486
medium_variant,440,2027,-0.503
medium_variant,440,2028,-0.52
medium_variant,440,2029,-0.535
medium_variant,440,2030,-0.551
medium_variant,440,2031,-0.568
medium_variant,440,2032,-0.584
medium_variant,440,2033,-0.597
medium_variant,440,2034,-0.606
medium_variant,440,2035,-0.613
medium_variant,440,2036,-0.62
medium_variant,440,2037,-0.625
medium_variant,440,2038,-0.627
medium_variant,440,2039,-0.627
medium_variant,440,2040,-0.625
medium_variant,440,2041,-0.622
medium_variant,440,2042,-0.619
medium_variant,440,2043,-0.615
medium_variant,440,2044,-0.613
medium_variant,440,2045,-0.61
medium_variant,440,2046,-0.607
medium_variant,440,2047,-0.603
medium_variant,440,2048,-0.599
medium_variant,440,2049,-0.595
medium_variant,440,2050,-0.59
medium_variant,440,2051,-0.586
medium_variant,440,2052,-0.581
medium_variant,440,2053,-0.577
medium_variant,440,2054,-0.573
medium_variant,440,2055,-0.57
medium_variant,440,2056,-0.567
medium_variant,440,2057,-0.564
medium_variant,440,2058,-0.561
medium_variant,440,2059,-0.559
medium_variant,440,2060,-0.557
medium_variant,440,2061,-0.555
medium_variant,440,2062,-0.553
medium_variant,440,2063,-0.551
medium_variant,440,2064,-0.549
medium_variant,440,2065,-0.546
medium_variant,440,2066,-0.543
medium_variant,440,2067,-0.539
medium_variant,440,2068,-0.534
medium_variant,440,2069,-0.529
medium_variant,440,2070,-0.524
medium_variant,440,2071,-0.517
medium_variant,440,2072,-0.511
medium_variant,440,2073,-0.504
medium_variant,440,2074,-0.497
medium_variant,440,2075,-0.489
medium_variant,440,2076,-0.481
medium_variant,440,2077,-0.473
medium_variant,440,2078,-0.465
medium_variant,440,2079,-0.457
medium_variant,440,2080,-0.448
medium_variant,440,2081,-0.44
medium_variant,440,2082,-0.431
medium_variant,440,2083,-0.423
medium_variant,440,2084,-0.413
medium_variant,440,2085,-0.404
medium_variant,440,2086,-0.396
medium_variant,440,2087,-0.387
medium_variant,440,2088,-0.378
medium_variant,440,2089,-0.369
medium_variant,440,2090,-0.361
medium_variant,440,2091,-0.353
medium_variant,440,2092,-0.346
medium_variant,440,2093,-0.34
medium_variant,440,2094,-0.335
medium_variant,440,2095,-0.331
medium_variant,440,2096,-0.328
medium_variant,440,2097,-0.326
medium_variant,440,2098,-0.326
medium_variant,440,2099,-0.327
