variant,country,year,populationgrowthrate
estimates,729,1950,2.597
estimates,729,1951,2.612
estimates,729,1952,2.643
estimates,729,1953,2.675
estimates,729,1954,2.707
estimates,729,1955,2.741
estimates,729,1956,2.775
estimates,729,1957,2.811
estimates,729,1958,2.847
estimates,729,1959,2.883
estimates,729,1960,2.92
estimates,729,1961,2.957
estimates,729,1962,2.993
estimates,729,1963,3.029
estimates,729,1964,3.064
estimates,729,1965,3.099
estimates,729,1966,3.135
estimates,729,1967,3.169
estimates,729,1968,3.198
estimates,729,1969,3.223
estimates,729,1970,3.243
estimates,729,1971,3.261
estimates,729,1972,3.29
estimates,729,1973,3.341
estimates,729,1974,3.408
estimates,729,1975,3.479
estimates,729,1976,3.538
estimates,729,1977,3.574
estimates,729,1978,3.581
estimates,729,1979,3.56
estimates,729,1980,3.532
estimates,729,1981,3.509
estimates,729,1982,3.472
estimates,729,1983,3.402
estimates,729,1984,3.31
estimates,729,1985,3.195
estimates,729,1986,3.077
estimates,729,1987,3.029
estimates,729,1988,3.106
estimates,729,1989,3.285
estimates,729,1990,3.514
estimates,729,1991,3.715
estimates,729,1992,3.783
estimates,729,1993,3.656
estimates,729,1994,3.361
estimates,729,1995,2.989
estimates,729,1996,2.641
estimates,729,1997,2.397
estimates,729,1998,2.301
estimates,729,1999,2.342
estimates,729,2000,2.453
estimates,729,2001,2.556
estimates,729,2002,2.599
estimates,729,2003,2.56
estimates,729,2004,2.446
estimates,729,2005,2.3
estimates,729,2006,2.169
estimates,729,2007,2.089
estimates,729,2008,2.075
estimates,729,2009,2.125
estimates,729,2010,2.204
estimates,729,2011,2.28
estimates,729,2012,2.337
estimates,729,2013,2.371
estimates,729,2014,2.382
estimates,729,2015,2.381
medium_variant,729,2015,2.381
medium_variant,729,2016,2.382
medium_variant,729,2017,2.384
medium_variant,729,2018,2.386
medium_variant,729,2019,2.387
medium_variant,729,2020,2.386
medium_variant,729,2021,2.383
medium_variant,729,2022,2.374
medium_variant,729,2023,2.359
medium_variant,729,2024,2.339
medium_variant,729,2025,2.315
medium_variant,729,2026,2.29
medium_variant,729,2027,2.265
medium_variant,729,2028,2.24
medium_variant,729,2029,2.216
medium_variant,729,2030,2.192
medium_variant,729,2031,2.167
medium_variant,729,2032,2.141
medium_variant,729,2033,2.114
medium_variant,729,2034,2.086
medium_variant,729,2035,2.057
medium_variant,729,2036,2.028
medium_variant,729,2037,1.999
medium_variant,729,2038,1.97
medium_variant,729,2039,1.94
medium_variant,729,2040,1.909
medium_variant,729,2041,1.88
medium_variant,729,2042,1.85
medium_variant,729,2043,1.822
medium_variant,729,2044,1.793
medium_variant,729,2045,1.766
medium_variant,729,2046,1.739
medium_variant,729,2047,1.712
medium_variant,729,2048,1.687
medium_variant,729,2049,1.662
medium_variant,729,2050,1.638
medium_variant,729,2051,1.614
medium_variant,729,2052,1.591
medium_variant,729,2053,1.568
medium_variant,729,2054,1.545
medium_variant,729,2055,1.523
medium_variant,729,2056,1.501
medium_variant,729,2057,1.479
medium_variant,729,2058,1.457
medium_variant,729,2059,1.435
medium_variant,729,2060,1.414
medium_variant,729,2061,1.392
medium_variant,729,2062,1.37
medium_variant,729,2063,1.348
medium_variant,729,2064,1.326
medium_variant,729,2065,1.304
medium_variant,729,2066,1.281
medium_variant,729,2067,1.258
medium_variant,729,2068,1.235
medium_variant,729,2069,1.211
medium_variant,729,2070,1.187
medium_variant,729,2071,1.163
medium_variant,729,2072,1.14
medium_variant,729,2073,1.116
medium_variant,729,2074,1.092
medium_variant,729,2075,1.069
medium_variant,729,2076,1.046
medium_variant,729,2077,1.023
medium_variant,729,2078,1.001
medium_variant,729,2079,0.98
medium_variant,729,2080,0.959
medium_variant,729,2081,0.939
medium_variant,729,2082,0.919
medium_variant,729,2083,0.899
medium_variant,729,2084,0.88
medium_variant,729,2085,0.862
medium_variant,729,2086,0.845
medium_variant,729,2087,0.827
medium_variant,729,2088,0.809
medium_variant,729,2089,0.791
medium_variant,729,2090,0.773
medium_variant,729,2091,0.756
medium_variant,729,2092,0.739
medium_variant,729,2093,0.722
medium_variant,729,2094,0.706
medium_variant,729,2095,0.69
medium_variant,729,2096,0.674
medium_variant,729,2097,0.659
medium_variant,729,2098,0.643
medium_variant,729,2099,0.628
