variant,continent,year,oldagedependencyratio2064
estimates,905,1950,14.312
estimates,905,1951,14.653
estimates,905,1952,14.975
estimates,905,1953,15.293
estimates,905,1954,15.614
estimates,905,1955,15.941
estimates,905,1956,16.259
estimates,905,1957,16.539
estimates,905,1958,16.782
estimates,905,1959,16.99
estimates,905,1960,17.164
estimates,905,1961,17.458
estimates,905,1962,17.708
estimates,905,1963,17.909
estimates,905,1964,18.045
estimates,905,1965,18.105
estimates,905,1966,18.158
estimates,905,1967,18.151
estimates,905,1968,18.129
estimates,905,1969,18.134
estimates,905,1970,18.174
estimates,905,1971,18.284
estimates,905,1972,18.405
estimates,905,1973,18.538
estimates,905,1974,18.66
estimates,905,1975,18.749
estimates,905,1976,18.948
estimates,905,1977,19.126
estimates,905,1978,19.302
estimates,905,1979,19.482
estimates,905,1980,19.659
estimates,905,1981,19.758
estimates,905,1982,19.831
estimates,905,1983,19.91
estimates,905,1984,20.016
estimates,905,1985,20.154
estimates,905,1986,20.317
estimates,905,1987,20.497
estimates,905,1988,20.686
estimates,905,1989,20.864
estimates,905,1990,21.017
estimates,905,1991,21.13
estimates,905,1992,21.215
estimates,905,1993,21.271
estimates,905,1994,21.29
estimates,905,1995,21.264
estimates,905,1996,21.206
estimates,905,1997,21.106
estimates,905,1998,20.986
estimates,905,1999,20.863
estimates,905,2000,20.749
estimates,905,2001,20.675
estimates,905,2002,20.618
estimates,905,2003,20.58
estimates,905,2004,20.563
estimates,905,2005,20.576
estimates,905,2006,20.688
estimates,905,2007,20.833
estimates,905,2008,21.037
estimates,905,2009,21.325
estimates,905,2010,21.711
estimates,905,2011,22.204
estimates,905,2012,22.785
estimates,905,2013,23.436
estimates,905,2014,24.13
estimates,905,2015,24.85
medium_variant,905,2015,24.85
medium_variant,905,2016,25.563
medium_variant,905,2017,26.306
medium_variant,905,2018,27.09
medium_variant,905,2019,27.928
medium_variant,905,2020,28.823
medium_variant,905,2021,29.733
medium_variant,905,2022,30.692
medium_variant,905,2023,31.686
medium_variant,905,2024,32.693
medium_variant,905,2025,33.698
medium_variant,905,2026,34.632
medium_variant,905,2027,35.566
medium_variant,905,2028,36.468
medium_variant,905,2029,37.291
medium_variant,905,2030,38.011
medium_variant,905,2031,38.52
medium_variant,905,2032,38.921
medium_variant,905,2033,39.25
medium_variant,905,2034,39.563
medium_variant,905,2035,39.89
medium_variant,905,2036,40.1
medium_variant,905,2037,40.332
medium_variant,905,2038,40.567
medium_variant,905,2039,40.764
medium_variant,905,2040,40.897
medium_variant,905,2041,40.851
medium_variant,905,2042,40.772
medium_variant,905,2043,40.694
medium_variant,905,2044,40.674
medium_variant,905,2045,40.749
medium_variant,905,2046,40.804
medium_variant,905,2047,40.97
medium_variant,905,2048,41.22
medium_variant,905,2049,41.497
medium_variant,905,2050,41.76
medium_variant,905,2051,41.896
medium_variant,905,2052,42.045
medium_variant,905,2053,42.232
medium_variant,905,2054,42.492
medium_variant,905,2055,42.84
medium_variant,905,2056,43.169
medium_variant,905,2057,43.622
medium_variant,905,2058,44.131
medium_variant,905,2059,44.609
medium_variant,905,2060,45.016
medium_variant,905,2061,45.234
medium_variant,905,2062,45.395
medium_variant,905,2063,45.544
medium_variant,905,2064,45.733
medium_variant,905,2065,45.978
medium_variant,905,2066,46.082
medium_variant,905,2067,46.26
medium_variant,905,2068,46.49
medium_variant,905,2069,46.756
medium_variant,905,2070,47.062
medium_variant,905,2071,47.222
medium_variant,905,2072,47.436
medium_variant,905,2073,47.709
medium_variant,905,2074,48.016
medium_variant,905,2075,48.323
medium_variant,905,2076,48.393
medium_variant,905,2077,48.501
medium_variant,905,2078,48.637
medium_variant,905,2079,48.808
medium_variant,905,2080,49.038
medium_variant,905,2081,49.108
medium_variant,905,2082,49.248
medium_variant,905,2083,49.472
medium_variant,905,2084,49.77
medium_variant,905,2085,50.111
medium_variant,905,2086,50.247
medium_variant,905,2087,50.472
medium_variant,905,2088,50.749
medium_variant,905,2089,51.055
medium_variant,905,2090,51.397
medium_variant,905,2091,51.548
medium_variant,905,2092,51.742
medium_variant,905,2093,51.995
medium_variant,905,2094,52.315
medium_variant,905,2095,52.69
medium_variant,905,2096,52.813
medium_variant,905,2097,53.012
medium_variant,905,2098,53.274
medium_variant,905,2099,53.581
medium_variant,905,2100,53.925
high_variant,905,2015,24.8502195148688
low_variant,905,2015,24.8502195148688
constant_fertility,905,2015,24.8502195148688
instant_replacement,905,2015,24.8502195148688
zero_migration,905,2015,24.8502195148688
constant_mortality,905,2015,24.8502195148688
no_change,905,2015,24.8502195148688
high_variant,905,2020,28.8232469637069
low_variant,905,2020,28.8232469637069
constant_fertility,905,2020,28.8232469637069
instant_replacement,905,2020,28.8232469637069
zero_migration,905,2020,29.2580220733238
constant_mortality,905,2020,28.599128521256
no_change,905,2020,28.599128521256
high_variant,905,2025,33.6984816689228
low_variant,905,2025,33.6984816689228
constant_fertility,905,2025,33.6984816689228
instant_replacement,905,2025,33.6984816689228
zero_migration,905,2025,34.8146118423038
constant_mortality,905,2025,33.0324232885226
no_change,905,2025,33.0324232885226
high_variant,905,2030,38.0106177695179
low_variant,905,2030,38.0106177695179
constant_fertility,905,2030,38.0106177695179
instant_replacement,905,2030,38.0106177695179
zero_migration,905,2030,40.0547718400269
constant_mortality,905,2030,36.6566924395945
no_change,905,2030,36.6566924395945
high_variant,905,2035,39.8896286504325
low_variant,905,2035,39.8896286504325
constant_fertility,905,2035,39.8896286504325
instant_replacement,905,2035,39.8896286504325
zero_migration,905,2035,42.8622788296608
constant_mortality,905,2035,37.6611988148766
no_change,905,2035,37.6611988148766
high_variant,905,2040,40.3619839460889
low_variant,905,2040,41.4464746993123
constant_fertility,905,2040,40.9082884069863
instant_replacement,905,2040,40.4408255249723
zero_migration,905,2040,44.7939300663542
constant_mortality,905,2040,37.6409226640712
no_change,905,2040,37.6513262683463
high_variant,905,2045,39.404754562722
low_variant,905,2045,42.1890158032639
constant_fertility,905,2045,40.8143557826254
instant_replacement,905,2045,39.8748788866161
zero_migration,905,2045,45.4066195442804
constant_mortality,905,2045,36.4770096877218
no_change,905,2045,36.5355411516982
high_variant,905,2050,39.4015157965286
low_variant,905,2050,44.4180002591349
constant_fertility,905,2050,41.889028340854
instant_replacement,905,2050,40.4671423447119
zero_migration,905,2050,47.3310379292602
constant_mortality,905,2050,36.4602175058624
no_change,905,2050,36.5738979621734
high_variant,905,2055,39.4775614945991
low_variant,905,2055,46.8264960285425
constant_fertility,905,2055,43.0384813509622
instant_replacement,905,2055,41.1336649691937
zero_migration,905,2055,49.1948425565635
constant_mortality,905,2055,36.5976546120529
no_change,905,2055,36.767822865186
high_variant,905,2060,40.4796247200442
low_variant,905,2060,50.6643070253493
constant_fertility,905,2060,45.3065150844089
instant_replacement,905,2060,42.8078485899446
zero_migration,905,2060,52.2320096502421
constant_mortality,905,2060,37.7584706607959
no_change,905,2060,38.0033728107398
high_variant,905,2065,40.2757986626417
low_variant,905,2065,53.3950722736488
constant_fertility,905,2065,46.3652648409517
instant_replacement,905,2065,43.253194159982
zero_migration,905,2065,53.4140081550522
constant_mortality,905,2065,37.75853984669
no_change,905,2065,38.0782833361537
high_variant,905,2070,39.9524235658388
low_variant,905,2070,56.7202338594014
constant_fertility,905,2070,47.5774745174019
instant_replacement,905,2070,43.6817061380679
zero_migration,905,2070,54.4779765598709
constant_mortality,905,2070,37.7980892527147
no_change,905,2070,38.2145009931893
high_variant,905,2075,39.5359964532923
low_variant,905,2075,60.8834278808328
constant_fertility,905,2075,49.0143163050373
instant_replacement,905,2075,44.1669534490255
zero_migration,905,2075,55.6339710205551
constant_mortality,905,2075,37.9462995176787
no_change,905,2075,38.4927494711424
high_variant,905,2080,38.5783297128459
low_variant,905,2080,64.9236250099949
constant_fertility,905,2080,49.9337624972172
instant_replacement,905,2080,44.1432892567201
zero_migration,905,2080,56.0697841545266
constant_mortality,905,2080,37.6595285840734
no_change,905,2080,38.3506159447761
high_variant,905,2085,39.0298213763536
low_variant,905,2085,67.4866159693472
constant_fertility,905,2085,51.2065888603321
instant_replacement,905,2085,45.6617603485613
zero_migration,905,2085,57.0012241800407
constant_mortality,905,2085,37.7613000730974
no_change,905,2085,38.5865677921244
high_variant,905,2090,40.2250079965266
low_variant,905,2090,69.0517648621939
constant_fertility,905,2090,52.5814518599316
instant_replacement,905,2090,47.2858174943957
zero_migration,905,2090,58.1860477108921
constant_mortality,905,2090,38.094484979457
no_change,905,2090,38.9555953797271
high_variant,905,2095,41.643342270798
low_variant,905,2095,69.8665364355736
constant_fertility,905,2095,53.9676177472997
instant_replacement,905,2095,48.7427357249589
zero_migration,905,2095,59.2746274558582
constant_mortality,905,2095,38.4128459739881
no_change,905,2095,39.3114759484646
high_variant,905,2100,42.6667841561073
low_variant,905,2100,71.0880051989198
constant_fertility,905,2100,55.3342301979878
instant_replacement,905,2100,49.9477469429881
zero_migration,905,2100,60.174758055453
constant_mortality,905,2100,38.6129794756847
no_change,905,2100,39.57939676157
