variant,continent,year,oldagedependencyratio2064
estimates,903,1950,7.123
estimates,903,1951,7.135
estimates,903,1952,7.113
estimates,903,1953,7.061
estimates,903,1954,6.985
estimates,903,1955,6.889
estimates,903,1956,6.949
estimates,903,1957,6.98
estimates,903,1958,6.988
estimates,903,1959,6.975
estimates,903,1960,6.946
estimates,903,1961,7.039
estimates,903,1962,7.107
estimates,903,1963,7.151
estimates,903,1964,7.172
estimates,903,1965,7.17
estimates,903,1966,7.248
estimates,903,1967,7.294
estimates,903,1968,7.314
estimates,903,1969,7.312
estimates,903,1970,7.293
estimates,903,1971,7.368
estimates,903,1972,7.418
estimates,903,1973,7.443
estimates,903,1974,7.444
estimates,903,1975,7.423
estimates,903,1976,7.475
estimates,903,1977,7.501
estimates,903,1978,7.508
estimates,903,1979,7.502
estimates,903,1980,7.486
estimates,903,1981,7.529
estimates,903,1982,7.553
estimates,903,1983,7.56
estimates,903,1984,7.556
estimates,903,1985,7.543
estimates,903,1986,7.595
estimates,903,1987,7.631
estimates,903,1988,7.653
estimates,903,1989,7.664
estimates,903,1990,7.667
estimates,903,1991,7.712
estimates,903,1992,7.739
estimates,903,1993,7.75
estimates,903,1994,7.75
estimates,903,1995,7.74
estimates,903,1996,7.793
estimates,903,1997,7.829
estimates,903,1998,7.849
estimates,903,1999,7.851
estimates,903,2000,7.833
estimates,903,2001,7.858
estimates,903,2002,7.858
estimates,903,2003,7.841
estimates,903,2004,7.811
estimates,903,2005,7.771
estimates,903,2006,7.782
estimates,903,2007,7.778
estimates,903,2008,7.763
estimates,903,2009,7.744
estimates,903,2010,7.726
estimates,903,2011,7.73
estimates,903,2012,7.731
estimates,903,2013,7.73
estimates,903,2014,7.729
estimates,903,2015,7.73
medium_variant,903,2015,7.73
medium_variant,903,2016,7.774
medium_variant,903,2017,7.813
medium_variant,903,2018,7.85
medium_variant,903,2019,7.886
medium_variant,903,2020,7.922
medium_variant,903,2021,7.995
medium_variant,903,2022,8.062
medium_variant,903,2023,8.122
medium_variant,903,2024,8.179
medium_variant,903,2025,8.233
medium_variant,903,2026,8.313
medium_variant,903,2027,8.385
medium_variant,903,2028,8.45
medium_variant,903,2029,8.51
medium_variant,903,2030,8.564
medium_variant,903,2031,8.635
