variant,continent,year,oldagedependencyratio2064
estimates,909,1950,13.324
estimates,909,1951,13.513
estimates,909,1952,13.685
estimates,909,1953,13.829
estimates,909,1954,13.932
estimates,909,1955,13.989
estimates,909,1956,14.169
estimates,909,1957,14.292
estimates,909,1958,14.366
estimates,909,1959,14.401
estimates,909,1960,14.407
estimates,909,1961,14.484
estimates,909,1962,14.526
estimates,909,1963,14.533
estimates,909,1964,14.505
estimates,909,1965,14.442
estimates,909,1966,14.356
estimates,909,1967,14.227
estimates,909,1968,14.076
estimates,909,1969,13.929
estimates,909,1970,13.805
estimates,909,1971,13.919
estimates,909,1972,14.029
estimates,909,1973,14.13
estimates,909,1974,14.225
estimates,909,1975,14.321
estimates,909,1976,14.533
estimates,909,1977,14.745
estimates,909,1978,14.943
estimates,909,1979,15.107
estimates,909,1980,15.226
estimates,909,1981,15.332
estimates,909,1982,15.391
estimates,909,1983,15.434
estimates,909,1984,15.503
estimates,909,1985,15.617
estimates,909,1986,15.767
estimates,909,1987,15.947
estimates,909,1988,16.14
estimates,909,1989,16.318
estimates,909,1990,16.466
estimates,909,1991,16.644
estimates,909,1992,16.792
estimates,909,1993,16.911
estimates,909,1994,17.004
estimates,909,1995,17.075
estimates,909,1996,17.15
estimates,909,1997,17.207
estimates,909,1998,17.259
estimates,909,1999,17.316
estimates,909,2000,17.388
estimates,909,2001,17.453
estimates,909,2002,17.525
estimates,909,2003,17.609
estimates,909,2004,17.707
estimates,909,2005,17.825
estimates,909,2006,17.926
estimates,909,2007,18.039
estimates,909,2008,18.181
estimates,909,2009,18.376
estimates,909,2010,18.642
estimates,909,2011,19
estimates,909,2012,19.431
estimates,909,2013,19.913
estimates,909,2014,20.402
estimates,909,2015,20.868
medium_variant,909,2015,20.868
medium_variant,909,2016,21.304
medium_variant,909,2017,21.719
medium_variant,909,2018,22.126
medium_variant,909,2019,22.549
medium_variant,909,2020,23.003
medium_variant,909,2021,23.475
medium_variant,909,2022,23.975
medium_variant,909,2023,24.5
medium_variant,909,2024,25.043
medium_variant,909,2025,25.601
medium_variant,909,2026,26.13
medium_variant,909,2027,26.68
medium_variant,909,2028,27.227
medium_variant,909,2029,27.735
medium_variant,909,2030,28.185
medium_variant,909,2031,28.506
medium_variant,909,2032,28.769
medium_variant,909,2033,29.008
medium_variant,909,2034,29.281
medium_variant,909,2035,29.619
medium_variant,909,2036,29.931
medium_variant,909,2037,30.31
medium_variant,909,2038,30.716
medium_variant,909,2039,31.078
medium_variant,909,2040,31.351
medium_variant,909,2041,31.455
medium_variant,909,2042,31.501
medium_variant,909,2043,31.523
medium_variant,909,2044,31.584
medium_variant,909,2045,31.73
medium_variant,909,2046,31.877
medium_variant,909,2047,32.109
medium_variant,909,2048,32.407
medium_variant,909,2049,32.738
medium_variant,909,2050,33.073
medium_variant,909,2051,33.322
medium_variant,909,2052,33.593
medium_variant,909,2053,33.887
medium_variant,909,2054,34.203
medium_variant,909,2055,34.536
medium_variant,909,2056,34.801
medium_variant,909,2057,35.101
medium_variant,909,2058,35.412
medium_variant,909,2059,35.715
medium_variant,909,2060,36.009
medium_variant,909,2061,36.207
medium_variant,909,2062,36.397
medium_variant,909,2063,36.602
medium_variant,909,2064,36.83
medium_variant,909,2065,37.068
medium_variant,909,2066,37.195
medium_variant,909,2067,37.359
medium_variant,909,2068,37.543
medium_variant,909,2069,37.755
medium_variant,909,2070,38.022
medium_variant,909,2071,38.232
medium_variant,909,2072,38.489
medium_variant,909,2073,38.812
medium_variant,909,2074,39.191
medium_variant,909,2075,39.599
medium_variant,909,2076,39.866
medium_variant,909,2077,40.18
medium_variant,909,2078,40.527
medium_variant,909,2079,40.902
medium_variant,909,2080,41.314
medium_variant,909,2081,41.628
medium_variant,909,2082,41.987
medium_variant,909,2083,42.39
medium_variant,909,2084,42.827
medium_variant,909,2085,43.286
medium_variant,909,2086,43.614
medium_variant,909,2087,43.973
medium_variant,909,2088,44.359
medium_variant,909,2089,44.769
medium_variant,909,2090,45.209
medium_variant,909,2091,45.52
medium_variant,909,2092,45.858
medium_variant,909,2093,46.228
medium_variant,909,2094,46.632
medium_variant,909,2095,47.07
medium_variant,909,2096,47.355
medium_variant,909,2097,47.675
medium_variant,909,2098,48.031
medium_variant,909,2099,48.426
medium_variant,909,2100,48.856
high_variant,909,2015,20.8675861743405
low_variant,909,2015,20.8675861743405
constant_fertility,909,2015,20.8675861743405
instant_replacement,909,2015,20.8675861743405
zero_migration,909,2015,20.8675861743405
constant_mortality,909,2015,20.8675861743405
no_change,909,2015,20.8675861743405
high_variant,909,2020,23.0026906168675
low_variant,909,2020,23.0026906168675
constant_fertility,909,2020,23.0026906168675
instant_replacement,909,2020,23.0026906168675
zero_migration,909,2020,23.4500744556066
constant_mortality,909,2020,22.7647339062401
no_change,909,2020,22.7647339062401
high_variant,909,2025,25.6010122819043
low_variant,909,2025,25.6010122819043
constant_fertility,909,2025,25.6010122819043
instant_replacement,909,2025,25.6010122819043
zero_migration,909,2025,26.611142314218
constant_mortality,909,2025,24.9324227516106
no_change,909,2025,24.9324197413117
high_variant,909,2030,28.1848678079602
low_variant,909,2030,28.1848678079602
constant_fertility,909,2030,28.1848678079602
instant_replacement,909,2030,28.1848678079602
zero_migration,909,2030,29.9111589702805
constant_mortality,909,2030,26.9278370128208
no_change,909,2030,26.9278328647654
high_variant,909,2035,29.6190914202671
low_variant,909,2035,29.6190914202671
constant_fertility,909,2035,29.6190914202671
instant_replacement,909,2035,29.6190939845608
zero_migration,909,2035,32.0929449201937
constant_mortality,909,2035,27.6683084526025
