variant,continent,year,oldagedependencyratio2064
constant_fertility,908,2065,56.6106836939979
instant_replacement,908,2065,47.3284707357241
zero_migration,908,2065,57.9118410806368
constant_mortality,908,2065,42.7237240212135
no_change,908,2065,44.6468339960723
high_variant,908,2070,43.9396176995241
low_variant,908,2070,65.8223086866988
constant_fertility,908,2070,56.1151506642971
instant_replacement,908,2070,44.981965263906
zero_migration,908,2070,56.1619051501472
constant_mortality,908,2070,40.6305311530038
no_change,908,2070,43.0820562967248
high_variant,908,2075,42.384783934644
low_variant,908,2075,69.9270834325137
constant_fertility,908,2075,57.450901498943
instant_replacement,908,2075,43.8187447111274
zero_migration,908,2075,56.2902153703262
constant_mortality,908,2075,40.0642695507841
no_change,908,2075,43.209001301662
high_variant,908,2080,41.4042002653406
low_variant,908,2080,76.2870764779374
constant_fertility,908,2080,59.8900229171863
instant_replacement,908,2080,43.3942367348007
zero_migration,908,2080,57.5591546976595
constant_mortality,908,2080,40.3334142042569
no_change,908,2080,44.2822375861163
high_variant,908,2085,42.2270476424564
low_variant,908,2085,79.8935292446979
constant_fertility,908,2085,62.0145490971028
instant_replacement,908,2085,46.5479188968407
zero_migration,908,2085,59.1048328417294
constant_mortality,908,2085,40.7886572429897
no_change,908,2085,45.0232012299877
high_variant,908,2090,43.5268949991584
low_variant,908,2090,81.2189299290663
constant_fertility,908,2090,63.497994289604
instant_replacement,908,2090,48.9550375622042
zero_migration,908,2090,60.2442730751217
constant_mortality,908,2090,40.8833832037689
no_change,908,2090,45.102602438279
high_variant,908,2095,44.5938892027325
low_variant,908,2095,80.7052377891312
constant_fertility,908,2095,64.5168794963257
instant_replacement,908,2095,50.2819202568228
zero_migration,908,2095,60.5975168860818
constant_mortality,908,2095,40.3920053541163
no_change,908,2095,44.6789757240101
high_variant,908,2100,45.0169291252988
low_variant,908,2100,80.4933793703996
constant_fertility,908,2100,65.6060730804099
instant_replacement,908,2100,50.8133387787477
zero_migration,908,2100,60.5703856622896
constant_mortality,908,2100,39.6740161414194
no_change,908,2100,44.2903797386034
