country,year,variant,agebroad,feminityratio_femaleper100male
288,1950,estimates,total,97.8324505268242
288,1950,estimates,0_1,95.2478120013539
288,1950,estimates,0_4,95.4649062582519
288,1950,estimates,0_14,95.8112281533431
288,1950,estimates,0_17,95.8538500454401
288,1950,estimates,0_19,95.8875416264402
288,1950,estimates,0_24,96.0124402704779
288,1950,estimates,3_4,95.7065204793584
288,1950,estimates,3_5,95.7610996171316
288,1950,estimates,3_6,95.8088062878564
288,1950,estimates,4_5,95.8241932822916
288,1950,estimates,4_6,95.8695198765277
288,1950,estimates,5_10,96.0237923659594
288,1950,estimates,5_11,96.0343159336386
288,1950,estimates,5_14,96.0544017894623
288,1950,estimates,6_9,96.0432709425637
288,1950,estimates,6_10,96.0565622113267
288,1950,estimates,6_11,96.0640974705337
288,1950,estimates,6_12,96.0685936169945
288,1950,estimates,7_10,96.0812614233079
288,1950,estimates,7_12,96.0878664740908
288,1950,estimates,11_16,96.1189918900079
288,1950,estimates,11_17,96.1269802132775
288,1950,estimates,11_18,96.1426249687879
288,1950,estimates,12_14,96.1099139134221
288,1950,estimates,12_16,96.1218721710467
288,1950,estimates,12_17,96.1308993115947
288,1950,estimates,12_18,96.1485623572152
288,1950,estimates,13_17,96.1379374282393
288,1950,estimates,13_18,96.1578034246059
288,1950,estimates,13_19,96.1879844808519
288,1950,estimates,15plus,99.5252462443001
288,1950,estimates,15_17,96.1539641535715
288,1950,estimates,15_24,96.4876785747364
288,1950,estimates,15_49,97.706166942675
288,1950,estimates,15_59,98.4269502466522
288,1950,estimates,15_64,98.7156080599266
288,1950,estimates,16plus,99.6694599733833
288,1950,estimates,17plus,99.8214920691363
288,1950,estimates,18plus,99.9803679721275
288,1950,estimates,18_23,96.5863974835167
288,1950,estimates,20plus,100.311120666759
288,1950,estimates,20_64,99.34068590364
288,1950,estimates,20_69,99.7045932776415
288,1950,estimates,21plus,100.481523506012
288,1950,estimates,25plus,101.194133817621
288,1950,estimates,25_49,98.5939041689534
