country,year,variant,agebroad,feminityratio_femaleper100male
470,1950,estimates,"Region, subregion, country or area *",Malta
470,1950,estimates,total,102.593472812041
470,1950,estimates,0_1,94.7221988027991
470,1950,estimates,0_4,95.8333333333333
470,1950,estimates,0_14,98.1782149415465
470,1950,estimates,0_17,98.4460766581211
470,1950,estimates,0_19,98.5464189443784
470,1950,estimates,0_24,98.7792831794734
470,1950,estimates,3_4,97.4744118038017
470,1950,estimates,3_5,97.9135618479881
470,1950,estimates,3_6,98.3129726585224
470,1950,estimates,4_5,98.4578884934757
470,1950,estimates,4_6,98.8524590163934
470,1950,estimates,5_10,100.071998227736
470,1950,estimates,5_11,100.065749307284
470,1950,estimates,5_14,99.9935485952066
470,1950,estimates,6_9,100.288453380843
470,1950,estimates,6_10,100.316647577983
470,1950,estimates,6_11,100.265486725664
470,1950,estimates,6_12,100.191472469995
470,1950,estimates,7_10,100.465037625772
470,1950,estimates,7_12,100.266347774094
470,1950,estimates,11_16,99.9627084332215
470,1950,estimates,11_17,99.9953542392567
470,1950,estimates,11_18,99.9876232517843
470,1950,estimates,12_14,99.835187474248
470,1950,estimates,12_16,99.9485000643749
470,1950,estimates,12_17,99.9890638670166
470,1950,estimates,12_18,99.9809541948386
470,1950,estimates,13_17,100.033433634236
470,1950,estimates,13_18,100.016978889581
470,1950,estimates,13_19,99.9509226541029
470,1950,estimates,15plus,105.046413672589
470,1950,estimates,15_17,100.16317016317
470,1950,estimates,15_24,100.003703703704
470,1950,estimates,15_49,102.741170990986
470,1950,estimates,15_59,102.325608437307
470,1950,estimates,15_64,103.295604395604
470,1950,estimates,16plus,105.200728976829
470,1950,estimates,17plus,105.35336731956
470,1950,estimates,18plus,105.509782019664
470,1950,estimates,18_23,99.3858879558842
470,1950,estimates,20plus,105.878823529412
470,1950,estimates,20_64,103.896154495513
470,1950,estimates,20_69,105.000062500781
470,1950,estimates,21plus,106.09996112353
470,1950,estimates,25plus,106.937403647172
470,1950,estimates,25_49,104.348015131093
470,1950,estimates,25_64,104.684375
470,1950,estimates,25_69,105.967164179104
470,1950,estimates,50plus,111.517901780564
470,1950,estimates,60plus,123.042608829411
470,1950,estimates,65plus,124.95938007749
470,1950,estimates,70plus,119.936012797441
470,1950,estimates,75plus,123.667100130039
470,1950,estimates,80plus,129.151291512915
470,1950,estimates,85plus,149.802371541502
470,1950,estimates,90plus,188.0
470,1955,estimates,"Region, subregion, country or area *",Malta
470,1955,estimates,total,106.82047860922
470,1955,estimates,0_1,98.0340961449854
470,1955,estimates,0_4,100.087032201915
470,1955,estimates,0_14,104.380222841226
470,1955,estimates,0_17,104.608433282796
470,1955,estimates,0_19,104.854074053621
470,1955,estimates,0_24,106.603943189309
470,1955,estimates,3_4,101.450756027789
470,1955,estimates,3_5,101.865242954653
470,1955,estimates,3_6,102.277348515657
470,1955,estimates,4_5,102.269546090782
470,1955,estimates,4_6,102.681992337165
470,1955,estimates,5_10,104.983541299855
470,1955,estimates,5_11,105.580464923777
470,1955,estimates,5_14,106.795799553839
470,1955,estimates,6_9,104.976249717259
470,1955,estimates,6_10,105.531088696311
470,1955,estimates,6_11,106.187200333542
470,1955,estimates,6_12,106.815094339623
470,1955,estimates,7_10,106.132249722941
470,1955,estimates,7_12,107.556069364162
470,1955,estimates,11_16,109.557011480435
470,1955,estimates,11_17,108.834368216467
470,1955,estimates,11_18,108.499649859944
470,1955,estimates,12_14,111.334363730036
470,1955,estimates,12_16,109.252669039146
470,1955,estimates,12_17,108.464671506995
470,1955,estimates,12_18,108.138138138138
470,1955,estimates,13_17,107.708304450298
470,1955,estimates,13_18,107.466361294017
470,1955,estimates,13_19,107.696487674752
470,1955,estimates,15plus,108.312313079387
470,1955,estimates,15_17,106.036831208456
470,1955,estimates,15_24,111.517599538373
470,1955,estimates,15_49,110.583654050123
470,1955,estimates,15_59,108.229960329954
470,1955,estimates,15_64,107.780162956462
470,1955,estimates,16plus,108.337177375069
470,1955,estimates,17plus,108.431871930144
470,1955,estimates,18plus,108.558622316584
470,1955,estimates,18_23,113.243697478992
470,1955,estimates,20plus,108.624292390107
470,1955,estimates,20_64,108.020426121201
470,1955,estimates,20_69,108.1794231268
470,1955,estimates,21plus,108.509468779856
470,1955,estimates,25plus,107.086312939584
470,1955,estimates,25_49,109.976751743619
470,1955,estimates,25_64,106.114330784267
470,1955,estimates,25_69,106.421870984323
470,1955,estimates,50plus,102.950749311492
470,1955,estimates,60plus,108.761682242991
470,1955,estimates,65plus,112.966804979253
470,1955,estimates,70plus,114.335786890992
470,1955,estimates,75plus,117.789404839765
470,1955,estimates,80plus,131.150793650794
470,1955,estimates,85plus,165.258215962441
470,1955,estimates,90plus,217.073170731707
470,1960,estimates,"Region, subregion, country or area *",Malta
470,1960,estimates,total,106.595089990318
470,1960,estimates,0_1,96.5644955300128
470,1960,estimates,0_4,97.4675356982934
470,1960,estimates,0_14,100.019785329178
470,1960,estimates,0_17,100.946947066555
470,1960,estimates,0_19,101.393875993101
470,1960,estimates,0_24,101.795198385042
470,1960,estimates,3_4,98.3155598642753
470,1960,estimates,3_5,98.5810485810486
470,1960,estimates,3_6,98.8353341695037
470,1960,estimates,4_5,98.8428963378266
470,1960,estimates,4_6,99.0910527979766
470,1960,estimates,5_10,100.289571512424
470,1960,estimates,5_11,100.50732428437
470,1960,estimates,5_14,101.284770171632
470,1960,estimates,6_9,100.292175539064
470,1960,estimates,6_10,100.525008203253
470,1960,estimates,6_11,100.739957716702
470,1960,estimates,6_12,100.963358572201
470,1960,estimates,7_10,100.761837787154
470,1960,estimates,7_12,101.196918822832
470,1960,estimates,11_16,104.299704172192
470,1960,estimates,11_17,105.019250633862
470,1960,estimates,11_18,105.506856448533
470,1960,estimates,12_14,103.429736744531
470,1960,estimates,12_16,104.974995128921
470,1960,estimates,12_17,105.804903739247
470,1960,estimates,12_18,106.328643482878
470,1960,estimates,13_17,106.867479113973
470,1960,estimates,13_18,107.408909619415
470,1960,estimates,13_19,107.414008198182
470,1960,estimates,15plus,111.019158448243
470,1960,estimates,15_17,109.871448976353
470,1960,estimates,15_24,106.565947454699
470,1960,estimates,15_49,110.101141289349
470,1960,estimates,15_59,111.06666308696
470,1960,estimates,15_64,110.953178310189
470,1960,estimates,16plus,111.139283878705
470,1960,estimates,17plus,111.149952065845
470,1960,estimates,18plus,111.105412561723
470,1960,estimates,18_23,104.784038901602
470,1960,estimates,20plus,111.190916358549
470,1960,estimates,20_64,111.141876496207
470,1960,estimates,20_69,110.708623002805
470,1960,estimates,21plus,111.381026478569
470,1960,estimates,25plus,112.506659563133
470,1960,estimates,25_49,112.145748987854
470,1960,estimates,25_64,112.694783495726
470,1960,estimates,25_69,112.060612980573
470,1960,estimates,50plus,113.000070062356
470,1960,estimates,60plus,110.793021918333
470,1960,estimates,65plus,111.508306888184
470,1960,estimates,70plus,116.871508379888
470,1960,estimates,75plus,117.412587412587
470,1960,estimates,80plus,114.621848739496
470,1960,estimates,85plus,125.454545454545
470,1960,estimates,90plus,140.0
470,1965,estimates,"Region, subregion, country or area *",Malta
470,1965,estimates,total,106.913577063889
470,1965,estimates,0_1,92.7695004382121
470,1965,estimates,0_4,94.8632113586517
470,1965,estimates,0_14,95.2010328292143
470,1965,estimates,0_17,95.6729448395861
470,1965,estimates,0_19,96.2061649819044
470,1965,estimates,0_24,98.1509406864857
470,1965,estimates,3_4,96.6381766381767
470,1965,estimates,3_5,96.7504250897412
470,1965,estimates,3_6,96.7653276955603
470,1965,estimates,4_5,96.9269805469411
470,1965,estimates,4_6,96.8872686483455
470,1965,estimates,5_10,96.0202637944412
470,1965,estimates,5_11,95.7166263556215
470,1965,estimates,5_14,95.3596790806093
470,1965,estimates,6_9,96.1222814936397
470,1965,estimates,6_10,95.8353774870537
470,1965,estimates,6_11,95.5138662316476
470,1965,estimates,6_12,95.2554461586169
470,1965,estimates,7_10,95.5973136150872
470,1965,estimates,7_12,95.0031540055871
470,1965,estimates,11_16,95.374185830121
