country,year,variant,agebroad,feminityratio_femaleper100male
380,1950,estimates,"Region, subregion, country or area *",Italy
380,1950,estimates,total,105.421976315809
380,1950,estimates,0_1,95.4067264428835
380,1950,estimates,0_4,95.3038634718054
380,1950,estimates,0_14,96.1546109017734
380,1950,estimates,0_17,96.5621629103702
380,1950,estimates,0_19,96.8390015572315
380,1950,estimates,0_24,97.6589678414519
380,1950,estimates,3_4,95.2227055788416
380,1950,estimates,3_5,95.2723278464487
380,1950,estimates,3_6,95.3443721804065
380,1950,estimates,4_5,95.3116660120648
380,1950,estimates,4_6,95.3961735592556
380,1950,estimates,5_10,96.0006750978325
380,1950,estimates,5_11,96.1583376082991
380,1950,estimates,5_14,96.6219007381187
380,1950,estimates,6_9,95.9705496514945
380,1950,estimates,6_10,96.124031007752
380,1950,estimates,6_11,96.2856147614486
380,1950,estimates,6_12,96.4471424813315
380,1950,estimates,7_10,96.2592001100107
380,1950,estimates,7_12,96.5863087803183
380,1950,estimates,11_16,97.8075434600773
380,1950,estimates,11_17,97.978933137295
380,1950,estimates,11_18,98.1408986738181
380,1950,estimates,12_14,97.6333780291106
380,1950,estimates,12_16,97.9617504426396
380,1950,estimates,12_17,98.137341454408
380,1950,estimates,12_18,98.3010631163431
380,1950,estimates,13_17,98.3013343229654
380,1950,estimates,13_18,98.4670193285368
380,1950,estimates,13_19,98.6193989799487
380,1950,estimates,15plus,109.018348683921
380,1950,estimates,15_17,98.6647511884967
380,1950,estimates,15_24,100.030474777647
380,1950,estimates,15_49,104.495396940584
380,1950,estimates,15_59,106.814275168372
380,1950,estimates,15_64,107.781967847777
380,1950,estimates,16plus,109.299254155641
380,1950,estimates,17plus,109.579177993699
380,1950,estimates,18plus,109.860500372955
380,1950,estimates,18_23,100.155636082709
380,1950,estimates,20plus,110.446776143517
380,1950,estimates,20_64,109.205448282923
380,1950,estimates,20_69,109.74193705452
380,1950,estimates,21plus,110.754154341175
380,1950,estimates,25plus,111.953417755386
380,1950,estimates,25_49,106.814541175565
380,1950,estimates,25_64,110.723307887009
380,1950,estimates,25_69,111.263280516406
380,1950,estimates,50plus,120.654986291325
380,1950,estimates,60plus,121.017241209349
380,1950,estimates,65plus,119.547643213222
380,1950,estimates,70plus,119.435593248035
380,1950,estimates,75plus,123.195557475541
380,1950,estimates,80plus,129.47803919536
380,1950,estimates,85plus,141.396173866914
380,1950,estimates,90plus,166.861741038771
380,1955,estimates,"Region, subregion, country or area *",Italy
380,1955,estimates,total,105.696802969956
380,1955,estimates,0_1,94.880777324156
