country,year,variant,agebroad,feminityratio_femaleper100male
887,1950,estimates,"Region, subregion, country or area *",Yemen
887,1950,estimates,total,98.0540178199871
887,1950,estimates,0_1,97.4275221480248
887,1950,estimates,0_4,97.2570532915361
887,1950,estimates,0_14,96.9253339200115
887,1950,estimates,0_17,96.8441599793265
887,1950,estimates,0_19,96.7982811032553
887,1950,estimates,0_24,96.7252620334057
887,1950,estimates,3_4,97.0616652458085
887,1950,estimates,3_5,97.0145113725948
887,1950,estimates,3_6,96.9721577726218
887,1950,estimates,4_5,96.9599927833656
887,1950,estimates,4_6,96.9191587249425
887,1950,estimates,5_10,96.7621575386259
887,1950,estimates,5_11,96.7469367378915
887,1950,estimates,5_14,96.6919528631663
887,1950,estimates,6_9,96.7472322113592
887,1950,estimates,6_10,96.728384528863
887,1950,estimates,6_11,96.7155045601648
887,1950,estimates,6_12,96.7031282729869
887,1950,estimates,7_10,96.7002452969956
887,1950,estimates,7_12,96.679161511027
887,1950,estimates,11_16,96.492352748658
887,1950,estimates,11_17,96.4561874556657
887,1950,estimates,11_18,96.4279678753701
887,1950,estimates,12_14,96.5439719048062
887,1950,estimates,12_16,96.4592362752824
887,1950,estimates,12_17,96.4216000693421
887,1950,estimates,12_18,96.3934268169958
887,1950,estimates,13_17,96.3780750898198
887,1950,estimates,13_18,96.351468972504
887,1950,estimates,13_19,96.3354730672621
887,1950,estimates,15plus,98.8894186318696
887,1950,estimates,15_17,96.2883566653872
887,1950,estimates,15_24,96.2701792373391
887,1950,estimates,15_49,96.4272122393834
887,1950,estimates,15_59,97.2754511335105
887,1950,estimates,15_64,97.792112071559
887,1950,estimates,16plus,98.9863252685396
887,1950,estimates,17plus,99.0916745703507
887,1950,estimates,18plus,99.2046661458653
887,1950,estimates,18_23,96.2578599429572
887,1950,estimates,20plus,99.4473565077259
887,1950,estimates,20_64,98.1440484779718
887,1950,estimates,20_69,98.6757027217153
887,1950,estimates,21plus,99.5764272378021
887,1950,estimates,25plus,100.152837591781
887,1950,estimates,25_49,96.5348322239498
887,1950,estimates,25_64,98.6020737144276
887,1950,estimates,25_69,99.2382476514879
887,1950,estimates,50plus,108.750969804785
887,1950,estimates,60plus,113.392906004957
887,1950,estimates,65plus,115.16390902894
887,1950,estimates,70plus,116.999076014694
887,1950,estimates,75plus,122.192832321975
887,1950,estimates,80plus,124.534061696658
887,1950,estimates,85plus,139.216904909882
887,1950,estimates,90plus,164.772727272727
887,1955,estimates,"Region, subregion, country or area *",Yemen
887,1955,estimates,total,98.9153840152237
887,1955,estimates,0_1,99.4433066468069
887,1955,estimates,0_4,98.824007524716
887,1955,estimates,0_14,97.6685207826348
887,1955,estimates,0_17,97.5030587699881
887,1955,estimates,0_19,97.4295964196041
887,1955,estimates,0_24,97.3571807590731
887,1955,estimates,3_4,98.2000751616965
887,1955,estimates,3_5,98.0446019527267
887,1955,estimates,3_6,97.9036221239956
887,1955,estimates,4_5,97.8755495434562
887,1955,estimates,4_6,97.739857249329
887,1955,estimates,5_10,97.1917209931255
887,1955,estimates,5_11,97.1207859127548
887,1955,estimates,5_14,96.9540949202255
887,1955,estimates,6_9,97.153638415153
887,1955,estimates,6_10,97.0754972467126
887,1955,estimates,6_11,97.0090702253783
887,1955,estimates,6_12,96.9514012124123
887,1955,estimates,7_10,96.9722002317604
887,1955,estimates,7_12,96.8568932156725
887,1955,estimates,11_16,96.4879946911197
887,1955,estimates,11_17,96.4784354663988
887,1955,estimates,11_18,96.477958128595
887,1955,estimates,12_14,96.492169062433
887,1955,estimates,12_16,96.4547200494485
887,1955,estimates,12_17,96.4485318587126
887,1955,estimates,12_18,96.4518729306875
887,1955,estimates,13_17,96.424389633913
887,1955,estimates,13_18,96.4320735247935
887,1955,estimates,13_19,96.4486382635804
887,1955,estimates,15plus,99.8454943125736
887,1955,estimates,15_17,96.4009028640565
887,1955,estimates,15_24,96.6627679292913
887,1955,estimates,15_49,97.3978765520965
887,1955,estimates,15_59,98.075167169204
887,1955,estimates,15_64,98.5867253267119
887,1955,estimates,16plus,99.983333459595
887,1955,estimates,17plus,100.128392773118
887,1955,estimates,18plus,100.279894211145
887,1955,estimates,18_23,96.7324436961906
887,1955,estimates,20plus,100.596989437058
887,1955,estimates,20_64,99.0966998783908
887,1955,estimates,20_69,99.6622708117271
887,1955,estimates,21plus,100.761067866981
887,1955,estimates,25plus,101.444876658472
887,1955,estimates,25_49,97.9153028544621
887,1955,estimates,25_64,99.647351655358
887,1955,estimates,25_69,100.32764984654
887,1955,estimates,50plus,110.253476938381
887,1955,estimates,60plus,117.298276421221
887,1955,estimates,65plus,119.972525092511
887,1955,estimates,70plus,122.842270110506
887,1955,estimates,75plus,126.097294212754
887,1955,estimates,80plus,134.85254691689
887,1955,estimates,85plus,139.924906132666
887,1955,estimates,90plus,164.772727272727
887,1960,estimates,"Region, subregion, country or area *",Yemen
887,1960,estimates,total,99.7747760796823
887,1960,estimates,0_1,98.3786376224144
887,1960,estimates,0_4,98.8229203500963
887,1960,estimates,0_14,98.3029506612805
887,1960,estimates,0_17,98.053704086045
887,1960,estimates,0_19,97.9427148588825
887,1960,estimates,0_24,97.8627780492259
887,1960,estimates,3_4,99.2927946959602
887,1960,estimates,3_5,99.3047883974641
887,1960,estimates,3_6,99.2747699311065
887,1960,estimates,4_5,99.341678003295
887,1960,estimates,4_6,99.2887776155041
887,1960,estimates,5_10,98.6650379123393
887,1960,estimates,5_11,98.4680462111221
887,1960,estimates,5_14,97.9705481263473
887,1960,estimates,6_9,98.7165677101524
887,1960,estimates,6_10,98.5247234777279
887,1960,estimates,6_11,98.3166436887631
887,1960,estimates,6_12,98.1172924492014
887,1960,estimates,7_10,98.3569761843031
887,1960,estimates,7_12,97.936246606964
887,1960,estimates,11_16,96.7704005847877
887,1960,estimates,11_17,96.7259699103859
887,1960,estimates,11_18,96.702022648638
887,1960,estimates,12_14,96.7643353352796
887,1960,estimates,12_16,96.6600141063798
887,1960,estimates,12_17,96.6239014966015
887,1960,estimates,12_18,96.6089494941416
887,1960,estimates,13_17,96.5565069565017
887,1960,estimates,13_18,96.5487974992017
887,1960,estimates,13_19,96.5649508544813
887,1960,estimates,15plus,100.878560831111
887,1960,estimates,15_17,96.4643881357004
887,1960,estimates,15_24,96.9078373632734
887,1960,estimates,15_49,98.5173303347003
887,1960,estimates,15_59,99.1671679492842
887,1960,estimates,15_64,99.5647517457053
887,1960,estimates,16plus,101.064160438097
887,1960,estimates,17plus,101.261116421995
887,1960,estimates,18plus,101.4669113817
887,1960,estimates,18_23,97.0211147300459
