country,variant,freq,year,noofbirth
418,estimates,5yearly,1950,406.157
418,estimates,5yearly,1955,439.953
418,estimates,5yearly,1960,483.975
418,estimates,5yearly,1965,543.77
418,estimates,5yearly,1970,618.839
418,estimates,5yearly,1975,673.77
418,estimates,5yearly,1980,745.081
418,estimates,5yearly,1985,858.728
418,estimates,5yearly,1990,945.06
418,estimates,5yearly,1995,883.978
418,estimates,5yearly,2000,821.856
418,estimates,5yearly,2005,836.92
418,estimates,5yearly,2010,822.126
418,constant_fertility,5yearly,2015,887.143
418,constant_mortality,5yearly,2015,800.199
418,high_variant,5yearly,2015,877.336
418,instant_replacement,5yearly,2015,674.091
418,low_variant,5yearly,2015,724.634
418,medium_variant,5yearly,2015,800.984
418,momentum,5yearly,2015,693.718
418,no_change,5yearly,2015,886.264
418,zero_migration,5yearly,2015,809.955
418,constant_fertility,5yearly,2020,932.402
418,constant_mortality,5yearly,2020,766.966
418,high_variant,5yearly,2020,898.272
418,instant_replacement,5yearly,2020,698.694
418,low_variant,5yearly,2020,641.089
418,medium_variant,5yearly,2020,769.682
418,momentum,5yearly,2020,742.258
418,no_change,5yearly,2020,929.056
418,zero_migration,5yearly,2020,793.645
418,constant_fertility,5yearly,2025,962.128
418,constant_mortality,5yearly,2025,729.668
418,high_variant,5yearly,2025,900.542
418,instant_replacement,5yearly,2025,711.713
418,low_variant,5yearly,2025,569.387
418,medium_variant,5yearly,2025,734.964
418,momentum,5yearly,2025,773.044
418,no_change,5yearly,2025,955.042
418,zero_migration,5yearly,2025,769.297
418,constant_fertility,5yearly,2030,989.252
418,constant_mortality,5yearly,2030,692.672
418,high_variant,5yearly,2030,875.717
418,instant_replacement,5yearly,2030,712.08
418,low_variant,5yearly,2030,529.171
418,medium_variant,5yearly,2030,701.363
418,momentum,5yearly,2030,785.384
418,no_change,5yearly,2030,976.723
418,zero_migration,5yearly,2030,742.292
418,constant_fertility,5yearly,2035,1027.614
418,constant_mortality,5yearly,2035,655.501
418,high_variant,5yearly,2035,865.718
418,instant_replacement,5yearly,2035,692.138
418,low_variant,5yearly,2035,482.902
418,medium_variant,5yearly,2035,668.916
418,momentum,5yearly,2035,774.914
418,no_change,5yearly,2035,1006.542
418,zero_migration,5yearly,2035,715.44
418,constant_fertility,5yearly,2040,1081.999
418,constant_mortality,5yearly,2040,617.477
418,high_variant,5yearly,2040,869.229
418,instant_replacement,5yearly,2040,665.413
418,low_variant,5yearly,2040,430.637
418,medium_variant,5yearly,2040,636.695
418,momentum,5yearly,2040,758.649
418,no_change,5yearly,2040,1048.687
418,zero_migration,5yearly,2040,689.686
418,constant_fertility,5yearly,2045,1143.065
418,constant_mortality,5yearly,2045,579.289
418,high_variant,5yearly,2045,875.491
418,instant_replacement,5yearly,2045,647.991
418,low_variant,5yearly,2045,378.705
418,medium_variant,5yearly,2045,604.528
418,momentum,5yearly,2045,753.513
418,no_change,5yearly,2045,1094.774
418,zero_migration,5yearly,2045,664.911
418,constant_fertility,5yearly,2050,1203.673
418,constant_mortality,5yearly,2050,542.61
418,high_variant,5yearly,2050,876.896
418,instant_replacement,5yearly,2050,640.375
418,low_variant,5yearly,2050,332.929
418,medium_variant,5yearly,2050,573.481
418,momentum,5yearly,2050,758.445
418,no_change,5yearly,2050,1138.672
418,zero_migration,5yearly,2050,641.007
418,constant_fertility,5yearly,2055,1264.592
418,constant_mortality,5yearly,2055,508.831
418,high_variant,5yearly,2055,872.634
418,instant_replacement,5yearly,2055,638.046
418,low_variant,5yearly,2055,295.555
418,medium_variant,5yearly,2055,544.746
418,momentum,5yearly,2055,766.749
418,no_change,5yearly,2055,1181.322
418,zero_migration,5yearly,2055,618.159
418,constant_fertility,5yearly,2060,1329.864
418,constant_mortality,5yearly,2060,479.222
418,high_variant,5yearly,2060,868.378
418,instant_replacement,5yearly,2060,633.571
418,low_variant,5yearly,2060,265.897
418,medium_variant,5yearly,2060,519.803
418,momentum,5yearly,2060,770.815
418,no_change,5yearly,2060,1226.244
418,zero_migration,5yearly,2060,598.007
418,constant_fertility,5yearly,2065,1402.895
418,constant_mortality,5yearly,2065,452.281
418,high_variant,5yearly,2065,868.295
418,instant_replacement,5yearly,2065,623.122
418,low_variant,5yearly,2065,239.925
418,medium_variant,5yearly,2065,497.346
418,momentum,5yearly,2065,767.823
418,no_change,5yearly,2065,1276.193
418,zero_migration,5yearly,2065,579.719
418,constant_fertility,5yearly,2070,1483.948
418,constant_mortality,5yearly,2070,426.604
418,high_variant,5yearly,2070,872.965
418,instant_replacement,5yearly,2070,610.34
418,low_variant,5yearly,2070,214.958
418,medium_variant,5yearly,2070,475.983
418,momentum,5yearly,2070,762.542
418,no_change,5yearly,2070,1331.168
418,zero_migration,5yearly,2070,562.333
418,constant_fertility,5yearly,2075,1571.241
418,constant_mortality,5yearly,2075,402.315
418,high_variant,5yearly,2075,880.507
418,instant_replacement,5yearly,2075,599.962
418,low_variant,5yearly,2075,191.248
418,medium_variant,5yearly,2075,455.779
418,momentum,5yearly,2075,760.065
418,no_change,5yearly,2075,1389.517
418,zero_migration,5yearly,2075,546.088
418,constant_fertility,5yearly,2080,1663.611
418,constant_mortality,5yearly,2080,379.732
418,high_variant,5yearly,2080,887.843
418,instant_replacement,5yearly,2080,593.812
418,low_variant,5yearly,2080,169.983
418,medium_variant,5yearly,2080,436.971
418,momentum,5yearly,2080,761.656
418,no_change,5yearly,2080,1450.151
418,zero_migration,5yearly,2080,530.994
418,constant_fertility,5yearly,2085,1761.636
418,constant_mortality,5yearly,2085,358.923
418,high_variant,5yearly,2085,893.565
418,instant_replacement,5yearly,2085,590.247
418,low_variant,5yearly,2085,151.723
418,medium_variant,5yearly,2085,419.583
418,momentum,5yearly,2085,764.949
418,no_change,5yearly,2085,1513.43
418,zero_migration,5yearly,2085,516.724
418,constant_fertility,5yearly,2090,1866.892
418,constant_mortality,5yearly,2090,339.835
418,high_variant,5yearly,2090,898.909
418,instant_replacement,5yearly,2090,586.418
418,low_variant,5yearly,2090,136.189
418,medium_variant,5yearly,2090,403.615
418,momentum,5yearly,2090,766.831
418,no_change,5yearly,2090,1580.439
418,zero_migration,5yearly,2090,503.159
418,constant_fertility,5yearly,2095,1980.604
418,constant_mortality,5yearly,2095,322.532
418,high_variant,5yearly,2095,906.624
418,instant_replacement,5yearly,2095,580.785
418,low_variant,5yearly,2095,122.746
418,medium_variant,5yearly,2095,389.274
418,momentum,5yearly,2095,766.074
418,no_change,5yearly,2095,1651.944
418,zero_migration,5yearly,2095,490.725
