country,variant,freq,year,noofbirth
324,estimates,5yearly,1950,754.204
324,estimates,5yearly,1955,801.399
324,estimates,5yearly,1960,849.949
324,estimates,5yearly,1965,911.539
324,estimates,5yearly,1970,983.419
324,estimates,5yearly,1975,1040.355
324,estimates,5yearly,1980,1136.15
324,estimates,5yearly,1985,1307.353
324,estimates,5yearly,1990,1591.312
324,estimates,5yearly,1995,1825.137
324,estimates,5yearly,2000,1930.669
324,estimates,5yearly,2005,2030.682
324,estimates,5yearly,2010,2144.364
324,constant_fertility,5yearly,2015,2469.064
324,constant_mortality,5yearly,2015,2272.061
324,high_variant,5yearly,2015,2397.166
324,instant_replacement,5yearly,2015,1134.713
324,low_variant,5yearly,2015,2156.894
324,medium_variant,5yearly,2015,2277.031
324,momentum,5yearly,2015,1182.232
324,no_change,5yearly,2015,2463.712
324,zero_migration,5yearly,2015,2281.785
324,constant_fertility,5yearly,2020,2860.045
324,constant_mortality,5yearly,2020,2411.645
324,high_variant,5yearly,2020,2653.455
324,instant_replacement,5yearly,2020,1269.983
324,low_variant,5yearly,2020,2208.544
324,medium_variant,5yearly,2020,2431.002
324,momentum,5yearly,2020,1363.954
324,no_change,5yearly,2020,2837.422
324,zero_migration,5yearly,2020,2442.236
324,constant_fertility,5yearly,2025,3294.541
324,constant_mortality,5yearly,2025,2538.63
324,high_variant,5yearly,2025,2902.868
324,instant_replacement,5yearly,2025,1420.262
324,low_variant,5yearly,2025,2262.879
324,medium_variant,5yearly,2025,2582.874
324,momentum,5yearly,2025,1557.359
324,no_change,5yearly,2025,3238.472
324,zero_migration,5yearly,2025,2598.112
324,constant_fertility,5yearly,2030,3791.678
324,constant_mortality,5yearly,2030,2642.857
324,high_variant,5yearly,2030,3107.726
324,instant_replacement,5yearly,2030,1506.652
324,low_variant,5yearly,2030,2349.576
324,medium_variant,5yearly,2030,2726.754
324,momentum,5yearly,2030,1672.7
324,no_change,5yearly,2030,3674.864
324,zero_migration,5yearly,2030,2745.946
324,constant_fertility,5yearly,2035,4393.994
324,constant_mortality,5yearly,2035,2720.069
324,high_variant,5yearly,2035,3334.685
324,instant_replacement,5yearly,2035,1504.697
324,low_variant,5yearly,2035,2400.919
324,medium_variant,5yearly,2035,2859.867
324,momentum,5yearly,2035,1680.491
324,no_change,5yearly,2035,4176.124
324,zero_migration,5yearly,2035,2882.913
324,constant_fertility,5yearly,2040,5127.292
324,constant_mortality,5yearly,2040,2776.228
324,high_variant,5yearly,2040,3586.637
324,instant_replacement,5yearly,2040,1461.826
324,low_variant,5yearly,2040,2423.057
324,medium_variant,5yearly,2040,2986.009
324,momentum,5yearly,2040,1640.703
324,no_change,5yearly,2040,4758.952
324,zero_migration,5yearly,2040,3012.806
324,constant_fertility,5yearly,2045,6008.311
324,constant_mortality,5yearly,2045,2809.086
324,high_variant,5yearly,2045,3850.735
324,instant_replacement,5yearly,2045,1396.832
324,low_variant,5yearly,2045,2417.964
324,medium_variant,5yearly,2045,3099.876
324,momentum,5yearly,2045,1577.981
324,no_change,5yearly,2045,5431.878
324,zero_migration,5yearly,2045,3130.262
324,constant_fertility,5yearly,2050,7052.612
324,constant_mortality,5yearly,2050,2817.429
324,high_variant,5yearly,2050,4108.138
324,instant_replacement,5yearly,2050,1355.858
324,low_variant,5yearly,2050,2390.924
324,medium_variant,5yearly,2050,3195.526
324,momentum,5yearly,2050,1544.63
324,no_change,5yearly,2050,6200.982
324,zero_migration,5yearly,2050,3229.19
324,constant_fertility,5yearly,2055,8280.402
324,constant_mortality,5yearly,2055,2811.108
324,high_variant,5yearly,2055,4356.1
324,instant_replacement,5yearly,2055,1366.439
324,low_variant,5yearly,2055,2355.829
324,medium_variant,5yearly,2055,3279.019
324,momentum,5yearly,2055,1564.634
324,no_change,5yearly,2055,7074.809
324,zero_migration,5yearly,2055,3315.647
324,constant_fertility,5yearly,2060,9722.736
324,constant_mortality,5yearly,2060,2787.372
324,high_variant,5yearly,2060,4587.051
324,instant_replacement,5yearly,2060,1393.623
324,low_variant,5yearly,2060,2309.936
324,medium_variant,5yearly,2060,3344.597
324,momentum,5yearly,2060,1599.703
324,no_change,5yearly,2060,8067.611
324,zero_migration,5yearly,2060,3383.814
324,constant_fertility,5yearly,2065,11422.651
324,constant_mortality,5yearly,2065,2749.236
324,high_variant,5yearly,2065,4809.902
324,instant_replacement,5yearly,2065,1408.635
324,low_variant,5yearly,2065,2253.003
324,medium_variant,5yearly,2065,3394.978
324,momentum,5yearly,2065,1617.816
324,no_change,5yearly,2065,9198.716
324,zero_migration,5yearly,2065,3436.448
324,constant_fertility,5yearly,2070,13431.983
324,constant_mortality,5yearly,2070,2694.395
324,high_variant,5yearly,2070,5025.419
324,instant_replacement,5yearly,2070,1404.425
324,low_variant,5yearly,2070,2179.126
324,medium_variant,5yearly,2070,3426.35
324,momentum,5yearly,2070,1613.669
324,no_change,5yearly,2070,10491.183
324,zero_migration,5yearly,2070,3469.675
324,constant_fertility,5yearly,2075,15807.886
324,constant_mortality,5yearly,2075,2628.804
324,high_variant,5yearly,2075,5239.885
324,instant_replacement,5yearly,2075,1385.707
324,low_variant,5yearly,2075,2093.802
324,medium_variant,5yearly,2075,3444.635
324,momentum,5yearly,2075,1594.924
324,no_change,5yearly,2075,11969.494
324,zero_migration,5yearly,2075,3489.495
324,constant_fertility,5yearly,2080,18611.96
324,constant_mortality,5yearly,2080,2548.316
324,high_variant,5yearly,2080,5437.499
324,instant_replacement,5yearly,2080,1369.911
324,low_variant,5yearly,2080,1994.773
324,medium_variant,5yearly,2080,3442.13
324,momentum,5yearly,2080,1581.158
324,no_change,5yearly,2080,13657.977
324,zero_migration,5yearly,2080,3488.104
324,constant_fertility,5yearly,2085,21916.791
324,constant_mortality,5yearly,2085,2461.492
324,high_variant,5yearly,2085,5623.602
324,instant_replacement,5yearly,2085,1367.173
324,low_variant,5yearly,2085,1892.633
324,medium_variant,5yearly,2085,3427.894
324,momentum,5yearly,2085,1581.787
324,no_change,5yearly,2085,15583.789
324,zero_migration,5yearly,2085,3474.683
324,constant_fertility,5yearly,2090,25811.368
324,constant_mortality,5yearly,2090,2365.964
324,high_variant,5yearly,2090,5788.621
324,instant_replacement,5yearly,2090,1374.703
324,low_variant,5yearly,2090,1785.879
324,medium_variant,5yearly,2090,3397.011
324,momentum,5yearly,2090,1592.393
324,no_change,5yearly,2090,17779.696
324,zero_migration,5yearly,2090,3444.257
324,constant_fertility,5yearly,2095,30403.628
324,constant_mortality,5yearly,2095,2270.691
324,high_variant,5yearly,2095,5949.575
324,instant_replacement,5yearly,2095,1382.527
324,low_variant,5yearly,2095,1682.863
324,medium_variant,5yearly,2095,3361.435
324,momentum,5yearly,2095,1601.751
324,no_change,5yearly,2095,20284.871
324,zero_migration,5yearly,2095,3408.952
