country,variant,freq,year,noofbirth
762,estimates,5yearly,1950,355.279
762,estimates,5yearly,1955,464.927
762,estimates,5yearly,1960,547.739
762,estimates,5yearly,1965,590.037
762,estimates,5yearly,1970,656.456
762,estimates,5yearly,1975,723.834
762,estimates,5yearly,1980,885.481
762,estimates,5yearly,1985,1051.381
762,estimates,5yearly,1990,1034.029
762,estimates,5yearly,1995,980.212
762,estimates,5yearly,2000,929.912
762,estimates,5yearly,2005,1068.534
762,estimates,5yearly,2010,1222.104
762,constant_fertility,5yearly,2015,1336.004
762,constant_mortality,5yearly,2015,1257.264
762,high_variant,5yearly,2015,1353.387
762,instant_replacement,5yearly,2015,831.173
762,low_variant,5yearly,2015,1161.679
762,medium_variant,5yearly,2015,1257.533
762,momentum,5yearly,2015,844.042
762,no_change,5yearly,2015,1335.718
762,zero_migration,5yearly,2015,1268.545
762,constant_fertility,5yearly,2020,1390.611
762,constant_mortality,5yearly,2020,1233.275
762,high_variant,5yearly,2020,1393.801
762,instant_replacement,5yearly,2020,860.529
762,low_variant,5yearly,2020,1074.397
762,medium_variant,5yearly,2020,1234.097
762,momentum,5yearly,2020,892.432
762,no_change,5yearly,2020,1389.679
762,zero_migration,5yearly,2020,1264.741
762,constant_fertility,5yearly,2025,1444.899
762,constant_mortality,5yearly,2025,1206.179
762,high_variant,5yearly,2025,1413.873
762,instant_replacement,5yearly,2025,884.642
762,low_variant,5yearly,2025,1001.389
762,medium_variant,5yearly,2025,1207.631
762,momentum,5yearly,2025,932.638
762,no_change,5yearly,2025,1443.138
762,zero_migration,5yearly,2025,1252.629
762,constant_fertility,5yearly,2030,1563.937
762,constant_mortality,5yearly,2030,1232.6
762,high_variant,5yearly,2030,1460.838
762,instant_replacement,5yearly,2030,935.81
762,low_variant,5yearly,2030,1010.731
762,medium_variant,5yearly,2030,1235.187
762,momentum,5yearly,2030,995.912
762,no_change,5yearly,2030,1560.57
762,zero_migration,5yearly,2030,1288.316
762,constant_fertility,5yearly,2035,1739.929
762,constant_mortality,5yearly,2035,1294.774
762,high_variant,5yearly,2035,1573.112
762,instant_replacement,5yearly,2035,964.623
762,low_variant,5yearly,2035,1036.125
762,medium_variant,5yearly,2035,1300.123
762,momentum,5yearly,2035,1034.553
762,no_change,5yearly,2035,1732.275
762,zero_migration,5yearly,2035,1359.431
762,constant_fertility,5yearly,2040,1924.143
762,constant_mortality,5yearly,2040,1332.844
762,high_variant,5yearly,2040,1692.206
762,instant_replacement,5yearly,2040,920.436
762,low_variant,5yearly,2040,1022.289
762,medium_variant,5yearly,2040,1343.248
762,momentum,5yearly,2040,1000.118
762,no_change,5yearly,2040,1908.228
762,zero_migration,5yearly,2040,1412.229
762,constant_fertility,5yearly,2045,2084.654
762,constant_mortality,5yearly,2045,1313.477
762,high_variant,5yearly,2045,1762.585
762,instant_replacement,5yearly,2045,848.817
762,low_variant,5yearly,2045,952.505
762,medium_variant,5yearly,2045,1330.331
762,momentum,5yearly,2045,939.903
