country,variant,freq,year,noofbirth
508,estimates,5yearly,1950,1641.903
508,estimates,5yearly,1955,1781.213
508,estimates,5yearly,1960,1916.644
508,estimates,5yearly,1965,2094.02
508,estimates,5yearly,1970,2360.034
508,estimates,5yearly,1975,2637.035
508,estimates,5yearly,1980,2907.584
508,estimates,5yearly,1985,2979.223
508,estimates,5yearly,1990,3332.082
508,estimates,5yearly,1995,3840.589
508,estimates,5yearly,2000,4330.717
508,estimates,5yearly,2005,4800.289
508,estimates,5yearly,2010,5277.752
508,constant_fertility,5yearly,2015,6164.932
508,constant_mortality,5yearly,2015,5762.803
508,high_variant,5yearly,2015,6064.506
508,instant_replacement,5yearly,2015,2687.878
508,low_variant,5yearly,2015,5502.238
508,medium_variant,5yearly,2015,5783.369
508,momentum,5yearly,2015,2763.068
508,no_change,5yearly,2015,6143.395
508,zero_migration,5yearly,2015,5785.353
508,constant_fertility,5yearly,2020,7241.209
508,constant_mortality,5yearly,2020,6278.414
508,high_variant,5yearly,2020,6871.215
508,instant_replacement,5yearly,2020,3070.011
508,low_variant,5yearly,2020,5820.287
508,medium_variant,5yearly,2020,6345.751
508,momentum,5yearly,2020,3208.677
508,no_change,5yearly,2020,7166.649
508,zero_migration,5yearly,2020,6351.137
508,constant_fertility,5yearly,2025,8460.853
508,constant_mortality,5yearly,2025,6788.649
508,high_variant,5yearly,2025,7681.188
508,instant_replacement,5yearly,2025,3502.358
508,low_variant,5yearly,2025,6151.924
508,medium_variant,5yearly,2025,6916.552
508,momentum,5yearly,2025,3708.857
508,no_change,5yearly,2025,8309.296
508,zero_migration,5yearly,2025,6924.415
508,constant_fertility,5yearly,2030,9840.811
508,constant_mortality,5yearly,2030,7246.264
508,high_variant,5yearly,2030,8366.261
508,instant_replacement,5yearly,2030,3804.718
508,low_variant,5yearly,2030,6546.485
508,medium_variant,5yearly,2030,7453.08
508,momentum,5yearly,2030,4071.546
508,no_change,5yearly,2030,9573.66
508,zero_migration,5yearly,2030,7462.663
508,constant_fertility,5yearly,2035,11477.067
508,constant_mortality,5yearly,2035,7611.504
508,high_variant,5yearly,2035,9068.42
508,instant_replacement,5yearly,2035,3824.433
508,low_variant,5yearly,2035,6810.805
508,medium_variant,5yearly,2035,7923.99
508,momentum,5yearly,2035,4116.126
508,no_change,5yearly,2035,11026.36
508,zero_migration,5yearly,2035,7935.067
508,constant_fertility,5yearly,2040,13461.909
508,constant_mortality,5yearly,2040,7889.582
508,high_variant,5yearly,2040,9807.109
508,instant_replacement,5yearly,2040,3677.769
508,low_variant,5yearly,2040,6956.365
508,medium_variant,5yearly,2040,8342.158
508,momentum,5yearly,2040,3975.582
508,no_change,5yearly,2040,12724.068
508,zero_migration,5yearly,2040,8354.984
508,constant_fertility,5yearly,2045,15855.502
508,constant_mortality,5yearly,2045,8085.722
508,high_variant,5yearly,2045,10561.706
508,instant_replacement,5yearly,2045,3518.573
508,low_variant,5yearly,2045,7011.222
508,medium_variant,5yearly,2045,8712.363
508,momentum,5yearly,2045,3829.421
508,no_change,5yearly,2045,14698.038
508,zero_migration,5yearly,2045,8727.244
508,constant_fertility,5yearly,2050,18718.913
508,constant_mortality,5yearly,2050,8222.682
508,high_variant,5yearly,2050,11326.873
508,instant_replacement,5yearly,2050,3354
508,low_variant,5yearly,2050,7013.358
508,medium_variant,5yearly,2050,9051.731
508,momentum,5yearly,2050,3695.723
508,no_change,5yearly,2050,16982.66
508,zero_migration,5yearly,2050,9068.769
508,constant_fertility,5yearly,2055,22126.953
508,constant_mortality,5yearly,2055,8313.707
508,high_variant,5yearly,2055,12080.433
508,instant_replacement,5yearly,2055,3342.436
508,low_variant,5yearly,2055,6992.732
508,medium_variant,5yearly,2055,9365.54
508,momentum,5yearly,2055,3714.277
508,no_change,5yearly,2055,19619.418
508,zero_migration,5yearly,2055,9384.534
508,constant_fertility,5yearly,2060,26175.708
508,constant_mortality,5yearly,2060,8346.652
508,high_variant,5yearly,2060,12786.069
508,instant_replacement,5yearly,2060,3466.855
508,low_variant,5yearly,2060,6938.111
508,medium_variant,5yearly,2060,9629.018
508,momentum,5yearly,2060,3858.181
508,no_change,5yearly,2060,22658.511
508,zero_migration,5yearly,2060,9649.526
508,constant_fertility,5yearly,2065,30991.697
508,constant_mortality,5yearly,2065,8332.147
508,high_variant,5yearly,2065,13465.441
508,instant_replacement,5yearly,2065,3541.28
508,low_variant,5yearly,2065,6847.854
508,medium_variant,5yearly,2065,9847.871
508,momentum,5yearly,2065,3937.99
508,no_change,5yearly,2065,26162.925
508,zero_migration,5yearly,2065,9869.568
508,constant_fertility,5yearly,2070,36728.603
508,constant_mortality,5yearly,2070,8259.207
508,high_variant,5yearly,2070,14123.946
508,instant_replacement,5yearly,2070,3530.153
508,low_variant,5yearly,2070,6698.614
508,medium_variant,5yearly,2070,10008.369
508,momentum,5yearly,2070,3924.666
508,no_change,5yearly,2070,30209.491
508,zero_migration,5yearly,2070,10031.125
508,constant_fertility,5yearly,2075,43564.802
508,constant_mortality,5yearly,2075,8143.939
508,high_variant,5yearly,2075,14787.667
508,instant_replacement,5yearly,2075,3459.456
508,low_variant,5yearly,2075,6502.767
508,medium_variant,5yearly,2075,10128.153
508,momentum,5yearly,2075,3854.63
508,no_change,5yearly,2075,34888.004
508,zero_migration,5yearly,2075,10151.992
508,constant_fertility,5yearly,2080,51705.91
508,constant_mortality,5yearly,2080,7983.747
508,high_variant,5yearly,2080,15426.689
508,instant_replacement,5yearly,2080,3396.766
508,low_variant,5yearly,2080,6266.489
508,medium_variant,5yearly,2080,10198.913
508,momentum,5yearly,2080,3800.676
508,no_change,5yearly,2080,40295.53
508,zero_migration,5yearly,2080,10223.778
508,constant_fertility,5yearly,2085,61394.859
508,constant_mortality,5yearly,2085,7790.103
508,high_variant,5yearly,2085,16028.034
508,instant_replacement,5yearly,2085,3379.167
508,low_variant,5yearly,2085,6007.832
508,medium_variant,5yearly,2085,10226.768
508,momentum,5yearly,2085,3796.22
508,no_change,5yearly,2085,46540.69
508,zero_migration,5yearly,2085,10252.48
508,constant_fertility,5yearly,2090,72924.85
508,constant_mortality,5yearly,2090,7586.531
508,high_variant,5yearly,2090,16612.935
508,instant_replacement,5yearly,2090,3404.355
508,low_variant,5yearly,2090,5752.155
508,medium_variant,5yearly,2090,10235.893
508,momentum,5yearly,2090,3832.759
508,no_change,5yearly,2090,53750.648
508,zero_migration,5yearly,2090,10262.238
508,constant_fertility,5yearly,2095,86652.256
