country,variant,freq,year,noofbirth
148,estimates,5yearly,1950,608.171
148,estimates,5yearly,1955,660.481
148,estimates,5yearly,1960,719.384
148,estimates,5yearly,1965,797.936
148,estimates,5yearly,1970,929.45
148,estimates,5yearly,1975,1062.595
148,estimates,5yearly,1980,1200.474
148,estimates,5yearly,1985,1397.083
148,estimates,5yearly,1990,1661.802
148,estimates,5yearly,1995,1963.835
148,estimates,5yearly,2000,2312.33
148,estimates,5yearly,2005,2638.51
148,estimates,5yearly,2010,2926.618
148,constant_fertility,5yearly,2015,3532.026
148,constant_mortality,5yearly,2015,3219.527
148,high_variant,5yearly,2015,3361.524
148,instant_replacement,5yearly,2015,1452.266
148,low_variant,5yearly,2015,3083.588
148,medium_variant,5yearly,2015,3222.556
148,momentum,5yearly,2015,1487.741
148,no_change,5yearly,2015,3528.713
148,zero_migration,5yearly,2015,3221.39
148,constant_fertility,5yearly,2020,4212.567
148,constant_mortality,5yearly,2020,3482.712
148,high_variant,5yearly,2020,3759.935
148,instant_replacement,5yearly,2020,1680.062
148,low_variant,5yearly,2020,3233.205
148,medium_variant,5yearly,2020,3496.571
148,momentum,5yearly,2020,1759.225
148,no_change,5yearly,2020,4196.018
148,zero_migration,5yearly,2020,3494.257
148,constant_fertility,5yearly,2025,4963.83
148,constant_mortality,5yearly,2025,3712.781
148,high_variant,5yearly,2025,4134.376
148,instant_replacement,5yearly,2025,1923.071
148,low_variant,5yearly,2025,3363.382
148,medium_variant,5yearly,2025,3748.88
148,momentum,5yearly,2025,2052.222
148,no_change,5yearly,2025,4916.686
148,zero_migration,5yearly,2025,3747.408
148,constant_fertility,5yearly,2030,5827.388
148,constant_mortality,5yearly,2030,3893.133
148,high_variant,5yearly,2030,4433.293
148,instant_replacement,5yearly,2030,2061.906
148,low_variant,5yearly,2030,3508.537
148,medium_variant,5yearly,2030,3969.059
148,momentum,5yearly,2030,2235.372
148,no_change,5yearly,2030,5716.08
148,zero_migration,5yearly,2030,3969.339
148,constant_fertility,5yearly,2035,6897.087
148,constant_mortality,5yearly,2035,4027.184
148,high_variant,5yearly,2035,4750.09
148,instant_replacement,5yearly,2035,2035.439
148,low_variant,5yearly,2035,3597.021
148,medium_variant,5yearly,2035,4165.327
148,momentum,5yearly,2035,2234.046
148,no_change,5yearly,2035,6664.467
148,zero_migration,5yearly,2035,4167.317
148,constant_fertility,5yearly,2040,8237.411
148,constant_mortality,5yearly,2040,4110.737
148,high_variant,5yearly,2040,5076.438
148,instant_replacement,5yearly,2040,1945.721
148,low_variant,5yearly,2040,3627.304
148,medium_variant,5yearly,2040,4331.963
148,momentum,5yearly,2040,2159.584
148,no_change,5yearly,2040,7804.953
148,zero_migration,5yearly,2040,4335.611
148,constant_fertility,5yearly,2045,9887.104
148,constant_mortality,5yearly,2045,4152.451
148,high_variant,5yearly,2045,5400.266
148,instant_replacement,5yearly,2045,1879.221
148,low_variant,5yearly,2045,3619.269
148,medium_variant,5yearly,2045,4473.787
148,momentum,5yearly,2045,2108.199
148,no_change,5yearly,2045,9154.094
148,zero_migration,5yearly,2045,4479.023
148,constant_fertility,5yearly,2050,11896.179
148,constant_mortality,5yearly,2050,4158.39
148,high_variant,5yearly,2050,5714.163
148,instant_replacement,5yearly,2050,1827.523
148,low_variant,5yearly,2050,3586.8
148,medium_variant,5yearly,2050,4594.413
148,momentum,5yearly,2050,2077.495
148,no_change,5yearly,2050,10730.754
148,zero_migration,5yearly,2050,4601.124
148,constant_fertility,5yearly,2055,14336.693
148,constant_mortality,5yearly,2055,4136.381
148,high_variant,5yearly,2055,6022.456
148,instant_replacement,5yearly,2055,1793.067
148,low_variant,5yearly,2055,3538.531
148,medium_variant,5yearly,2055,4699.522
148,momentum,5yearly,2055,2064.029
148,no_change,5yearly,2055,12564.828
148,zero_migration,5yearly,2055,4707.57
148,constant_fertility,5yearly,2060,17310.162
148,constant_mortality,5yearly,2060,4085.267
148,high_variant,5yearly,2060,6317.65
148,instant_replacement,5yearly,2060,1802.406
148,low_variant,5yearly,2060,3472.268
148,medium_variant,5yearly,2060,4783.544
148,momentum,5yearly,2060,2094.415
148,no_change,5yearly,2060,14702.452
148,zero_migration,5yearly,2060,4792.784
148,constant_fertility,5yearly,2065,20952.991
148,constant_mortality,5yearly,2065,4004.193
148,high_variant,5yearly,2065,6594.342
148,instant_replacement,5yearly,2065,1825.119
148,low_variant,5yearly,2065,3385.396
148,medium_variant,5yearly,2065,4841.797
148,momentum,5yearly,2065,2133.677
148,no_change,5yearly,2065,17206.457
148,zero_migration,5yearly,2065,4852.071
148,constant_fertility,5yearly,2070,25426.914
148,constant_mortality,5yearly,2070,3894.373
148,high_variant,5yearly,2070,6851.934
148,instant_replacement,5yearly,2070,1827.535
148,low_variant,5yearly,2070,3275.257
148,medium_variant,5yearly,2070,4871.783
148,momentum,5yearly,2070,2144.371
148,no_change,5yearly,2070,20147.385
148,zero_migration,5yearly,2070,4882.933
148,constant_fertility,5yearly,2075,30917.738
148,constant_mortality,5yearly,2075,3767.975
148,high_variant,5yearly,2075,7105.769
148,instant_replacement,5yearly,2075,1803.302
148,low_variant,5yearly,2075,3150.411
148,medium_variant,5yearly,2075,4884.676
148,momentum,5yearly,2075,2125.813
148,no_change,5yearly,2075,23598.183
148,zero_migration,5yearly,2075,4896.572
148,constant_fertility,5yearly,2080,37647.937
148,constant_mortality,5yearly,2080,3622.025
148,high_variant,5yearly,2080,7343.708
148,instant_replacement,5yearly,2080,1775.265
148,low_variant,5yearly,2080,3007.316
148,medium_variant,5yearly,2080,4873.029
148,momentum,5yearly,2080,2104.631
148,no_change,5yearly,2080,27638.124
148,zero_migration,5yearly,2080,4885.526
148,constant_fertility,5yearly,2085,45893.659
148,constant_mortality,5yearly,2085,3461.818
148,high_variant,5yearly,2085,7562.201
148,instant_replacement,5yearly,2085,1759.869
148,low_variant,5yearly,2085,2852.717
148,medium_variant,5yearly,2085,4839.46
148,momentum,5yearly,2085,2097.163
148,no_change,5yearly,2085,32363.598
148,zero_migration,5yearly,2085,4852.423
148,constant_fertility,5yearly,2090,56001.516
148,constant_mortality,5yearly,2090,3298.986
148,high_variant,5yearly,2090,7773.09
148,instant_replacement,5yearly,2090,1757.931
148,low_variant,5yearly,2090,2699.228
148,medium_variant,5yearly,2090,4796.601
148,momentum,5yearly,2090,2103.55
148,no_change,5yearly,2090,37894.102
148,zero_migration,5yearly,2090,4809.932
148,constant_fertility,5yearly,2095,68396.483
148,constant_mortality,5yearly,2095,3126.699
148,high_variant,5yearly,2095,7957.777
148,instant_replacement,5yearly,2095,1763.775
148,low_variant,5yearly,2095,2538.596
148,medium_variant,5yearly,2095,4731.462
148,momentum,5yearly,2095,2115.147
148,no_change,5yearly,2095,44371.944
148,zero_migration,5yearly,2095,4745.029
148,constant_fertility,5yearly,Regi,Chad
148,constant_mortality,5yearly,Regi,Chad
148,estimates,5yearly,Regi,Chad
148,high_variant,5yearly,Regi,Chad
