country,variant,freq,year,noofbirth
706,estimates,5yearly,1950,581.167
706,estimates,5yearly,1955,629.416
706,estimates,5yearly,1960,689.598
706,estimates,5yearly,1965,764.65
706,estimates,5yearly,1970,843.054
706,estimates,5yearly,1975,1130.463
706,estimates,5yearly,1980,1458.23
706,estimates,5yearly,1985,1665.759
706,estimates,5yearly,1990,1869.581
706,estimates,5yearly,1995,2093.905
706,estimates,5yearly,2000,2305.377
706,estimates,5yearly,2005,2592.409
706,estimates,5yearly,2010,2880.066
706,constant_fertility,5yearly,2015,3425.18
706,constant_mortality,5yearly,2015,3216.443
706,high_variant,5yearly,2015,3352.177
706,instant_replacement,5yearly,2015,1310.86
706,low_variant,5yearly,2015,3089.199
706,medium_variant,5yearly,2015,3220.688
706,momentum,5yearly,2015,1360.69
706,no_change,5yearly,2015,3420.637
706,zero_migration,5yearly,2015,3244.045
706,constant_fertility,5yearly,2020,4048.775
706,constant_mortality,5yearly,2020,3547.152
706,high_variant,5yearly,2020,3816.793
706,instant_replacement,5yearly,2020,1522.674
706,low_variant,5yearly,2020,3313.051
706,medium_variant,5yearly,2020,3564.921
706,momentum,5yearly,2020,1636.775
706,no_change,5yearly,2020,4028.27
706,zero_migration,5yearly,2020,3629.701
706,constant_fertility,5yearly,2025,4763.4
706,constant_mortality,5yearly,2025,3863.961
706,high_variant,5yearly,2025,4280.527
706,instant_replacement,5yearly,2025,1762.609
706,low_variant,5yearly,2025,3533.229
706,medium_variant,5yearly,2025,3906.879
706,momentum,5yearly,2025,1942.706
706,no_change,5yearly,2025,4709.613
706,zero_migration,5yearly,2025,4009.882
706,constant_fertility,5yearly,2030,5594.687
706,constant_mortality,5yearly,2030,4149.948
706,high_variant,5yearly,2030,4686.579
706,instant_replacement,5yearly,2030,1955.61
706,low_variant,5yearly,2030,3788.5
706,medium_variant,5yearly,2030,4236.492
706,momentum,5yearly,2030,2199.446
706,no_change,5yearly,2030,5475.678
706,zero_migration,5yearly,2030,4378.395
706,constant_fertility,5yearly,2035,6623.767
706,constant_mortality,5yearly,2035,4399.657
706,high_variant,5yearly,2035,5132.682
706,instant_replacement,5yearly,2035,1969.84
706,low_variant,5yearly,2035,3998.662
706,medium_variant,5yearly,2035,4559.5
706,momentum,5yearly,2035,2259.08
706,no_change,5yearly,2035,6382.102
706,zero_migration,5yearly,2035,4740.763
706,constant_fertility,5yearly,2040,7931.167
706,constant_mortality,5yearly,2040,4619.578
706,high_variant,5yearly,2040,5657.514
706,instant_replacement,5yearly,2040,1759.034
706,low_variant,5yearly,2040,4157.578
706,medium_variant,5yearly,2040,4888.543
706,momentum,5yearly,2040,2066.615
706,no_change,5yearly,2040,7485.023
706,zero_migration,5yearly,2040,5110.097
706,constant_fertility,5yearly,2045,9555.107
706,constant_mortality,5yearly,2045,4807.641
706,high_variant,5yearly,2045,6234.504
706,instant_replacement,5yearly,2045,1544.953
706,low_variant,5yearly,2045,4271.779
706,medium_variant,5yearly,2045,5213.835
706,momentum,5yearly,2045,1868.414
706,no_change,5yearly,2045,8804.574
706,zero_migration,5yearly,2045,5476.646
706,constant_fertility,5yearly,2050,11529.27
706,constant_mortality,5yearly,2050,4943.617
706,high_variant,5yearly,2050,6786.063
706,instant_replacement,5yearly,2050,1517.22
706,low_variant,5yearly,2050,4345.587
706,medium_variant,5yearly,2050,5502.285
706,momentum,5yearly,2050,1876.954
706,no_change,5yearly,2050,10351.623
706,zero_migration,5yearly,2050,5805.354
706,constant_fertility,5yearly,2055,13920.108
706,constant_mortality,5yearly,2055,5036.417
706,high_variant,5yearly,2055,7297.267
706,instant_replacement,5yearly,2055,1602.783
706,low_variant,5yearly,2055,4401.774
706,medium_variant,5yearly,2055,5759.093
706,momentum,5yearly,2055,2006.822
706,no_change,5yearly,2055,12156.562
706,zero_migration,5yearly,2055,6100.467
706,constant_fertility,5yearly,2060,16836.405
706,constant_mortality,5yearly,2060,5083.239
706,high_variant,5yearly,2060,7784.663
706,instant_replacement,5yearly,2060,1670.891
706,low_variant,5yearly,2060,4427.62
706,medium_variant,5yearly,2060,5981.937
706,momentum,5yearly,2060,2110.628
706,no_change,5yearly,2060,14274.651
706,zero_migration,5yearly,2060,6358.686
706,constant_fertility,5yearly,2065,20418.313
706,constant_mortality,5yearly,2065,5099.467
706,high_variant,5yearly,2065,8303.132
706,instant_replacement,5yearly,2065,1640.146
706,low_variant,5yearly,2065,4419.745
706,medium_variant,5yearly,2065,6189.814
706,momentum,5yearly,2065,2098.317
706,no_change,5yearly,2065,16777.096
706,zero_migration,5yearly,2065,6599.608
706,constant_fertility,5yearly,2070,24819.631
706,constant_mortality,5yearly,2070,5077.994
706,high_variant,5yearly,2070,8844.462
706,instant_replacement,5yearly,2070,1546.397
706,low_variant,5yearly,2070,4364.607
706,medium_variant,5yearly,2070,6369.699
706,momentum,5yearly,2070,2012.809
706,no_change,5yearly,2070,19736.638
706,zero_migration,5yearly,2070,6809.389
706,constant_fertility,5yearly,2075,30215.91
706,constant_mortality,5yearly,2075,5025.535
706,high_variant,5yearly,2075,9384.863
706,instant_replacement,5yearly,2075,1472.634
706,low_variant,5yearly,2075,4276.577
706,medium_variant,5yearly,2075,6520.613
706,momentum,5yearly,2075,1951.744
706,no_change,5yearly,2075,23231.249
706,zero_migration,5yearly,2075,6987.297
706,constant_fertility,5yearly,2080,36815.705
706,constant_mortality,5yearly,2080,4939.192
706,high_variant,5yearly,2080,9884.129
706,instant_replacement,5yearly,2080,1464.801
706,low_variant,5yearly,2080,4162.573
706,medium_variant,5yearly,2080,6630.739
706,momentum,5yearly,2080,1965.521
706,no_change,5yearly,2080,27346.971
706,zero_migration,5yearly,2080,7120.818
706,constant_fertility,5yearly,2085,44883.496
706,constant_mortality,5yearly,2085,4821.878
706,high_variant,5yearly,2085,10334.798
706,instant_replacement,5yearly,2085,1497.963
706,low_variant,5yearly,2085,4027.735
706,medium_variant,5yearly,2085,6699.229
706,momentum,5yearly,2085,2021.661
706,no_change,5yearly,2085,32190.685
706,zero_migration,5yearly,2085,7208.71
706,constant_fertility,5yearly,2090,54753.666
706,constant_mortality,5yearly,2090,4670.847
706,high_variant,5yearly,2090,10739.887
706,instant_replacement,5yearly,2090,1518.18
706,low_variant,5yearly,2090,3863.884
706,medium_variant,5yearly,2090,6719.61
706,momentum,5yearly,2090,2058.268
706,no_change,5yearly,2090,37894.879
706,zero_migration,5yearly,2090,7243.476
706,constant_fertility,5yearly,2095,66839.157
706,constant_mortality,5yearly,2095,4508.487
706,high_variant,5yearly,2095,11148.654
706,instant_replacement,5yearly,2095,1499.233
706,low_variant,5yearly,2095,3688.558
706,medium_variant,5yearly,2095,6720.976
706,momentum,5yearly,2095,2047.533
706,no_change,5yearly,2095,44617.814
706,zero_migration,5yearly,2095,7256.201
