country,variant,freq,year,noofbirth
231,estimates,5yearly,1950,4688.782
231,estimates,5yearly,1955,5033.834
231,estimates,5yearly,1960,5658.644
231,estimates,5yearly,1965,6360.496
231,estimates,5yearly,1970,7406.318
231,estimates,5yearly,1975,8225.627
231,estimates,5yearly,1980,9368.801
231,estimates,5yearly,1985,10731.855
231,estimates,5yearly,1990,12302.081
231,estimates,5yearly,1995,14086.119
231,estimates,5yearly,2000,14816.251
231,estimates,5yearly,2005,14952.882
231,estimates,5yearly,2010,15775.995
231,constant_fertility,5yearly,2015,18901.616
231,constant_mortality,5yearly,2015,16450.504
231,high_variant,5yearly,2015,17500.003
231,instant_replacement,5yearly,2015,9207.657
231,low_variant,5yearly,2015,15453.217
231,medium_variant,5yearly,2015,16476.609
231,momentum,5yearly,2015,9444.152
231,no_change,5yearly,2015,18871.601
231,zero_migration,5yearly,2015,16482.717
231,constant_fertility,5yearly,2020,22199.297
231,constant_mortality,5yearly,2020,16881.626
231,high_variant,5yearly,2020,18905.082
231,instant_replacement,5yearly,2020,10614.914
231,low_variant,5yearly,2020,15047.789
231,medium_variant,5yearly,2020,16976.434
231,momentum,5yearly,2020,11082.001
231,no_change,5yearly,2020,22074.679
231,zero_migration,5yearly,2020,16992.416
231,constant_fertility,5yearly,2025,25293.972
231,constant_mortality,5yearly,2025,17015.441
231,high_variant,5yearly,2025,19961.066
231,instant_replacement,5yearly,2025,11939.348
231,low_variant,5yearly,2025,14456.69
231,medium_variant,5yearly,2025,17208.875
231,momentum,5yearly,2025,12580.233
231,no_change,5yearly,2025,25007.044
231,zero_migration,5yearly,2025,17231.545
231,constant_fertility,5yearly,2030,28261.863
231,constant_mortality,5yearly,2030,16986.436
231,high_variant,5yearly,2030,20412.235
231,instant_replacement,5yearly,2030,12840.386
231,low_variant,5yearly,2030,14219.424
231,medium_variant,5yearly,2030,17307.794
231,momentum,5yearly,2030,13594.367
231,no_change,5yearly,2030,27726.053
231,zero_migration,5yearly,2030,17334.532
231,constant_fertility,5yearly,2035,31716.295
231,constant_mortality,5yearly,2035,16774.833
231,high_variant,5yearly,2035,20879.76
231,instant_replacement,5yearly,2035,12827.34
231,low_variant,5yearly,2035,13748.257
231,medium_variant,5yearly,2035,17264.955
231,momentum,5yearly,2035,13618.256
231,no_change,5yearly,2035,30784.598
231,zero_migration,5yearly,2035,17294.833
231,constant_fertility,5yearly,2040,36166.211
231,constant_mortality,5yearly,2040,16504.782
231,high_variant,5yearly,2040,21583.474
231,instant_replacement,5yearly,2040,12118.183
231,low_variant,5yearly,2040,13114.455
231,medium_variant,5yearly,2040,17205.38
231,momentum,5yearly,2040,12889.04
231,no_change,5yearly,2040,34638.96
231,zero_migration,5yearly,2040,17239.211
231,constant_fertility,5yearly,2045,41659.21
231,constant_mortality,5yearly,2045,16110.86
231,high_variant,5yearly,2045,22361.172
231,instant_replacement,5yearly,2045,11455.975
231,low_variant,5yearly,2045,12293.692
231,medium_variant,5yearly,2045,17041.285
231,momentum,5yearly,2045,12238.854
231,no_change,5yearly,2045,39316.594
231,zero_migration,5yearly,2045,17079.939
231,constant_fertility,5yearly,2050,48015.622
231,constant_mortality,5yearly,2050,15616.481
231,high_variant,5yearly,2050,23039.48
231,instant_replacement,5yearly,2050,11304.223
231,low_variant,5yearly,2050,11410.244
231,medium_variant,5yearly,2050,16774.236
231,momentum,5yearly,2050,12144.19
231,no_change,5yearly,2050,44625.691
231,zero_migration,5yearly,2050,16817.571
231,constant_fertility,5yearly,2055,55088.161
231,constant_mortality,5yearly,2055,15052.529
231,high_variant,5yearly,2055,23499.209
231,instant_replacement,5yearly,2055,11653.114
231,low_variant,5yearly,2055,10569.839
231,medium_variant,5yearly,2055,16420.48
231,momentum,5yearly,2055,12564.154
231,no_change,5yearly,2055,50399.156
231,zero_migration,5yearly,2055,16467.324
231,constant_fertility,5yearly,2060,62984.527
231,constant_mortality,5yearly,2060,14469.451
231,high_variant,5yearly,2060,23811.765
231,instant_replacement,5yearly,2060,12021.407
231,low_variant,5yearly,2060,9814.956
231,medium_variant,5yearly,2060,16031.971
231,momentum,5yearly,2060,12973.26
231,no_change,5yearly,2060,56693.733
231,zero_migration,5yearly,2060,16081.122
231,constant_fertility,5yearly,2065,72032.417
231,constant_mortality,5yearly,2065,13870.763
231,high_variant,5yearly,2065,24084.592
231,instant_replacement,5yearly,2065,12080.043
231,low_variant,5yearly,2065,9100.257
231,medium_variant,5yearly,2065,15616.748
231,momentum,5yearly,2065,13033.138
231,no_change,5yearly,2065,63754.393
231,zero_migration,5yearly,2065,15667.52
231,constant_fertility,5yearly,2070,82595.013
231,constant_mortality,5yearly,2070,13297.593
231,high_variant,5yearly,2070,24454.334
231,instant_replacement,5yearly,2070,11871.875
231,low_variant,5yearly,2070,8420.586
231,medium_variant,5yearly,2070,15223.334
231,momentum,5yearly,2070,12809.033
231,no_change,5yearly,2070,71844.992
231,zero_migration,5yearly,2070,15275.726
231,constant_fertility,5yearly,2075,94920.128
231,constant_mortality,5yearly,2075,12728.164
231,high_variant,5yearly,2075,24882.22
231,instant_replacement,5yearly,2075,11611.906
231,low_variant,5yearly,2075,7750.564
231,medium_variant,5yearly,2075,14825.421
231,momentum,5yearly,2075,12548.158
231,no_change,5yearly,2075,81116.29
231,zero_migration,5yearly,2075,14879.534
231,constant_fertility,5yearly,2080,109133.506
231,constant_mortality,5yearly,2080,12191.159
231,high_variant,5yearly,2080,25340.417
231,instant_replacement,5yearly,2080,11522.658
231,low_variant,5yearly,2080,7132.618
231,medium_variant,5yearly,2080,14451.69
231,momentum,5yearly,2080,12481.241
231,no_change,5yearly,2080,91604.219
231,zero_migration,5yearly,2080,14507.519
231,constant_fertility,5yearly,2085,125384.614
231,constant_mortality,5yearly,2085,11657.895
231,high_variant,5yearly,2085,25724.696
231,instant_replacement,5yearly,2085,11626.568
231,low_variant,5yearly,2085,6559.159
231,medium_variant,5yearly,2085,14065.04
231,momentum,5yearly,2085,12615.81
231,no_change,5yearly,2085,103354.805
231,zero_migration,5yearly,2085,14122.136
231,constant_fertility,5yearly,2090,143963.713
231,constant_mortality,5yearly,2090,11159.975
231,high_variant,5yearly,2090,26084.826
231,instant_replacement,5yearly,2090,11781.343
231,low_variant,5yearly,2090,6056.332
231,medium_variant,5yearly,2090,13703.168
231,momentum,5yearly,2090,12790.477
231,no_change,5yearly,2090,116517.168
231,zero_migration,5yearly,2090,13761.102
231,constant_fertility,5yearly,2095,165308.893
231,constant_mortality,5yearly,2095,10679.792
231,high_variant,5yearly,2095,26434.056
231,instant_replacement,5yearly,2095,11838.629
231,low_variant,5yearly,2095,5598.106
231,medium_variant,5yearly,2095,13347.369
231,momentum,5yearly,2095,12849.475
231,no_change,5yearly,2095,131341.365
231,zero_migration,5yearly,2095,13405.749
