country,variant,freq,year,noofbirth
384,estimates,5yearly,1950,801.199
384,estimates,5yearly,1955,926.122
384,estimates,5yearly,1960,1076.392
384,estimates,5yearly,1965,1269.277
384,estimates,5yearly,1970,1535.664
384,estimates,5yearly,1975,1882.173
384,estimates,5yearly,1980,2175.894
384,estimates,5yearly,1985,2489.386
384,estimates,5yearly,1990,2847.68
384,estimates,5yearly,1995,3246.612
384,estimates,5yearly,2000,3509.312
384,estimates,5yearly,2005,3748.14
384,estimates,5yearly,2010,4102.105
384,constant_fertility,5yearly,2015,4765.866
384,constant_mortality,5yearly,2015,4473.443
384,high_variant,5yearly,2015,4717.934
384,instant_replacement,5yearly,2015,2321.831
384,low_variant,5yearly,2015,4251.872
384,medium_variant,5yearly,2015,4484.903
384,momentum,5yearly,2015,2411.195
384,no_change,5yearly,2015,4753.652
384,zero_migration,5yearly,2015,4481.185
384,constant_fertility,5yearly,2020,5486.894
384,constant_mortality,5yearly,2020,4814.806
384,high_variant,5yearly,2020,5290.777
384,instant_replacement,5yearly,2020,2595.718
384,low_variant,5yearly,2020,4429.737
384,medium_variant,5yearly,2020,4860.255
384,momentum,5yearly,2020,2759.933
384,no_change,5yearly,2020,5435.316
384,zero_migration,5yearly,2020,4850.181
384,constant_fertility,5yearly,2025,6263.6
384,constant_mortality,5yearly,2025,5123.886
384,high_variant,5yearly,2025,5842.301
384,instant_replacement,5yearly,2025,2895.895
384,low_variant,5yearly,2025,4612.11
384,medium_variant,5yearly,2025,5227.204
384,momentum,5yearly,2025,3117.397
384,no_change,5yearly,2025,6139.202
384,zero_migration,5yearly,2025,5212.608
384,constant_fertility,5yearly,2030,7154.501
384,constant_mortality,5yearly,2030,5423.957
384,high_variant,5yearly,2030,6350.8
384,instant_replacement,5yearly,2030,3068.045
384,low_variant,5yearly,2030,4891.13
384,medium_variant,5yearly,2030,5617.168
384,momentum,5yearly,2030,3322.77
384,no_change,5yearly,2030,6907.913
384,zero_migration,5yearly,2030,5599.161
384,constant_fertility,5yearly,2035,8237.94
384,constant_mortality,5yearly,2035,5694.235
384,high_variant,5yearly,2035,6954.816
384,instant_replacement,5yearly,2035,3004.561
384,low_variant,5yearly,2035,5111.416
384,medium_variant,5yearly,2035,6015.905
384,momentum,5yearly,2035,3266.044
384,no_change,5yearly,2035,7797.711
384,zero_migration,5yearly,2035,5994.133
384,constant_fertility,5yearly,2040,9549.947
384,constant_mortality,5yearly,2040,5926.814
384,high_variant,5yearly,2040,7635.277
384,instant_replacement,5yearly,2040,2868.711
384,low_variant,5yearly,2040,5267.4
384,medium_variant,5yearly,2040,6410.177
384,momentum,5yearly,2040,3134.261
384,no_change,5yearly,2040,8830.171
384,zero_migration,5yearly,2040,6383.773
384,constant_fertility,5yearly,2045,11102.443
384,constant_mortality,5yearly,2045,6117.248
384,high_variant,5yearly,2045,8334.272
384,instant_replacement,5yearly,2045,2823.596
384,low_variant,5yearly,2045,5382.287
384,medium_variant,5yearly,2045,6786.495
384,momentum,5yearly,2045,3107.83
384,no_change,5yearly,2045,10005.391
384,zero_migration,5yearly,2045,6755.227
384,constant_fertility,5yearly,2050,12920.412
384,constant_mortality,5yearly,2050,6261.329
384,high_variant,5yearly,2050,9019.578
384,instant_replacement,5yearly,2050,2834.93
384,low_variant,5yearly,2050,5470.013
384,medium_variant,5yearly,2050,7136.863
384,momentum,5yearly,2050,3140.918
384,no_change,5yearly,2050,11328.917
384,zero_migration,5yearly,2050,7101.144
384,constant_fertility,5yearly,2055,15048.736
384,constant_mortality,5yearly,2055,6378.106
384,high_variant,5yearly,2055,9729.919
384,instant_replacement,5yearly,2055,2818.828
384,low_variant,5yearly,2055,5543.903
384,medium_variant,5yearly,2055,7482.753
384,momentum,5yearly,2055,3140.563
384,no_change,5yearly,2055,12817.67
384,zero_migration,5yearly,2055,7442.826
384,constant_fertility,5yearly,2060,17545.691
384,constant_mortality,5yearly,2060,6449.37
384,high_variant,5yearly,2060,10451.929
384,instant_replacement,5yearly,2060,2807.944
384,low_variant,5yearly,2060,5576.547
384,medium_variant,5yearly,2060,7799.784
384,momentum,5yearly,2060,3139.151
384,no_change,5yearly,2060,14495.297
384,zero_migration,5yearly,2060,7755.821
384,constant_fertility,5yearly,2065,20484.475
384,constant_mortality,5yearly,2065,6479.272
384,high_variant,5yearly,2065,11180.836
384,instant_replacement,5yearly,2065,2814.893
384,low_variant,5yearly,2065,5572.14
384,medium_variant,5yearly,2065,8087.325
384,momentum,5yearly,2065,3153.177
384,no_change,5yearly,2065,16392.104
384,zero_migration,5yearly,2065,8039.575
384,constant_fertility,5yearly,2070,23950.587
384,constant_mortality,5yearly,2070,6459.858
384,high_variant,5yearly,2070,11891.913
384,instant_replacement,5yearly,2070,2817.049
384,low_variant,5yearly,2070,5524.25
384,medium_variant,5yearly,2070,8330.614
384,momentum,5yearly,2070,3160.565
384,no_change,5yearly,2070,18541.816
