country,variant,freq,year,noofbirth
840,estimates,5yearly,1950,19916.401
840,estimates,5yearly,1955,21351.567
840,estimates,5yearly,1960,20310.523
840,estimates,5yearly,1965,18047.457
840,estimates,5yearly,1970,16757.731
840,estimates,5yearly,1975,16566.575
840,estimates,5yearly,1980,18044.403
840,estimates,5yearly,1985,19313.534
840,estimates,5yearly,1990,20024.604
840,estimates,5yearly,1995,19556.999
840,estimates,5yearly,2000,20241.846
840,estimates,5yearly,2005,20783.126
840,estimates,5yearly,2010,19699.07
840,constant_fertility,5yearly,2015,20492.513
840,constant_mortality,5yearly,2015,20602.135
840,high_variant,5yearly,2015,23334.005
840,instant_replacement,5yearly,2015,22662.08
840,low_variant,5yearly,2015,17872.947
840,medium_variant,5yearly,2015,20603.476
840,momentum,5yearly,2015,22331.519
840,no_change,5yearly,2015,20491.205
840,zero_migration,5yearly,2015,20279.414
840,constant_fertility,5yearly,2020,21013.406
840,constant_mortality,5yearly,2020,21410.261
840,high_variant,5yearly,2020,25940.235
840,instant_replacement,5yearly,2020,23457.063
840,low_variant,5yearly,2020,16890.787
840,medium_variant,5yearly,2020,21415.509
840,momentum,5yearly,2020,22395.767
840,no_change,5yearly,2020,21008.42
840,zero_migration,5yearly,2020,20403.487
840,constant_fertility,5yearly,2025,21219.999
840,constant_mortality,5yearly,2025,21734.223
840,high_variant,5yearly,2025,27472.336
840,instant_replacement,5yearly,2025,23726.7
840,low_variant,5yearly,2025,16018.844
840,medium_variant,5yearly,2025,21745.591
840,momentum,5yearly,2025,21893.962
840,no_change,5yearly,2025,21209.345
840,zero_migration,5yearly,2025,20009.143
840,constant_fertility,5yearly,2030,21215.138
840,constant_mortality,5yearly,2030,21786.975
840,high_variant,5yearly,2030,27567.936
840,instant_replacement,5yearly,2030,23737.211
840,low_variant,5yearly,2030,16058.204
840,medium_variant,5yearly,2030,21806.316
840,momentum,5yearly,2030,21284.109
840,no_change,5yearly,2030,21196.809
840,zero_migration,5yearly,2030,19486.145
840,constant_fertility,5yearly,2035,21205.138
840,constant_mortality,5yearly,2035,21782.534
840,high_variant,5yearly,2035,27814.765
840,instant_replacement,5yearly,2035,23832.867
840,low_variant,5yearly,2035,15926.293
840,medium_variant,5yearly,2035,21812.063
840,momentum,5yearly,2035,20964.074
840,no_change,5yearly,2035,21176.095
840,zero_migration,5yearly,2035,19098.964
840,constant_fertility,5yearly,2040,21313.343
840,constant_mortality,5yearly,2040,21868.294
840,high_variant,5yearly,2040,28780.167
840,instant_replacement,5yearly,2040,24313.76
840,low_variant,5yearly,2040,15514.015
840,medium_variant,5yearly,2040,21912.024
840,momentum,5yearly,2040,21074.738
840,no_change,5yearly,2040,21269.337
840,zero_migration,5yearly,2040,18851.759
840,constant_fertility,5yearly,2045,21545.212
840,constant_mortality,5yearly,2045,22166.529
840,high_variant,5yearly,2045,30789.727
840,instant_replacement,5yearly,2045,25297.358
840,low_variant,5yearly,2045,14809.144
840,medium_variant,5yearly,2045,22230.136
840,momentum,5yearly,2045,21554.974
840,no_change,5yearly,2045,21481.911
840,zero_migration,5yearly,2045,18715.8
840,constant_fertility,5yearly,2050,21811.554
840,constant_mortality,5yearly,2050,22645.193
840,high_variant,5yearly,2050,33251.912
840,instant_replacement,5yearly,2050,26303.92
840,low_variant,5yearly,2050,14113.985
840,medium_variant,5yearly,2050,22733.593
840,momentum,5yearly,2050,21927.6
840,no_change,5yearly,2050,21725.778
840,zero_migration,5yearly,2050,18656.7
840,constant_fertility,5yearly,2055,21972.909
840,constant_mortality,5yearly,2055,22989.174
840,high_variant,5yearly,2055,35071.705
840,instant_replacement,5yearly,2055,26838.006
840,low_variant,5yearly,2055,13605.505
840,medium_variant,5yearly,2055,23104.143
840,momentum,5yearly,2055,21829.466
840,no_change,5yearly,2055,21863.275
840,zero_migration,5yearly,2055,18476.543
840,constant_fertility,5yearly,2060,22009.5
840,constant_mortality,5yearly,2060,23095.752
840,high_variant,5yearly,2060,36020.022
840,instant_replacement,5yearly,2060,27005.456
840,low_variant,5yearly,2060,13286.89
840,medium_variant,5yearly,2060,23237.096
840,momentum,5yearly,2060,21479.762
840,no_change,5yearly,2060,21875.417
840,zero_migration,5yearly,2060,18163.776
840,constant_fertility,5yearly,2065,21999.493
840,constant_mortality,5yearly,2065,23085.326
840,high_variant,5yearly,2065,36700.908
840,instant_replacement,5yearly,2065,27139.705
840,low_variant,5yearly,2065,13028.986
840,medium_variant,5yearly,2065,23253.538
840,momentum,5yearly,2065,21232.909
840,no_change,5yearly,2065,21839.66
840,zero_migration,5yearly,2065,17853.631
840,constant_fertility,5yearly,2070,22010.507
840,constant_mortality,5yearly,2070,23082.999
