country,variant,freq,year,noofbirth
408,estimates,5yearly,1950,1304.537
408,estimates,5yearly,1955,2161.77
408,estimates,5yearly,1960,1950.486
408,estimates,5yearly,1965,2598.149
408,estimates,5yearly,1970,2504.538
408,estimates,5yearly,1975,1758.067
408,estimates,5yearly,1980,1972.461
408,estimates,5yearly,1985,2010.608
408,estimates,5yearly,1990,2180.41
408,estimates,5yearly,1995,2130.302
408,estimates,5yearly,2000,1969.274
408,estimates,5yearly,2005,1798.843
408,estimates,5yearly,2010,1747.986
408,constant_fertility,5yearly,2015,1816.985
408,constant_mortality,5yearly,2015,1761.284
408,high_variant,5yearly,2015,1994.397
408,instant_replacement,5yearly,2015,1983.668
408,low_variant,5yearly,2015,1529.155
408,medium_variant,5yearly,2015,1761.776
408,momentum,5yearly,2015,1998.086
408,no_change,5yearly,2015,1816.478
408,zero_migration,5yearly,2015,1762.99
408,constant_fertility,5yearly,2020,1846.456
408,constant_mortality,5yearly,2020,1754.918
408,high_variant,5yearly,2020,2135.262
408,instant_replacement,5yearly,2020,2007.241
408,low_variant,5yearly,2020,1378.245
408,medium_variant,5yearly,2020,1756.753
408,momentum,5yearly,2020,2033.168
408,no_change,5yearly,2020,1844.539
408,zero_migration,5yearly,2020,1759.872
408,constant_fertility,5yearly,2025,1809.49
408,constant_mortality,5yearly,2025,1699.095
408,high_variant,5yearly,2025,2168.24
408,instant_replacement,5yearly,2025,1966.802
408,low_variant,5yearly,2025,1237.426
408,medium_variant,5yearly,2025,1702.832
408,momentum,5yearly,2025,1999.587
408,no_change,5yearly,2025,1805.553
408,zero_migration,5yearly,2025,1707.009
408,constant_fertility,5yearly,2030,1724.676
408,constant_mortality,5yearly,2030,1603.938
408,high_variant,5yearly,2030,2055.675
408,instant_replacement,5yearly,2030,1876.951
408,low_variant,5yearly,2030,1164.228
408,medium_variant,5yearly,2030,1609.878
408,momentum,5yearly,2030,1912.689
408,no_change,5yearly,2030,1718.382
408,zero_migration,5yearly,2030,1614.58
408,constant_fertility,5yearly,2035,1646.47
408,constant_mortality,5yearly,2035,1512.593
408,high_variant,5yearly,2035,1959.738
408,instant_replacement,5yearly,2035,1795.786
408,low_variant,5yearly,2035,1088.956
408,medium_variant,5yearly,2035,1521.32
408,momentum,5yearly,2035,1832.839
408,no_change,5yearly,2035,1637.011
408,zero_migration,5yearly,2035,1526.385
408,constant_fertility,5yearly,2040,1633.437
408,constant_mortality,5yearly,2040,1460.83
408,high_variant,5yearly,2040,1973.03
408,instant_replacement,5yearly,2040,1802.838
408,low_variant,5yearly,2040,1012.544
408,medium_variant,5yearly,2040,1474.108
408,momentum,5yearly,2040,1843.048
408,no_change,5yearly,2040,1618.194
