country,variant,freq,year,noofbirth
480,estimates,5yearly,1950,115.578
480,estimates,5yearly,1955,132.591
480,estimates,5yearly,1960,154.618
480,estimates,5yearly,1965,131.184
480,estimates,5yearly,1970,115.334
480,estimates,5yearly,1975,123.171
480,estimates,5yearly,1980,100.601
480,estimates,5yearly,1985,108.795
480,estimates,5yearly,1990,111.518
480,estimates,5yearly,1995,103.489
480,estimates,5yearly,2000,96.404
480,estimates,5yearly,2005,81.929
480,estimates,5yearly,2010,69.846
480,constant_fertility,5yearly,2015,69.552
480,constant_mortality,5yearly,2015,66.926
480,high_variant,5yearly,2015,78.607
480,instant_replacement,5yearly,2015,97.204
480,low_variant,5yearly,2015,55.257
480,medium_variant,5yearly,2015,66.931
480,momentum,5yearly,2015,97.41
480,no_change,5yearly,2015,69.546
480,zero_migration,5yearly,2015,66.931
480,constant_fertility,5yearly,2020,69.516
480,constant_mortality,5yearly,2020,66.924
480,high_variant,5yearly,2020,85.68
480,instant_replacement,5yearly,2020,97.327
480,low_variant,5yearly,2020,48.217
480,medium_variant,5yearly,2020,66.947
480,momentum,5yearly,2020,97.693
480,no_change,5yearly,2020,69.494
480,zero_migration,5yearly,2020,66.947
480,constant_fertility,5yearly,2025,67.014
480,constant_mortality,5yearly,2025,67.15
480,high_variant,5yearly,2025,90.033
480,instant_replacement,5yearly,2025,94.786
480,low_variant,5yearly,2025,44.36
480,medium_variant,5yearly,2025,67.196
480,momentum,5yearly,2025,95.265
480,no_change,5yearly,2025,66.97
480,zero_migration,5yearly,2025,67.196
480,constant_fertility,5yearly,2030,62.118
480,constant_mortality,5yearly,2030,64.91
480,high_variant,5yearly,2030,86.865
480,instant_replacement,5yearly,2030,90.118
480,low_variant,5yearly,2030,43.311
480,medium_variant,5yearly,2030,64.99
480,momentum,5yearly,2030,90.644
480,no_change,5yearly,2030,62.044
480,zero_migration,5yearly,2030,64.99
480,constant_fertility,5yearly,2035,56.65
480,constant_mortality,5yearly,2035,60.728
480,high_variant,5yearly,2035,82.269
480,instant_replacement,5yearly,2035,85.412
480,low_variant,5yearly,2035,40.311
480,medium_variant,5yearly,2035,60.85
480,momentum,5yearly,2035,85.971
480,no_change,5yearly,2035,56.533
480,zero_migration,5yearly,2035,60.85
480,constant_fertility,5yearly,2040,52.526
480,constant_mortality,5yearly,2040,56.389
480,high_variant,5yearly,2040,79.525
480,instant_replacement,5yearly,2040,84.288
480,low_variant,5yearly,2040,36.072
480,medium_variant,5yearly,2040,56.567
480,momentum,5yearly,2040,84.896
480,no_change,5yearly,2040,52.35
480,zero_migration,5yearly,2040,56.567
480,constant_fertility,5yearly,2045,50.037
480,constant_mortality,5yearly,2045,53.688
480,high_variant,5yearly,2045,81.401
480,instant_replacement,5yearly,2045,88.506
480,low_variant,5yearly,2045,31.584
480,medium_variant,5yearly,2045,53.945
480,momentum,5yearly,2045,89.21
480,no_change,5yearly,2045,49.785
480,zero_migration,5yearly,2045,53.945
480,constant_fertility,5yearly,2050,48.122
480,constant_mortality,5yearly,2050,52.932
480,high_variant,5yearly,2050,86.374
480,instant_replacement,5yearly,2050,92.791
480,low_variant,5yearly,2050,28.092
480,medium_variant,5yearly,2050,53.285
480,momentum,5yearly,2050,93.585
480,no_change,5yearly,2050,47.796
480,zero_migration,5yearly,2050,53.285
480,constant_fertility,5yearly,2055,45.783
480,constant_mortality,5yearly,2055,52.722
480,high_variant,5yearly,2055,90.207
480,instant_replacement,5yearly,2055,92.86
480,low_variant,5yearly,2055,25.964
480,medium_variant,5yearly,2055,53.175
480,momentum,5yearly,2055,93.7
480,no_change,5yearly,2055,45.391
480,zero_migration,5yearly,2055,53.175
480,constant_fertility,5yearly,2060,42.913
480,constant_mortality,5yearly,2060,51.746
480,high_variant,5yearly,2060,90.771
480,instant_replacement,5yearly,2060,90.163
480,low_variant,5yearly,2060,24.622
480,medium_variant,5yearly,2060,52.286
480,momentum,5yearly,2060,91.018
480,no_change,5yearly,2060,42.464
480,zero_migration,5yearly,2060,52.286
480,constant_fertility,5yearly,2065,40.03
480,constant_mortality,5yearly,2065,49.816
480,high_variant,5yearly,2065,89.328
480,instant_replacement,5yearly,2065,87.452
480,low_variant,5yearly,2065,23.276
480,medium_variant,5yearly,2065,50.43
480,momentum,5yearly,2065,88.316
480,no_change,5yearly,2065,39.532
480,zero_migration,5yearly,2065,50.43
480,constant_fertility,5yearly,2070,37.583
480,constant_mortality,5yearly,2070,47.53
480,high_variant,5yearly,2070,88.466
480,instant_replacement,5yearly,2070,86.676
480,low_variant,5yearly,2070,21.495
480,medium_variant,5yearly,2070,48.217
480,momentum,5yearly,2070,87.57
480,no_change,5yearly,2070,37.035
480,zero_migration,5yearly,2070,48.217
480,constant_fertility,5yearly,2075,35.597
480,constant_mortality,5yearly,2075,45.759
480,high_variant,5yearly,2075,89.982
480,instant_replacement,5yearly,2075,88.182
480,low_variant,5yearly,2075,19.502
480,medium_variant,5yearly,2075,46.53
480,momentum,5yearly,2075,89.127
480,no_change,5yearly,2075,34.992
480,zero_migration,5yearly,2075,46.53
480,constant_fertility,5yearly,2080,33.807
480,constant_mortality,5yearly,2080,44.798
480,high_variant,5yearly,2080,93.447
480,instant_replacement,5yearly,2080,90.308
480,low_variant,5yearly,2080,17.707
480,medium_variant,5yearly,2080,45.667
480,momentum,5yearly,2080,91.309
480,no_change,5yearly,2080,33.152
480,zero_migration,5yearly,2080,45.667
480,constant_fertility,5yearly,2085,31.989
480,constant_mortality,5yearly,2085,44.248
480,high_variant,5yearly,2085,96.883
480,instant_replacement,5yearly,2085,91.045
480,low_variant,5yearly,2085,16.336
480,medium_variant,5yearly,2085,45.222
480,momentum,5yearly,2085,92.075
480,no_change,5yearly,2085,31.29
480,zero_migration,5yearly,2085,45.222
480,constant_fertility,5yearly,2090,30.125
480,constant_mortality,5yearly,2090,43.504
480,high_variant,5yearly,2090,98.704
480,instant_replacement,5yearly,2090,90.028
480,low_variant,5yearly,2090,15.312
480,medium_variant,5yearly,2090,44.578
480,momentum,5yearly,2090,91.069
480,no_change,5yearly,2090,29.39
480,zero_migration,5yearly,2090,44.578
480,constant_fertility,5yearly,2095,28.331
480,constant_mortality,5yearly,2095,42.391
480,high_variant,5yearly,2095,99.208
480,instant_replacement,5yearly,2095,88.483
480,low_variant,5yearly,2095,14.436
480,medium_variant,5yearly,2095,43.548
480,momentum,5yearly,2095,89.528
480,no_change,5yearly,2095,27.565
480,zero_migration,5yearly,2095,43.548
480,constant_fertility,5yearly,Regi,Mauritius
480,constant_mortality,5yearly,Regi,Mauritius
480,estimates,5yearly,Regi,Mauritius
480,high_variant,5yearly,Regi,Mauritius
480,instant_replacement,5yearly,Regi,Mauritius
480,low_variant,5yearly,Regi,Mauritius
480,medium_variant,5yearly,Regi,Mauritius
480,momentum,5yearly,Regi,Mauritius
480,no_change,5yearly,Regi,Mauritius
480,zero_migration,5yearly,Regi,Mauritius
