country,variant,freq,year,noofbirth
68,estimates,5yearly,1950,752.575
68,estimates,5yearly,1955,797.974
68,estimates,5yearly,1960,852.184
68,estimates,5yearly,1965,917.002
68,estimates,5yearly,1970,994.714
68,estimates,5yearly,1975,1090.389
68,estimates,5yearly,1980,1157.369
68,estimates,5yearly,1985,1194.39
68,estimates,5yearly,1990,1237.23
68,estimates,5yearly,1995,1281.425
68,estimates,5yearly,2000,1287.916
68,estimates,5yearly,2005,1276.222
68,estimates,5yearly,2010,1258.165
68,constant_fertility,5yearly,2015,1367.678
68,constant_mortality,5yearly,2015,1272.06
68,high_variant,5yearly,2015,1385.669
68,instant_replacement,5yearly,2015,1009.528
68,low_variant,5yearly,2015,1160.385
68,medium_variant,5yearly,2015,1273.028
68,momentum,5yearly,2015,1033.831
68,no_change,5yearly,2015,1366.637
68,zero_migration,5yearly,2015,1280.679
68,constant_fertility,5yearly,2020,1464.89
68,constant_mortality,5yearly,2020,1275.016
68,high_variant,5yearly,2020,1471.776
68,instant_replacement,5yearly,2020,1064.7
68,low_variant,5yearly,2020,1085.293
68,medium_variant,5yearly,2020,1278.536
68,momentum,5yearly,2020,1116.703
68,no_change,5yearly,2020,1460.841
68,zero_migration,5yearly,2020,1298.553
68,constant_fertility,5yearly,2025,1542.732
68,constant_mortality,5yearly,2025,1266.662
68,high_variant,5yearly,2025,1528.247
68,instant_replacement,5yearly,2025,1109.143
68,low_variant,5yearly,2025,1019.322
68,medium_variant,5yearly,2025,1273.785
68,momentum,5yearly,2025,1179.758
68,no_change,5yearly,2025,1534.059
68,zero_migration,5yearly,2025,1301.266
68,constant_fertility,5yearly,2030,1609.945
68,constant_mortality,5yearly,2030,1246.37
68,high_variant,5yearly,2030,1531.522
68,instant_replacement,5yearly,2030,1126.275
68,low_variant,5yearly,2030,989.027
68,medium_variant,5yearly,2030,1258.783
68,momentum,5yearly,2030,1208.035
68,no_change,5yearly,2030,1593.818
68,zero_migration,5yearly,2030,1289.304
68,constant_fertility,5yearly,2035,1688.003
68,constant_mortality,5yearly,2035,1217.821
68,high_variant,5yearly,2035,1548.945
68,instant_replacement,5yearly,2035,1107.978
68,low_variant,5yearly,2035,942.006
68,medium_variant,5yearly,2035,1238.474
68,momentum,5yearly,2035,1196.192
68,no_change,5yearly,2035,1658.941
68,zero_migration,5yearly,2035,1270.45
68,constant_fertility,5yearly,2040,1787.606
68,constant_mortality,5yearly,2040,1183.211
68,high_variant,5yearly,2040,1585.644
68,instant_replacement,5yearly,2040,1073.52
68,low_variant,5yearly,2040,879.039
68,medium_variant,5yearly,2040,1215.008
68,momentum,5yearly,2040,1167.662
68,no_change,5yearly,2040,1739.109
68,zero_migration,5yearly,2040,1249.427
68,constant_fertility,5yearly,2045,1904.217
68,constant_mortality,5yearly,2045,1146.511
68,high_variant,5yearly,2045,1633.482
68,instant_replacement,5yearly,2045,1048.35
68,low_variant,5yearly,2045,810.355
68,medium_variant,5yearly,2045,1191.171
68,momentum,5yearly,2045,1150.175
68,no_change,5yearly,2045,1830.744
68,zero_migration,5yearly,2045,1229.389
68,constant_fertility,5yearly,2050,2030.434
68,constant_mortality,5yearly,2050,1107.832
68,high_variant,5yearly,2050,1676.358
68,instant_replacement,5yearly,2050,1042.534
68,low_variant,5yearly,2050,744.418
68,medium_variant,5yearly,2050,1165.628
68,momentum,5yearly,2050,1153.002
68,no_change,5yearly,2050,1927.586
68,zero_migration,5yearly,2050,1208.008
68,constant_fertility,5yearly,2055,2162.178
68,constant_mortality,5yearly,2055,1068.044
68,high_variant,5yearly,2055,1706.291
68,instant_replacement,5yearly,2055,1049.439
68,low_variant,5yearly,2055,686.78
68,medium_variant,5yearly,2055,1138.368
68,momentum,5yearly,2055,1167.974
68,no_change,5yearly,2055,2025.907
68,zero_migration,5yearly,2055,1184.124
68,constant_fertility,5yearly,2060,2299.455
68,constant_mortality,5yearly,2060,1026.444
68,high_variant,5yearly,2060,1724.462
68,instant_replacement,5yearly,2060,1055.707
68,low_variant,5yearly,2060,636.079
68,medium_variant,5yearly,2060,1108.48
68,momentum,5yearly,2060,1180.125
68,no_change,5yearly,2060,2125.244
68,zero_migration,5yearly,2060,1156.349
68,constant_fertility,5yearly,2065,2446.619
68,constant_mortality,5yearly,2065,984.954
68,high_variant,5yearly,2065,1742.676
68,instant_replacement,5yearly,2065,1051.073
68,low_variant,5yearly,2065,589.372
68,medium_variant,5yearly,2065,1078.332
68,momentum,5yearly,2065,1179.376
68,no_change,5yearly,2065,2228.971
68,zero_migration,5yearly,2065,1127.513
68,constant_fertility,5yearly,2070,2608.011
68,constant_mortality,5yearly,2070,943.627
68,high_variant,5yearly,2070,1767.14
68,instant_replacement,5yearly,2070,1038.419
68,low_variant,5yearly,2070,543.111
68,medium_variant,5yearly,2070,1048.169
68,momentum,5yearly,2070,1170.166
68,no_change,5yearly,2070,2340.576
68,zero_migration,5yearly,2070,1098.539
68,constant_fertility,5yearly,2075,2784.697
68,constant_mortality,5yearly,2075,904.625
68,high_variant,5yearly,2075,1799.343
68,instant_replacement,5yearly,2075,1026.856
68,low_variant,5yearly,2075,498.65
68,medium_variant,5yearly,2075,1020.21
68,momentum,5yearly,2075,1162.691
68,no_change,5yearly,2075,2460.732
68,zero_migration,5yearly,2075,1072.092
68,constant_fertility,5yearly,2080,2975.363
68,constant_mortality,5yearly,2080,867.028
68,high_variant,5yearly,2080,1831.808
68,instant_replacement,5yearly,2080,1022.008
68,low_variant,5yearly,2080,457.012
68,medium_variant,5yearly,2080,993.108
68,momentum,5yearly,2080,1162.498
68,no_change,5yearly,2080,2588.015
68,zero_migration,5yearly,2080,1046.575
68,constant_fertility,5yearly,2085,3179.035
68,constant_mortality,5yearly,2085,830.567
68,high_variant,5yearly,2085,1859.717
68,instant_replacement,5yearly,2085,1022.895
68,low_variant,5yearly,2085,419.491
68,medium_variant,5yearly,2085,966.335
68,momentum,5yearly,2085,1167.802
68,no_change,5yearly,2085,2721.151
68,zero_migration,5yearly,2085,1021.048
68,constant_fertility,5yearly,2090,3396.571
68,constant_mortality,5yearly,2090,795.805
68,high_variant,5yearly,2090,1884.541
68,instant_replacement,5yearly,2090,1024.532
68,low_variant,5yearly,2090,386.513
68,medium_variant,5yearly,2090,940.567
68,momentum,5yearly,2090,1172.914
68,no_change,5yearly,2090,2860.282
68,zero_migration,5yearly,2090,996.04
68,constant_fertility,5yearly,2095,3630.202
68,constant_mortality,5yearly,2095,761.9
68,high_variant,5yearly,2095,1908.511
68,instant_replacement,5yearly,2095,1022.776
68,low_variant,5yearly,2095,356.424
68,medium_variant,5yearly,2095,914.971
68,momentum,5yearly,2095,1173.653
68,no_change,5yearly,2095,3006.644
68,zero_migration,5yearly,2095,970.755
