country,variant,freq,year,noofbirth
818,estimates,5yearly,1950,5689.46
818,estimates,5yearly,1955,6170.542
818,estimates,5yearly,1960,6596.46
818,estimates,5yearly,1965,7147.254
818,estimates,5yearly,1970,7545.225
818,estimates,5yearly,1975,8182.463
818,estimates,5yearly,1980,9151.627
818,estimates,5yearly,1985,9881.04
818,estimates,5yearly,1990,9129.037
818,estimates,5yearly,1995,8633.702
818,estimates,5yearly,2000,9310.28
818,estimates,5yearly,2005,10142.269
818,estimates,5yearly,2010,12661.897
818,constant_fertility,5yearly,2015,13181.592
818,constant_mortality,5yearly,2015,12302.805
818,high_variant,5yearly,2015,13281.49
818,instant_replacement,5yearly,2015,8265.306
818,low_variant,5yearly,2015,11330.913
818,medium_variant,5yearly,2015,12306.2
818,momentum,5yearly,2015,8355.024
818,no_change,5yearly,2015,13177.932
818,zero_migration,5yearly,2015,12369.309
818,constant_fertility,5yearly,2020,13541.976
818,constant_mortality,5yearly,2020,11867.971
818,high_variant,5yearly,2020,13481.647
818,instant_replacement,5yearly,2020,8464.67
818,low_variant,5yearly,2020,10274.117
818,medium_variant,5yearly,2020,11877.88
818,momentum,5yearly,2020,8656.25
818,no_change,5yearly,2020,13530.559
818,zero_migration,5yearly,2020,12042.698
818,constant_fertility,5yearly,2025,14265.287
818,constant_mortality,5yearly,2025,11843.634
818,high_variant,5yearly,2025,13975.117
818,instant_replacement,5yearly,2025,8902.494
818,low_variant,5yearly,2025,9746.383
818,medium_variant,5yearly,2025,11860.748
818,momentum,5yearly,2025,9164.433
818,no_change,5yearly,2025,14244.41
818,zero_migration,5yearly,2025,12078.85
818,constant_fertility,5yearly,2030,15743.204
818,constant_mortality,5yearly,2030,12440.31
818,high_variant,5yearly,2030,14858.104
818,instant_replacement,5yearly,2030,9660.592
818,low_variant,5yearly,2030,10098.421
818,medium_variant,5yearly,2030,12469.798
818,momentum,5yearly,2030,9970.892
818,no_change,5yearly,2030,15705.138
818,zero_migration,5yearly,2030,12709.972
818,constant_fertility,5yearly,2035,17667.639
818,constant_mortality,5yearly,2035,13109.288
818,high_variant,5yearly,2035,16120.648
818,instant_replacement,5yearly,2035,9828.314
818,low_variant,5yearly,2035,10333.836
818,medium_variant,5yearly,2035,13164.946
818,momentum,5yearly,2035,10183.281
818,no_change,5yearly,2035,17591.743
818,zero_migration,5yearly,2035,13435.734
818,constant_fertility,5yearly,2040,19394.972
818,constant_mortality,5yearly,2040,13216.089
