country,variant,freq,year,noofbirth
894,estimates,5yearly,1950,595.253
894,estimates,5yearly,1955,700.467
894,estimates,5yearly,1960,831.665
894,estimates,5yearly,1965,957.414
894,estimates,5yearly,1970,1130.578
894,estimates,5yearly,1975,1314.526
894,estimates,5yearly,1980,1500.459
894,estimates,5yearly,1985,1708.856
894,estimates,5yearly,1990,1931.032
894,estimates,5yearly,1995,2218.221
894,estimates,5yearly,2000,2493.027
894,estimates,5yearly,2005,2691.976
894,estimates,5yearly,2010,2942.17
894,constant_fertility,5yearly,2015,3468.376
894,constant_mortality,5yearly,2015,3270.397
894,high_variant,5yearly,2015,3445.881
894,instant_replacement,5yearly,2015,1530.635
894,low_variant,5yearly,2015,3111.363
894,medium_variant,5yearly,2015,3278.623
894,momentum,5yearly,2015,1577.575
894,no_change,5yearly,2015,3459.577
894,zero_migration,5yearly,2015,3285.199
894,constant_fertility,5yearly,2020,4070.907
894,constant_mortality,5yearly,2020,3618.142
894,high_variant,5yearly,2020,3960.095
894,instant_replacement,5yearly,2020,1765.726
894,low_variant,5yearly,2020,3329.684
894,medium_variant,5yearly,2020,3644.887
894,momentum,5yearly,2020,1852.763
894,no_change,5yearly,2020,4040.234
894,zero_migration,5yearly,2020,3662.791
894,constant_fertility,5yearly,2025,4727.221
894,constant_mortality,5yearly,2025,3963.746
894,high_variant,5yearly,2025,4474.943
894,instant_replacement,5yearly,2025,2028.937
894,low_variant,5yearly,2025,3556.272
894,medium_variant,5yearly,2025,4015.607
894,momentum,5yearly,2025,2148.029
894,no_change,5yearly,2025,4663.426
894,zero_migration,5yearly,2025,4039.091
894,constant_fertility,5yearly,2030,5450.581
894,constant_mortality,5yearly,2030,4283.573
894,high_variant,5yearly,2030,4912.081
894,instant_replacement,5yearly,2030,2255.181
894,low_variant,5yearly,2030,3836.211
894,medium_variant,5yearly,2030,4372.986
894,momentum,5yearly,2030,2395.601
894,no_change,5yearly,2030,5332.2
894,zero_migration,5yearly,2030,4397.476
894,constant_fertility,5yearly,2035,6313.691
894,constant_mortality,5yearly,2035,4577.53
894,high_variant,5yearly,2035,5403.277
894,instant_replacement,5yearly,2035,2263.95
894,low_variant,5yearly,2035,4067.086
894,medium_variant,5yearly,2035,4726.768
894,momentum,5yearly,2035,2411.259
894,no_change,5yearly,2035,6102.421
894,zero_migration,5yearly,2035,4753.355
894,constant_fertility,5yearly,2040,7377.811
894,constant_mortality,5yearly,2040,4862.214
894,high_variant,5yearly,2040,6002.456
894,instant_replacement,5yearly,2040,2059.526
894,low_variant,5yearly,2040,4245.623
894,medium_variant,5yearly,2040,5097.83
894,momentum,5yearly,2040,2204.849
894,no_change,5yearly,2040,7023.521
894,zero_migration,5yearly,2040,5130.286
894,constant_fertility,5yearly,2045,8656.1
894,constant_mortality,5yearly,2045,5140.195
894,high_variant,5yearly,2045,6675.28
894,instant_replacement,5yearly,2045,1915.817
894,low_variant,5yearly,2045,4390.631
894,medium_variant,5yearly,2045,5480.576
894,momentum,5yearly,2045,2067.681
894,no_change,5yearly,2045,8105.467
894,zero_migration,5yearly,2045,5521.427
894,constant_fertility,5yearly,2050,10155.449
894,constant_mortality,5yearly,2050,5409.391
894,high_variant,5yearly,2050,7358.236
894,instant_replacement,5yearly,2050,1936.274
894,low_variant,5yearly,2050,4532.887
894,medium_variant,5yearly,2050,5863.938
894,momentum,5yearly,2050,2103.828
894,no_change,5yearly,2050,9349.538
894,zero_migration,5yearly,2050,5911.955
894,constant_fertility,5yearly,2055,11901.194
894,constant_mortality,5yearly,2055,5633.951
894,high_variant,5yearly,2055,7989.668
894,instant_replacement,5yearly,2055,2028.058
894,low_variant,5yearly,2055,4654.525
894,medium_variant,5yearly,2055,6209.011
894,momentum,5yearly,2055,2211.786
894,no_change,5yearly,2055,10766.289
894,zero_migration,5yearly,2055,6261.155
894,constant_fertility,5yearly,2060,13945.369
894,constant_mortality,5yearly,2060,5832.136
894,high_variant,5yearly,2060,8629.49
894,instant_replacement,5yearly,2060,2087.61
894,low_variant,5yearly,2060,4760.017
894,medium_variant,5yearly,2060,6540.898
894,momentum,5yearly,2060,2278.166
894,no_change,5yearly,2060,12385.071
894,zero_migration,5yearly,2060,6596.045
894,constant_fertility,5yearly,2065,16359.006
894,constant_mortality,5yearly,2065,5998.413
894,high_variant,5yearly,2065,9313.923
894,instant_replacement,5yearly,2065,2063.698
894,low_variant,5yearly,2065,4822.563
894,medium_variant,5yearly,2065,6856.125
894,momentum,5yearly,2065,2252.484
894,no_change,5yearly,2065,14250.75
894,zero_migration,5yearly,2065,6915.312
894,constant_fertility,5yearly,2070,19216.942
894,constant_mortality,5yearly,2070,6140.772
894,high_variant,5yearly,2070,10051.562
894,instant_replacement,5yearly,2070,1996.627
894,low_variant,5yearly,2070,4845.379
894,medium_variant,5yearly,2070,7159.686
894,momentum,5yearly,2070,2184.479
894,no_change,5yearly,2070,16410.289
894,zero_migration,5yearly,2070,7224.424
894,constant_fertility,5yearly,2075,22593.343
894,constant_mortality,5yearly,2075,6258.834
894,high_variant,5yearly,2075,10805.983
894,instant_replacement,5yearly,2075,1958.877
894,low_variant,5yearly,2075,4839.774
894,medium_variant,5yearly,2075,7444.646
894,momentum,5yearly,2075,2152.064
894,no_change,5yearly,2075,18905.918
894,zero_migration,5yearly,2075,7515.051
894,constant_fertility,5yearly,2080,26568.965
894,constant_mortality,5yearly,2080,6339.67
894,high_variant,5yearly,2080,11528.667
894,instant_replacement,5yearly,2080,1971.219
894,low_variant,5yearly,2080,4807.169
894,medium_variant,5yearly,2080,7692.153
894,momentum,5yearly,2080,2173.521
894,no_change,5yearly,2080,21779.206
894,zero_migration,5yearly,2080,7766.803
894,constant_fertility,5yearly,2085,31245.557
894,constant_mortality,5yearly,2085,6383.366
894,high_variant,5yearly,2085,12220.078
894,instant_replacement,5yearly,2085,2003.903
894,low_variant,5yearly,2085,4751.226
894,medium_variant,5yearly,2085,7902.2
894,momentum,5yearly,2085,2213.309
894,no_change,5yearly,2085,25081.681
894,zero_migration,5yearly,2085,7979.62
894,constant_fertility,5yearly,2090,36753.992
894,constant_mortality,5yearly,2090,6390.96
894,high_variant,5yearly,2090,12901.036
894,instant_replacement,5yearly,2090,2018.877
894,low_variant,5yearly,2090,4667.3
894,medium_variant,5yearly,2090,8076.47
894,momentum,5yearly,2090,2230.289
894,no_change,5yearly,2090,28880.813
894,zero_migration,5yearly,2090,8156.122
894,constant_fertility,5yearly,2095,43251.544
894,constant_mortality,5yearly,2095,6363.314
894,high_variant,5yearly,2095,13581.267
894,instant_replacement,5yearly,2095,2004.874
894,low_variant,5yearly,2095,4551.025
894,medium_variant,5yearly,2095,8213.971
894,momentum,5yearly,2095,2215.526
894,no_change,5yearly,2095,33258.047
894,zero_migration,5yearly,2095,8296.055
