region,variant,year,population
914,estimates,1950,70875.879
914,estimates,1951,71969.201
914,estimates,1952,73150.676
914,estimates,1953,74410.998
914,estimates,1954,75743.015
914,estimates,1955,77141.556
914,estimates,1956,78603.684
914,estimates,1957,80128.474
914,estimates,1958,81716.871
914,estimates,1959,83371.196
914,estimates,1960,85094.151
914,estimates,1961,86887.353
914,estimates,1962,88750.395
914,estimates,1963,90680.316
914,estimates,1964,92672.884
914,estimates,1965,94726.623
914,estimates,1966,96842.217
914,estimates,1967,99025.716
914,estimates,1968,101287.89
914,estimates,1969,103642.704
914,estimates,1970,106101.929
914,estimates,1971,108669.418
914,estimates,1972,111347.901
914,estimates,1973,114145.971
914,estimates,1974,117073.186
914,estimates,1975,120136.269
914,estimates,1976,123338.564
914,estimates,1977,126679.112
914,estimates,1978,130154.498
914,estimates,1979,133758.632
914,estimates,1980,137485.899
914,estimates,1981,141338.541
914,estimates,1982,145315.194
914,estimates,1983,149402.23
914,estimates,1984,153582.022
914,estimates,1985,157843.113
914,estimates,1986,162178.371
914,estimates,1987,166594.112
914,estimates,1988,171108.811
914,estimates,1989,175748.889
914,estimates,1990,180533.356
914,estimates,1991,185471.95
914,estimates,1992,190559.482
914,estimates,1993,195782.013
914,estimates,1994,201118.391
914,estimates,1995,206554.911
914,estimates,1996,212092.985
914,estimates,1997,217744.754
914,estimates,1998,223521.236
914,estimates,1999,229437.523
914,estimates,2000,235508.297
914,estimates,2001,241736.854
914,estimates,2002,248131.929
914,estimates,2003,254721.111
914,estimates,2004,261538.074
914,estimates,2005,268607.649
914,estimates,2006,275942.007
914,estimates,2007,283538.293
914,estimates,2008,291387.502
914,estimates,2009,299472.829
914,estimates,2010,307781.164
914,estimates,2011,316312.143
914,estimates,2012,325068.345
914,estimates,2013,334042.659
914,estimates,2014,343226.61
914,constant_fertility,2015,352613.862
914,constant_mortality,2015,352613.862
914,estimates,2015,352613.862
914,high_variant,2015,352613.862
914,instant_replacement,2015,352613.862
914,low_variant,2015,352613.862
914,medium_variant,2015,352613.862
914,momentum,2015,352613.862
914,no_change,2015,352613.862
914,zero_migration,2015,352613.862
914,constant_fertility,2016,362656.498
914,constant_mortality,2016,361943.476
914,high_variant,2016,362589.326
914,instant_replacement,2016,357753.941
914,low_variant,2016,361849.934
914,medium_variant,2016,362201.579
914,momentum,2016,357792.275
914,no_change,2016,362383.007
914,zero_migration,2016,362415.871
914,constant_fertility,2017,373083.735
914,constant_mortality,2017,371365.395
914,high_variant,2017,372902.199
914,instant_replacement,2017,361237.131
914,low_variant,2017,371122.578
914,medium_variant,2017,371990.119
914,momentum,2017,361326.818
914,no_change,2017,372433.611
914,zero_migration,2017,372410.836
914,constant_fertility,2018,383903.635
914,constant_mortality,2018,380884.09
914,high_variant,2018,383537.093
914,instant_replacement,2018,363655.049
914,low_variant,2018,380461.326
914,medium_variant,2018,381980.688
914,momentum,2018,363798.134
914,no_change,2018,382771.819
914,zero_migration,2018,382605.939
914,constant_fertility,2019,395125.615
914,constant_mortality,2019,390503.007
914,high_variant,2019,394483.316
914,instant_replacement,2019,365879.537
914,low_variant,2019,389889.218
914,medium_variant,2019,392176.114
914,momentum,2019,366062.789
914,no_change,2019,393404.27
914,zero_migration,2019,393007.42
914,constant_fertility,2020,406760.536
914,constant_mortality,2020,400224.64
914,high_variant,2020,405735.016
914,instant_replacement,2020,368557.457
914,low_variant,2020,399422.755
914,medium_variant,2020,402578.892
914,momentum,2020,368755.946
914,no_change,2020,404338.346
914,zero_migration,2020,403620.605
914,constant_fertility,2021,418820.74
914,constant_mortality,2021,410050.423
914,high_variant,2021,417291.353
914,instant_replacement,2021,371873.537
914,low_variant,2021,409071.668
914,medium_variant,2021,413188.667
914,momentum,2021,372057.209
914,no_change,2021,415581.951
914,zero_migration,2021,414449.914
914,constant_fertility,2022,431319.928
914,constant_mortality,2022,419980.92
914,high_variant,2022,429156.285
914,instant_replacement,2022,375680.26
914,low_variant,2022,418839.117
914,medium_variant,2022,424005.904
914,momentum,2022,375819.513
914,no_change,2022,427143.691
914,zero_migration,2022,425498.806
914,constant_fertility,2023,444273.128
914,constant_mortality,2023,430015.517
914,high_variant,2023,441337.616
914,instant_replacement,2023,379893.208
914,low_variant,2023,428722.685
914,medium_variant,2023,435035.14
914,momentum,2023,379959.219
914,no_change,2023,439032.664
914,zero_migration,2023,436769.948
914,constant_fertility,2024,457696.501
914,constant_mortality,2024,440152.964
914,high_variant,2024,453846.005
914,instant_replacement,2024,384320.584
914,low_variant,2024,438715.872
914,medium_variant,2024,446282.19
914,momentum,2024,384287.524
914,no_change,2024,451258.437
914,zero_migration,2024,448265.134
914,constant_fertility,2025,471606.827
914,constant_mortality,2025,450391.187
914,high_variant,2025,466690.397
914,instant_replacement,2025,388822.529
914,low_variant,2025,448812.633
914,medium_variant,2025,457751.516
914,momentum,2025,388666.137
914,no_change,2025,463830.633
914,zero_migration,2025,459985.581
914,constant_fertility,2026,486020.846
914,constant_mortality,2026,460727.738
914,high_variant,2026,479874.124
914,instant_replacement,2026,393411.776
914,low_variant,2026,459012.231
914,medium_variant,2026,469443.709
914,momentum,2026,393106.321
914,no_change,2026,476758.632
914,zero_migration,2026,471932.294
914,constant_fertility,2027,500954.955
914,constant_mortality,2027,471159.872
914,high_variant,2027,493390.916
914,instant_replacement,2027,398167.085
914,low_variant,2027,469323.56
914,medium_variant,2027,481358.134
914,momentum,2027,397683.084
914,no_change,2027,490051.151
914,zero_migration,2027,484106.029
914,constant_fertility,2028,516424.804
914,constant_mortality,2028,481684.727
914,high_variant,2028,507223.413
914,instant_replacement,2028,403082.253
914,low_variant,2028,479766.874
914,medium_variant,2028,493496.152
914,momentum,2028,402386.549
914,no_change,2028,503716.247
914,zero_migration,2028,496507.695
914,constant_fertility,2029,532445.923
914,constant_mortality,2029,492298.985
914,high_variant,2029,521347.526
914,instant_replacement,2029,408149.935
914,low_variant,2029,490368.723
914,medium_variant,2029,505858.914
914,momentum,2029,407204.989
914,no_change,2029,517761.599
914,zero_migration,2029,509137.793
914,constant_fertility,2030,549035.602
914,constant_mortality,2030,502998.314
914,high_variant,2030,535746.259
914,instant_replacement,2030,413358.414
914,low_variant,2030,501146.667
914,medium_variant,2030,518446.478
914,momentum,2030,412123.134
914,no_change,2030,532195.684
914,zero_migration,2030,521995.819
914,constant_fertility,2031,566214.15
914,constant_mortality,2031,513777.523
914,high_variant,2031,550413.508
914,instant_replacement,2031,418697.425
914,low_variant,2031,512105.027
914,medium_variant,2031,531257.454
914,momentum,2031,417129.085
914,no_change,2031,547028.757
914,zero_migration,2031,535080.214
914,constant_fertility,2032,584003.569
914,constant_mortality,2032,524629.666
914,high_variant,2032,565354.746
914,instant_replacement,2032,424145.975
914,low_variant,2032,523233.733
914,medium_variant,2032,544288.948
914,momentum,2032,422201.077
914,no_change,2032,562271.74
914,zero_migration,2032,548387.961
914,constant_fertility,2033,602425.628
914,constant_mortality,2033,535545.856
914,high_variant,2033,580578.91
914,instant_replacement,2033,429667.65
914,low_variant,2033,534517.341
914,medium_variant,2033,557536.789
914,momentum,2033,427301.139
914,no_change,2033,577934.936
914,zero_migration,2033,561914.82
914,constant_fertility,2034,621503.103
914,constant_mortality,2034,546515.951
914,high_variant,2034,596100.129
914,instant_replacement,2034,435217.938
914,low_variant,2034,545933.125
914,medium_variant,2034,570995.692
914,momentum,2034,432383.405
914,no_change,2034,594028.954
914,zero_migration,2034,575655.528
914,constant_fertility,2035,641260.109
914,constant_mortality,2035,557529.729
914,high_variant,2035,611929.223
914,instant_replacement,2035,440758.528
914,low_variant,2035,557461.258
914,medium_variant,2035,584660.206
914,momentum,2035,437408.563
914,no_change,2035,610565.019
914,zero_migration,2035,589604.51
914,constant_fertility,2036,661722.008
914,constant_mortality,2036,568579.001
914,high_variant,2036,628067.681
914,instant_replacement,2036,446270.079
914,low_variant,2036,569092.646
914,medium_variant,2036,598525.673
914,momentum,2036,442356.914
914,no_change,2036,627555.297
914,zero_migration,2036,603757.189
914,constant_fertility,2037,682915.86
914,constant_mortality,2037,579655.178
914,high_variant,2037,644513.595
914,instant_replacement,2037,451737.954
914,low_variant,2037,580820.77
914,medium_variant,2037,612586.997
914,momentum,2037,447213.649
914,no_change,2037,645012.848
914,zero_migration,2037,618108.276
914,constant_fertility,2038,704869.848
914,constant_mortality,2038,590746.774
914,high_variant,2038,661270.293
914,instant_replacement,2038,457134.601
914,low_variant,2038,592630.304
