region,variant,year,population
915,estimates,1950,17075.671
915,estimates,1951,17395.84
915,estimates,1952,17734.614
915,estimates,1953,18084.019
915,estimates,1954,18438.788
915,estimates,1955,18796.503
915,estimates,1956,19157.5
915,estimates,1957,19524.808
915,estimates,1958,19903.816
915,estimates,1959,20301.223
915,estimates,1960,20722.931
915,estimates,1961,21171.201
915,estimates,1962,21642.635
915,estimates,1963,22127.042
915,estimates,1964,22610.481
915,estimates,1965,23082.713
915,estimates,1966,23539.121
915,estimates,1967,23982.578
915,estimates,1968,24419.424
915,estimates,1969,24859.64
915,estimates,1970,25309.989
915,estimates,1971,25772.8
915,estimates,1972,26244.315
915,estimates,1973,26718.425
915,estimates,1974,27186.055
915,estimates,1975,27641.021
915,estimates,1976,28081.325
915,estimates,1977,28509.663
915,estimates,1978,28930.271
915,estimates,1979,29349.498
915,estimates,1980,29772.038
915,estimates,1981,30198.588
915,estimates,1982,30628.343
915,estimates,1983,31062.431
915,estimates,1984,31502.164
915,estimates,1985,31948.027
915,estimates,1986,32400.719
915,estimates,1987,32859.368
915,estimates,1988,33320.959
915,estimates,1989,33781.322
915,estimates,1990,34237.274
915,estimates,1991,34687.425
915,estimates,1992,35131.662
915,estimates,1993,35569.279
915,estimates,1994,35999.964
915,estimates,1995,36423.237
915,estimates,1996,36838.907
915,estimates,1997,37246.271
915,estimates,1998,37643.88
915,estimates,1999,38030.111
915,estimates,2000,38403.986
915,estimates,2001,38765.019
915,estimates,2002,39114.069
915,estimates,2003,39453.535
915,estimates,2004,39786.576
915,estimates,2005,40115.79
915,estimates,2006,40441.529
915,estimates,2007,40763.754
915,estimates,2008,41083.981
915,estimates,2009,41403.983
915,estimates,2010,41724.731
915,estimates,2011,42047.196
915,estimates,2012,42370.627
915,estimates,2013,42691.676
915,estimates,2014,43005.785
915,constant_fertility,2015,43309.611
915,constant_mortality,2015,43309.611
915,estimates,2015,43309.611
915,high_variant,2015,43309.611
915,instant_replacement,2015,43309.611
915,low_variant,2015,43309.611
915,medium_variant,2015,43309.611
915,momentum,2015,43309.611
915,no_change,2015,43309.611
915,zero_migration,2015,43309.611
915,constant_fertility,2016,43619.215
915,constant_mortality,2016,43581.381
915,high_variant,2016,43645.604
915,instant_replacement,2016,43589.14
915,low_variant,2016,43541.792
915,medium_variant,2016,43601.839
915,momentum,2016,43666.632
915,no_change,2016,43606.658
915,zero_migration,2016,43724.715
915,constant_fertility,2017,43932.557
915,constant_mortality,2017,43845.048
915,high_variant,2017,43994.642
915,instant_replacement,2017,43853.086
915,low_variant,2017,43752.774
915,medium_variant,2017,43883.319
915,momentum,2017,44040.042
915,no_change,2017,43903.565
915,zero_migration,2017,44135.3
915,constant_fertility,2018,44248.243
915,constant_mortality,2018,44099.676
915,high_variant,2018,44352.67
915,instant_replacement,2018,44106.186
915,low_variant,2018,43944.396
915,medium_variant,2018,44155.323
915,momentum,2018,44423.283
915,no_change,2018,44198.795
915,zero_migration,2018,44540.666
915,constant_fertility,2019,44565.065
915,constant_mortality,2019,44344.346
915,high_variant,2019,44716.486
915,instant_replacement,2019,44355.247
915,low_variant,2019,44118.147
915,medium_variant,2019,44420.143
915,momentum,2019,44807.061
915,no_change,2019,44491.276
915,zero_migration,2019,44940.347
915,constant_fertility,2020,44882.042
915,constant_mortality,2020,44578.508
915,high_variant,2020,45083.657
915,instant_replacement,2020,44605.4
915,low_variant,2020,44275.232
915,medium_variant,2020,44679.436
915,momentum,2020,45184.182
915,no_change,2020,44779.936
915,zero_migration,2020,45333.691
915,constant_fertility,2021,45198.485
915,constant_mortality,2021,44801.793
915,high_variant,2021,45452.442
915,instant_replacement,2021,44857.821
