region,variant,year,population
5501,estimates,1950,493338.577
5501,estimates,1951,501303.537
5501,estimates,1952,509722.903
5501,estimates,1953,518598.551
5501,estimates,1954,527932.898
5501,estimates,1955,537728.568
5501,estimates,1956,547988.601
5501,estimates,1957,558716.455
5501,estimates,1958,569915.786
5501,estimates,1959,581590.18
5501,estimates,1960,593742.569
5501,estimates,1961,606374.512
5501,estimates,1962,619485.368
5501,estimates,1963,633072.237
5501,estimates,1964,647130.7
5501,estimates,1965,661656.935
5501,estimates,1966,676661.008
5501,estimates,1967,692144.772
5501,estimates,1968,708087.825
5501,estimates,1969,724462.441
5501,estimates,1970,741254.929
5501,estimates,1971,758454.83
5501,estimates,1972,776086.672
5501,estimates,1973,794214.832
5501,estimates,1974,812926.077
5501,estimates,1975,832283.86
5501,estimates,1976,852298.204
5501,estimates,1977,872953.01
5501,estimates,1978,894250.508
5501,estimates,1979,916185.69
5501,estimates,1980,938744.687
5501,estimates,1981,961914.544
5501,estimates,1982,985664.945
5501,estimates,1983,1009938.735
5501,estimates,1984,1034663.673
5501,estimates,1985,1059772.343
5501,estimates,1986,1085239.366
5501,estimates,1987,1111026.693
5501,estimates,1988,1137038.998
5501,estimates,1989,1163163.558
5501,estimates,1990,1189315.649
5501,estimates,1991,1215433.693
5501,estimates,1992,1241514.272
5501,estimates,1993,1267604.16
5501,estimates,1994,1293784.33
5501,estimates,1995,1320106.463
5501,estimates,1996,1346561.282
5501,estimates,1997,1373098.444
5501,estimates,1998,1399678.267
5501,estimates,1999,1426247.949
5501,estimates,2000,1452757.699
5501,estimates,2001,1479200.787
5501,estimates,2002,1505551.557
5501,estimates,2003,1531719.387
5501,estimates,2004,1557592.337
5501,estimates,2005,1583092.371
5501,estimates,2006,1608171.414
5501,estimates,2007,1632849.963
5501,estimates,2008,1657204.591
5501,estimates,2009,1681351.464
5501,estimates,2010,1705374.295
5501,estimates,2011,1729290.196
5501,estimates,2012,1753068.62
5501,estimates,2013,1776688.067
5501,estimates,2014,1800111.442
5501,constant_fertility,2015,1823308.471
5501,constant_mortality,2015,1823308.471
5501,estimates,2015,1823308.471
5501,high_variant,2015,1823308.471
5501,instant_replacement,2015,1823308.471
5501,low_variant,2015,1823308.471
5501,medium_variant,2015,1823308.471
5501,momentum,2015,1823308.471
5501,no_change,2015,1823308.471
5501,zero_migration,2015,1823308.471
5501,constant_fertility,2016,1847534.5
5501,constant_mortality,2016,1845583.255
5501,high_variant,2016,1848445.292
5501,instant_replacement,2016,1844726.026
5501,low_variant,2016,1843837.659
5501,medium_variant,2016,1846266.634
5501,momentum,2016,1845490.451
5501,no_change,2016,1846958.016
5501,zero_migration,2016,1847848.613
5501,constant_fertility,2017,1872162.998
5501,constant_mortality,2017,1867521.899
5501,high_variant,2017,1874284.195
5501,instant_replacement,2017,1865293.54
5501,low_variant,2017,1863374.159
5501,medium_variant,2017,1868984.557
5501,momentum,2017,1867128.244
5501,no_change,2017,1870824.41
5501,zero_migration,2017,1872149.199
5501,constant_fertility,2018,1897120.6
5501,constant_mortality,2018,1889090.731
5501,high_variant,2018,1900634.076
5501,instant_replacement,2018,1885306.673
5501,low_variant,2018,1882026.417
5501,medium_variant,2018,1891454.121
5501,momentum,2018,1888369.981
5501,no_change,2018,1894835.287
5501,zero_migration,2018,1896183.621
5501,constant_fertility,2019,1922340.306
5501,constant_mortality,2019,1910256.944
5501,high_variant,2019,1927335.711
5501,instant_replacement,2019,1905188.96
5501,low_variant,2019,1899874.499
5501,medium_variant,2019,1913668.492
5501,momentum,2019,1909429.626
5501,no_change,2019,1918924.778
5501,zero_migration,2019,1919926.884
5501,constant_fertility,2020,1947761.543
5501,constant_mortality,2020,1930988.316
5501,high_variant,2020,1954261.717
5501,instant_replacement,2020,1925246.834
5501,low_variant,2020,1916970.092
5501,medium_variant,2020,1935615.906
5501,momentum,2020,1930459.688
5501,no_change,2020,1943033.709
5501,zero_migration,2020,1943355.677
5501,constant_fertility,2021,1973330.372
5501,constant_mortality,2021,1951253.416
5501,high_variant,2021,1981317.935
5501,instant_replacement,2021,1945575.364
5501,low_variant,2021,1933334.978
5501,medium_variant,2021,1957285.754
5501,momentum,2021,1951501.249
5501,no_change,2021,1967109.557
5501,zero_migration,2021,1966448.451
5501,constant_fertility,2022,1998999.24
5501,constant_mortality,2022,1971021.53
5501,high_variant,2022,2008442.114
5501,instant_replacement,2022,1966084.603
5501,low_variant,2022,1948962.623
5501,medium_variant,2022,1978654.193
5501,momentum,2022,1972499.485
5501,no_change,2022,1991106.469
5501,zero_migration,2022,1989185.365
5501,constant_fertility,2023,2024726.659
5501,constant_mortality,2023,1990262.85
5501,high_variant,2023,2035599.571
5501,instant_replacement,2023,1986669.793
5501,low_variant,2023,1963822.658
5501,medium_variant,2023,1999679.763
5501,momentum,2023,1993393.335
5501,no_change,2023,2014984.757
5501,zero_migration,2023,2011548.106
5501,constant_fertility,2024,2050476.775
5501,constant_mortality,2024,2008949.028
5501,high_variant,2024,2062776.241
5501,instant_replacement,2024,2007153.288
5501,low_variant,2024,1977868.528
5501,medium_variant,2024,2020311.796
5501,momentum,2024,2014083.929
5501,no_change,2024,2038710.165
5501,zero_migration,2024,2033519.803
5501,constant_fertility,2025,2076217.458
5501,constant_mortality,2025,2027054.117
5501,high_variant,2025,2089957.577
5501,instant_replacement,2025,2027399.756
5501,low_variant,2025,1991060.708
5501,medium_variant,2025,2040509.147
5501,momentum,2025,2034492.476
5501,no_change,2025,2062251.855
5501,zero_migration,2025,2055084.454
5501,constant_fertility,2026,2101918.693
5501,constant_mortality,2026,2044555.917
5501,high_variant,2026,2117106.052
5501,instant_replacement,2026,2047384.237
5501,low_variant,2026,2003390.971
5501,medium_variant,2026,2060248.823
5501,momentum,2026,2054597.46
5501,no_change,2026,2085580.138
5501,zero_migration,2026,2076226.403
5501,constant_fertility,2027,2127550.807
5501,constant_mortality,2027,2061437.01
5501,high_variant,2027,2144141.395
5501,instant_replacement,2027,2067137.898
5501,low_variant,2027,2014903.886
5501,medium_variant,2027,2079521.206
5501,momentum,2027,2074402.034
5501,no_change,2027,2108664.413
5501,zero_migration,2027,2096929.729
5501,constant_fertility,2028,2153083.958
5501,constant_mortality,2028,2077685.189
5501,high_variant,2028,2170932.252
5501,instant_replacement,2028,2086643.736
5501,low_variant,2028,2025706.147
5501,medium_variant,2028,2098315.76
5501,momentum,2028,2093878.108
5501,no_change,2028,2131472.482
5501,zero_migration,2028,2117178.13
5501,constant_fertility,2029,2178489.974
5501,constant_mortality,2029,2093292.175
5501,high_variant,2029,2197320.101
5501,instant_replacement,2029,2105891.615
5501,low_variant,2029,2035940.394
5501,medium_variant,2029,2116627.109
5501,momentum,2029,2112998.022
5501,no_change,2029,2153972.781
5501,zero_migration,2029,2136955.542
5501,constant_fertility,2030,2203747.955
5501,constant_mortality,2030,2108249.89
5501,high_variant,2030,2223189.428
5501,instant_replacement,2030,2124867.257
5501,low_variant,2030,2045708.609
5501,medium_variant,2030,2134449.018
5501,momentum,2030,2131734.591
5501,no_change,2030,2176141.507
5501,zero_migration,2030,2156247.823
5501,constant_fertility,2031,2228847.868
5501,constant_mortality,2031,2122547.951
5501,high_variant,2031,2248488.488
5501,instant_replacement,2031,2143553.632
5501,low_variant,2031,2055049.278
5501,medium_variant,2031,2151772.502
5501,momentum,2031,2150067.968
5501,no_change,2031,2197965.111
5501,zero_migration,2031,2175045.905
5501,constant_fertility,2032,2253787.547
5501,constant_mortality,2032,2136175.838
5501,high_variant,2032,2273233.219
5501,instant_replacement,2032,2161922.002
5501,low_variant,2032,2063933.768
5501,medium_variant,2032,2168585.749
5501,momentum,2032,2167973.814
5501,no_change,2032,2219439.825
5501,zero_migration,2032,2193341.291
5501,constant_fertility,2033,2278567.635
5501,constant_mortality,2033,2149126.216
5501,high_variant,2033,2297465.018
5501,instant_replacement,2033,2179933.811
5501,low_variant,2033,2072312.849
5501,medium_variant,2033,2184878.144
5501,momentum,2033,2185416.081
5501,no_change,2033,2240567.026
5501,zero_migration,2033,2211122.514
5501,constant_fertility,2034,2303194.344
5501,constant_mortality,2034,2161393.245
5501,high_variant,2034,2321259.884
5501,instant_replacement,2034,2197544.684
5501,low_variant,2034,2080106.242
5501,medium_variant,2034,2200639.194
5501,momentum,2034,2202354.964
5501,no_change,2034,2261354.698
5501,zero_migration,2034,2228378.174
5501,constant_fertility,2035,2327678.985
5501,constant_mortality,2035,2172972.58
5501,high_variant,2035,2344683.227
5501,instant_replacement,2035,2214720.319
5501,low_variant,2035,2087251.045
5501,medium_variant,2035,2215861.775
5501,momentum,2035,2218759.343
5501,no_change,2035,2281813.707
5501,zero_migration,2035,2245100.633
5501,constant_fertility,2036,2352022.15
5501,constant_mortality,2036,2183858.553
5501,high_variant,2036,2367741.391
5501,instant_replacement,2036,2231443.812
5501,low_variant,2036,2093734.767
5501,medium_variant,2036,2230538.425
5501,momentum,2036,2234613.6
5501,no_change,2036,2301943.459
5501,zero_migration,2036,2261281.899
5501,constant_fertility,2037,2376241.726
5501,constant_mortality,2037,2194049.381
5501,high_variant,2037,2390441.637
5501,instant_replacement,2037,2247711.702
5501,low_variant,2037,2099564.519
5501,medium_variant,2037,2244670.058
5501,momentum,2037,2249912.395
5501,no_change,2037,2321755.412
5501,zero_migration,2037,2276922.901
5501,constant_fertility,2038,2400389.543
5501,constant_mortality,2038,2203549.974
5501,high_variant,2038,2412855.562
5501,instant_replacement,2038,2263521.419
5501,low_variant,2038,2104718.143
5501,medium_variant,2038,2258268.889
5501,momentum,2038,2264649.433
5501,no_change,2038,2341289.005
5501,zero_migration,2038,2292036.715
5501,constant_fertility,2039,2424532.496
5501,constant_mortality,2039,2212368.628
5501,high_variant,2039,2435071.696
5501,instant_replacement,2039,2278876.816
5501,low_variant,2039,2109173.15
5501,medium_variant,2039,2271353.255
5501,momentum,2039,2278823.405
5501,no_change,2039,2360595.504
5501,zero_migration,2039,2306642.958
5501,constant_fertility,2040,2448723.742
5501,constant_mortality,2040,2220511.473
5501,high_variant,2040,2457159.519
5501,instant_replacement,2040,2293783.09
5501,low_variant,2040,2112910.497
5501,medium_variant,2040,2283936.418
5501,momentum,2040,2292436.387
5501,no_change,2040,2379715.562
5501,zero_migration,2040,2320755.952
5501,constant_fertility,2041,2472985.685
5501,constant_mortality,2041,2227979.618
5501,high_variant,2041,2479146.887
5501,instant_replacement,2041,2308238.196
5501,low_variant,2041,2115919.481
5501,medium_variant,2041,2296021.183
5501,momentum,2041,2305484.619
5501,no_change,2041,2398665.715
5501,zero_migration,2041,2334377.809
5501,constant_fertility,2042,2497323.247
5501,constant_mortality,2042,2234771.18
5501,high_variant,2042,2501039.513
5501,instant_replacement,2042,2322245.205
5501,low_variant,2042,2118191.453
5501,medium_variant,2042,2307603.164
5501,momentum,2042,2317974.262
5501,no_change,2042,2417449.579
5501,zero_migration,2042,2347503.901
5501,constant_fertility,2043,2521749.924
5501,constant_mortality,2043,2240885.948
5501,high_variant,2043,2522855.482
5501,instant_replacement,2043,2335823.258
5501,low_variant,2043,2119713.956
5501,medium_variant,2043,2318679.871
5501,momentum,2043,2329931.294
5501,no_change,2043,2436078.404
5501,zero_migration,2043,2360133.903
5501,constant_fertility,2044,2546274.157
5501,constant_mortality,2044,2246323.133
5501,high_variant,2044,2544605.931
5501,instant_replacement,2044,2348997.763
5501,low_variant,2044,2120475.268
5501,medium_variant,2044,2329246.517
5501,momentum,2044,2341391.02
5501,no_change,2044,2454560.031
5501,zero_migration,2044,2372265.694
5501,constant_fertility,2045,2570902.495
5501,constant_mortality,2045,2251082.395
5501,high_variant,2045,2566295.509
5501,instant_replacement,2045,2361790.649
5501,low_variant,2045,2120468.548
5501,medium_variant,2045,2339299.038
5501,momentum,2045,2352382.376
5501,no_change,2045,2472900.298
5501,zero_migration,2045,2383896.75
5501,constant_fertility,2046,2595645.995
5501,constant_mortality,2046,2255165.372
5501,high_variant,2046,2587931.359
5501,instant_replacement,2046,2374209.928
5501,low_variant,2046,2119690.737
5501,medium_variant,2046,2348836.887
5501,momentum,2046,2362916.731
5501,no_change,2046,2491108.082
5501,zero_migration,2046,2395026.913
5501,constant_fertility,2047,2620510.583
5501,constant_mortality,2047,2258573.516
5501,high_variant,2047,2609507.288
5501,instant_replacement,2047,2386261.926
5501,low_variant,2047,2118146.743
5501,medium_variant,2047,2357859.761
5501,momentum,2047,2372998.87
5501,no_change,2047,2509187.015
5501,zero_migration,2047,2405653.754
5501,constant_fertility,2048,2645489.575
5501,constant_mortality,2048,2261305.723
5501,high_variant,2048,2630994.262
5501,instant_replacement,2048,2397964.774
5501,low_variant,2048,2115849.207
5501,medium_variant,2048,2366363.716
5501,momentum,2048,2382643.521
5501,no_change,2048,2527129.761
5501,zero_migration,2048,2415768.681
5501,constant_fertility,2049,2670570.458
5501,constant_mortality,2049,2263360.362
5501,high_variant,2049,2652351.055
5501,instant_replacement,2049,2409338.633
5501,low_variant,2049,2112816.524
5501,medium_variant,2049,2374343.991
5501,momentum,2049,2391865.022
5501,no_change,2049,2544923.664
5501,zero_migration,2049,2425360.682
5501,constant_fertility,2050,2695743.126
5501,constant_mortality,2050,2264737.157
5501,high_variant,2050,2673540.599
5501,instant_replacement,2050,2420399.109
5501,low_variant,2050,2109066.104
5501,medium_variant,2050,2381796.561
5501,momentum,2050,2400675.189
5501,no_change,2050,2562558.854
5501,zero_migration,2050,2434420.832
5501,constant_fertility,2051,2721011.521
5501,constant_mortality,2051,2265440.35
5501,high_variant,2051,2694551.728
5501,instant_replacement,2051,2431155.042
5501,low_variant,2051,2104607.359
5501,medium_variant,2051,2388721.484
5501,momentum,2051,2409083.59
5501,no_change,2051,2580038.868
5501,zero_migration,2051,2442946.831
5501,constant_fertility,2052,2746377.553
5501,constant_mortality,2052,2265474.214
5501,high_variant,2052,2715369.744
5501,instant_replacement,2052,2441608.567
5501,low_variant,2052,2099450.425
5501,medium_variant,2052,2395118.101
5501,momentum,2052,2417095.359
5501,no_change,2052,2597366.167
5501,zero_migration,2052,2450937.699
5501,constant_fertility,2053,2771827.043
5501,constant_mortality,2053,2264839.23
5501,high_variant,2053,2735949.16
5501,instant_replacement,2053,2451759.437
5501,low_variant,2053,2093616.088
5501,medium_variant,2053,2400981.53
5501,momentum,2053,2424711.254
5501,no_change,2053,2614528.584
5501,zero_migration,2053,2458387.745
5501,constant_fertility,2054,2797341.376
5501,constant_mortality,2054,2263535.364
5501,high_variant,2054,2756235.827
5501,instant_replacement,2054,2461603.923
