region,variant,year,population
910,estimates,1950,66758.254
910,estimates,1951,68208.356
910,estimates,1952,69711.52
910,estimates,1953,71272.418
910,estimates,1954,72895.738
910,estimates,1955,74585.806
910,estimates,1956,76346.981
910,estimates,1957,78183.385
910,estimates,1958,80098.967
910,estimates,1959,82097.498
910,estimates,1960,84182.469
910,estimates,1961,86356.934
910,estimates,1962,88623.624
910,estimates,1963,90984.649
910,estimates,1964,93441.751
910,estimates,1965,95996.653
910,estimates,1966,98653.151
910,estimates,1967,101413.366
910,estimates,1968,104275.291
910,estimates,1969,107235.237
910,estimates,1970,110292.07
910,estimates,1971,113445.206
910,estimates,1972,116700.014
910,estimates,1973,120068.437
910,estimates,1974,123566.004
910,estimates,1975,127204.27
910,estimates,1976,130990.072
910,estimates,1977,134922.28
910,estimates,1978,138994.306
910,estimates,1979,143195.464
910,estimates,1980,147518.89
910,estimates,1981,151952.438
910,estimates,1982,156499.895
910,estimates,1983,161188.537
910,estimates,1984,166055.965
910,estimates,1985,171123.08
910,estimates,1986,176421.561
910,estimates,1987,181929.187
910,estimates,1988,187549.42
910,estimates,1989,193150.021
910,estimates,1990,198645.937
910,estimates,1991,203990.506
910,estimates,1992,209239.376
910,estimates,1993,214535.842
910,estimates,1994,220081.611
910,estimates,1995,226021.034
910,estimates,1996,232413.444
910,estimates,1997,239215.718
910,estimates,1998,246345.989
910,estimates,1999,253675.516
910,estimates,2000,261113.89
910,estimates,2001,268638.612
910,estimates,2002,276291.511
910,estimates,2003,284122.793
910,estimates,2004,292207.492
910,estimates,2005,300599.706
910,estimates,2006,309313.054
910,estimates,2007,318329.032
910,estimates,2008,327631.032
910,estimates,2009,337191.043
910,estimates,2010,346987.498
910,estimates,2011,357015.563
910,estimates,2012,367279.164
910,estimates,2013,377775.443
910,estimates,2014,388502.716
910,constant_fertility,2015,399458.026
910,constant_mortality,2015,399458.026
910,estimates,2015,399458.026
910,high_variant,2015,399458.026
910,instant_replacement,2015,399458.026
910,low_variant,2015,399458.026
910,medium_variant,2015,399458.026
910,momentum,2015,399458.026
910,no_change,2015,399458.026
910,zero_migration,2015,399458.026
910,constant_fertility,2016,411320.596
910,constant_mortality,2016,410358.856
910,high_variant,2016,411120.475
910,instant_replacement,2016,406081.142
910,low_variant,2016,410228.073
910,medium_variant,2016,410637.987
910,momentum,2016,406059.979
910,no_change,2016,411005.962
910,zero_migration,2016,410844.463
910,constant_fertility,2017,423683.307
910,constant_mortality,2017,421368.452
910,high_variant,2017,423169.413
910,instant_replacement,2017,411026.329
910,low_variant,2017,420992.016
910,medium_variant,2017,422036.243
910,momentum,2017,410971.494
910,no_change,2017,422966.074
910,zero_migration,2017,422427.617
910,constant_fertility,2018,436537.161
910,constant_mortality,2018,432485.53
910,high_variant,2018,435575.227
910,instant_replacement,2018,414902.821
910,low_variant,2018,431779.376
910,medium_variant,2018,433643.132
910,momentum,2018,414798.695
910,no_change,2018,435327.406
910,zero_migration,2018,434208.54
910,constant_fertility,2019,449876.877
910,constant_mortality,2019,443708.528
910,high_variant,2019,448315.487
910,instant_replacement,2019,418607.454
