region,variant,year,population
948,estimates,1950,1157196.536
948,estimates,1951,1179836.18
948,estimates,1952,1203955.385
948,estimates,1953,1229495.321
948,estimates,1954,1256404.335
948,estimates,1955,1284636.948
948,estimates,1956,1314154.92
948,estimates,1957,1344926.32
948,estimates,1958,1376925.489
948,estimates,1959,1410131.19
948,estimates,1960,1444523.768
948,estimates,1961,1480080.622
948,estimates,1962,1516773.659
948,estimates,1963,1554566.9
948,estimates,1964,1593421.691
948,estimates,1965,1633307.449
948,estimates,1966,1674213.068
948,estimates,1967,1716134.556
948,estimates,1968,1759060.148
948,estimates,1969,1802980.508
948,estimates,1970,1847894.954
948,estimates,1971,1893810.4
948,estimates,1972,1940746.113
948,estimates,1973,1988732.74
948,estimates,1974,2037809.863
948,estimates,1975,2088018.139
948,estimates,1976,2139324.285
948,estimates,1977,2191749.753
948,estimates,1978,2245451.265
948,estimates,1979,2300633.569
948,estimates,1980,2357419.196
948,estimates,1981,2415840.781
948,estimates,1982,2475780.979
948,estimates,1983,2537020.105
948,estimates,1984,2599254.115
948,estimates,1985,2662232.088
948,estimates,1986,2725864.13
948,estimates,1987,2790108.763
948,estimates,1988,2854819.744
948,estimates,1989,2919844.697
948,estimates,1990,2985061.977
948,estimates,1991,3050394.025
948,estimates,1992,3115805.653
948,estimates,1993,3181279.86
948,estimates,1994,3246825.302
948,estimates,1995,3312454.642
948,estimates,1996,3378157.832
948,estimates,1997,3443939.053
948,estimates,1998,3509852.73
948,estimates,1999,3575973.862
948,estimates,2000,3642371.416
948,estimates,2001,3709070.097
948,estimates,2002,3776100.926
948,estimates,2003,3843549.289
948,estimates,2004,3911515.033
948,estimates,2005,3980077.157
948,estimates,2006,4049235.086
948,estimates,2007,4118990.845
948,estimates,2008,4189420.663
948,estimates,2009,4260613.466
948,estimates,2010,4332606.955
948,estimates,2011,4405430.289
948,estimates,2012,4478990.918
948,estimates,2013,4553048.983
948,estimates,2014,4627282.13
948,constant_fertility,2015,4701441.323
948,constant_mortality,2015,4701441.323
948,estimates,2015,4701441.323
948,high_variant,2015,4701441.323
948,instant_replacement,2015,4701441.323
948,low_variant,2015,4701441.323
948,medium_variant,2015,4701441.323
948,momentum,2015,4701441.323
948,no_change,2015,4701441.323
948,zero_migration,2015,4701441.323
948,constant_fertility,2016,4779306.636
948,constant_mortality,2016,4773433.461
948,high_variant,2016,4781014.266
948,instant_replacement,2016,4760285.268
948,low_variant,2016,4769455.459
948,medium_variant,2016,4775416.037
948,momentum,2016,4760884.953
948,no_change,2016,4777466.8
948,zero_migration,2016,4777627.317
948,constant_fertility,2017,4858713.541
948,constant_mortality,2017,4844787.482
948,high_variant,2017,4862648.512
948,instant_replacement,2017,4812697.057
948,low_variant,2017,4835309.14
948,medium_variant,2017,4849208.305
948,momentum,2017,4814114.492
948,no_change,2017,4854439.171
948,zero_migration,2017,4853735.484
948,constant_fertility,2018,4939577.687
948,constant_mortality,2018,4915479.749
948,high_variant,2018,4945961.162
948,instant_replacement,2018,4860887.69
948,low_variant,2018,4899325.043
948,medium_variant,2018,4922818.326
948,momentum,2018,4863174.423
948,no_change,2018,4932269.808
948,zero_migration,2018,4929747.174
948,constant_fertility,2019,5021825.734
948,constant_mortality,2019,4985481.533
948,high_variant,2019,5030639.522
948,instant_replacement,2019,4908118.515
948,low_variant,2019,4961749.423
948,medium_variant,2019,4996288.596
