region,variant,year,population
920,estimates,1950,164524.62
920,estimates,1951,168303.118
920,estimates,1952,172354.432
920,estimates,1953,176667.904
920,estimates,1954,181233.041
920,estimates,1955,186039.45
920,estimates,1956,191076.787
920,estimates,1957,196334.938
920,estimates,1958,201803.83
920,estimates,1959,207473.575
920,estimates,1960,213334.62
920,estimates,1961,219377.658
920,estimates,1962,225593.983
920,estimates,1963,231975.313
920,estimates,1964,238513.773
920,estimates,1965,245201.585
920,estimates,1966,252026.729
920,estimates,1967,258980.417
920,estimates,1968,266061.501
920,estimates,1969,273271.555
920,estimates,1970,280607.392
920,estimates,1971,288078.869
920,estimates,1972,295672.874
920,estimates,1973,303337.315
920,estimates,1974,311003.593
920,estimates,1975,318628.494
920,estimates,1976,326177.627
920,estimates,1977,333678.84
920,estimates,1978,341227.097
920,estimates,1979,348955.777
920,estimates,1980,356956.47
920,estimates,1981,365255.698
920,estimates,1982,373810.15
920,estimates,1983,382554.78
920,estimates,1984,391392.508
920,estimates,1985,400245.792
920,estimates,1986,409096.267
920,estimates,1987,417944.225
920,estimates,1988,426751.81
920,estimates,1989,435479.213
920,estimates,1990,444096.651
920,estimates,1991,452580.255
920,estimates,1992,460926.785
920,estimates,1993,469154.338
920,estimates,1994,477294.682
920,estimates,1995,485370.619
920,estimates,1996,493385.961
920,estimates,1997,501330.486
920,estimates,1998,509197.176
920,estimates,1999,516975.054
920,estimates,2000,524657.117
920,estimates,2001,532250.427
920,estimates,2002,539762.712
920,estimates,2003,547189.695
920,estimates,2004,554525.11
920,estimates,2005,561770.198
920,estimates,2006,568911.059
920,estimates,2007,575964.112
920,estimates,2008,582996.692
920,estimates,2009,590098.259
920,estimates,2010,597327.771
920,estimates,2011,604713.31
920,estimates,2012,612222.205
920,estimates,2013,619777.173
920,estimates,2014,627267.298
920,constant_fertility,2015,634609.846
920,constant_mortality,2015,634609.846
920,estimates,2015,634609.846
920,high_variant,2015,634609.846
920,instant_replacement,2015,634609.846
920,low_variant,2015,634609.846
920,medium_variant,2015,634609.846
920,momentum,2015,634609.846
920,no_change,2015,634609.846
920,zero_migration,2015,634609.846
920,constant_fertility,2016,642069.455
920,constant_mortality,2016,641540.149
920,high_variant,2016,642459.722
920,instant_replacement,2016,641369.282
920,low_variant,2016,640865.258
920,medium_variant,2016,641775.797
920,momentum,2016,641478.046
920,no_change,2016,641929.268
920,zero_migration,2016,641982.619
920,constant_fertility,2017,649529.052
920,constant_mortality,2017,648338.099
920,high_variant,2017,650505.933
920,instant_replacement,2017,647805.141
920,low_variant,2017,646766.436
920,medium_variant,2017,648780.04
920,momentum,2017,648063.674
920,no_change,2017,649200.488
920,zero_migration,2017,649274.601
920,constant_fertility,2018,656979.49
920,constant_mortality,2018,654993.425
920,high_variant,2018,658691.034
920,instant_replacement,2018,654009.374
920,low_variant,2018,652348.125
920,medium_variant,2018,655636.576
920,momentum,2018,654433.373
920,no_change,2018,656413.386
920,zero_migration,2018,656476.082
920,constant_fertility,2019,664412.03
920,constant_mortality,2019,661496.189
920,high_variant,2019,666967.053
920,instant_replacement,2019,660122.577
920,low_variant,2019,657636.924
920,medium_variant,2019,662375.294
920,momentum,2019,660692.458
920,no_change,2019,663558.567
920,zero_migration,2019,663577.859
920,constant_fertility,2020,671818.492
920,constant_mortality,2020,667837.108
920,high_variant,2020,675295.412
920,instant_replacement,2020,666246.527
920,low_variant,2020,662651.388
920,medium_variant,2020,669016.297
920,momentum,2020,666916.297
920,no_change,2020,670627.218
920,zero_migration,2020,670570.966
920,constant_fertility,2021,679191.237
920,constant_mortality,2021,674007.23
920,high_variant,2021,683647.415
920,instant_replacement,2021,672405.009
920,low_variant,2021,667401.535
920,medium_variant,2021,675556.438
920,momentum,2021,673119.043
920,no_change,2021,677611.101
920,zero_migration,2021,677446.831
920,constant_fertility,2022,686523.203
920,constant_mortality,2022,679998.235
920,high_variant,2022,692003.779
920,instant_replacement,2022,678562.959
920,low_variant,2022,671889.219
920,medium_variant,2022,681978.168
920,momentum,2022,679269.481
920,no_change,2022,684502.653
920,zero_migration,2022,684197.292
920,constant_fertility,2023,693807.829
920,constant_mortality,2023,685802.174
920,high_variant,2023,700353.437
920,instant_replacement,2023,684693.079
920,low_variant,2023,676109.56
920,medium_variant,2023,688270.868
920,momentum,2023,685343.782
920,no_change,2023,691294.877
920,zero_migration,2023,690814.579
920,constant_fertility,2024,701039.132
920,constant_mortality,2024,691411.872
920,high_variant,2024,708691.529
920,instant_replacement,2024,690748.497
920,low_variant,2024,680052.955
920,medium_variant,2024,694420.712
920,momentum,2024,691303.413
920,no_change,2024,697981.438
920,zero_migration,2024,697291.378
920,constant_fertility,2025,708211.911
920,constant_mortality,2025,696820.858
920,high_variant,2025,717013.249
920,instant_replacement,2025,696693.692
920,low_variant,2025,683711.633
920,medium_variant,2025,700416.811
920,momentum,2025,697118.807
920,no_change,2025,704556.752
920,zero_migration,2025,703621.286
920,constant_fertility,2026,715321.691
920,constant_mortality,2026,702023.73
920,high_variant,2026,725307.368
920,instant_replacement,2026,702523.369
920,low_variant,2026,687086.439
920,medium_variant,2026,706254.467
920,momentum,2026,702783.417
920,no_change,2026,711016.005
920,zero_migration,2026,709798.873
920,constant_fertility,2027,722364.94
920,constant_mortality,2027,707016.337
920,high_variant,2027,733550.585
920,instant_replacement,2027,708247.005
920,low_variant,2027,690193.0
920,medium_variant,2027,711932.729
920,momentum,2027,708302.2
920,no_change,2027,717355.314
920,zero_migration,2027,715820.128
920,constant_fertility,2028,729339.144
920,constant_mortality,2028,711795.868
920,high_variant,2028,741704.992
920,instant_replacement,2028,713859.904
920,low_variant,2028,693064.17
920,medium_variant,2028,717449.13
920,momentum,2028,713669.653
920,no_change,2028,723571.589
920,zero_migration,2028,721682.457
920,constant_fertility,2029,736242.522
920,constant_mortality,2029,716360.573
920,high_variant,2029,749725.069
920,instant_replacement,2029,719358.98
920,low_variant,2029,695742.859
920,medium_variant,2029,722802.274
920,momentum,2029,718881.798
920,no_change,2029,729662.715
920,zero_migration,2029,727384.422
920,constant_fertility,2030,743073.882
920,constant_mortality,2030,720709.072
920,high_variant,2030,757578.003
920,instant_replacement,2030,724740.739
920,low_variant,2030,698260.299
920,medium_variant,2030,727991.019
920,momentum,2030,723934.481
920,no_change,2030,735626.998
920,zero_migration,2030,732924.746
920,constant_fertility,2031,749831.976
920,constant_mortality,2031,724839.199
920,high_variant,2031,765247.774
920,instant_replacement,2031,730001.682
920,low_variant,2031,700629.846
920,medium_variant,2031,733013.388
920,momentum,2031,728823.846
920,no_change,2031,741462.864
920,zero_migration,2031,738301.382
920,constant_fertility,2032,756516.153
920,constant_mortality,2032,728749.716
920,high_variant,2032,772739.623
920,instant_replacement,2032,735136.471
920,low_variant,2032,702845.836
920,medium_variant,2032,737867.848
920,momentum,2032,733544.682
920,no_change,2032,747169.593
920,zero_migration,2032,743512.771
920,constant_fertility,2033,763127.096
920,constant_mortality,2033,732441.646
920,high_variant,2033,780069.577
920,instant_replacement,2033,740138.065
920,low_variant,2033,704896.671
920,medium_variant,2033,742555.0
920,momentum,2033,738090.439
920,no_change,2033,752747.888
920,zero_migration,2033,748559.281
920,constant_fertility,2034,769666.138
920,constant_mortality,2034,735916.95
920,high_variant,2034,787265.148
920,instant_replacement,2034,744998.723
920,low_variant,2034,706761.98
920,medium_variant,2034,747076.226
920,momentum,2034,742454.098
920,no_change,2034,758199.342
920,zero_migration,2034,753442.045
920,constant_fertility,2035,776134.915
920,constant_mortality,2035,739177.494
920,high_variant,2035,794348.73
920,instant_replacement,2035,749712.807
920,low_variant,2035,708426.015
920,medium_variant,2035,751432.871
920,momentum,2035,746630.716
920,no_change,2035,763525.779
920,zero_migration,2035,758162.274
920,constant_fertility,2036,782534.211
920,constant_mortality,2036,742224.06
920,high_variant,2036,801325.185
920,instant_replacement,2036,754277.456
920,low_variant,2036,709886.541
920,medium_variant,2036,755624.75
920,momentum,2036,750618.336
920,no_change,2036,768728.522
920,zero_migration,2036,762719.631
920,constant_fertility,2037,788865.76
920,constant_mortality,2037,745057.028
920,high_variant,2037,808194.464
920,instant_replacement,2037,758693.425
920,low_variant,2037,711147.006
920,medium_variant,2037,759651.987
920,momentum,2037,754417.9
920,no_change,2037,773809.276
920,zero_migration,2037,767114.379
920,constant_fertility,2038,795133.869
920,constant_mortality,2038,747677.701
920,high_variant,2038,814969.619
920,instant_replacement,2038,762963.863
920,low_variant,2038,712203.816
920,medium_variant,2038,763516.802
920,momentum,2038,758031.803
920,no_change,2038,778770.902
920,zero_migration,2038,771348.842
920,constant_fertility,2039,801343.812
920,constant_mortality,2039,750087.579
920,high_variant,2039,821665.358
920,instant_replacement,2039,767094.178
920,low_variant,2039,713053.442
920,medium_variant,2039,767222.075
920,momentum,2039,761464.165
920,no_change,2039,783616.909
920,zero_migration,2039,775426.039
920,constant_fertility,2040,807500.188
920,constant_mortality,2040,752288.367
920,high_variant,2040,828294.538
920,instant_replacement,2040,771089.036
920,low_variant,2040,713692.385
920,medium_variant,2040,770769.941
920,momentum,2040,764719.266
920,no_change,2040,788350.937
920,zero_migration,2040,779348.325
920,constant_fertility,2041,813606.508
920,constant_mortality,2041,754282.114
920,high_variant,2041,834865.165
920,instant_replacement,2041,774950.146
920,low_variant,2041,714118.99
920,medium_variant,2041,774162.055
920,momentum,2041,767798.997
920,no_change,2041,792976.536
920,zero_migration,2041,783117.231
920,constant_fertility,2042,819664.788
920,constant_mortality,2042,756071.007
920,high_variant,2042,841383.59
920,instant_replacement,2042,778678.602
920,low_variant,2042,714330.273
920,medium_variant,2042,777398.575
920,momentum,2042,770706.711
920,no_change,2042,797497.271
920,zero_migration,2042,786732.796
920,constant_fertility,2043,825676.454
920,constant_mortality,2043,757657.284
920,high_variant,2043,847858.559
920,instant_replacement,2043,782278.276
920,low_variant,2043,714320.398
920,medium_variant,2043,780478.618
920,momentum,2043,773449.89
920,no_change,2043,801917.264
920,zero_migration,2043,790194.565
920,constant_fertility,2044,831642.357
920,constant_mortality,2044,759043.328
920,high_variant,2044,854298.634
920,instant_replacement,2044,785753.562
920,low_variant,2044,714082.533
920,medium_variant,2044,783400.493
920,momentum,2044,776037.933
920,no_change,2044,806240.991
920,zero_migration,2044,793501.373
920,constant_fertility,2045,837564.13
920,constant_mortality,2045,760231.841
920,high_variant,2045,860710.934
920,instant_replacement,2045,789108.534
920,low_variant,2045,713611.967
920,medium_variant,2045,786163.367
920,momentum,2045,778478.917
920,no_change,2045,810473.134
920,zero_migration,2045,796652.716
920,constant_fertility,2046,843444.491
920,constant_mortality,2046,761225.629
920,high_variant,2046,867099.924
920,instant_replacement,2046,792346.291
920,low_variant,2046,712907.737
920,medium_variant,2046,788767.904
920,momentum,2046,780778.104
920,no_change,2046,814618.07
920,zero_migration,2046,799649.29
920,constant_fertility,2047,849287.723
920,constant_mortality,2047,762028.102
920,high_variant,2047,873468.952
920,instant_replacement,2047,795469.641
920,low_variant,2047,711971.624
920,medium_variant,2047,791216.14
920,momentum,2047,782939.294
920,no_change,2047,818680.983
920,zero_migration,2047,802492.609
920,constant_fertility,2048,855099.052
920,constant_mortality,2048,762643.474
920,high_variant,2048,879821.821
920,instant_replacement,2048,798482.543
920,low_variant,2048,710805.586
920,medium_variant,2048,793510.387
920,momentum,2048,784967.308
920,no_change,2048,822668.558
920,zero_migration,2048,805184.069
920,constant_fertility,2049,860884.594
920,constant_mortality,2049,763076.392
920,high_variant,2049,886161.694
920,instant_replacement,2049,801389.137
920,low_variant,2049,709412.994
920,medium_variant,2049,795653.622
920,momentum,2049,786866.836
920,no_change,2049,826588.238
920,zero_migration,2049,807725.412
920,constant_fertility,2050,866649.786
920,constant_mortality,2050,763331.5
920,high_variant,2050,892490.071
920,instant_replacement,2050,804193.196
920,low_variant,2050,707797.724
920,medium_variant,2050,797648.622
920,momentum,2050,788642.373
920,no_change,2050,830446.902
920,zero_migration,2050,810118.326
920,constant_fertility,2051,872398.959
920,constant_mortality,2051,763412.867
920,high_variant,2051,898809.109
920,instant_replacement,2051,806898.04
920,low_variant,2051,705962.937
920,medium_variant,2051,799497.672
920,momentum,2051,790298.513
920,no_change,2051,834250.123
920,zero_migration,2051,812364.57
920,constant_fertility,2052,878135.405
920,constant_mortality,2052,763324.268
920,high_variant,2052,905116.983
920,instant_replacement,2052,809506.342
920,low_variant,2052,703912.899
920,medium_variant,2052,801202.353
920,momentum,2052,791839.902
920,no_change,2052,838002.858
920,zero_migration,2052,814465.642
920,constant_fertility,2053,883862.558
920,constant_mortality,2053,763069.54
920,high_variant,2053,911406.015
920,instant_replacement,2053,812020.523
920,low_variant,2053,701654.542
920,medium_variant,2053,802763.856
920,momentum,2053,793271.048
920,no_change,2053,841710.638
920,zero_migration,2053,816422.5
920,constant_fertility,2054,889583.575
920,constant_mortality,2054,762652.473
920,high_variant,2054,917665.347
920,instant_replacement,2054,814442.757
920,low_variant,2054,699196.146
920,medium_variant,2054,804183.079
920,momentum,2054,794596.506
