region,variant,year,population
922,estimates,1950,51192.591
922,estimates,1951,52453.266
922,estimates,1952,53770.594
922,estimates,1953,55136.344
922,estimates,1954,56545.266
922,estimates,1955,57994.982
922,estimates,1956,59486.123
922,estimates,1957,61022.126
922,estimates,1958,62608.941
922,estimates,1959,64254.167
922,estimates,1960,65964.628
922,estimates,1961,67744.181
922,estimates,1962,69591.51
922,estimates,1963,71498.995
922,estimates,1964,73455.602
922,estimates,1965,75454.387
922,estimates,1966,77493.054
922,estimates,1967,79577.398
922,estimates,1968,81718.198
922,estimates,1969,83930.584
922,estimates,1970,86225.833
922,estimates,1971,88609.698
922,estimates,1972,91081.06
922,estimates,1973,93636.455
922,estimates,1974,96269.42
922,estimates,1975,98976.23
922,estimates,1976,101750.45
922,estimates,1977,104596.05
922,estimates,1978,107531.419
922,estimates,1979,110581.603
922,estimates,1980,113761.169
922,estimates,1981,117077.936
922,estimates,1982,120516.476
922,estimates,1983,124039.434
922,estimates,1984,127595.33
922,estimates,1985,131146.248
922,estimates,1986,134676.421
922,estimates,1987,138192.089
922,estimates,1988,141703.741
922,estimates,1989,145231.13
922,estimates,1990,148787.931
922,estimates,1991,152381.099
922,estimates,1992,156003.301
922,estimates,1993,159638.092
922,estimates,1994,163262.469
922,estimates,1995,166863.594
922,estimates,1996,170445.557
922,estimates,1997,174027.234
922,estimates,1998,177630.636
922,estimates,1999,181284.968
922,estimates,2000,185018.877
922,estimates,2001,188820.357
922,estimates,2002,192703.315
922,estimates,2003,196751.174
922,estimates,2004,201071.347
922,estimates,2005,205730.682
922,estimates,2006,210765.462
922,estimates,2007,216126.272
922,estimates,2008,221686.411
922,estimates,2009,227268.148
922,estimates,2010,232738.024
922,estimates,2011,238050.855
922,estimates,2012,243226.565
922,estimates,2013,248276.353
922,estimates,2014,253233.89
922,constant_fertility,2015,258123.914
922,constant_mortality,2015,258123.914
922,estimates,2015,258123.914
922,high_variant,2015,258123.914
922,instant_replacement,2015,258123.914
922,low_variant,2015,258123.914
922,medium_variant,2015,258123.914
922,momentum,2015,258123.914
922,no_change,2015,258123.914
922,zero_migration,2015,258123.914
922,constant_fertility,2016,263170.342
922,constant_mortality,2016,262878.96
922,high_variant,2016,263238.767
922,instant_replacement,2016,262109.571
922,low_variant,2016,262613.995
922,medium_variant,2016,262938.009
922,momentum,2016,261765.739
922,no_change,2016,263121.509
922,zero_migration,2016,262391.997
922,constant_fertility,2017,268221.217
922,constant_mortality,2017,267517.868
922,high_variant,2017,268379.511
922,instant_replacement,2017,265661.671
922,low_variant,2017,266906.642
922,medium_variant,2017,267659.524
922,momentum,2017,264832.342
922,no_change,2017,268093.436
922,zero_migration,2017,266637.744
922,constant_fertility,2018,273284.868
922,constant_mortality,2018,272053.478
922,high_variant,2018,273539.942
922,instant_replacement,2018,268913.24
922,low_variant,2018,271031.603
922,medium_variant,2018,272298.399
922,momentum,2018,267509.394
922,no_change,2018,273048.703
922,zero_migration,2018,270862.863
922,constant_fertility,2019,278367.655
922,constant_mortality,2019,276495.702
922,high_variant,2019,278714.885
922,instant_replacement,2019,272057.847
922,low_variant,2019,275011.995
922,medium_variant,2019,276869.001
922,momentum,2019,270066.611
922,no_change,2019,277994.079
922,zero_migration,2019,275068.381
922,constant_fertility,2020,283473.754
922,constant_mortality,2020,280851.682
922,high_variant,2020,283900.015
922,instant_replacement,2020,275239.301
922,low_variant,2020,278864.542
922,medium_variant,2020,281382.278
922,momentum,2020,272704.103
922,no_change,2020,282934.243
922,zero_migration,2020,279254.677
922,constant_fertility,2021,288605.089
922,constant_mortality,2021,285125.486
922,high_variant,2021,289092.088
922,instant_replacement,2021,278503.159
922,low_variant,2021,282599.206
922,medium_variant,2021,285843.517
922,momentum,2021,275482.961
922,no_change,2021,287871.657
922,zero_migration,2021,283421.665
922,constant_fertility,2022,293761.511
922,constant_mortality,2022,289318.319
922,high_variant,2022,294288.78
922,instant_replacement,2022,281819.817
922,low_variant,2022,286219.587
922,medium_variant,2022,290251.747
922,momentum,2022,278360.126
922,no_change,2022,292806.456
922,zero_migration,2022,287568.405
922,constant_fertility,2023,298941.256
922,constant_mortality,2023,293428.99
922,high_variant,2023,299488.613
922,instant_replacement,2023,285167.556
922,low_variant,2023,289723.692
922,medium_variant,2023,294604.683
922,momentum,2023,281306.08
922,no_change,2023,297737.191
922,zero_migration,2023,291693.596
922,constant_fertility,2024,304141.309
922,constant_mortality,2024,297454.67
922,high_variant,2024,304690.732
922,instant_replacement,2024,288498.898
922,low_variant,2024,293105.815
922,medium_variant,2024,298897.508
922,momentum,2024,284255.923
922,no_change,2024,302661.116
922,zero_migration,2024,295795.509
922,constant_fertility,2025,309359.636
922,constant_mortality,2025,301392.941
922,high_variant,2025,309894.459
922,instant_replacement,2025,291780.512
922,low_variant,2025,296361.404
922,medium_variant,2025,303127.939
922,momentum,2025,287162.42
922,no_change,2025,307576.297
922,zero_migration,2025,299872.538
922,constant_fertility,2026,314597.051
922,constant_mortality,2026,305244.292
922,high_variant,2026,315098.547
922,instant_replacement,2026,295014.165
922,low_variant,2026,299492.351
922,medium_variant,2026,307295.667
922,momentum,2026,290028.983
922,no_change,2026,312483.598
922,zero_migration,2026,303923.502
922,constant_fertility,2027,319859.099
922,constant_mortality,2027,309014.054
922,high_variant,2027,320300.812
922,instant_replacement,2027,298222.738
922,low_variant,2027,302511.616
922,medium_variant,2027,311406.51
922,momentum,2027,292881.829
922,no_change,2027,317388.355
922,zero_migration,2027,307948.261
922,constant_fertility,2028,325156.779
922,constant_mortality,2028,312713.421
922,high_variant,2028,325497.852
922,instant_replacement,2028,301416.521
922,low_variant,2028,305445.202
922,medium_variant,2028,315471.79
922,momentum,2028,295720.103
922,no_change,2028,322301.202
922,zero_migration,2028,311947.831
922,constant_fertility,2029,330504.347
922,constant_mortality,2029,316356.729
922,high_variant,2029,330685.64
922,instant_replacement,2029,304609.263
922,low_variant,2029,308326.539
922,medium_variant,2029,319506.295
922,momentum,2029,298543.343
922,no_change,2029,327235.895
922,zero_migration,2029,315923.815
922,constant_fertility,2030,335912.909
922,constant_mortality,2030,319954.448
922,high_variant,2030,335861.387
922,instant_replacement,2030,307809.644
922,low_variant,2030,311180.116
922,medium_variant,2030,323520.769
922,momentum,2030,301349.431
922,no_change,2030,332203.087
922,zero_migration,2030,319877.015
922,constant_fertility,2031,341388.638
922,constant_mortality,2031,323510.895
922,high_variant,2031,341024.228
922,instant_replacement,2031,311020.076
922,low_variant,2031,314016.198
922,medium_variant,2031,327519.616
922,momentum,2031,304135.211
922,no_change,2031,337208.51
922,zero_migration,2031,323806.58
922,constant_fertility,2032,346932.373
922,constant_mortality,2032,327023.783
922,high_variant,2032,346175.08
922,instant_replacement,2032,314233.684
922,low_variant,2032,316830.441
922,medium_variant,2032,331500.662
922,momentum,2032,306894.089
922,no_change,2032,342252.433
922,zero_migration,2032,327710.583
922,constant_fertility,2033,352543.292
922,constant_mortality,2033,330488.256
922,high_variant,2033,351315.489
922,instant_replacement,2033,317438.368
922,low_variant,2033,319613.483
922,medium_variant,2033,335459.574
922,momentum,2033,309615.975
922,no_change,2033,347333.305
922,zero_migration,2033,331587.162
922,constant_fertility,2034,358218.428
922,constant_mortality,2034,333896.193
922,high_variant,2034,356448.044
922,instant_replacement,2034,320617.026
922,low_variant,2034,322349.088
922,medium_variant,2034,339389.005
922,momentum,2034,312288.438
922,no_change,2034,352446.988
922,zero_migration,2034,335433.886
922,constant_fertility,2035,363956.441
922,constant_mortality,2035,337241.303
922,high_variant,2035,361575.114
922,instant_replacement,2035,323755.667
922,low_variant,2035,325024.376
922,medium_variant,2035,343283.115
922,momentum,2035,314900.507
922,no_change,2035,357591.241
922,zero_migration,2035,339248.212
922,constant_fertility,2036,369759.675
922,constant_mortality,2036,340522.033
922,high_variant,2036,366697.45
922,instant_replacement,2036,326849.29
922,low_variant,2036,327636.876
922,medium_variant,2036,347140.509
922,momentum,2036,317446.598
922,no_change,2036,362767.825
922,zero_migration,2036,343028.218
922,constant_fertility,2037,375633.089
922,constant_mortality,2037,343739.121
922,high_variant,2037,371816.498
922,instant_replacement,2037,329896.07
922,low_variant,2037,330188.176
922,medium_variant,2037,350961.943
922,momentum,2037,319921.62
922,no_change,2037,367981.117
922,zero_migration,2037,346771.577
922,constant_fertility,2038,381581.286
922,constant_mortality,2038,346891.166
922,high_variant,2038,376936.367
922,instant_replacement,2038,332888.855
922,low_variant,2038,332674.044
922,medium_variant,2038,354746.319
922,momentum,2038,322316.253
922,no_change,2038,373234.803
922,zero_migration,2038,350475.252
922,constant_fertility,2039,387609.688
922,constant_mortality,2039,349976.983
922,high_variant,2039,382062.271
922,instant_replacement,2039,335820.552
922,low_variant,2039,335089.865
922,medium_variant,2039,358492.715
922,momentum,2039,324620.371
922,no_change,2039,378533.32
922,zero_migration,2039,354135.747
922,constant_fertility,2040,393723.07
922,constant_mortality,2040,352995.13
922,high_variant,2040,387198.406
922,instant_replacement,2040,338685.231
922,low_variant,2040,337431.122
922,medium_variant,2040,362199.785
922,momentum,2040,326825.877
922,no_change,2040,383880.689
922,zero_migration,2040,357749.693
922,constant_fertility,2041,399924.899
922,constant_mortality,2041,355944.021
922,high_variant,2041,392346.239
922,instant_replacement,2041,341478.744
922,low_variant,2041,339694.505
922,medium_variant,2041,365865.926
922,momentum,2041,328928.002
922,no_change,2041,389279.602
922,zero_migration,2041,361314.654
922,constant_fertility,2042,406217.718
922,constant_mortality,2042,358821.504
922,high_variant,2042,397506.341
922,instant_replacement,2042,344198.49
922,low_variant,2042,341875.938
922,medium_variant,2042,369488.696
922,momentum,2042,330924.289
922,no_change,2042,394732.368
922,zero_migration,2042,364827.949
922,constant_fertility,2043,412604.925
922,constant_mortality,2043,361624.894
922,high_variant,2043,402680.698
922,instant_replacement,2043,346842.872
922,low_variant,2043,343969.851
922,medium_variant,2043,373065.019
922,momentum,2043,332812.148
922,no_change,2043,400241.851
922,zero_migration,2043,368285.316
922,constant_fertility,2044,419089.667
922,constant_mortality,2044,364351.346
922,high_variant,2044,407871.175
922,instant_replacement,2044,349411.193
922,low_variant,2044,345969.932
922,medium_variant,2044,376591.463
922,momentum,2044,334590.008
922,no_change,2044,405811.06
922,zero_migration,2044,371682.111
922,constant_fertility,2045,425675.152
922,constant_mortality,2045,366998.269
922,high_variant,2045,413078.848
922,instant_replacement,2045,351903.168
922,low_variant,2045,347871.08
922,medium_variant,2045,380064.832
922,momentum,2045,336257.296
922,no_change,2045,411442.858
922,zero_migration,2045,375014.28
922,constant_fertility,2046,432364.757
922,constant_mortality,2046,369564.196
922,high_variant,2046,418303.922
922,instant_replacement,2046,354317.962
922,low_variant,2046,349670.212
922,medium_variant,2046,383483.102
922,momentum,2046,337813.579
922,no_change,2046,417140.349
922,zero_migration,2046,378279.554
922,constant_fertility,2047,439161.495
922,constant_mortality,2047,372047.697
922,high_variant,2047,423545.517
922,instant_replacement,2047,356655.334
922,low_variant,2047,351365.298
922,medium_variant,2047,386844.449
922,momentum,2047,339259.71
922,no_change,2047,422906.225
922,zero_migration,2047,381476.151
922,constant_fertility,2048,446067.856
922,constant_mortality,2048,374446.705
922,high_variant,2048,428801.897
922,instant_replacement,2048,358916.513
922,low_variant,2048,352953.61
922,medium_variant,2048,390146.115
922,momentum,2048,340598.261
922,no_change,2048,428742.546
922,zero_migration,2048,384601.884
922,constant_fertility,2049,453085.919
922,constant_mortality,2049,376758.736
922,high_variant,2049,434070.629
922,instant_replacement,2049,361103.628
922,low_variant,2049,354432.788
922,medium_variant,2049,393385.332
922,momentum,2049,341833.131
922,no_change,2049,434651.104
922,zero_migration,2049,387654.671
922,constant_fertility,2050,460218.14
922,constant_mortality,2050,378982.129
922,high_variant,2050,439348.974
922,instant_replacement,2050,363218.878
922,low_variant,2050,355801.1
922,medium_variant,2050,396559.673
922,momentum,2050,342968.547
922,no_change,2050,440634.042
922,zero_migration,2050,390633.039
922,constant_fertility,2051,467468.029
922,constant_mortality,2051,381116.116
922,high_variant,2051,444636.006
922,instant_replacement,2051,365263.26
922,low_variant,2051,357057.544
922,medium_variant,2051,399667.737
922,momentum,2051,344007.035
922,no_change,2051,446694.502
922,zero_migration,2051,393535.954
922,constant_fertility,2052,474839.088
922,constant_mortality,2052,383160.646
922,high_variant,2052,449929.547
922,instant_replacement,2052,367238.57
922,low_variant,2052,358201.894
922,medium_variant,2052,402708.441
922,momentum,2052,344952.845
922,no_change,2052,452835.998
922,zero_migration,2052,396362.952
922,constant_fertility,2053,482333.816
922,constant_mortality,2053,385115.278
922,high_variant,2053,455224.405
922,instant_replacement,2053,369149.305
922,low_variant,2053,359235.148
