region,variant,year,population
947,estimates,1950,179621.076
947,estimates,1951,183039.18
947,estimates,1952,186625.519
947,estimates,1953,190377.65
947,estimates,1954,194295.351
947,estimates,1955,198379.925
947,estimates,1956,202635.053
947,estimates,1957,207066.077
947,estimates,1958,211680.109
947,estimates,1959,216485.36
947,estimates,1960,221490.118
947,estimates,1961,226700.747
947,estimates,1962,232121.17
947,estimates,1963,237751.566
947,estimates,1964,243590.433
947,estimates,1965,249638.962
947,estimates,1966,255902.858
947,estimates,1967,262391.571
947,estimates,1968,269114.891
947,estimates,1969,276083.888
947,estimates,1970,283310.117
947,estimates,1971,290797.887
947,estimates,1972,298556.283
947,estimates,1973,306606.775
947,estimates,1974,314975.285
947,estimates,1975,323680.871
947,estimates,1976,332734.218
947,estimates,1977,342134.087
947,estimates,1978,351872.338
947,estimates,1979,361934.464
947,estimates,1980,372309.527
947,estimates,1981,382994.791
947,estimates,1982,393993.659
947,estimates,1983,405308.495
947,estimates,1984,416943.306
947,estimates,1985,428899.697
947,estimates,1986,441182.577
947,estimates,1987,453787.312
947,estimates,1988,466695.171
947,estimates,1989,479881.041
947,estimates,1990,493329.02
947,estimates,1991,507039.54
947,estimates,1992,521025.786
947,estimates,1993,535302.142
947,estimates,1994,549889.012
947,estimates,1995,564806.652
947,estimates,1996,580072.826
947,estimates,1997,595704.22
947,estimates,1998,611721.663
947,estimates,1999,628147.493
947,estimates,2000,645007.134
947,estimates,2001,662312.08
947,estimates,2002,680090.432
947,estimates,2003,698404.732
947,estimates,2004,717330.823
947,estimates,2005,736925.453
947,estimates,2006,757212.872
947,estimates,2007,778189.569
947,estimates,2008,799848.676
947,estimates,2009,822170.425
947,estimates,2010,845136.154
947,estimates,2011,868747.94
947,estimates,2012,893001.485
947,estimates,2013,917862.127
947,estimates,2014,943284.908
947,constant_fertility,2015,969234.251
947,constant_mortality,2015,969234.251
947,estimates,2015,969234.251
947,high_variant,2015,969234.251
947,instant_replacement,2015,969234.251
947,low_variant,2015,969234.251
947,medium_variant,2015,969234.251
947,momentum,2015,969234.251
947,no_change,2015,969234.251
947,zero_migration,2015,969234.251
947,constant_fertility,2016,997097.565
947,constant_mortality,2016,994931.466
947,high_variant,2016,996809.565
947,instant_replacement,2016,984317.089
947,low_variant,2016,994690.965
947,medium_variant,2016,995694.907
947,momentum,2016,984185.785
947,no_change,2016,996283.77
947,zero_migration,2016,996050.696
947,constant_fertility,2017,1026059.026
947,constant_mortality,2017,1020868.468
947,high_variant,2017,1025294.5
947,instant_replacement,2017,995164.672
947,low_variant,2017,1020170.292
947,medium_variant,2017,1022664.451
947,momentum,2017,994839.325
947,no_change,2017,1024186.048
947,zero_migration,2017,1023347.349
947,constant_fertility,2018,1056122.591
947,constant_mortality,2018,1047051.756
947,high_variant,2018,1054633.265
947,instant_replacement,2018,1003297.129
947,low_variant,2018,1045749.535
947,medium_variant,2018,1050135.841
947,momentum,2018,1002716.91
947,no_change,2018,1052940.911
947,zero_migration,2018,1051135.622
947,constant_fertility,2019,1087297.798
947,constant_mortality,2019,1073485.447
947,high_variant,2019,1084784.466
947,instant_replacement,2019,1010955.972
