region,variant,year,population
954,estimates,1950,155.095
954,estimates,1951,158.15
954,estimates,1952,161.223
954,estimates,1953,164.332
954,estimates,1954,167.56
954,estimates,1955,170.908
954,estimates,1956,174.486
954,estimates,1957,178.265
954,estimates,1958,182.318
954,estimates,1959,186.655
954,estimates,1960,191.284
954,estimates,1961,196.213
954,estimates,1962,201.439
954,estimates,1963,206.912
954,estimates,1964,212.623
954,estimates,1965,218.436
954,estimates,1966,224.421
954,estimates,1967,230.554
954,estimates,1968,236.668
954,estimates,1969,242.519
954,estimates,1970,247.984
954,estimates,1971,253.012
954,estimates,1972,257.685
954,estimates,1973,262.198
954,estimates,1974,266.792
954,estimates,1975,271.704
954,estimates,1976,276.969
954,estimates,1977,282.57
954,estimates,1978,288.753
954,estimates,1979,295.701
954,estimates,1980,303.614
954,estimates,1981,312.556
954,estimates,1982,322.451
954,estimates,1983,333.109
954,estimates,1984,344.206
954,estimates,1985,355.555
954,estimates,1986,367.042
954,estimates,1987,378.627
954,estimates,1988,390.234
954,estimates,1989,401.806
954,estimates,1990,413.304
954,estimates,1991,424.603
954,estimates,1992,435.611
954,estimates,1993,446.182
954,estimates,1994,456.148
954,estimates,1995,465.362
954,estimates,1996,473.796
954,estimates,1997,481.389
954,estimates,1998,488.034
954,estimates,1999,493.488
954,estimates,2000,497.632
954,estimates,2001,500.451
954,estimates,2002,502.076
954,estimates,2003,502.769
954,estimates,2004,502.885
954,estimates,2005,502.742
954,estimates,2006,502.441
954,estimates,2007,502.012
954,estimates,2008,501.777
954,estimates,2009,502.04
954,estimates,2010,503.056
954,estimates,2011,504.937
954,estimates,2012,507.706
954,estimates,2013,511.151
954,estimates,2014,514.97
954,constant_fertility,2015,518.995
954,constant_mortality,2015,518.995
954,estimates,2015,518.995
954,high_variant,2015,518.995
954,instant_replacement,2015,518.995
954,low_variant,2015,518.995
954,medium_variant,2015,518.995
954,momentum,2015,518.995
954,no_change,2015,518.995
954,zero_migration,2015,518.995
954,constant_fertility,2016,523.69
954,constant_mortality,2016,523.161
954,high_variant,2016,523.844
954,instant_replacement,2016,521.535
954,low_variant,2016,522.714
954,medium_variant,2016,523.167
954,momentum,2016,523.631
954,no_change,2016,523.565
954,zero_migration,2016,526.691
954,constant_fertility,2017,528.649
954,constant_mortality,2017,527.384
954,high_variant,2017,529.005
954,instant_replacement,2017,523.574
954,low_variant,2017,526.328
954,medium_variant,2017,527.53
954,momentum,2017,528.64
954,no_change,2017,528.352
954,zero_migration,2017,534.454
954,constant_fertility,2018,533.797
954,constant_mortality,2018,531.645
954,high_variant,2018,534.41
954,instant_replacement,2018,525.337
954,low_variant,2018,529.842
954,medium_variant,2018,531.996
954,momentum,2018,533.918
954,no_change,2018,533.325
954,zero_migration,2018,542.316
954,constant_fertility,2019,539.174
954,constant_mortality,2019,535.911
954,high_variant,2019,540.026
954,instant_replacement,2019,527.12
954,low_variant,2019,533.27
954,medium_variant,2019,536.579
954,momentum,2019,539.34
954,no_change,2019,538.437
954,zero_migration,2019,550.222
954,constant_fertility,2020,544.704
954,constant_mortality,2020,540.21
954,high_variant,2020,545.789
954,instant_replacement,2020,529.158
954,low_variant,2020,536.602
954,medium_variant,2020,541.207
954,momentum,2020,544.823
954,no_change,2020,543.702
954,zero_migration,2020,558.176
954,constant_fertility,2021,550.386
954,constant_mortality,2021,544.455
954,high_variant,2021,551.712
954,instant_replacement,2021,531.493
954,low_variant,2021,539.845
954,medium_variant,2021,545.832
954,momentum,2021,550.313
954,no_change,2021,549.045
954,zero_migration,2021,566.174
954,constant_fertility,2022,556.274
954,constant_mortality,2022,548.69
954,high_variant,2022,557.786
954,instant_replacement,2022,534.027
954,low_variant,2022,543.019
954,medium_variant,2022,550.456
954,momentum,2022,555.796
954,no_change,2022,554.555
954,zero_migration,2022,574.203
954,constant_fertility,2023,562.302
954,constant_mortality,2023,552.937
954,high_variant,2023,563.994
954,instant_replacement,2023,536.764
954,low_variant,2023,546.085
954,medium_variant,2023,555.093
954,momentum,2023,561.264
954,no_change,2023,560.163
954,zero_migration,2023,582.254
954,constant_fertility,2024,568.499
954,constant_mortality,2024,557.183
954,high_variant,2024,570.381
954,instant_replacement,2024,539.629
954,low_variant,2024,549.126
954,medium_variant,2024,559.774
954,momentum,2024,566.757
954,no_change,2024,565.896
954,zero_migration,2024,590.305
954,constant_fertility,2025,574.913
954,constant_mortality,2025,561.443
954,high_variant,2025,576.96
954,instant_replacement,2025,542.611
954,low_variant,2025,552.09
954,medium_variant,2025,564.53
954,momentum,2025,572.311
954,no_change,2025,571.786
954,zero_migration,2025,598.385
954,constant_fertility,2026,581.494
954,constant_mortality,2026,565.727
954,high_variant,2026,583.704
