region,variant,year,population
921,estimates,1950,510788.123
921,estimates,1951,519193.396
921,estimates,1952,528135.157
921,estimates,1953,537602.32
921,estimates,1954,547586.38
921,estimates,1955,558080.97
921,estimates,1956,569082.268
921,estimates,1957,580588.811
921,estimates,1958,592601.079
921,estimates,1959,605120.681
921,estimates,1960,618148.451
921,estimates,1961,631682.127
921,estimates,1962,645714.344
921,estimates,1963,660231.897
921,estimates,1964,675218.103
921,estimates,1965,690659.688
921,estimates,1966,706562.594
921,estimates,1967,722927.998
921,estimates,1968,739733.869
921,estimates,1969,756952.271
921,estimates,1970,774570.069
921,estimates,1971,792575.68
921,estimates,1972,810994.858
921,estimates,1973,829898.266
921,estimates,1974,849381.155
921,estimates,1975,869513.942
921,estimates,1976,890308.666
921,estimates,1977,911750.078
921,estimates,1978,933844.876
921,estimates,1979,956592.873
921,estimates,1980,979983.522
921,estimates,1981,1004001.69
921,estimates,1982,1028615.567
921,estimates,1983,1053772.099
921,estimates,1984,1079404.172
921,estimates,1985,1105444.993
921,estimates,1986,1131872.757
921,estimates,1987,1158639.548
921,estimates,1988,1185620.728
921,estimates,1989,1212664.786
921,estimates,1990,1239658.954
921,estimates,1991,1266534.631
921,estimates,1992,1293295.846
921,estimates,1993,1319994.593
921,estimates,1994,1346722.711
921,estimates,1995,1373543.322
921,estimates,1996,1400447.106
921,estimates,1997,1427390.72
921,estimates,1998,1454362.517
921,estimates,1999,1481345.439
921,estimates,2000,1508317.036
921,estimates,2001,1535283.08
921,estimates,2002,1562217.455
921,estimates,2003,1589027.258
921,estimates,2004,1615592.747
921,estimates,2005,1641830.209
921,estimates,2006,1667689.93
921,estimates,2007,1693195.935
921,estimates,2008,1718429.376
921,estimates,2009,1743512.483
921,estimates,2010,1768530.742
921,estimates,2011,1793502.411
921,estimates,2012,1818387.627
921,estimates,2013,1843142.952
921,estimates,2014,1867702.391
921,constant_fertility,2015,1892013.476
921,constant_mortality,2015,1892013.476
921,estimates,2015,1892013.476
921,high_variant,2015,1892013.476
921,instant_replacement,2015,1892013.476
921,low_variant,2015,1892013.476
921,medium_variant,2015,1892013.476
921,momentum,2015,1892013.476
921,no_change,2015,1892013.476
921,zero_migration,2015,1892013.476
921,constant_fertility,2016,1917391.213
921,constant_mortality,2016,1915360.961
921,high_variant,2016,1918333.793
921,instant_replacement,2016,1914348.665
921,low_variant,2016,1913530.205
921,medium_variant,2016,1916054.394
921,momentum,2016,1915142.544
921,no_change,2016,1916801.337
921,zero_migration,2016,1917694.7
921,constant_fertility,2017,1943150.048
921,constant_mortality,2017,1938334.548
921,high_variant,2017,1945352.775
921,instant_replacement,2017,1935735.696
921,low_variant,2017,1933991.434
921,medium_variant,2017,1939824.232
921,momentum,2017,1937641.289
921,no_change,2017,1941780.322
921,zero_migration,2017,1943104.987
921,constant_fertility,2018,1969219.904
921,constant_mortality,2018,1960902.887
921,high_variant,2018,1972876.476
921,instant_replacement,2018,1956496.924
921,low_variant,2018,1953512.93
921,medium_variant,2018,1963314.586
921,momentum,2018,1959680.033
921,no_change,2018,1966881.224
921,zero_migration,2018,1968220.017
921,constant_fertility,2019,1995536.186
921,constant_mortality,2019,1983034.914
921,high_variant,2019,2000743.287
921,instant_replacement,2019,1977098.016
921,low_variant,2019,1972180.576
921,medium_variant,2019,1986522.007
921,momentum,2019,1981508.391
921,no_change,2019,1992040.476
921,zero_migration,2019,1993016.448
921,constant_fertility,2020,2022039.862
921,constant_mortality,2020,2004699.559
921,high_variant,2020,2028823.634
921,instant_replacement,2020,1997876.484
921,low_variant,2020,1990050.422
921,medium_variant,2020,2009437.029
921,momentum,2020,2003305.019
921,no_change,2020,2017200.385
921,zero_migration,2020,2017472.109
921,constant_fertility,2021,2048677.629
921,constant_mortality,2021,2025865.938
921,high_variant,2021,2057021.608
921,instant_replacement,2021,2018934.429
921,low_variant,2021,2007146.996
921,medium_variant,2021,2032047.135
921,momentum,2021,2025116.493
921,no_change,2021,2042308.986
921,zero_migration,2021,2041565.886
921,constant_fertility,2022,2075401.685
921,constant_mortality,2022,2046503.303
921,high_variant,2022,2085273.549
921,instant_replacement,2022,2040172.491
921,low_variant,2022,2023465.098
921,medium_variant,2022,2054325.317
921,momentum,2022,2046879.405
921,no_change,2022,2067320.182
921,zero_migration,2022,2065277.771
921,constant_fertility,2023,2102169.592
921,constant_mortality,2023,2066581.314
921,high_variant,2023,2113543.705
921,instant_replacement,2023,2061481.181
921,low_variant,2023,2038974.402
921,medium_variant,2023,2076230.377
921,momentum,2023,2068528.547
921,no_change,2023,2092193.338
921,zero_migration,2023,2088588.891
921,constant_fertility,2024,2128944.185
921,constant_mortality,2024,2086070.887
921,high_variant,2024,2141817.271
921,instant_replacement,2024,2082673.506
921,low_variant,2024,2053627.569
921,medium_variant,2024,2097712.574
921,momentum,2024,2089956.955
921,no_change,2024,2116892.845
921,zero_migration,2024,2111481.446
921,constant_fertility,2025,2155692.524
921,constant_mortality,2025,2104945.583
921,high_variant,2025,2170079.349
921,instant_replacement,2025,2103607.736
921,low_variant,2025,2067384.645
921,medium_variant,2025,2118731.996
921,momentum,2025,2111080.437
921,no_change,2025,2141387.075
921,zero_migration,2025,2133938.984
921,constant_fertility,2026,2182385.23
921,constant_mortality,2026,2123183.798
921,high_variant,2026,2198292.428
921,instant_replacement,2026,2124259.277
921,low_variant,2026,2080238.612
921,medium_variant,2026,2139265.832
921,momentum,2026,2131877.573
921,no_change,2026,2165646.921
921,zero_migration,2026,2155946.271
921,constant_fertility,2027,2208995.596
921,constant_mortality,2027,2140770.191
921,high_variant,2027,2226376.642
921,instant_replacement,2027,2144664.301
921,low_variant,2027,2092238.036
921,medium_variant,2027,2159305.866
921,momentum,2027,2152355.649
921,no_change,2027,2189644.607
921,zero_migration,2027,2177489.5
921,constant_fertility,2028,2235499.422
921,constant_mortality,2028,2157696.402
921,high_variant,2028,2254201.443
921,instant_replacement,2028,2164809.209
921,low_variant,2028,2103496.826
921,medium_variant,2028,2178845.602
921,momentum,2028,2172489.7
921,no_change,2028,2213353.373
921,zero_migration,2028,2198556.261
921,constant_fertility,2029,2261875.806
921,constant_mortality,2029,2173959.122
921,high_variant,2029,2281609.459
921,instant_replacement,2029,2184688.497
921,low_variant,2029,2114166.72
921,medium_variant,2029,2197884.876
921,momentum,2029,2192256.385
921,no_change,2029,2236748.632
921,zero_migration,2029,2219135.56
921,constant_fertility,2030,2288109.8
921,constant_mortality,2030,2189554.339
921,high_variant,2030,2308486.731
921,instant_replacement,2030,2204291.398
921,low_variant,2030,2124356.711
921,medium_variant,2030,2216421.72
921,momentum,2030,2211631.729
921,no_change,2030,2259812.309
921,zero_migration,2030,2239217.379
921,constant_fertility,2031,2314193.523
921,constant_mortality,2031,2204473.21
921,high_variant,2031,2334781.919
921,instant_replacement,2031,2223601.729
921,low_variant,2031,2134108.202
921,medium_variant,2031,2234448.756
921,momentum,2031,2230596.653
921,no_change,2031,2282532.898
921,zero_migration,2031,2258794.179
921,constant_fertility,2032,2340125.791
921,constant_mortality,2032,2218705.939
921,high_variant,2032,2360512.817
921,instant_replacement,2032,2242590.399
921,low_variant,2032,2143392.588
921,medium_variant,2032,2251954.937
921,momentum,2032,2249126.412
921,no_change,2032,2304907.58
921,zero_migration,2032,2277858.163
921,constant_fertility,2033,2365910.399
921,constant_mortality,2033,2232247.414
921,high_variant,2033,2385725.632
921,instant_replacement,2033,2261219.55
921,low_variant,2033,2152160.839
921,medium_variant,2033,2268931.928
921,momentum,2033,2267185.59
921,no_change,2033,2326940.636
921,zero_migration,2033,2296400.145
921,constant_fertility,2034,2391556.653
921,constant_mortality,2034,2245093.934
921,high_variant,2034,2410502.307
921,instant_replacement,2034,2279445.242
921,low_variant,2034,2160331.64
921,medium_variant,2034,2285371.484
921,momentum,2034,2284734.786
921,no_change,2034,2348643.048
921,zero_migration,2034,2314410.87
921,constant_fertility,2035,2417078.102
921,constant_mortality,2035,2257242.728
921,high_variant,2035,2434912.94
921,instant_replacement,2035,2297233.164
921,low_variant,2035,2167841.226
921,medium_variant,2035,2301268.106
921,momentum,2035,2301742.865
921,no_change,2035,2370027.791
921,zero_migration,2035,2331884.317
921,constant_fertility,2036,2442476.679
921,constant_mortality,2036,2268688.95
921,high_variant,2036,2458965.529
921,instant_replacement,2036,2314566.584
921,low_variant,2036,2174677.427
921,medium_variant,2036,2316615.176
921,momentum,2036,2318194.346
921,no_change,2036,2391095.536
921,zero_migration,2036,2348813.332
921,constant_fertility,2037,2467770.157
921,constant_mortality,2037,2279430.76
921,high_variant,2037,2482667.435
921,instant_replacement,2037,2331441.229
921,low_variant,2037,2180847.532
921,medium_variant,2037,2331413.544
921,momentum,2037,2334083.094
921,no_change,2037,2411857.53
921,zero_migration,2037,2365198.711
921,constant_fertility,2038,2493008.856
921,constant_mortality,2038,2289472.338
921,high_variant,2038,2506091.18
921,instant_replacement,2038,2347852.056
921,low_variant,2038,2186327.665
921,medium_variant,2038,2345674.634
921,momentum,2038,2349400.532
921,no_change,2038,2432351.718
921,zero_migration,2038,2381052.844
921,constant_fertility,2039,2518257.089
921,constant_mortality,2039,2298820.662
921,high_variant,2039,2529325.733
921,instant_replacement,2039,2363799.616
921,low_variant,2039,2191092.95
921,medium_variant,2039,2359415.337
921,momentum,2039,2364142.29
921,no_change,2039,2452626.827
921,zero_migration,2039,2396393.978
921,constant_fertility,2040,2543565.643
921,constant_mortality,2040,2307480.543
921,high_variant,2040,2552440.59
921,instant_replacement,2040,2379286.353
921,low_variant,2040,2195122.127
921,medium_variant,2040,2372647.476
921,momentum,2040,2378307.878
