region,variant,year,population
957,estimates,1950,241.999
957,estimates,1951,249.045
957,estimates,1952,255.756
957,estimates,1953,262.137
957,estimates,1954,268.224
957,estimates,1955,274.122
957,estimates,1956,279.975
957,estimates,1957,286.025
957,estimates,1958,292.531
957,estimates,1959,299.759
957,estimates,1960,307.955
957,estimates,1961,317.237
957,estimates,1962,327.483
957,estimates,1963,338.385
957,estimates,1964,349.487
957,estimates,1965,360.414
957,estimates,1966,371.1
957,estimates,1967,381.568
957,estimates,1968,391.587
957,estimates,1969,400.978
957,estimates,1970,409.638
957,estimates,1971,417.42
957,estimates,1972,424.391
957,estimates,1973,430.787
957,estimates,1974,436.905
957,estimates,1975,442.98
957,estimates,1976,449.06
957,estimates,1977,455.143
957,estimates,1978,461.345
957,estimates,1979,467.801
957,estimates,1980,474.61
957,estimates,1981,481.797
957,estimates,1982,489.402
957,estimates,1983,497.222
957,estimates,1984,505.078
957,estimates,1985,512.772
957,estimates,1986,520.299
957,estimates,1987,527.654
957,estimates,1988,534.814
957,estimates,1989,541.813
957,estimates,1990,548.606
957,estimates,1991,555.159
957,estimates,1992,561.519
957,estimates,1993,567.726
957,estimates,1994,573.965
957,estimates,1995,580.307
957,estimates,1996,586.799
957,estimates,1997,593.335
957,estimates,1998,599.934
957,estimates,1999,606.495
957,estimates,2000,612.966
957,estimates,2001,619.379
957,estimates,2002,625.686
957,estimates,2003,631.739
957,estimates,2004,637.273
957,estimates,2005,642.17
957,estimates,2006,646.361
957,estimates,2007,649.915
957,estimates,2008,653.041
957,estimates,2009,656.015
957,estimates,2010,659.073
957,estimates,2011,662.2
957,estimates,2012,665.425
957,estimates,2013,668.867
957,estimates,2014,672.609
957,constant_fertility,2015,676.747
957,constant_mortality,2015,676.747
957,estimates,2015,676.747
957,high_variant,2015,676.747
957,instant_replacement,2015,676.747
957,low_variant,2015,676.747
957,medium_variant,2015,676.747
957,momentum,2015,676.747
957,no_change,2015,676.747
957,zero_migration,2015,676.747
957,constant_fertility,2016,683.153
957,constant_mortality,2016,682.519
957,high_variant,2016,683.433
957,instant_replacement,2016,679.039
957,low_variant,2016,681.919
957,medium_variant,2016,681.335
957,momentum,2016,682.134
957,no_change,2016,683.003
957,zero_migration,2016,686.846
957,constant_fertility,2017,689.135
957,constant_mortality,2017,687.62
957,high_variant,2017,689.769
957,instant_replacement,2017,680.822
957,low_variant,2017,686.22
957,medium_variant,2017,686.371
957,momentum,2017,688.315
957,no_change,2017,688.741
957,zero_migration,2017,697.046
957,constant_fertility,2018,694.766
957,constant_mortality,2018,692.153
957,high_variant,2018,695.793
957,instant_replacement,2018,682.18
957,low_variant,2018,689.82
957,medium_variant,2018,691.565
957,momentum,2018,695.061
957,no_change,2018,694.109
957,zero_migration,2018,707.382
957,constant_fertility,2019,700.12
957,constant_mortality,2019,696.211
957,high_variant,2019,701.582
957,instant_replacement,2019,683.256
957,low_variant,2019,692.827
957,medium_variant,2019,696.623
957,momentum,2019,702.01
957,no_change,2019,699.154
957,zero_migration,2019,717.828
957,constant_fertility,2020,705.323
957,constant_mortality,2020,699.869
957,high_variant,2020,707.187
957,instant_replacement,2020,684.187
957,low_variant,2020,695.329
957,medium_variant,2020,701.251
957,momentum,2020,708.978
957,no_change,2020,703.94
957,zero_migration,2020,728.424
957,constant_fertility,2021,710.388
957,constant_mortality,2021,703.228
957,high_variant,2021,712.645
957,instant_replacement,2021,684.948
957,low_variant,2021,697.419
957,medium_variant,2021,705.35
957,momentum,2021,715.834
957,no_change,2021,708.578
957,zero_migration,2021,739.114
957,constant_fertility,2022,715.486
957,constant_mortality,2022,706.408
957,high_variant,2022,718.132
957,instant_replacement,2022,685.612
957,low_variant,2022,699.26
957,medium_variant,2022,709.069
957,momentum,2022,722.676
957,no_change,2022,713.196
957,zero_migration,2022,749.935
957,constant_fertility,2023,720.683
957,constant_mortality,2023,709.496
957,high_variant,2023,723.694
957,instant_replacement,2023,686.254
957,low_variant,2023,700.934
957,medium_variant,2023,712.557
957,momentum,2023,729.515
957,no_change,2023,717.831
957,zero_migration,2023,760.898
957,constant_fertility,2024,726.107
957,constant_mortality,2024,712.573
957,high_variant,2024,729.483
957,instant_replacement,2024,687.044
957,low_variant,2024,702.552
957,medium_variant,2024,716.084
957,momentum,2024,736.421
957,no_change,2024,722.651
957,zero_migration,2024,771.973
957,constant_fertility,2025,731.831
957,constant_mortality,2025,715.794
957,high_variant,2025,735.566
957,instant_replacement,2025,688.096
957,low_variant,2025,704.177
957,medium_variant,2025,719.869
957,momentum,2025,743.451
957,no_change,2025,727.727
957,zero_migration,2025,783.171
957,constant_fertility,2026,737.905
957,constant_mortality,2026,719.171
957,high_variant,2026,741.992
957,instant_replacement,2026,689.445
957,low_variant,2026,705.904
957,medium_variant,2026,723.942
957,momentum,2026,750.603
957,no_change,2026,733.089
957,zero_migration,2026,794.497
957,constant_fertility,2027,744.333
957,constant_mortality,2027,722.72
957,high_variant,2027,748.763
957,instant_replacement,2027,691.06
957,low_variant,2027,707.724
957,medium_variant,2027,728.233
957,momentum,2027,757.824
957,no_change,2027,738.752
957,zero_migration,2027,805.896
957,constant_fertility,2028,751.081
957,constant_mortality,2028,726.387
957,high_variant,2028,755.794
957,instant_replacement,2028,692.947
957,low_variant,2028,709.64
957,medium_variant,2028,732.714
957,momentum,2028,765.062
957,no_change,2028,744.674
957,zero_migration,2028,817.424
957,constant_fertility,2029,758.081
957,constant_mortality,2029,730.107
957,high_variant,2029,762.991
957,instant_replacement,2029,694.984
957,low_variant,2029,711.643
957,medium_variant,2029,737.305
957,momentum,2029,772.375
957,no_change,2029,750.791
957,zero_migration,2029,828.959
957,constant_fertility,2030,765.27
957,constant_mortality,2030,733.824
957,high_variant,2030,770.243
957,instant_replacement,2030,697.161
957,low_variant,2030,713.688
957,medium_variant,2030,741.957
957,momentum,2030,779.675
957,no_change,2030,757.039
957,zero_migration,2030,840.558
957,constant_fertility,2031,772.619
957,constant_mortality,2031,737.564
957,high_variant,2031,777.534
957,instant_replacement,2031,699.429
957,low_variant,2031,715.772
957,medium_variant,2031,746.659
957,momentum,2031,786.977
957,no_change,2031,763.415
957,zero_migration,2031,852.161
957,constant_fertility,2032,780.176
957,constant_mortality,2032,741.281
957,high_variant,2032,784.877
957,instant_replacement,2032,701.814
957,low_variant,2032,717.938
957,medium_variant,2032,751.388
957,momentum,2032,794.275
957,no_change,2032,769.892
957,zero_migration,2032,863.782
957,constant_fertility,2033,787.853
957,constant_mortality,2033,744.946
957,high_variant,2033,792.222
957,instant_replacement,2033,704.218
957,low_variant,2033,720.05
957,medium_variant,2033,756.133
957,momentum,2033,801.528
957,no_change,2033,776.492
957,zero_migration,2033,875.337
957,constant_fertility,2034,795.572
957,constant_mortality,2034,748.454
957,high_variant,2034,799.504
957,instant_replacement,2034,706.583
