region,variant,year,population
928,estimates,1950,2165.34
928,estimates,1951,2203.567
928,estimates,1952,2244.826
928,estimates,1953,2288.858
928,estimates,1954,2335.445
928,estimates,1955,2384.384
928,estimates,1956,2435.627
928,estimates,1957,2489.137
928,estimates,1958,2544.919
928,estimates,1959,2603.082
928,estimates,1960,2663.684
928,estimates,1961,2726.796
928,estimates,1962,2792.354
928,estimates,1963,2860.246
928,estimates,1964,2930.282
928,estimates,1965,3002.425
928,estimates,1966,3076.558
928,estimates,1967,3152.834
928,estimates,1968,3231.69
928,estimates,1969,3313.641
928,estimates,1970,3399.118
928,estimates,1971,3488.293
928,estimates,1972,3581.07
928,estimates,1973,3677.233
928,estimates,1974,3776.401
928,estimates,1975,3878.332
928,estimates,1976,3982.698
928,estimates,1977,4089.545
928,estimates,1978,4199.42
928,estimates,1979,4313.135
928,estimates,1980,4431.111
928,estimates,1981,4553.898
928,estimates,1982,4680.885
928,estimates,1983,4809.895
928,estimates,1984,4937.978
928,estimates,1985,5063.191
928,estimates,1986,5184.589
928,estimates,1987,5303.203
928,estimates,1988,5421.46
928,estimates,1989,5542.845
928,estimates,1990,5669.948
928,estimates,1991,5803.499
928,estimates,1992,5942.772
928,estimates,1993,6087.29
928,estimates,1994,6235.97
928,estimates,1995,6387.966
928,estimates,1996,6543.399
928,estimates,1997,6702.431
928,estimates,1998,6864.394
928,estimates,1999,7028.438
928,estimates,2000,7193.988
928,estimates,2001,7360.553
928,estimates,2002,7528.313
928,estimates,2003,7698.111
928,estimates,2004,7871.221
928,estimates,2005,8048.467
928,estimates,2006,8230.174
928,estimates,2007,8415.756
928,estimates,2008,8604.13
928,estimates,2009,8793.691
928,estimates,2010,8983.311
928,estimates,2011,9172.576
928,estimates,2012,9361.723
928,estimates,2013,9551.124
928,estimates,2014,9741.442
928,constant_fertility,2015,9933.15
928,constant_mortality,2015,9933.15
928,estimates,2015,9933.15
928,high_variant,2015,9933.15
928,instant_replacement,2015,9933.15
928,low_variant,2015,9933.15
928,medium_variant,2015,9933.15
928,momentum,2015,9933.15
928,no_change,2015,9933.15
928,zero_migration,2015,9933.15
928,constant_fertility,2016,10136.677
928,constant_mortality,2016,10124.599
928,high_variant,2016,10137.964
928,instant_replacement,2016,10065.524
928,low_variant,2016,10115.396
928,medium_variant,2016,10126.249
928,momentum,2016,10068.222
928,no_change,2016,10134.541
928,zero_migration,2016,10132.183
928,constant_fertility,2017,10345.082
928,constant_mortality,2017,10316.072
928,high_variant,2017,10347.985
