region,variant,year,population
934,estimates,1950,1526150.596
934,estimates,1951,1560551.985
934,estimates,1952,1593605.135
934,estimates,1953,1626081.823
934,estimates,1954,1658625.633
934,estimates,1955,1691752.028
934,estimates,1956,1725843.349
934,estimates,1957,1761153.457
934,estimates,1958,1797822.051
934,estimates,1959,1835896.718
934,estimates,1960,1875402.411
934,estimates,1961,1916413.883
934,estimates,1962,1959120.608
934,estimates,1963,2003853.219
934,estimates,1964,2051006.865
934,estimates,1965,2100811.3
934,estimates,1966,2153388.162
934,estimates,1967,2208518.03
934,estimates,1968,2265649.113
934,estimates,1969,2324014.797
934,estimates,1970,2383009.498
934,estimates,1971,2442511.909
934,estimates,1972,2502527.807
934,estimates,1973,2562743.755
934,estimates,1974,2622827.383
934,estimates,1975,2682580.398
934,estimates,1976,2741813.294
934,estimates,1977,2800656.074
934,estimates,1978,2859643.215
934,estimates,1979,2919531.848
934,estimates,1980,2980888.16
934,estimates,1981,3043705.606
934,estimates,1982,3107846.061
934,estimates,1983,3173559.237
934,estimates,1984,3241119.341
934,estimates,1985,3310605.792
934,estimates,1986,3382204.069
934,estimates,1987,3455544.196
934,estimates,1988,3529453.538
934,estimates,1989,3602361.583
934,estimates,1990,3673116.693
934,estimates,1991,3741283.831
934,estimates,1992,3807087.536
934,estimates,1993,3870861.396
934,estimates,1994,3933222.375
934,estimates,1995,3994652.77
934,estimates,1996,4055212.618
934,estimates,1997,4114810.521
934,estimates,1998,4173626.457
934,estimates,1999,4231861.19
934,estimates,2000,4289697.491
934,estimates,2001,4347221.189
934,estimates,2002,4404538.488
934,estimates,2003,4461869.364
934,estimates,2004,4519462.352
934,estimates,2005,4577495.781
934,estimates,2006,4636034.388
934,estimates,2007,4695048.443
934,estimates,2008,4754488.09
934,estimates,2009,4814253.877
934,estimates,2010,4874234.691
934,estimates,2011,4934412.711
934,estimates,2012,4994698.89
934,estimates,2013,5054812.469
934,estimates,2014,5114397.193
934,constant_fertility,2015,5173171.166
934,constant_mortality,2015,5173171.166
934,estimates,2015,5173171.166
934,high_variant,2015,5173171.166
934,instant_replacement,2015,5173171.166
934,low_variant,2015,5173171.166
934,medium_variant,2015,5173171.166
934,momentum,2015,5173171.166
934,no_change,2015,5173171.166
934,zero_migration,2015,5173171.166
934,constant_fertility,2016,5233831.197
934,constant_mortality,2016,5229441.275
934,high_variant,2016,5237599.342
934,instant_replacement,2016,5228377.547
934,low_variant,2016,5224597.777
934,medium_variant,2016,5231000.193
934,momentum,2016,5228322.485
934,no_change,2016,5232139.295
934,zero_migration,2016,5232518.977
934,constant_fertility,2017,5294109.45
934,constant_mortality,2017,5284138.667
934,high_variant,2017,5303063.727
934,instant_replacement,2017,5281544.556
934,low_variant,2017,5272886.822
934,medium_variant,2017,5287853.651
934,momentum,2017,5281374.739
934,no_change,2017,5290216.19
934,zero_migration,2017,5290848.248
934,constant_fertility,2018,5354017.955
934,constant_mortality,2018,5337258.789
934,high_variant,2018,5369193.762
934,instant_replacement,2018,5333064.876
934,low_variant,2018,5318395.126
934,medium_variant,2018,5343682.914
934,momentum,2018,5332638.497
934,no_change,2018,5347403.807
934,zero_migration,2018,5348159.008
934,constant_fertility,2019,5413564.489
934,constant_mortality,2019,5388793.948
934,high_variant,2019,5435687.422
934,instant_replacement,2019,5383560.454
934,low_variant,2019,5361406.314
934,medium_variant,2019,5398477.055
934,momentum,2019,5382630.684
934,no_change,2019,5403700.583
934,zero_migration,2019,5404447.942
934,constant_fertility,2020,5472752.226
934,constant_mortality,2020,5438733.973
934,high_variant,2020,5502310.574
934,instant_replacement,2020,5433485.483
934,low_variant,2020,5402131.938
934,medium_variant,2020,5452221.186
934,momentum,2020,5431725.058
934,no_change,2020,5459102.16
934,zero_migration,2020,5459708.108
934,constant_fertility,2021,5531579.452
934,constant_mortality,2021,5487064.661
934,high_variant,2021,5568899.926
934,instant_replacement,2021,5482931.819
934,low_variant,2021,5440706.817
