region,variant,year,population
1502,estimates,1950,956203.656
1502,estimates,1951,980195.343
1502,estimates,1952,1001876.475
1502,estimates,1953,1022053.675
1502,estimates,1954,1041402.171
1502,estimates,1955,1060465.45
1502,estimates,1956,1079650.98
1502,estimates,1957,1099234.604
1502,estimates,1958,1119374.513
1502,estimates,1959,1140134.427
1502,estimates,1960,1161552.939
1502,estimates,1961,1183717.713
1502,estimates,1962,1206830.398
1502,estimates,1963,1231234.035
1502,estimates,1964,1257334.853
1502,estimates,1965,1285370.379
1502,estimates,1966,1315473.851
1502,estimates,1967,1347426.295
1502,estimates,1968,1380657.771
1502,estimates,1969,1414374.976
1502,estimates,1970,1447954.268
1502,estimates,1971,1481258.584
1502,estimates,1972,1514301.937
1502,estimates,1973,1546804.765
1502,estimates,1974,1578482.953
1502,estimates,1975,1609167.236
1502,estimates,1976,1638713.509
1502,estimates,1977,1667231.797
1502,estimates,1978,1695143.966
1502,estimates,1979,1723051.199
1502,estimates,1980,1751425.374
1502,estimates,1981,1780224.998
1502,estimates,1982,1809399.998
1502,estimates,1983,1839382.016
1502,estimates,1984,1870696.209
1502,estimates,1985,1903614.745
1502,estimates,1986,1938403.339
1502,estimates,1987,1974683.079
1502,estimates,1988,2011276.715
1502,estimates,1989,2046577.184
1502,estimates,1990,2079414.464
1502,estimates,1991,2109374.466
1502,estimates,1992,2136733.458
1502,estimates,1993,2161870.983
1502,estimates,1994,2185457.541
1502,estimates,1995,2208017.342
1502,estimates,1996,2229621.087
1502,estimates,1997,2250178.472
1502,estimates,1998,2269885.526
1502,estimates,1999,2288957.055
1502,estimates,2000,2307578.062
1502,estimates,2001,2325879.348
1502,estimates,2002,2343952.537
1502,estimates,2003,2361889.303
1502,estimates,2004,2379763.317
1502,estimates,2005,2397643.625
1502,estimates,2006,2415538.091
1502,estimates,2007,2433501.344
1502,estimates,2008,2451690.235
1502,estimates,2009,2470293.547
1502,estimates,2010,2489411.123
1502,estimates,2011,2509105.054
1502,estimates,2012,2529239.069
1502,estimates,2013,2549461.847
1502,estimates,2014,2569293.476
1502,constant_fertility,2015,2588362.98
1502,constant_mortality,2015,2588362.98
1502,estimates,2015,2588362.98
1502,high_variant,2015,2588362.98
1502,instant_replacement,2015,2588362.98
1502,low_variant,2015,2588362.98
1502,medium_variant,2015,2588362.98
1502,momentum,2015,2588362.98
1502,no_change,2015,2588362.98
1502,zero_migration,2015,2588362.98
1502,constant_fertility,2016,2607516.26
1502,constant_mortality,2016,2606102.058
1502,high_variant,2016,2610248.06
1502,instant_replacement,2016,2610713.715
1502,low_variant,2016,2603596.763
1502,medium_variant,2016,2606545.585
1502,momentum,2016,2610076.043
1502,no_change,2016,2606680.83
1502,zero_migration,2016,2606473.304
1502,constant_fertility,2017,2625369.4
1502,constant_mortality,2017,2622465.52
1502,high_variant,2017,2631886.107
1502,instant_replacement,2017,2633918.26
1502,low_variant,2017,2616772.95
1502,medium_variant,2017,2623855.921
1502,momentum,2017,2632361.716
1502,no_change,2017,2623485.897
1502,zero_migration,2017,2623744.9
1502,constant_fertility,2018,2642028.598
1502,constant_mortality,2018,2637499.077
1502,high_variant,2018,2653163.867
1502,instant_replacement,2018,2657324.196
1502,low_variant,2018,2628101.677
1502,medium_variant,2018,2640234.819
1502,momentum,2018,2654657.246
1502,no_change,2018,2638876.756
1502,zero_migration,2018,2640192.317
1502,constant_fertility,2019,2657590.838
1502,constant_mortality,2019,2651249.235
1502,high_variant,2019,2673996.657
1502,instant_replacement,2019,2680043.448
1502,low_variant,2019,2637764.82
1502,medium_variant,2019,2655660.598
1502,momentum,2019,2676207.126
1502,no_change,2019,2652943.994
1502,zero_migration,2019,2655827.637
1502,constant_fertility,2020,2672143.637
1502,constant_mortality,2020,2663763.286
1502,high_variant,2020,2694328.014
1502,instant_replacement,2020,2701422.029
1502,low_variant,2020,2645916.108
1502,medium_variant,2020,2670122.023
1502,momentum,2020,2696447.64
1502,no_change,2020,2665770.84
1502,zero_migration,2020,2670660.174
1502,constant_fertility,2021,2685765.067
1502,constant_mortality,2021,2675088.962
1502,high_variant,2021,2714131.018
1502,instant_replacement,2021,2721211.176
1502,low_variant,2021,2652679.972
1502,medium_variant,2021,2683562.154
1502,momentum,2021,2715157.011
1502,no_change,2021,2677432.414
1502,zero_migration,2021,2684696.631
1502,constant_fertility,2022,2698523.771
1502,constant_mortality,2022,2685275.284
1502,high_variant,2022,2733407.306
1502,instant_replacement,2022,2739534.711
1502,low_variant,2022,2658152.77
1502,medium_variant,2022,2695962.423
1502,momentum,2022,2732410.446
1502,no_change,2022,2687996.455
1502,zero_migration,2022,2697940.896
1502,constant_fertility,2023,2710479.853
1502,constant_mortality,2023,2694370.962
1502,high_variant,2023,2752182.391
1502,instant_replacement,2023,2756572.192
1502,low_variant,2023,2662405.962
1502,medium_variant,2023,2707408.597
1502,momentum,2023,2748310.069
1502,no_change,2023,2697523.365
1502,zero_migration,2023,2710395.096
1502,constant_fertility,2024,2721686.052
1502,constant_mortality,2024,2702424.305
1502,high_variant,2024,2770499.348
1502,instant_replacement,2024,2772659.375
1502,low_variant,2024,2665491.995
1502,medium_variant,2024,2718030.192
1502,momentum,2024,2763079.361
1502,no_change,2024,2706067.45
1502,zero_migration,2024,2722060.5
1502,constant_fertility,2025,2732191.518
1502,constant_mortality,2025,2709480.701
1502,high_variant,2025,2788397.59
1502,instant_replacement,2025,2788047.737
1502,low_variant,2025,2667460.951
1502,medium_variant,2025,2727929.222
1502,momentum,2025,2776885.979
1502,no_change,2025,2713679.317
1502,zero_migration,2025,2732941.372
1502,constant_fertility,2026,2742045.529
1502,constant_mortality,2026,2715579.75
1502,high_variant,2026,2805891.096
1502,instant_replacement,2026,2802758.536
1502,low_variant,2026,2668378.708
1502,medium_variant,2026,2737136.544
1502,momentum,2026,2789728.235
1502,no_change,2026,2720408.996
1502,zero_migration,2026,2743048.372
1502,constant_fertility,2027,2751301.28
1502,constant_mortality,2027,2720753.388
1502,high_variant,2027,2822948.758
1502,instant_replacement,2027,2816704.124
1502,low_variant,2027,2668342.654
1502,medium_variant,2027,2745647.73
1502,momentum,2027,2801534.623
1502,no_change,2027,2726308.426
1502,zero_migration,2027,2752402.032
1502,constant_fertility,2028,2760016.991
1502,constant_mortality,2028,2725024.697
1502,high_variant,2028,2839486.577
1502,instant_replacement,2028,2829911.382
1502,low_variant,2028,2667488.507
1502,medium_variant,2028,2753489.1
1502,momentum,2028,2812332.911
1502,no_change,2028,2731432.312
1502,zero_migration,2028,2761034.304
1502,constant_fertility,2029,2768252.066
1502,constant_mortality,2029,2728410.784
1502,high_variant,2029,2855390.686
1502,instant_replacement,2029,2842400.336
1502,low_variant,2029,2665971.14
1502,medium_variant,2029,2760681.91
1502,momentum,2029,2822155.131
1502,no_change,2029,2735835.388
1502,zero_migration,2029,2768984.289
1502,constant_fertility,2030,2776054.62
1502,constant_mortality,2030,2730930.593
1502,high_variant,2030,2870586.646
1502,instant_replacement,2030,2854197.065
1502,low_variant,2030,2663908.135
1502,medium_variant,2030,2767247.324
1502,momentum,2030,2831037.962
1502,no_change,2030,2739562.994
1502,zero_migration,2030,2776286.677
1502,constant_fertility,2031,2783458.561
1502,constant_mortality,2031,2732610.852
1502,high_variant,2031,2885056.389
1502,instant_replacement,2031,2865338.503
1502,low_variant,2031,2661372.265
1502,medium_variant,2031,2773210.142
1502,momentum,2031,2839014.843
1502,no_change,2031,2742650.853
1502,zero_migration,2031,2782961.576
1502,constant_fertility,2032,2790481.644
1502,constant_mortality,2032,2733480.42
1502,high_variant,2032,2898847.944
1502,instant_replacement,2032,2875872.001
1502,low_variant,2032,2658372.609
1502,medium_variant,2032,2778594.588
1502,momentum,2032,2846130.304
1502,no_change,2032,2745120.791
1502,zero_migration,2032,2789025.734
1502,constant_fertility,2033,2797131.802
1502,constant_mortality,2033,2733562.046
1502,high_variant,2033,2912036.958
1502,instant_replacement,2033,2885846.711
1502,low_variant,2033,2654879.314
1502,medium_variant,2033,2783418.47
1502,momentum,2033,2852447.757
1502,no_change,2033,2746984.913
1502,zero_migration,2033,2794505.983
1502,constant_fertility,2034,2803406.313
1502,constant_mortality,2034,2732877.148
1502,high_variant,2034,2924731.827
1502,instant_replacement,2034,2895315.957
1502,low_variant,2034,2650826.654
1502,medium_variant,2034,2787697.295
1502,momentum,2034,2858040.281
1502,no_change,2034,2748246.099
1502,zero_migration,2034,2799430.426
1502,constant_fertility,2035,2809302.02
1502,constant_mortality,2035,2731447.35
1502,high_variant,2035,2937024.063
1502,instant_replacement,2035,2904330.16
1502,low_variant,2035,2646165.529
1502,medium_variant,2035,2791445.775
1502,momentum,2035,2862975.358
1502,no_change,2035,2748907.079
1502,zero_migration,2035,2803823.696
1502,constant_fertility,2036,2814829.841
1502,constant_mortality,2036,2729292.272
1502,high_variant,2036,2948945.787
1502,instant_replacement,2036,2912919.664
1502,low_variant,2036,2640897.582
1502,medium_variant,2036,2794676.394
1502,momentum,2036,2867294.164
1502,no_change,2036,2748985.537
1502,zero_migration,2036,2807701.549
1502,constant_fertility,2037,2819993.792
1502,constant_mortality,2037,2726433.741
1502,high_variant,2037,2960515.702
1502,instant_replacement,2037,2921121.024
1502,low_variant,2037,2635044.662
1502,medium_variant,2037,2797403.548
1502,momentum,2037,2871039.983
1502,no_change,2037,2748492.535
1502,zero_migration,2037,2811077.674
1502,constant_fertility,2038,2824772.692
1502,constant_mortality,2038,2722896.778
1502,high_variant,2038,2971797.329
1502,instant_replacement,2038,2928996.558
1502,low_variant,2038,2628597.526
1502,medium_variant,2038,2799644.93
1502,momentum,2038,2874284.907
1502,no_change,2038,2747413.815
1502,zero_migration,2038,2813970.681
1502,constant_fertility,2039,2829135.654
1502,constant_mortality,2039,2718707.891
1502,high_variant,2039,2982860.43
1502,instant_replacement,2039,2936616.213
1502,low_variant,2039,2621545.278
1502,medium_variant,2039,2801418.872
1502,momentum,2039,2877108.01
1502,no_change,2039,2745726.131
1502,zero_migration,2039,2816398.504
1502,constant_fertility,2040,2833058.684
1502,constant_mortality,2040,2713889.855
1502,high_variant,2040,2993762.34
1502,instant_replacement,2040,2944034.103
1502,low_variant,2040,2613876.678
1502,medium_variant,2040,2802738.859
1502,momentum,2040,2879573.974
1502,no_change,2040,2743414.504
1502,zero_migration,2040,2818374.434
1502,constant_fertility,2041,2836541.958
1502,constant_mortality,2041,2708463.354
1502,high_variant,2041,3004538.336
1502,instant_replacement,2041,2951277.218
1502,low_variant,2041,2605588.866
1502,medium_variant,2041,2803615.816
1502,momentum,2041,2881720.793
1502,no_change,2041,2740488.096
1502,zero_migration,2041,2819910.591
1502,constant_fertility,2042,2839588.407
1502,constant_mortality,2042,2702441.949
1502,high_variant,2042,3015208.336
1502,instant_replacement,2042,2958352.279
1502,low_variant,2042,2596672.941
1502,medium_variant,2042,2804050.615
1502,momentum,2042,2883569.341
1502,no_change,2042,2736962.276
1502,zero_migration,2042,2821008.872
1502,constant_fertility,2043,2842180.526
1502,constant_mortality,2043,2695832.44
1502,high_variant,2043,3025792.97
1502,instant_replacement,2043,2965264.302
1502,low_variant,2043,2587104.053
1502,medium_variant,2043,2804032.671
1502,momentum,2043,2885141.768
1502,no_change,2043,2732836.574
1502,zero_migration,2043,2821658.612
1502,constant_fertility,2044,2844298.01
1502,constant_mortality,2044,2688636.984
1502,high_variant,2044,3036305.881
1502,instant_replacement,2044,2972008.219
1502,low_variant,2044,2576851.972
1502,medium_variant,2044,2803544.699
1502,momentum,2044,2886452.113
1502,no_change,2044,2728110.003
1502,zero_migration,2044,2821841.575
1502,constant_fertility,2045,2845929.923
1502,constant_mortality,2045,2680861.146
1502,high_variant,2045,3046756.597
1502,instant_replacement,2045,2978575.227
1502,low_variant,2045,2565895.03
1502,medium_variant,2045,2802573.826
1502,momentum,2045,2887509.138
1502,no_change,2045,2722789.999
1502,zero_migration,2045,2821544.279
1502,constant_fertility,2046,2847079.522
1502,constant_mortality,2046,2672521.193
1502,high_variant,2046,3057160.658
1502,instant_replacement,2046,2984971.598
1502,low_variant,2046,2554231.661
1502,medium_variant,2046,2801123.429
1502,momentum,2046,2888332.048
1502,no_change,2046,2716891.931
1502,zero_migration,2046,2820770.248
1502,constant_fertility,2047,2847763.77
1502,constant_mortality,2047,2663634.99
1502,high_variant,2047,3067524.104
1502,instant_replacement,2047,2991188.883
1502,low_variant,2047,2541868.477
1502,medium_variant,2047,2799198.932
1502,momentum,2047,2888924.439
1502,no_change,2047,2710444.415
1502,zero_migration,2047,2819524.719
1502,constant_fertility,2048,2848005.136
1502,constant_mortality,2048,2654211.334
1502,high_variant,2048,3077832.521
1502,instant_replacement,2048,2997183.384
1502,low_variant,2048,2528803.975
1502,medium_variant,2048,2796792.151
1502,momentum,2048,2889257.497
1502,no_change,2048,2703486.255
1502,zero_migration,2048,2817797.999
1502,constant_fertility,2049,2847833.978
1502,constant_mortality,2049,2644257.713
1502,high_variant,2049,3088061.957
1502,instant_replacement,2049,3002896.31
1502,low_variant,2049,2515039.168
1502,medium_variant,2049,2793892.527
1502,momentum,2049,2889287.737
1502,no_change,2049,2696064.861
1502,zero_migration,2049,2815577.667
1502,constant_fertility,2050,2847281.048
1502,constant_mortality,2050,2633785.933
1502,high_variant,2050,3098192.523
1502,instant_replacement,2050,3008280.7
1502,low_variant,2050,2500581.496
1502,medium_variant,2050,2790495.775
1502,momentum,2050,2888981.919
1502,no_change,2050,2688226.263
1502,zero_migration,2050,2812857.895
1502,constant_fertility,2051,2846366.37
1502,constant_mortality,2051,2622814.695
1502,high_variant,2051,3108225.861
1502,instant_replacement,2051,3013327.38
1502,low_variant,2051,2485442.603
1502,medium_variant,2051,2786608.358
1502,momentum,2051,2888341.972
1502,no_change,2051,2680001.956
1502,zero_migration,2051,2809644.444
1502,constant_fertility,2052,2845115.12
1502,constant_mortality,2052,2611368.182
1502,high_variant,2052,3118162.543
1502,instant_replacement,2052,3018034.272
1502,low_variant,2052,2469644.865
1502,medium_variant,2052,2782243.892
1502,momentum,2052,2887375.613
1502,no_change,2052,2671426.559
1502,zero_migration,2052,2805951.042
1502,constant_fertility,2053,2843571.551
1502,constant_mortality,2053,2599470.665
1502,high_variant,2053,3127979.798
1502,instant_replacement,2053,3022371.192
1502,low_variant,2053,2453222.782
1502,medium_variant,2053,2777415.651
1502,momentum,2053,2886062.937
1502,no_change,2053,2662553.782
1502,zero_migration,2053,2801791.608
1502,constant_fertility,2054,2841787.1
1502,constant_mortality,2054,2587148.862
1502,high_variant,2054,3137649.169
1502,instant_replacement,2054,3026305.36
1502,low_variant,2054,2436219.522
1502,medium_variant,2054,2772140.545
1502,momentum,2054,2884380.393
1502,no_change,2054,2653443.603
1502,zero_migration,2054,2797184.159
1502,constant_fertility,2055,2839808.213
1502,constant_mortality,2055,2574431.381
