region,variant,year,population
941,estimates,1950,195259.056
941,estimates,1951,199052.136
941,estimates,1952,202904.86
941,estimates,1953,206885.02
941,estimates,1954,211045.058
941,estimates,1955,215421.063
941,estimates,1956,220033.004
941,estimates,1957,224884.923
941,estimates,1958,229967.077
941,estimates,1959,235259.472
941,estimates,1960,240742.196
941,estimates,1961,246406.47
941,estimates,1962,252264.341
941,estimates,1963,258352.723
941,estimates,1964,264721.836
941,estimates,1965,271400.502
941,estimates,1966,278419.926
941,estimates,1967,285751.541
941,estimates,1968,293292.818
941,estimates,1969,300902.584
941,estimates,1970,308486.373
941,estimates,1971,316004.632
941,estimates,1972,323506.502
941,estimates,1973,331095.229
941,estimates,1974,338920.295
941,estimates,1975,347093.126
941,estimates,1976,355653.61
941,estimates,1977,364581.154
941,estimates,1978,373854.416
941,estimates,1979,383429.856
941,estimates,1980,393279.303
941,estimates,1981,403408.681
941,estimates,1982,413846.599
941,estimates,1983,424613.917
941,estimates,1984,435737.69
941,estimates,1985,447240.981
941,estimates,1986,459115.735
941,estimates,1987,471364.938
941,estimates,1988,484033.065
941,estimates,1989,497176.877
941,estimates,1990,510827.576
941,estimates,1991,525020.368
941,estimates,1992,539720.45
941,estimates,1993,554804.181
941,estimates,1994,570101.958
941,estimates,1995,585496.175
941,estimates,1996,600926.162
941,estimates,1997,616437.048
941,estimates,1998,632146.821
941,estimates,1999,648229.112
941,estimates,2000,664804.763
941,estimates,2001,681932.226
941,estimates,2002,699560.739
941,estimates,2003,717572.892
941,estimates,2004,735796.583
941,estimates,2005,754118.072
941,estimates,2006,772488.966
941,estimates,2007,790978.141
941,estimates,2008,809730.997
941,estimates,2009,828953.32
941,estimates,2010,848791.962
941,estimates,2011,869298.106
941,estimates,2012,890423.474
941,estimates,2013,912093.996
941,estimates,2014,934192.321
941,constant_fertility,2015,956631.108
941,constant_mortality,2015,956631.108
941,estimates,2015,956631.108
941,high_variant,2015,956631.108
941,instant_replacement,2015,956631.108
941,low_variant,2015,956631.108
941,medium_variant,2015,956631.108
941,momentum,2015,956631.108
941,no_change,2015,956631.108
941,zero_migration,2015,956631.108
941,constant_fertility,2016,980617.549
941,constant_mortality,2016,978729.886
941,high_variant,2016,980372.872
941,instant_replacement,2016,970737.075
941,low_variant,2016,978170.717
941,medium_variant,2016,979387.925
941,momentum,2016,971255.352
941,no_change,2016,980063.174
941,zero_migration,2016,980504.968
941,constant_fertility,2017,1005654.818
941,constant_mortality,2017,1001069.415
941,high_variant,2017,1004991.558
941,instant_replacement,2017,981585.276
941,low_variant,2017,999681.109
941,medium_variant,2017,1002485.957
941,momentum,2017,982829.189
941,no_change,2017,1004351.739
941,zero_migration,2017,1004748.926
941,constant_fertility,2018,1031715.077
941,constant_mortality,2018,1023637.042
941,high_variant,2018,1030404.763
941,instant_replacement,2018,990370.048
941,low_variant,2018,1021219.358
941,medium_variant,2018,1025936.734
941,momentum,2018,992449.303
941,no_change,2018,1029467.518
941,zero_migration,2018,1029357.7
941,constant_fertility,2019,1058776.663
941,constant_mortality,2019,1046418.591
941,high_variant,2019,1056545.289
941,instant_replacement,2019,998850.784
941,low_variant,2019,1042825.286
941,medium_variant,2019,1049764.676
941,momentum,2019,1001735.925
941,no_change,2019,1055386.112
941,zero_migration,2019,1054325.598
941,constant_fertility,2020,1086823.971
941,constant_mortality,2020,1069398.157
941,high_variant,2020,1083361.426
941,instant_replacement,2020,1008329.233
941,low_variant,2020,1064521.357
941,medium_variant,2020,1073984.277
941,momentum,2020,1011888.387
941,no_change,2020,1082087.971
941,zero_migration,2020,1079646.648
941,constant_fertility,2021,1115848.062
941,constant_mortality,2021,1092558.095
941,high_variant,2021,1110817.353
941,instant_replacement,2021,1019176.719
941,low_variant,2021,1086311.844
941,medium_variant,2021,1098590.732
941,momentum,2021,1023241.562
941,no_change,2021,1109558.27
941,zero_migration,2021,1105314.963
941,constant_fertility,2022,1145846.158
941,constant_mortality,2022,1115879.233
941,high_variant,2022,1138892.627
941,instant_replacement,2022,1031083.75
