variant,region,year,lifeexpectancyatbirth
estimates,910,1950,36.08
estimates,910,1951,36.303
estimates,910,1952,36.756
estimates,910,1953,37.222
estimates,910,1954,37.701
estimates,910,1955,38.193
estimates,910,1956,38.698
estimates,910,1957,39.213
estimates,910,1958,39.736
estimates,910,1959,40.261
estimates,910,1960,40.784
estimates,910,1961,41.297
estimates,910,1962,41.794
estimates,910,1963,42.27
estimates,910,1964,42.723
estimates,910,1965,43.153
estimates,910,1966,43.562
estimates,910,1967,43.956
estimates,910,1968,44.34
estimates,910,1969,44.716
estimates,910,1970,45.088
estimates,910,1971,45.458
estimates,910,1972,45.825
estimates,910,1973,46.184
estimates,910,1974,46.531
estimates,910,1975,46.856
estimates,910,1976,47.149
estimates,910,1977,47.404
estimates,910,1978,47.618
estimates,910,1979,47.793
estimates,910,1980,47.943
estimates,910,1981,48.084
estimates,910,1982,48.229
estimates,910,1983,48.382
estimates,910,1984,48.535
estimates,910,1985,48.659
estimates,910,1986,48.715
estimates,910,1987,48.679
estimates,910,1988,48.553
estimates,910,1989,48.354
estimates,910,1990,48.129
estimates,910,1991,47.935
estimates,910,1992,47.828
estimates,910,1993,47.845
estimates,910,1994,48.004
estimates,910,1995,48.291
estimates,910,1996,48.676
estimates,910,1997,49.11
estimates,910,1998,49.562
estimates,910,1999,50.028
estimates,910,2000,50.527
estimates,910,2001,51.09
estimates,910,2002,51.75
estimates,910,2003,52.521
estimates,910,2004,53.397
estimates,910,2005,54.362
estimates,910,2006,55.392
estimates,910,2007,56.45
estimates,910,2008,57.495
estimates,910,2009,58.499
estimates,910,2010,59.437
estimates,910,2011,60.291
estimates,910,2012,61.065
estimates,910,2013,61.762
estimates,910,2014,62.382
estimates,910,2015,62.925
medium_variant,910,2015,62.925
medium_variant,910,2016,63.396
medium_variant,910,2017,63.811
medium_variant,910,2018,64.185
medium_variant,910,2019,64.531
medium_variant,910,2020,64.858
medium_variant,910,2021,65.176
medium_variant,910,2022,65.488
medium_variant,910,2023,65.796
medium_variant,910,2024,66.106
medium_variant,910,2025,66.42
medium_variant,910,2026,66.737
medium_variant,910,2027,67.053
medium_variant,910,2028,67.364
medium_variant,910,2029,67.67
medium_variant,910,2030,67.969
medium_variant,910,2031,68.26
medium_variant,910,2032,68.545
medium_variant,910,2033,68.822
medium_variant,910,2034,69.091
medium_variant,910,2035,69.354
medium_variant,910,2036,69.609
medium_variant,910,2037,69.858
medium_variant,910,2038,70.101
medium_variant,910,2039,70.34
medium_variant,910,2040,70.574
medium_variant,910,2041,70.804
medium_variant,910,2042,71.031
medium_variant,910,2043,71.256
medium_variant,910,2044,71.479
medium_variant,910,2045,71.7
medium_variant,910,2046,71.92
medium_variant,910,2047,72.139
medium_variant,910,2048,72.355
medium_variant,910,2049,72.569
medium_variant,910,2050,72.781
medium_variant,910,2051,72.989
medium_variant,910,2052,73.194
medium_variant,910,2053,73.395
medium_variant,910,2054,73.591
medium_variant,910,2055,73.784
medium_variant,910,2056,73.973
medium_variant,910,2057,74.158
medium_variant,910,2058,74.34
medium_variant,910,2059,74.519
medium_variant,910,2060,74.695
medium_variant,910,2061,74.869
medium_variant,910,2062,75.041
medium_variant,910,2063,75.21
medium_variant,910,2064,75.376
medium_variant,910,2065,75.541
medium_variant,910,2066,75.703
medium_variant,910,2067,75.862
medium_variant,910,2068,76.02
medium_variant,910,2069,76.175
medium_variant,910,2070,76.328
medium_variant,910,2071,76.479
medium_variant,910,2072,76.628
medium_variant,910,2073,76.775
medium_variant,910,2074,76.92
medium_variant,910,2075,77.064
medium_variant,910,2076,77.206
medium_variant,910,2077,77.347
medium_variant,910,2078,77.487
medium_variant,910,2079,77.625
medium_variant,910,2080,77.762
medium_variant,910,2081,77.897
medium_variant,910,2082,78.031
medium_variant,910,2083,78.163
medium_variant,910,2084,78.294
medium_variant,910,2085,78.424
medium_variant,910,2086,78.553
medium_variant,910,2087,78.681
medium_variant,910,2088,78.809
medium_variant,910,2089,78.937
medium_variant,910,2090,79.064
medium_variant,910,2091,79.191
medium_variant,910,2092,79.318
medium_variant,910,2093,79.444
medium_variant,910,2094,79.57
medium_variant,910,2095,79.695
medium_variant,910,2096,79.82
medium_variant,910,2097,79.945
medium_variant,910,2098,80.069
medium_variant,910,2099,80.192
