variant,region,year,lifeexpectancyatbirth
estimates,923,1950,57.761
estimates,923,1951,58.454
estimates,923,1952,59.795
estimates,923,1953,61.049
estimates,923,1954,62.215
estimates,923,1955,63.294
estimates,923,1956,64.284
estimates,923,1957,65.184
estimates,923,1958,65.992
estimates,923,1959,66.704
estimates,923,1960,67.317
estimates,923,1961,67.828
estimates,923,1962,68.238
estimates,923,1963,68.551
estimates,923,1964,68.78
estimates,923,1965,68.938
estimates,923,1966,69.042
estimates,923,1967,69.107
estimates,923,1968,69.147
estimates,923,1969,69.173
estimates,923,1970,69.187
estimates,923,1971,69.188
estimates,923,1972,69.167
estimates,923,1973,69.121
estimates,923,1974,69.056
estimates,923,1975,68.976
estimates,923,1976,68.883
estimates,923,1977,68.785
estimates,923,1978,68.694
estimates,923,1979,68.62
estimates,923,1980,68.588
estimates,923,1981,68.623
estimates,923,1982,68.728
estimates,923,1983,68.896
estimates,923,1984,69.107
estimates,923,1985,69.32
estimates,923,1986,69.485
estimates,923,1987,69.564
estimates,923,1988,69.535
estimates,923,1989,69.397
estimates,923,1990,69.166
estimates,923,1991,68.877
estimates,923,1992,68.581
estimates,923,1993,68.317
estimates,923,1994,68.106
estimates,923,1995,67.955
estimates,923,1996,67.855
estimates,923,1997,67.786
estimates,923,1998,67.736
estimates,923,1999,67.708
estimates,923,2000,67.709
estimates,923,2001,67.752
estimates,923,2002,67.847
estimates,923,2003,68.002
estimates,923,2004,68.222
estimates,923,2005,68.515
estimates,923,2006,68.89
estimates,923,2007,69.338
estimates,923,2008,69.841
estimates,923,2009,70.379
estimates,923,2010,70.919
estimates,923,2011,71.427
estimates,923,2012,71.879
estimates,923,2013,72.26
estimates,923,2014,72.563
estimates,923,2015,72.791
medium_variant,923,2015,72.791
medium_variant,923,2016,72.96
medium_variant,923,2017,73.099
medium_variant,923,2018,73.232
medium_variant,923,2019,73.37
medium_variant,923,2020,73.521
medium_variant,923,2021,73.684
medium_variant,923,2022,73.853
medium_variant,923,2023,74.02
medium_variant,923,2024,74.187
medium_variant,923,2025,74.353
medium_variant,923,2026,74.518
medium_variant,923,2027,74.682
medium_variant,923,2028,74.845
medium_variant,923,2029,75.007
medium_variant,923,2030,75.168
medium_variant,923,2031,75.328
medium_variant,923,2032,75.488
medium_variant,923,2033,75.647
medium_variant,923,2034,75.806
medium_variant,923,2035,75.964
medium_variant,923,2036,76.122
medium_variant,923,2037,76.278
medium_variant,923,2038,76.434
medium_variant,923,2039,76.589
medium_variant,923,2040,76.743
medium_variant,923,2041,76.896
medium_variant,923,2042,77.049
medium_variant,923,2043,77.201
medium_variant,923,2044,77.352
medium_variant,923,2045,77.503
medium_variant,923,2046,77.653
medium_variant,923,2047,77.802
medium_variant,923,2048,77.951
medium_variant,923,2049,78.1
medium_variant,923,2050,78.249
medium_variant,923,2051,78.397
medium_variant,923,2052,78.544
medium_variant,923,2053,78.691
medium_variant,923,2054,78.838
medium_variant,923,2055,78.984
medium_variant,923,2056,79.13
medium_variant,923,2057,79.275
medium_variant,923,2058,79.419
medium_variant,923,2059,79.562
medium_variant,923,2060,79.705
medium_variant,923,2061,79.848
medium_variant,923,2062,79.991
medium_variant,923,2063,80.135
medium_variant,923,2064,80.279
medium_variant,923,2065,80.423
medium_variant,923,2066,80.567
medium_variant,923,2067,80.711
medium_variant,923,2068,80.853
medium_variant,923,2069,80.995
medium_variant,923,2070,81.136
medium_variant,923,2071,81.276
medium_variant,923,2072,81.415
medium_variant,923,2073,81.554
medium_variant,923,2074,81.692
medium_variant,923,2075,81.829
medium_variant,923,2076,81.965
medium_variant,923,2077,82.1
medium_variant,923,2078,82.235
medium_variant,923,2079,82.369
medium_variant,923,2080,82.501
medium_variant,923,2081,82.632
medium_variant,923,2082,82.762
medium_variant,923,2083,82.889
medium_variant,923,2084,83.015
medium_variant,923,2085,83.14
medium_variant,923,2086,83.263
medium_variant,923,2087,83.385
medium_variant,923,2088,83.506
medium_variant,923,2089,83.626
medium_variant,923,2090,83.745
medium_variant,923,2091,83.863
medium_variant,923,2092,83.979
medium_variant,923,2093,84.094
medium_variant,923,2094,84.207
medium_variant,923,2095,84.319
medium_variant,923,2096,84.428
medium_variant,923,2097,84.536
medium_variant,923,2098,84.643
medium_variant,923,2099,84.747
