variant,region,year,lifeexpectancyatbirth
estimates,914,1950,32.82
estimates,914,1951,32.997
estimates,914,1952,33.358
estimates,914,1953,33.729
estimates,914,1954,34.11
estimates,914,1955,34.501
estimates,914,1956,34.902
estimates,914,1957,35.31
estimates,914,1958,35.725
estimates,914,1959,36.142
estimates,914,1960,36.559
estimates,914,1961,36.97
estimates,914,1962,37.373
estimates,914,1963,37.767
estimates,914,1964,38.153
estimates,914,1965,38.535
estimates,914,1966,38.919
estimates,914,1967,39.313
estimates,914,1968,39.721
estimates,914,1969,40.147
estimates,914,1970,40.595
estimates,914,1971,41.068
estimates,914,1972,41.56
estimates,914,1973,42.068
estimates,914,1974,42.587
estimates,914,1975,43.114
estimates,914,1976,43.648
estimates,914,1977,44.183
estimates,914,1978,44.71
estimates,914,1979,45.219
estimates,914,1980,45.697
estimates,914,1981,46.13
estimates,914,1982,46.513
estimates,914,1983,46.842
estimates,914,1984,47.117
estimates,914,1985,47.339
estimates,914,1986,47.516
estimates,914,1987,47.66
estimates,914,1988,47.781
estimates,914,1989,47.885
estimates,914,1990,47.971
estimates,914,1991,48.036
estimates,914,1992,48.078
estimates,914,1993,48.099
estimates,914,1994,48.11
estimates,914,1995,48.118
estimates,914,1996,48.133
estimates,914,1997,48.167
estimates,914,1998,48.234
estimates,914,1999,48.349
estimates,914,2000,48.532
estimates,914,2001,48.805
estimates,914,2002,49.168
estimates,914,2003,49.615
estimates,914,2004,50.136
estimates,914,2005,50.713
estimates,914,2006,51.32
estimates,914,2007,51.93
estimates,914,2008,52.521
estimates,914,2009,53.079
estimates,914,2010,53.598
estimates,914,2011,54.08
estimates,914,2012,54.54
estimates,914,2013,54.989
estimates,914,2014,55.431
estimates,914,2015,55.869
medium_variant,914,2015,55.869
medium_variant,914,2016,56.303
medium_variant,914,2017,56.732
medium_variant,914,2018,57.156
medium_variant,914,2019,57.576
medium_variant,914,2020,57.992
medium_variant,914,2021,58.403
medium_variant,914,2022,58.809
medium_variant,914,2023,59.21
medium_variant,914,2024,59.606
medium_variant,914,2025,59.996
medium_variant,914,2026,60.38
medium_variant,914,2027,60.758
medium_variant,914,2028,61.131
medium_variant,914,2029,61.497
medium_variant,914,2030,61.857
medium_variant,914,2031,62.21
medium_variant,914,2032,62.556
medium_variant,914,2033,62.894
medium_variant,914,2034,63.226
medium_variant,914,2035,63.55
medium_variant,914,2036,63.867
medium_variant,914,2037,64.178
medium_variant,914,2038,64.482
medium_variant,914,2039,64.779
medium_variant,914,2040,65.069
medium_variant,914,2041,65.353
medium_variant,914,2042,65.63
medium_variant,914,2043,65.899
medium_variant,914,2044,66.163
medium_variant,914,2045,66.42
medium_variant,914,2046,66.67
medium_variant,914,2047,66.916
medium_variant,914,2048,67.156
medium_variant,914,2049,67.391
medium_variant,914,2050,67.621
medium_variant,914,2051,67.847
medium_variant,914,2052,68.068
medium_variant,914,2053,68.285
medium_variant,914,2054,68.497
medium_variant,914,2055,68.704
medium_variant,914,2056,68.906
medium_variant,914,2057,69.103
medium_variant,914,2058,69.294
medium_variant,914,2059,69.482
medium_variant,914,2060,69.665
medium_variant,914,2061,69.844
medium_variant,914,2062,70.021
medium_variant,914,2063,70.195
medium_variant,914,2064,70.367
medium_variant,914,2065,70.536
medium_variant,914,2066,70.704
medium_variant,914,2067,70.868
medium_variant,914,2068,71.03
medium_variant,914,2069,71.188
medium_variant,914,2070,71.344
medium_variant,914,2071,71.497
medium_variant,914,2072,71.648
medium_variant,914,2073,71.797
medium_variant,914,2074,71.945
medium_variant,914,2075,72.091
medium_variant,914,2076,72.237
medium_variant,914,2077,72.382
medium_variant,914,2078,72.526
medium_variant,914,2079,72.67
medium_variant,914,2080,72.814
medium_variant,914,2081,72.957
medium_variant,914,2082,73.099
medium_variant,914,2083,73.24
medium_variant,914,2084,73.38
medium_variant,914,2085,73.519
medium_variant,914,2086,73.657
medium_variant,914,2087,73.795
medium_variant,914,2088,73.932
medium_variant,914,2089,74.069
medium_variant,914,2090,74.206
medium_variant,914,2091,74.343
medium_variant,914,2092,74.479
medium_variant,914,2093,74.614
medium_variant,914,2094,74.749
medium_variant,914,2095,74.884
medium_variant,914,2096,75.017
medium_variant,914,2097,75.15
medium_variant,914,2098,75.283
medium_variant,914,2099,75.414
