variant,region,year,lifeexpectancyatbirth
estimates,906,1950,44.597
estimates,906,1951,44.923
estimates,906,1952,45.501
estimates,906,1953,45.928
estimates,906,1954,46.204
estimates,906,1955,46.334
estimates,906,1956,46.34
estimates,906,1957,46.25
estimates,906,1958,46.117
estimates,906,1959,46.036
estimates,906,1960,46.114
estimates,906,1961,46.458
estimates,906,1962,47.164
estimates,906,1963,48.278
estimates,906,1964,49.779
estimates,906,1965,51.584
estimates,906,1966,53.561
estimates,906,1967,55.541
estimates,906,1968,57.384
estimates,906,1969,59.015
estimates,906,1970,60.396
estimates,906,1971,61.541
estimates,906,1972,62.526
estimates,906,1973,63.418
estimates,906,1974,64.233
estimates,906,1975,64.982
estimates,906,1976,65.67
estimates,906,1977,66.294
estimates,906,1978,66.855
estimates,906,1979,67.359
estimates,906,1980,67.812
estimates,906,1981,68.214
estimates,906,1982,68.569
estimates,906,1983,68.88
estimates,906,1984,69.155
estimates,906,1985,69.4
estimates,906,1986,69.619
estimates,906,1987,69.815
estimates,906,1988,69.995
estimates,906,1989,70.168
estimates,906,1990,70.337
estimates,906,1991,70.503
estimates,906,1992,70.671
estimates,906,1993,70.844
estimates,906,1994,71.033
estimates,906,1995,71.251
estimates,906,1996,71.515
estimates,906,1997,71.829
estimates,906,1998,72.191
estimates,906,1999,72.596
estimates,906,2000,73.03
estimates,906,2001,73.477
estimates,906,2002,73.917
estimates,906,2003,74.334
estimates,906,2004,74.716
estimates,906,2005,75.057
estimates,906,2006,75.358
estimates,906,2007,75.627
estimates,906,2008,75.874
estimates,906,2009,76.102
estimates,906,2010,76.312
estimates,906,2011,76.508
estimates,906,2012,76.691
estimates,906,2013,76.863
estimates,906,2014,77.029
estimates,906,2015,77.19
medium_variant,906,2015,77.19
medium_variant,906,2016,77.347
medium_variant,906,2017,77.502
medium_variant,906,2018,77.654
medium_variant,906,2019,77.804
medium_variant,906,2020,77.954
medium_variant,906,2021,78.103
medium_variant,906,2022,78.251
medium_variant,906,2023,78.396
medium_variant,906,2024,78.541
medium_variant,906,2025,78.684
medium_variant,906,2026,78.826
medium_variant,906,2027,78.967
medium_variant,906,2028,79.107
medium_variant,906,2029,79.246
medium_variant,906,2030,79.385
medium_variant,906,2031,79.522
medium_variant,906,2032,79.659
medium_variant,906,2033,79.794
medium_variant,906,2034,79.928
medium_variant,906,2035,80.062
medium_variant,906,2036,80.196
medium_variant,906,2037,80.331
medium_variant,906,2038,80.467
medium_variant,906,2039,80.603
medium_variant,906,2040,80.741
medium_variant,906,2041,80.879
medium_variant,906,2042,81.018
medium_variant,906,2043,81.157
medium_variant,906,2044,81.296
medium_variant,906,2045,81.436
medium_variant,906,2046,81.575
medium_variant,906,2047,81.714
medium_variant,906,2048,81.854
medium_variant,906,2049,81.994
medium_variant,906,2050,82.134
medium_variant,906,2051,82.275
medium_variant,906,2052,82.417
medium_variant,906,2053,82.559
medium_variant,906,2054,82.701
medium_variant,906,2055,82.844
medium_variant,906,2056,82.987
medium_variant,906,2057,83.129
medium_variant,906,2058,83.271
medium_variant,906,2059,83.412
medium_variant,906,2060,83.553
medium_variant,906,2061,83.692
medium_variant,906,2062,83.83
medium_variant,906,2063,83.967
medium_variant,906,2064,84.103
medium_variant,906,2065,84.238
medium_variant,906,2066,84.371
medium_variant,906,2067,84.503
medium_variant,906,2068,84.632
medium_variant,906,2069,84.761
medium_variant,906,2070,84.887
medium_variant,906,2071,85.012
medium_variant,906,2072,85.136
medium_variant,906,2073,85.259
medium_variant,906,2074,85.38
medium_variant,906,2075,85.501
medium_variant,906,2076,85.621
medium_variant,906,2077,85.74
medium_variant,906,2078,85.859
medium_variant,906,2079,85.976
medium_variant,906,2080,86.093
medium_variant,906,2081,86.208
medium_variant,906,2082,86.322
medium_variant,906,2083,86.435
medium_variant,906,2084,86.547
medium_variant,906,2085,86.657
medium_variant,906,2086,86.767
medium_variant,906,2087,86.875
medium_variant,906,2088,86.983
medium_variant,906,2089,87.091
medium_variant,906,2090,87.198
medium_variant,906,2091,87.305
medium_variant,906,2092,87.413
medium_variant,906,2093,87.521
medium_variant,906,2094,87.63
medium_variant,906,2095,87.739
medium_variant,906,2096,87.848
medium_variant,906,2097,87.958
medium_variant,906,2098,88.068
medium_variant,906,2099,88.179
