variant,region,year,lifeexpectancyatbirth
estimates,1501,1950,38.285
estimates,1501,1951,38.662
estimates,1501,1952,39.404
estimates,1501,1953,40.127
estimates,1501,1954,40.83
estimates,1501,1955,41.514
estimates,1501,1956,42.179
estimates,1501,1957,42.826
estimates,1501,1958,43.457
estimates,1501,1959,44.076
estimates,1501,1960,44.688
estimates,1501,1961,45.295
estimates,1501,1962,45.902
estimates,1501,1963,46.508
estimates,1501,1964,47.112
estimates,1501,1965,47.706
estimates,1501,1966,48.278
estimates,1501,1967,48.822
estimates,1501,1968,49.335
estimates,1501,1969,49.82
estimates,1501,1970,50.285
estimates,1501,1971,50.743
estimates,1501,1972,51.205
estimates,1501,1973,51.683
estimates,1501,1974,52.178
estimates,1501,1975,52.692
estimates,1501,1976,53.223
estimates,1501,1977,53.759
estimates,1501,1978,54.292
estimates,1501,1979,54.813
estimates,1501,1980,55.313
estimates,1501,1981,55.785
estimates,1501,1982,56.226
estimates,1501,1983,56.637
estimates,1501,1984,57.017
estimates,1501,1985,57.372
estimates,1501,1986,57.706
estimates,1501,1987,58.029
estimates,1501,1988,58.347
estimates,1501,1989,58.665
estimates,1501,1990,58.984
estimates,1501,1991,59.303
estimates,1501,1992,59.619
estimates,1501,1993,59.929
estimates,1501,1994,60.234
estimates,1501,1995,60.535
estimates,1501,1996,60.833
estimates,1501,1997,61.129
estimates,1501,1998,61.427
estimates,1501,1999,61.729
estimates,1501,2000,62.04
estimates,1501,2001,62.363
estimates,1501,2002,62.7
estimates,1501,2003,63.05
estimates,1501,2004,63.413
estimates,1501,2005,63.787
estimates,1501,2006,64.172
estimates,1501,2007,64.561
estimates,1501,2008,64.949
estimates,1501,2009,65.33
estimates,1501,2010,65.699
estimates,1501,2011,66.049
estimates,1501,2012,66.377
estimates,1501,2013,66.683
estimates,1501,2014,66.967
estimates,1501,2015,67.23
medium_variant,1501,2015,67.23
medium_variant,1501,2016,67.475
medium_variant,1501,2017,67.709
medium_variant,1501,2018,67.937
medium_variant,1501,2019,68.16
medium_variant,1501,2020,68.382
medium_variant,1501,2021,68.601
medium_variant,1501,2022,68.817
medium_variant,1501,2023,69.028
medium_variant,1501,2024,69.235
medium_variant,1501,2025,69.439
medium_variant,1501,2026,69.64
medium_variant,1501,2027,69.837
medium_variant,1501,2028,70.032
medium_variant,1501,2029,70.224
medium_variant,1501,2030,70.413
medium_variant,1501,2031,70.6
medium_variant,1501,2032,70.784
medium_variant,1501,2033,70.966
medium_variant,1501,2034,71.144
medium_variant,1501,2035,71.321
medium_variant,1501,2036,71.496
medium_variant,1501,2037,71.67
medium_variant,1501,2038,71.843
medium_variant,1501,2039,72.015
medium_variant,1501,2040,72.186
medium_variant,1501,2041,72.356
medium_variant,1501,2042,72.524
medium_variant,1501,2043,72.691
medium_variant,1501,2044,72.857
medium_variant,1501,2045,73.021
medium_variant,1501,2046,73.184
medium_variant,1501,2047,73.346
medium_variant,1501,2048,73.507
medium_variant,1501,2049,73.667
medium_variant,1501,2050,73.827
medium_variant,1501,2051,73.984
medium_variant,1501,2052,74.14
medium_variant,1501,2053,74.294
medium_variant,1501,2054,74.446
medium_variant,1501,2055,74.596
medium_variant,1501,2056,74.744
medium_variant,1501,2057,74.89
medium_variant,1501,2058,75.035
medium_variant,1501,2059,75.179
medium_variant,1501,2060,75.322
medium_variant,1501,2061,75.463
medium_variant,1501,2062,75.603
medium_variant,1501,2063,75.742
medium_variant,1501,2064,75.879
medium_variant,1501,2065,76.016
medium_variant,1501,2066,76.151
medium_variant,1501,2067,76.285
medium_variant,1501,2068,76.419
medium_variant,1501,2069,76.552
medium_variant,1501,2070,76.684
medium_variant,1501,2071,76.816
medium_variant,1501,2072,76.946
medium_variant,1501,2073,77.076
medium_variant,1501,2074,77.206
medium_variant,1501,2075,77.334
medium_variant,1501,2076,77.461
medium_variant,1501,2077,77.588
medium_variant,1501,2078,77.714
medium_variant,1501,2079,77.839
medium_variant,1501,2080,77.963
medium_variant,1501,2081,78.087
medium_variant,1501,2082,78.211
medium_variant,1501,2083,78.335
medium_variant,1501,2084,78.459
medium_variant,1501,2085,78.583
medium_variant,1501,2086,78.706
medium_variant,1501,2087,78.829
medium_variant,1501,2088,78.951
medium_variant,1501,2089,79.072
medium_variant,1501,2090,79.193
medium_variant,1501,2091,79.314
medium_variant,1501,2092,79.435
medium_variant,1501,2093,79.556
medium_variant,1501,2094,79.678
medium_variant,1501,2095,79.8
medium_variant,1501,2096,79.923
medium_variant,1501,2097,80.047
medium_variant,1501,2098,80.171
medium_variant,1501,2099,80.296
