variant,region,year,lifeexpectancyatbirth
estimates,1503,1950,64.313
estimates,1503,1951,64.57
estimates,1503,1952,65.071
estimates,1503,1953,65.544
estimates,1503,1954,65.989
estimates,1503,1955,66.406
estimates,1503,1956,66.795
estimates,1503,1957,67.157
estimates,1503,1958,67.492
estimates,1503,1959,67.801
estimates,1503,1960,68.085
estimates,1503,1961,68.345
estimates,1503,1962,68.586
estimates,1503,1963,68.811
estimates,1503,1964,69.026
estimates,1503,1965,69.237
estimates,1503,1966,69.449
estimates,1503,1967,69.664
estimates,1503,1968,69.887
estimates,1503,1969,70.12
estimates,1503,1970,70.365
estimates,1503,1971,70.624
estimates,1503,1972,70.894
estimates,1503,1973,71.172
estimates,1503,1974,71.456
estimates,1503,1975,71.743
estimates,1503,1976,72.03
estimates,1503,1977,72.316
estimates,1503,1978,72.598
estimates,1503,1979,72.873
estimates,1503,1980,73.141
estimates,1503,1981,73.4
estimates,1503,1982,73.651
estimates,1503,1983,73.896
estimates,1503,1984,74.134
estimates,1503,1985,74.364
estimates,1503,1986,74.587
estimates,1503,1987,74.802
estimates,1503,1988,75.012
estimates,1503,1989,75.218
estimates,1503,1990,75.422
estimates,1503,1991,75.629
estimates,1503,1992,75.839
estimates,1503,1993,76.054
estimates,1503,1994,76.276
estimates,1503,1995,76.505
estimates,1503,1996,76.741
estimates,1503,1997,76.982
estimates,1503,1998,77.225
estimates,1503,1999,77.47
estimates,1503,2000,77.715
estimates,1503,2001,77.96
estimates,1503,2002,78.204
estimates,1503,2003,78.446
estimates,1503,2004,78.684
estimates,1503,2005,78.916
estimates,1503,2006,79.142
estimates,1503,2007,79.36
estimates,1503,2008,79.571
estimates,1503,2009,79.773
estimates,1503,2010,79.966
estimates,1503,2011,80.151
estimates,1503,2012,80.329
estimates,1503,2013,80.5
estimates,1503,2014,80.666
estimates,1503,2015,80.828
medium_variant,1503,2015,80.828
medium_variant,1503,2016,80.987
medium_variant,1503,2017,81.144
medium_variant,1503,2018,81.299
medium_variant,1503,2019,81.454
medium_variant,1503,2020,81.609
medium_variant,1503,2021,81.762
medium_variant,1503,2022,81.915
medium_variant,1503,2023,82.066
medium_variant,1503,2024,82.216
medium_variant,1503,2025,82.364
medium_variant,1503,2026,82.51
medium_variant,1503,2027,82.655
medium_variant,1503,2028,82.799
medium_variant,1503,2029,82.942
medium_variant,1503,2030,83.084
medium_variant,1503,2031,83.224
medium_variant,1503,2032,83.363
medium_variant,1503,2033,83.5
medium_variant,1503,2034,83.635
medium_variant,1503,2035,83.77
medium_variant,1503,2036,83.903
medium_variant,1503,2037,84.034
medium_variant,1503,2038,84.165
medium_variant,1503,2039,84.295
medium_variant,1503,2040,84.424
medium_variant,1503,2041,84.551
medium_variant,1503,2042,84.678
medium_variant,1503,2043,84.803
medium_variant,1503,2044,84.928
medium_variant,1503,2045,85.051
medium_variant,1503,2046,85.174
medium_variant,1503,2047,85.295
medium_variant,1503,2048,85.415
medium_variant,1503,2049,85.535
medium_variant,1503,2050,85.654
medium_variant,1503,2051,85.773
medium_variant,1503,2052,85.89
medium_variant,1503,2053,86.008
medium_variant,1503,2054,86.124
medium_variant,1503,2055,86.241
medium_variant,1503,2056,86.357
medium_variant,1503,2057,86.472
medium_variant,1503,2058,86.588
medium_variant,1503,2059,86.703
medium_variant,1503,2060,86.818
medium_variant,1503,2061,86.933
medium_variant,1503,2062,87.048
medium_variant,1503,2063,87.163
medium_variant,1503,2064,87.278
medium_variant,1503,2065,87.393
medium_variant,1503,2066,87.507
medium_variant,1503,2067,87.62
medium_variant,1503,2068,87.733
medium_variant,1503,2069,87.844
medium_variant,1503,2070,87.955
medium_variant,1503,2071,88.066
medium_variant,1503,2072,88.176
medium_variant,1503,2073,88.287
medium_variant,1503,2074,88.397
medium_variant,1503,2075,88.508
medium_variant,1503,2076,88.619
medium_variant,1503,2077,88.729
medium_variant,1503,2078,88.84
medium_variant,1503,2079,88.95
medium_variant,1503,2080,89.06
medium_variant,1503,2081,89.169
medium_variant,1503,2082,89.279
medium_variant,1503,2083,89.389
medium_variant,1503,2084,89.498
medium_variant,1503,2085,89.608
medium_variant,1503,2086,89.718
medium_variant,1503,2087,89.828
medium_variant,1503,2088,89.938
medium_variant,1503,2089,90.048
medium_variant,1503,2090,90.159
medium_variant,1503,2091,90.269
medium_variant,1503,2092,90.379
medium_variant,1503,2093,90.489
medium_variant,1503,2094,90.599
medium_variant,1503,2095,90.708
medium_variant,1503,2096,90.817
medium_variant,1503,2097,90.925
medium_variant,1503,2098,91.033
medium_variant,1503,2099,91.141
