variant,region,year,lifeexpectancyatbirth
estimates,5500,1950,53.843
estimates,5500,1951,54.052
estimates,5500,1952,54.47
estimates,5500,1953,54.886
estimates,5500,1954,55.3
estimates,5500,1955,55.712
estimates,5500,1956,56.122
estimates,5500,1957,56.532
estimates,5500,1958,56.94
estimates,5500,1959,57.348
estimates,5500,1960,57.757
estimates,5500,1961,58.166
estimates,5500,1962,58.576
estimates,5500,1963,58.986
estimates,5500,1964,59.391
estimates,5500,1965,59.79
estimates,5500,1966,60.18
estimates,5500,1967,60.555
estimates,5500,1968,60.914
estimates,5500,1969,61.254
estimates,5500,1970,61.569
estimates,5500,1971,61.856
estimates,5500,1972,62.116
estimates,5500,1973,62.353
estimates,5500,1974,62.572
estimates,5500,1975,62.783
estimates,5500,1976,62.994
estimates,5500,1977,63.214
estimates,5500,1978,63.449
estimates,5500,1979,63.701
estimates,5500,1980,63.978
estimates,5500,1981,64.287
estimates,5500,1982,64.619
estimates,5500,1983,64.96
estimates,5500,1984,65.292
estimates,5500,1985,65.584
estimates,5500,1986,65.803
estimates,5500,1987,65.929
estimates,5500,1988,65.956
estimates,5500,1989,65.885
estimates,5500,1990,65.725
estimates,5500,1991,65.493
estimates,5500,1992,65.225
estimates,5500,1993,64.959
estimates,5500,1994,64.722
estimates,5500,1995,64.545
estimates,5500,1996,64.452
estimates,5500,1997,64.447
estimates,5500,1998,64.527
estimates,5500,1999,64.691
estimates,5500,2000,64.93
estimates,5500,2001,65.225
estimates,5500,2002,65.553
estimates,5500,2003,65.894
estimates,5500,2004,66.239
estimates,5500,2005,66.591
estimates,5500,2006,66.962
estimates,5500,2007,67.362
estimates,5500,2008,67.794
estimates,5500,2009,68.245
estimates,5500,2010,68.696
estimates,5500,2011,69.121
estimates,5500,2012,69.499
estimates,5500,2013,69.817
estimates,5500,2014,70.073
estimates,5500,2015,70.27
medium_variant,5500,2015,70.27
medium_variant,5500,2016,70.421
medium_variant,5500,2017,70.55
medium_variant,5500,2018,70.675
medium_variant,5500,2019,70.806
medium_variant,5500,2020,70.948
medium_variant,5500,2021,71.102
medium_variant,5500,2022,71.259
medium_variant,5500,2023,71.416
medium_variant,5500,2024,71.571
medium_variant,5500,2025,71.725
medium_variant,5500,2026,71.878
medium_variant,5500,2027,72.03
medium_variant,5500,2028,72.181
medium_variant,5500,2029,72.331
medium_variant,5500,2030,72.48
medium_variant,5500,2031,72.628
medium_variant,5500,2032,72.776
medium_variant,5500,2033,72.922
medium_variant,5500,2034,73.068
medium_variant,5500,2035,73.213
medium_variant,5500,2036,73.358
medium_variant,5500,2037,73.502
medium_variant,5500,2038,73.647
medium_variant,5500,2039,73.791
medium_variant,5500,2040,73.935
medium_variant,5500,2041,74.079
medium_variant,5500,2042,74.222
medium_variant,5500,2043,74.365
medium_variant,5500,2044,74.508
medium_variant,5500,2045,74.651
medium_variant,5500,2046,74.794
medium_variant,5500,2047,74.936
medium_variant,5500,2048,75.078
medium_variant,5500,2049,75.22
medium_variant,5500,2050,75.362
medium_variant,5500,2051,75.504
medium_variant,5500,2052,75.646
medium_variant,5500,2053,75.788
medium_variant,5500,2054,75.93
medium_variant,5500,2055,76.072
medium_variant,5500,2056,76.213
medium_variant,5500,2057,76.354
medium_variant,5500,2058,76.494
medium_variant,5500,2059,76.635
medium_variant,5500,2060,76.775
medium_variant,5500,2061,76.917
medium_variant,5500,2062,77.059
medium_variant,5500,2063,77.203
medium_variant,5500,2064,77.348
medium_variant,5500,2065,77.494
medium_variant,5500,2066,77.641
medium_variant,5500,2067,77.788
medium_variant,5500,2068,77.935
medium_variant,5500,2069,78.081
medium_variant,5500,2070,78.228
medium_variant,5500,2071,78.375
medium_variant,5500,2072,78.523
medium_variant,5500,2073,78.672
medium_variant,5500,2074,78.823
medium_variant,5500,2075,78.974
medium_variant,5500,2076,79.127
medium_variant,5500,2077,79.28
medium_variant,5500,2078,79.433
medium_variant,5500,2079,79.585
medium_variant,5500,2080,79.737
medium_variant,5500,2081,79.889
medium_variant,5500,2082,80.04
medium_variant,5500,2083,80.191
medium_variant,5500,2084,80.341
medium_variant,5500,2085,80.491
medium_variant,5500,2086,80.64
medium_variant,5500,2087,80.79
medium_variant,5500,2088,80.939
medium_variant,5500,2089,81.087
medium_variant,5500,2090,81.235
medium_variant,5500,2091,81.382
medium_variant,5500,2092,81.528
medium_variant,5500,2093,81.672
medium_variant,5500,2094,81.815
medium_variant,5500,2095,81.957
medium_variant,5500,2096,82.096
medium_variant,5500,2097,82.234
medium_variant,5500,2098,82.37
medium_variant,5500,2099,82.505
