variant,region,year,lifeexpectancyatbirth
estimates,924,1950,67.974
estimates,924,1951,68.222
estimates,924,1952,68.695
estimates,924,1953,69.121
estimates,924,1954,69.502
estimates,924,1955,69.837
estimates,924,1956,70.127
estimates,924,1957,70.375
estimates,924,1958,70.583
estimates,924,1959,70.758
estimates,924,1960,70.907
estimates,924,1961,71.038
estimates,924,1962,71.16
estimates,924,1963,71.28
estimates,924,1964,71.403
estimates,924,1965,71.529
estimates,924,1966,71.657
estimates,924,1967,71.78
estimates,924,1968,71.896
estimates,924,1969,72.005
estimates,924,1970,72.109
estimates,924,1971,72.21
estimates,924,1972,72.313
estimates,924,1973,72.421
estimates,924,1974,72.537
estimates,924,1975,72.666
estimates,924,1976,72.811
estimates,924,1977,72.972
estimates,924,1978,73.146
estimates,924,1979,73.334
estimates,924,1980,73.53
estimates,924,1981,73.731
estimates,924,1982,73.933
estimates,924,1983,74.13
estimates,924,1984,74.32
estimates,924,1985,74.501
estimates,924,1986,74.67
estimates,924,1987,74.83
estimates,924,1988,74.983
estimates,924,1989,75.133
estimates,924,1990,75.281
estimates,924,1991,75.432
estimates,924,1992,75.588
estimates,924,1993,75.753
estimates,924,1994,75.929
estimates,924,1995,76.119
estimates,924,1996,76.324
estimates,924,1997,76.545
estimates,924,1998,76.778
estimates,924,1999,77.021
estimates,924,2000,77.273
estimates,924,2001,77.527
estimates,924,2002,77.783
estimates,924,2003,78.037
estimates,924,2004,78.289
estimates,924,2005,78.54
estimates,924,2006,78.796
estimates,924,2007,79.059
estimates,924,2008,79.329
estimates,924,2009,79.604
estimates,924,2010,79.876
estimates,924,2011,80.138
estimates,924,2012,80.384
estimates,924,2013,80.608
estimates,924,2014,80.811
estimates,924,2015,80.994
medium_variant,924,2015,80.994
medium_variant,924,2016,81.162
medium_variant,924,2017,81.321
medium_variant,924,2018,81.479
medium_variant,924,2019,81.638
medium_variant,924,2020,81.8
medium_variant,924,2021,81.967
medium_variant,924,2022,82.135
medium_variant,924,2023,82.302
medium_variant,924,2024,82.47
medium_variant,924,2025,82.637
medium_variant,924,2026,82.803
medium_variant,924,2027,82.968
medium_variant,924,2028,83.132
medium_variant,924,2029,83.293
medium_variant,924,2030,83.453
medium_variant,924,2031,83.609
medium_variant,924,2032,83.763
medium_variant,924,2033,83.913
medium_variant,924,2034,84.061
medium_variant,924,2035,84.205
medium_variant,924,2036,84.346
medium_variant,924,2037,84.484
medium_variant,924,2038,84.619
medium_variant,924,2039,84.753
medium_variant,924,2040,84.885
medium_variant,924,2041,85.015
medium_variant,924,2042,85.143
medium_variant,924,2043,85.271
medium_variant,924,2044,85.397
medium_variant,924,2045,85.523
medium_variant,924,2046,85.648
medium_variant,924,2047,85.772
medium_variant,924,2048,85.896
medium_variant,924,2049,86.019
medium_variant,924,2050,86.142
medium_variant,924,2051,86.264
medium_variant,924,2052,86.384
medium_variant,924,2053,86.503
medium_variant,924,2054,86.621
medium_variant,924,2055,86.739
medium_variant,924,2056,86.856
medium_variant,924,2057,86.973
medium_variant,924,2058,87.09
medium_variant,924,2059,87.208
medium_variant,924,2060,87.326
medium_variant,924,2061,87.445
medium_variant,924,2062,87.564
medium_variant,924,2063,87.683
medium_variant,924,2064,87.802
medium_variant,924,2065,87.92
medium_variant,924,2066,88.038
medium_variant,924,2067,88.155
medium_variant,924,2068,88.271
medium_variant,924,2069,88.387
medium_variant,924,2070,88.503
medium_variant,924,2071,88.618
medium_variant,924,2072,88.734
medium_variant,924,2073,88.85
medium_variant,924,2074,88.966
medium_variant,924,2075,89.082
medium_variant,924,2076,89.198
medium_variant,924,2077,89.314
medium_variant,924,2078,89.43
medium_variant,924,2079,89.546
medium_variant,924,2080,89.661
medium_variant,924,2081,89.776
medium_variant,924,2082,89.89
medium_variant,924,2083,90.004
medium_variant,924,2084,90.118
medium_variant,924,2085,90.232
medium_variant,924,2086,90.345
medium_variant,924,2087,90.459
medium_variant,924,2088,90.572
medium_variant,924,2089,90.686
medium_variant,924,2090,90.799
medium_variant,924,2091,90.913
medium_variant,924,2092,91.027
medium_variant,924,2093,91.141
medium_variant,924,2094,91.254
medium_variant,924,2095,91.368
medium_variant,924,2096,91.482
medium_variant,924,2097,91.595
medium_variant,924,2098,91.708
medium_variant,924,2099,91.822
