variant,region,year,lifeexpectancyatbirth
estimates,931,1950,50.951
estimates,931,1951,51.199
estimates,931,1952,51.695
estimates,931,1953,52.188
estimates,931,1954,52.679
estimates,931,1955,53.167
estimates,931,1956,53.653
estimates,931,1957,54.135
estimates,931,1958,54.614
estimates,931,1959,55.087
estimates,931,1960,55.553
estimates,931,1961,56.01
estimates,931,1962,56.457
estimates,931,1963,56.895
estimates,931,1964,57.323
estimates,931,1965,57.746
estimates,931,1966,58.17
estimates,931,1967,58.596
estimates,931,1968,59.027
estimates,931,1969,59.461
estimates,931,1970,59.891
estimates,931,1971,60.312
estimates,931,1972,60.716
estimates,931,1973,61.101
estimates,931,1974,61.466
estimates,931,1975,61.817
estimates,931,1976,62.159
estimates,931,1977,62.499
estimates,931,1978,62.845
estimates,931,1979,63.197
estimates,931,1980,63.554
estimates,931,1981,63.913
estimates,931,1982,64.268
estimates,931,1983,64.616
estimates,931,1984,64.956
estimates,931,1985,65.288
estimates,931,1986,65.612
estimates,931,1987,65.931
estimates,931,1988,66.251
estimates,931,1989,66.574
estimates,931,1990,66.907
estimates,931,1991,67.256
estimates,931,1992,67.624
estimates,931,1993,68.01
estimates,931,1994,68.413
estimates,931,1995,68.828
estimates,931,1996,69.25
estimates,931,1997,69.671
estimates,931,1998,70.083
estimates,931,1999,70.483
estimates,931,2000,70.864
estimates,931,2001,71.226
estimates,931,2002,71.569
estimates,931,2003,71.897
estimates,931,2004,72.21
estimates,931,2005,72.51
estimates,931,2006,72.798
estimates,931,2007,73.078
estimates,931,2008,73.351
estimates,931,2009,73.618
estimates,931,2010,73.88
estimates,931,2011,74.134
estimates,931,2012,74.379
estimates,931,2013,74.615
estimates,931,2014,74.841
estimates,931,2015,75.059
medium_variant,931,2015,75.059
medium_variant,931,2016,75.272
medium_variant,931,2017,75.481
medium_variant,931,2018,75.687
medium_variant,931,2019,75.893
medium_variant,931,2020,76.098
medium_variant,931,2021,76.302
medium_variant,931,2022,76.506
medium_variant,931,2023,76.708
medium_variant,931,2024,76.908
medium_variant,931,2025,77.107
medium_variant,931,2026,77.304
medium_variant,931,2027,77.5
medium_variant,931,2028,77.695
medium_variant,931,2029,77.889
medium_variant,931,2030,78.082
medium_variant,931,2031,78.274
medium_variant,931,2032,78.465
medium_variant,931,2033,78.655
medium_variant,931,2034,78.844
medium_variant,931,2035,79.032
medium_variant,931,2036,79.219
medium_variant,931,2037,79.405
medium_variant,931,2038,79.589
medium_variant,931,2039,79.773
medium_variant,931,2040,79.955
medium_variant,931,2041,80.137
medium_variant,931,2042,80.319
medium_variant,931,2043,80.5
medium_variant,931,2044,80.68
medium_variant,931,2045,80.86
medium_variant,931,2046,81.039
medium_variant,931,2047,81.217
medium_variant,931,2048,81.393
medium_variant,931,2049,81.568
medium_variant,931,2050,81.74
medium_variant,931,2051,81.91
medium_variant,931,2052,82.078
medium_variant,931,2053,82.243
medium_variant,931,2054,82.405
medium_variant,931,2055,82.564
medium_variant,931,2056,82.72
medium_variant,931,2057,82.874
medium_variant,931,2058,83.025
medium_variant,931,2059,83.174
medium_variant,931,2060,83.321
medium_variant,931,2061,83.465
medium_variant,931,2062,83.608
medium_variant,931,2063,83.749
medium_variant,931,2064,83.888
medium_variant,931,2065,84.025
medium_variant,931,2066,84.161
medium_variant,931,2067,84.294
medium_variant,931,2068,84.426
medium_variant,931,2069,84.557
medium_variant,931,2070,84.685
medium_variant,931,2071,84.813
medium_variant,931,2072,84.94
medium_variant,931,2073,85.066
medium_variant,931,2074,85.191
medium_variant,931,2075,85.316
medium_variant,931,2076,85.439
medium_variant,931,2077,85.562
medium_variant,931,2078,85.683
medium_variant,931,2079,85.804
medium_variant,931,2080,85.923
medium_variant,931,2081,86.042
medium_variant,931,2082,86.159
medium_variant,931,2083,86.277
medium_variant,931,2084,86.393
medium_variant,931,2085,86.51
medium_variant,931,2086,86.626
medium_variant,931,2087,86.742
medium_variant,931,2088,86.858
medium_variant,931,2089,86.973
medium_variant,931,2090,87.088
medium_variant,931,2091,87.203
medium_variant,931,2092,87.317
medium_variant,931,2093,87.431
medium_variant,931,2094,87.545
medium_variant,931,2095,87.659
medium_variant,931,2096,87.773
medium_variant,931,2097,87.886
medium_variant,931,2098,87.998
medium_variant,931,2099,88.111
