variant,region,year,lifeexpectancyatbirth
estimates,948,1950,39.368
estimates,948,1951,39.726
estimates,948,1952,40.434
estimates,948,1953,41.127
estimates,948,1954,41.805
estimates,948,1955,42.467
estimates,948,1956,43.115
estimates,948,1957,43.749
estimates,948,1958,44.371
estimates,948,1959,44.981
estimates,948,1960,45.583
estimates,948,1961,46.179
estimates,948,1962,46.77
estimates,948,1963,47.357
estimates,948,1964,47.938
estimates,948,1965,48.51
estimates,948,1966,49.065
estimates,948,1967,49.599
estimates,948,1968,50.111
estimates,948,1969,50.604
estimates,948,1970,51.082
estimates,948,1971,51.553
estimates,948,1972,52.026
estimates,948,1973,52.504
estimates,948,1974,52.991
estimates,948,1975,53.482
estimates,948,1976,53.975
estimates,948,1977,54.462
estimates,948,1978,54.937
estimates,948,1979,55.396
estimates,948,1980,55.839
estimates,948,1981,56.265
estimates,948,1982,56.677
estimates,948,1983,57.076
estimates,948,1984,57.463
estimates,948,1985,57.836
estimates,948,1986,58.193
estimates,948,1987,58.536
estimates,948,1988,58.864
estimates,948,1989,59.18
estimates,948,1990,59.486
estimates,948,1991,59.784
estimates,948,1992,60.077
estimates,948,1993,60.367
estimates,948,1994,60.659
estimates,948,1995,60.952
estimates,948,1996,61.247
estimates,948,1997,61.543
estimates,948,1998,61.842
estimates,948,1999,62.147
estimates,948,2000,62.462
estimates,948,2001,62.792
estimates,948,2002,63.14
estimates,948,2003,63.506
estimates,948,2004,63.89
estimates,948,2005,64.29
estimates,948,2006,64.705
estimates,948,2007,65.129
estimates,948,2008,65.555
estimates,948,2009,65.977
estimates,948,2010,66.387
estimates,948,2011,66.777
estimates,948,2012,67.145
estimates,948,2013,67.49
estimates,948,2014,67.809
estimates,948,2015,68.104
medium_variant,948,2015,68.104
medium_variant,948,2016,68.377
medium_variant,948,2017,68.634
medium_variant,948,2018,68.881
medium_variant,948,2019,69.121
medium_variant,948,2020,69.355
medium_variant,948,2021,69.586
medium_variant,948,2022,69.812
medium_variant,948,2023,70.034
medium_variant,948,2024,70.253
medium_variant,948,2025,70.468
medium_variant,948,2026,70.682
medium_variant,948,2027,70.893
medium_variant,948,2028,71.101
medium_variant,948,2029,71.306
medium_variant,948,2030,71.509
medium_variant,948,2031,71.71
medium_variant,948,2032,71.907
medium_variant,948,2033,72.101
medium_variant,948,2034,72.293
medium_variant,948,2035,72.481
medium_variant,948,2036,72.667
medium_variant,948,2037,72.851
medium_variant,948,2038,73.033
medium_variant,948,2039,73.213
medium_variant,948,2040,73.391
medium_variant,948,2041,73.568
medium_variant,948,2042,73.742
medium_variant,948,2043,73.914
medium_variant,948,2044,74.083
medium_variant,948,2045,74.251
medium_variant,948,2046,74.417
medium_variant,948,2047,74.581
medium_variant,948,2048,74.743
medium_variant,948,2049,74.903
medium_variant,948,2050,75.062
medium_variant,948,2051,75.218
medium_variant,948,2052,75.372
medium_variant,948,2053,75.523
medium_variant,948,2054,75.672
medium_variant,948,2055,75.818
medium_variant,948,2056,75.961
medium_variant,948,2057,76.102
medium_variant,948,2058,76.241
medium_variant,948,2059,76.378
medium_variant,948,2060,76.513
medium_variant,948,2061,76.646
medium_variant,948,2062,76.778
medium_variant,948,2063,76.908
medium_variant,948,2064,77.037
medium_variant,948,2065,77.164
medium_variant,948,2066,77.29
medium_variant,948,2067,77.414
medium_variant,948,2068,77.538
medium_variant,948,2069,77.66
medium_variant,948,2070,77.781
medium_variant,948,2071,77.901
medium_variant,948,2072,78.02
medium_variant,948,2073,78.139
medium_variant,948,2074,78.256
medium_variant,948,2075,78.373
medium_variant,948,2076,78.489
medium_variant,948,2077,78.604
medium_variant,948,2078,78.719
medium_variant,948,2079,78.833
medium_variant,948,2080,78.946
medium_variant,948,2081,79.059
medium_variant,948,2082,79.172
medium_variant,948,2083,79.285
medium_variant,948,2084,79.398
medium_variant,948,2085,79.511
medium_variant,948,2086,79.624
medium_variant,948,2087,79.736
medium_variant,948,2088,79.847
medium_variant,948,2089,79.959
medium_variant,948,2090,80.07
medium_variant,948,2091,80.181
medium_variant,948,2092,80.293
medium_variant,948,2093,80.404
medium_variant,948,2094,80.516
medium_variant,948,2095,80.629
medium_variant,948,2096,80.741
medium_variant,948,2097,80.855
medium_variant,948,2098,80.968
medium_variant,948,2099,81.083
