variant,region,year,lifeexpectancyatbirth
estimates,926,1950,67.003
estimates,926,1951,67.197
estimates,926,1952,67.577
estimates,926,1953,67.94
estimates,926,1954,68.287
estimates,926,1955,68.617
estimates,926,1956,68.93
estimates,926,1957,69.226
estimates,926,1958,69.503
estimates,926,1959,69.759
estimates,926,1960,69.994
estimates,926,1961,70.205
estimates,926,1962,70.393
estimates,926,1963,70.558
estimates,926,1964,70.704
estimates,926,1965,70.834
estimates,926,1966,70.952
estimates,926,1967,71.063
estimates,926,1968,71.175
estimates,926,1969,71.293
estimates,926,1970,71.424
estimates,926,1971,71.573
estimates,926,1972,71.742
estimates,926,1973,71.929
estimates,926,1974,72.136
estimates,926,1975,72.359
estimates,926,1976,72.595
estimates,926,1977,72.838
estimates,926,1978,73.084
estimates,926,1979,73.331
estimates,926,1980,73.577
estimates,926,1981,73.826
estimates,926,1982,74.079
estimates,926,1983,74.336
estimates,926,1984,74.596
estimates,926,1985,74.854
estimates,926,1986,75.106
estimates,926,1987,75.349
estimates,926,1988,75.582
estimates,926,1989,75.805
estimates,926,1990,76.019
estimates,926,1991,76.231
estimates,926,1992,76.444
estimates,926,1993,76.662
estimates,926,1994,76.887
estimates,926,1995,77.12
estimates,926,1996,77.358
estimates,926,1997,77.6
estimates,926,1998,77.843
estimates,926,1999,78.085
estimates,926,2000,78.329
estimates,926,2001,78.576
estimates,926,2002,78.826
estimates,926,2003,79.08
estimates,926,2004,79.334
estimates,926,2005,79.585
estimates,926,2006,79.827
estimates,926,2007,80.057
estimates,926,2008,80.273
estimates,926,2009,80.475
estimates,926,2010,80.662
estimates,926,2011,80.839
estimates,926,2012,81.008
estimates,926,2013,81.175
estimates,926,2014,81.341
estimates,926,2015,81.507
medium_variant,926,2015,81.507
medium_variant,926,2016,81.673
medium_variant,926,2017,81.838
medium_variant,926,2018,82.002
medium_variant,926,2019,82.164
medium_variant,926,2020,82.325
medium_variant,926,2021,82.485
medium_variant,926,2022,82.645
medium_variant,926,2023,82.804
medium_variant,926,2024,82.962
medium_variant,926,2025,83.12
medium_variant,926,2026,83.276
medium_variant,926,2027,83.432
medium_variant,926,2028,83.585
medium_variant,926,2029,83.737
medium_variant,926,2030,83.886
medium_variant,926,2031,84.033
medium_variant,926,2032,84.177
medium_variant,926,2033,84.318
medium_variant,926,2034,84.456
medium_variant,926,2035,84.592
medium_variant,926,2036,84.726
medium_variant,926,2037,84.858
medium_variant,926,2038,84.988
medium_variant,926,2039,85.117
medium_variant,926,2040,85.245
medium_variant,926,2041,85.371
medium_variant,926,2042,85.495
medium_variant,926,2043,85.618
medium_variant,926,2044,85.739
medium_variant,926,2045,85.86
medium_variant,926,2046,85.98
medium_variant,926,2047,86.099
medium_variant,926,2048,86.219
medium_variant,926,2049,86.338
medium_variant,926,2050,86.458
medium_variant,926,2051,86.578
medium_variant,926,2052,86.698
medium_variant,926,2053,86.817
medium_variant,926,2054,86.937
medium_variant,926,2055,87.056
medium_variant,926,2056,87.175
medium_variant,926,2057,87.293
medium_variant,926,2058,87.412
medium_variant,926,2059,87.531
medium_variant,926,2060,87.649
medium_variant,926,2061,87.767
medium_variant,926,2062,87.884
medium_variant,926,2063,88.001
medium_variant,926,2064,88.118
medium_variant,926,2065,88.233
medium_variant,926,2066,88.349
medium_variant,926,2067,88.464
medium_variant,926,2068,88.579
medium_variant,926,2069,88.693
medium_variant,926,2070,88.808
medium_variant,926,2071,88.923
medium_variant,926,2072,89.039
medium_variant,926,2073,89.154
medium_variant,926,2074,89.27
medium_variant,926,2075,89.386
medium_variant,926,2076,89.502
medium_variant,926,2077,89.618
medium_variant,926,2078,89.734
medium_variant,926,2079,89.85
medium_variant,926,2080,89.966
medium_variant,926,2081,90.083
medium_variant,926,2082,90.199
medium_variant,926,2083,90.316
medium_variant,926,2084,90.433
medium_variant,926,2085,90.551
medium_variant,926,2086,90.668
medium_variant,926,2087,90.786
medium_variant,926,2088,90.904
medium_variant,926,2089,91.022
medium_variant,926,2090,91.139
medium_variant,926,2091,91.256
medium_variant,926,2092,91.373
medium_variant,926,2093,91.489
medium_variant,926,2094,91.606
medium_variant,926,2095,91.721
medium_variant,926,2096,91.837
medium_variant,926,2097,91.952
medium_variant,926,2098,92.067
medium_variant,926,2099,92.182
