variant,region,year,lifeexpectancyatbirth
estimates,901,1950,63.384
estimates,901,1951,63.765
estimates,901,1952,64.504
estimates,901,1953,65.198
estimates,901,1954,65.846
estimates,901,1955,66.449
estimates,901,1956,67.006
estimates,901,1957,67.516
estimates,901,1958,67.981
estimates,901,1959,68.397
estimates,901,1960,68.767
estimates,901,1961,69.088
estimates,901,1962,69.365
estimates,901,1963,69.601
estimates,901,1964,69.803
estimates,901,1965,69.98
estimates,901,1966,70.138
estimates,901,1967,70.285
estimates,901,1968,70.428
estimates,901,1969,70.573
estimates,901,1970,70.725
estimates,901,1971,70.885
estimates,901,1972,71.052
estimates,901,1973,71.222
estimates,901,1974,71.395
estimates,901,1975,71.569
estimates,901,1976,71.743
estimates,901,1977,71.915
estimates,901,1978,72.083
estimates,901,1979,72.25
estimates,901,1980,72.422
estimates,901,1981,72.604
estimates,901,1982,72.801
estimates,901,1983,73.012
estimates,901,1984,73.231
estimates,901,1985,73.445
estimates,901,1986,73.639
estimates,901,1987,73.803
estimates,901,1988,73.929
estimates,901,1989,74.021
estimates,901,1990,74.084
estimates,901,1991,74.132
estimates,901,1992,74.181
estimates,901,1993,74.244
estimates,901,1994,74.327
estimates,901,1995,74.434
estimates,901,1996,74.558
estimates,901,1997,74.694
estimates,901,1998,74.835
estimates,901,1999,74.982
estimates,901,2000,75.14
estimates,901,2001,75.312
estimates,901,2002,75.503
estimates,901,2003,75.716
estimates,901,2004,75.95
estimates,901,2005,76.208
estimates,901,2006,76.488
estimates,901,2007,76.786
estimates,901,2008,77.095
estimates,901,2009,77.407
estimates,901,2010,77.712
estimates,901,2011,78
estimates,901,2012,78.264
estimates,901,2013,78.503
estimates,901,2014,78.714
estimates,901,2015,78.901
medium_variant,901,2015,78.901
medium_variant,901,2016,79.069
medium_variant,901,2017,79.226
medium_variant,901,2018,79.382
medium_variant,901,2019,79.54
medium_variant,901,2020,79.703
medium_variant,901,2021,79.869
medium_variant,901,2022,80.037
medium_variant,901,2023,80.203
medium_variant,901,2024,80.368
medium_variant,901,2025,80.532
medium_variant,901,2026,80.694
medium_variant,901,2027,80.854
medium_variant,901,2028,81.013
medium_variant,901,2029,81.171
medium_variant,901,2030,81.326
medium_variant,901,2031,81.48
medium_variant,901,2032,81.632
medium_variant,901,2033,81.783
medium_variant,901,2034,81.932
medium_variant,901,2035,82.08
medium_variant,901,2036,82.227
medium_variant,901,2037,82.372
medium_variant,901,2038,82.517
medium_variant,901,2039,82.661
medium_variant,901,2040,82.804
medium_variant,901,2041,82.946
medium_variant,901,2042,83.087
medium_variant,901,2043,83.227
medium_variant,901,2044,83.367
medium_variant,901,2045,83.505
medium_variant,901,2046,83.642
medium_variant,901,2047,83.778
medium_variant,901,2048,83.913
medium_variant,901,2049,84.047
medium_variant,901,2050,84.181
medium_variant,901,2051,84.313
medium_variant,901,2052,84.445
medium_variant,901,2053,84.576
medium_variant,901,2054,84.707
medium_variant,901,2055,84.837
medium_variant,901,2056,84.966
medium_variant,901,2057,85.095
medium_variant,901,2058,85.223
medium_variant,901,2059,85.351
medium_variant,901,2060,85.478
medium_variant,901,2061,85.606
medium_variant,901,2062,85.735
medium_variant,901,2063,85.863
medium_variant,901,2064,85.992
medium_variant,901,2065,86.121
medium_variant,901,2066,86.25
medium_variant,901,2067,86.379
medium_variant,901,2068,86.507
medium_variant,901,2069,86.634
medium_variant,901,2070,86.761
medium_variant,901,2071,86.887
medium_variant,901,2072,87.012
medium_variant,901,2073,87.138
medium_variant,901,2074,87.263
medium_variant,901,2075,87.388
medium_variant,901,2076,87.513
medium_variant,901,2077,87.637
medium_variant,901,2078,87.76
medium_variant,901,2079,87.881
medium_variant,901,2080,88.002
medium_variant,901,2081,88.121
medium_variant,901,2082,88.239
medium_variant,901,2083,88.355
medium_variant,901,2084,88.47
medium_variant,901,2085,88.585
medium_variant,901,2086,88.698
medium_variant,901,2087,88.811
medium_variant,901,2088,88.924
medium_variant,901,2089,89.036
medium_variant,901,2090,89.148
medium_variant,901,2091,89.261
medium_variant,901,2092,89.372
medium_variant,901,2093,89.484
medium_variant,901,2094,89.596
medium_variant,901,2095,89.707
medium_variant,901,2096,89.818
medium_variant,901,2097,89.929
medium_variant,901,2098,90.04
medium_variant,901,2099,90.15
