variant,region,year,lifeexpectancyatbirth
estimates,1517,1950,42.2
estimates,1517,1951,42.539
estimates,1517,1952,43.187
estimates,1517,1953,43.773
estimates,1517,1954,44.297
estimates,1517,1955,44.762
estimates,1517,1956,45.177
estimates,1517,1957,45.55
estimates,1517,1958,45.902
estimates,1517,1959,46.268
estimates,1517,1960,46.689
estimates,1517,1961,47.203
estimates,1517,1962,47.846
estimates,1517,1963,48.631
estimates,1517,1964,49.549
estimates,1517,1965,50.561
estimates,1517,1966,51.613
estimates,1517,1967,52.639
estimates,1517,1968,53.587
estimates,1517,1969,54.43
estimates,1517,1970,55.161
estimates,1517,1971,55.79
estimates,1517,1972,56.354
estimates,1517,1973,56.885
estimates,1517,1974,57.393
estimates,1517,1975,57.884
estimates,1517,1976,58.361
estimates,1517,1977,58.818
estimates,1517,1978,59.254
estimates,1517,1979,59.671
estimates,1517,1980,60.075
estimates,1517,1981,60.471
estimates,1517,1982,60.861
estimates,1517,1983,61.244
estimates,1517,1984,61.619
estimates,1517,1985,61.98
estimates,1517,1986,62.319
estimates,1517,1987,62.632
estimates,1517,1988,62.914
estimates,1517,1989,63.168
estimates,1517,1990,63.397
estimates,1517,1991,63.605
estimates,1517,1992,63.802
estimates,1517,1993,63.998
estimates,1517,1994,64.198
estimates,1517,1995,64.41
estimates,1517,1996,64.638
estimates,1517,1997,64.88
estimates,1517,1998,65.138
estimates,1517,1999,65.412
estimates,1517,2000,65.704
estimates,1517,2001,66.013
estimates,1517,2002,66.337
estimates,1517,2003,66.673
estimates,1517,2004,67.017
estimates,1517,2005,67.369
estimates,1517,2006,67.728
estimates,1517,2007,68.091
estimates,1517,2008,68.456
estimates,1517,2009,68.816
estimates,1517,2010,69.165
estimates,1517,2011,69.497
estimates,1517,2012,69.807
estimates,1517,2013,70.095
estimates,1517,2014,70.359
estimates,1517,2015,70.601
medium_variant,1517,2015,70.601
medium_variant,1517,2016,70.824
medium_variant,1517,2017,71.035
medium_variant,1517,2018,71.238
medium_variant,1517,2019,71.437
medium_variant,1517,2020,71.634
medium_variant,1517,2021,71.829
medium_variant,1517,2022,72.022
medium_variant,1517,2023,72.212
medium_variant,1517,2024,72.399
medium_variant,1517,2025,72.584
medium_variant,1517,2026,72.767
medium_variant,1517,2027,72.949
medium_variant,1517,2028,73.128
medium_variant,1517,2029,73.306
medium_variant,1517,2030,73.483
medium_variant,1517,2031,73.657
medium_variant,1517,2032,73.83
medium_variant,1517,2033,74
medium_variant,1517,2034,74.169
medium_variant,1517,2035,74.336
medium_variant,1517,2036,74.501
medium_variant,1517,2037,74.664
medium_variant,1517,2038,74.827
medium_variant,1517,2039,74.988
medium_variant,1517,2040,75.148
medium_variant,1517,2041,75.307
medium_variant,1517,2042,75.465
medium_variant,1517,2043,75.621
medium_variant,1517,2044,75.775
medium_variant,1517,2045,75.928
medium_variant,1517,2046,76.079
medium_variant,1517,2047,76.23
medium_variant,1517,2048,76.379
medium_variant,1517,2049,76.528
medium_variant,1517,2050,76.675
medium_variant,1517,2051,76.82
medium_variant,1517,2052,76.964
medium_variant,1517,2053,77.105
medium_variant,1517,2054,77.245
medium_variant,1517,2055,77.382
medium_variant,1517,2056,77.518
medium_variant,1517,2057,77.652
medium_variant,1517,2058,77.784
medium_variant,1517,2059,77.915
medium_variant,1517,2060,78.045
medium_variant,1517,2061,78.173
medium_variant,1517,2062,78.3
medium_variant,1517,2063,78.426
medium_variant,1517,2064,78.551
medium_variant,1517,2065,78.674
medium_variant,1517,2066,78.796
medium_variant,1517,2067,78.917
medium_variant,1517,2068,79.037
medium_variant,1517,2069,79.156
medium_variant,1517,2070,79.274
medium_variant,1517,2071,79.391
medium_variant,1517,2072,79.508
medium_variant,1517,2073,79.623
medium_variant,1517,2074,79.737
medium_variant,1517,2075,79.851
medium_variant,1517,2076,79.964
medium_variant,1517,2077,80.076
medium_variant,1517,2078,80.187
medium_variant,1517,2079,80.298
medium_variant,1517,2080,80.409
medium_variant,1517,2081,80.519
medium_variant,1517,2082,80.629
medium_variant,1517,2083,80.739
medium_variant,1517,2084,80.849
medium_variant,1517,2085,80.959
medium_variant,1517,2086,81.069
medium_variant,1517,2087,81.179
medium_variant,1517,2088,81.288
medium_variant,1517,2089,81.397
medium_variant,1517,2090,81.506
medium_variant,1517,2091,81.615
medium_variant,1517,2092,81.724
medium_variant,1517,2093,81.833
medium_variant,1517,2094,81.943
medium_variant,1517,2095,82.052
medium_variant,1517,2096,82.163
medium_variant,1517,2097,82.273
medium_variant,1517,2098,82.385
medium_variant,1517,2099,82.496
