variant,region,year,lifeexpectancyatbirth
estimates,902,1950,40.549
estimates,902,1951,40.863
estimates,902,1952,41.465
estimates,902,1953,42.014
estimates,902,1954,42.51
estimates,902,1955,42.955
estimates,902,1956,43.356
estimates,902,1957,43.724
estimates,902,1958,44.078
estimates,902,1959,44.452
estimates,902,1960,44.882
estimates,902,1961,45.408
estimates,902,1962,46.06
estimates,902,1963,46.854
estimates,902,1964,47.777
estimates,902,1965,48.794
estimates,902,1966,49.85
estimates,902,1967,50.883
estimates,902,1968,51.841
estimates,902,1969,52.699
estimates,902,1970,53.448
estimates,902,1971,54.098
estimates,902,1972,54.684
estimates,902,1973,55.237
estimates,902,1974,55.766
estimates,902,1975,56.277
estimates,902,1976,56.772
estimates,902,1977,57.248
estimates,902,1978,57.701
estimates,902,1979,58.137
estimates,902,1980,58.557
estimates,902,1981,58.965
estimates,902,1982,59.363
estimates,902,1983,59.75
estimates,902,1984,60.127
estimates,902,1985,60.488
estimates,902,1986,60.83
estimates,902,1987,61.147
estimates,902,1988,61.439
estimates,902,1989,61.709
estimates,902,1990,61.958
estimates,902,1991,62.192
estimates,902,1992,62.417
estimates,902,1993,62.642
estimates,902,1994,62.872
estimates,902,1995,63.114
estimates,902,1996,63.372
estimates,902,1997,63.647
estimates,902,1998,63.939
estimates,902,1999,64.248
estimates,902,2000,64.576
estimates,902,2001,64.922
estimates,902,2002,65.282
estimates,902,2003,65.653
estimates,902,2004,66.03
estimates,902,2005,66.41
estimates,902,2006,66.793
estimates,902,2007,67.176
estimates,902,2008,67.554
estimates,902,2009,67.924
estimates,902,2010,68.28
estimates,902,2011,68.618
estimates,902,2012,68.937
estimates,902,2013,69.235
estimates,902,2014,69.514
estimates,902,2015,69.773
medium_variant,902,2015,69.773
medium_variant,902,2016,70.015
medium_variant,902,2017,70.244
medium_variant,902,2018,70.464
medium_variant,902,2019,70.679
medium_variant,902,2020,70.889
medium_variant,902,2021,71.096
medium_variant,902,2022,71.3
medium_variant,902,2023,71.501
medium_variant,902,2024,71.699
medium_variant,902,2025,71.895
medium_variant,902,2026,72.089
medium_variant,902,2027,72.282
medium_variant,902,2028,72.473
medium_variant,902,2029,72.662
medium_variant,902,2030,72.849
medium_variant,902,2031,73.034
medium_variant,902,2032,73.217
medium_variant,902,2033,73.397
medium_variant,902,2034,73.574
medium_variant,902,2035,73.75
medium_variant,902,2036,73.922
medium_variant,902,2037,74.093
medium_variant,902,2038,74.262
medium_variant,902,2039,74.43
medium_variant,902,2040,74.595
medium_variant,902,2041,74.759
medium_variant,902,2042,74.92
medium_variant,902,2043,75.08
medium_variant,902,2044,75.238
medium_variant,902,2045,75.394
medium_variant,902,2046,75.548
medium_variant,902,2047,75.7
medium_variant,902,2048,75.851
medium_variant,902,2049,76.001
medium_variant,902,2050,76.149
medium_variant,902,2051,76.294
medium_variant,902,2052,76.438
medium_variant,902,2053,76.58
medium_variant,902,2054,76.719
medium_variant,902,2055,76.855
medium_variant,902,2056,76.99
medium_variant,902,2057,77.122
medium_variant,902,2058,77.253
medium_variant,902,2059,77.382
medium_variant,902,2060,77.51
medium_variant,902,2061,77.636
medium_variant,902,2062,77.76
medium_variant,902,2063,77.884
medium_variant,902,2064,78.005
medium_variant,902,2065,78.126
medium_variant,902,2066,78.245
medium_variant,902,2067,78.364
medium_variant,902,2068,78.48
medium_variant,902,2069,78.596
medium_variant,902,2070,78.71
medium_variant,902,2071,78.823
medium_variant,902,2072,78.935
medium_variant,902,2073,79.046
medium_variant,902,2074,79.155
medium_variant,902,2075,79.264
medium_variant,902,2076,79.372
medium_variant,902,2077,79.479
medium_variant,902,2078,79.586
medium_variant,902,2079,79.692
medium_variant,902,2080,79.798
medium_variant,902,2081,79.903
medium_variant,902,2082,80.009
medium_variant,902,2083,80.115
medium_variant,902,2084,80.22
medium_variant,902,2085,80.326
medium_variant,902,2086,80.432
medium_variant,902,2087,80.538
medium_variant,902,2088,80.643
medium_variant,902,2089,80.749
medium_variant,902,2090,80.854
medium_variant,902,2091,80.96
medium_variant,902,2092,81.066
medium_variant,902,2093,81.172
medium_variant,902,2094,81.278
medium_variant,902,2095,81.385
medium_variant,902,2096,81.493
medium_variant,902,2097,81.601
medium_variant,902,2098,81.709
medium_variant,902,2099,81.818
